state,election_date,jurisdiction_type,county_name,precinct_name,name,address
MS,2012-11-06,county,Harrison,Gulfport # 13,GASTON HEWES RECREATION CENTER,"2733 33RD AVENUE, GULFPORT, MS 39501"
MS,2012-11-06,county,Harrison,Gulfport # 14,GASTON POINT COMMUNITY CENTER,"1504 MILLS AVE, GULFPORT, MS 39501"
MS,2012-11-06,county,Harrison,Gulfport # 15,GULF COAST COMMUNITY ACTION AGENCY,"500 24TH STREET, GULFPORT, MS 39501"
MS,2012-11-06,county,Harrison,Gulfport # 16,THE LEARNING CENTER / ALTERNATIVE SCHOOL,"1215 CHURCH ST, GULFPORT, MS 39503"
MS,2012-11-06,county,Harrison,Gulfport # 3,19TH STREET COMMUNITY CENTER,"3319 19TH STREET, GULFPORT, MS 39501"
MS,2012-11-06,county,Harrison,Gulfport # 4,CENTRAL FIRE STATION,"1515 23RD AVE, GULFPORT, MS 39501"
MS,2012-11-06,county,Harrison,Gulfport # 5,GULFPORT LITTLE THEATRE,"2600 13TH AVE, GULFPORT, MS 39501"
MS,2012-11-06,county,Harrison,Gulfport # 7,HERBERT WILSON RECREATION BLDG.,"3625 HANCOCK AVE, GULFPORT, MS 39507"
MS,2012-11-06,county,Harrison,Gulfport # 8,DAV HALL,"2600 23RD AVE, GULFPORT, MS 39501"
MS,2012-11-06,county,Harrison,Gulfport # 9,DAV HALL,"2600 23RD AVENUE, GULFPORT, MS 39501"
MS,2012-11-06,county,Harrison,Howard Creek,WOOLMARKET LIONS CLUB,"12596 LORRAINE RD, BILOXI, MS 39531"
MS,2012-11-06,county,Harrison,Ladner,WEST HARRISON COUNTY FIRE STATION,"10071 VIDALIA RD, PASS CHRISTIAN, MS 39571"
MS,2012-11-06,county,Harrison,Long Beach # 2,HARRISON COUNTY CIVIC CENTER,"ESPY AVENUE, PASS CHRISTIAN, MS 39571"
MS,2012-11-06,county,Harrison,Long Beach # 3,HARRISON COUNTY CIVIC CENTER,"ESPY AVENUE, PASS CHRISTIAN, MS 39571"
MS,2012-11-06,county,Harrison,Long Beach # 4,REEVES ELEMENTARY SCHOOL,"214 ST AUGUSTINE DR, LONG BEACH, MS 39560"
MS,2012-11-06,county,Harrison,Long Beach # 5,GRACE LUTHERAN CHURCH,"19221 PINEVILLE RD, LONG BEACH, MS 39560"
MS,2012-11-06,county,Harrison,Long Beach # 6,LONG BEACH SCHOOL ADM. BLDG.,"19148 COMMISSION RD, LONG BEACH, MS 39560"
MS,2012-11-06,county,Harrison,Magnolia Grove,COMMUNITY ACTION AGENCY BUILDING,"500 24TH ST, GULFPORT, MS 39501"
MS,2012-11-06,county,Harrison,Margaret Sherry,MARGARET SHERRY LIBRARY,"2141 POPPS FERRY RD, BILOXI, MS 39532"
MS,2012-11-06,county,Harrison,New Hope,HARRISON CENTRAL HIGH SCHOOL,"15600 SCHOOL RD, GULFPORT, MS 39503"
MS,2012-11-06,county,Harrison,New Popps Ferry,GULF COAST BUSINESS TECHNOLOGY CTR,"1636 POPPS FERRY RD, BILOXI, MS 39532"
MS,2012-11-06,county,Harrison,North Bay,D'IBERVILLE CIVIC CENTER,"AUTO MALL PKWY, D'IBERVILLE, MS 39540"
MS,2012-11-06,county,Harrison,North Bel-Aire,KLEIN RD CHURCH OF GOD,"11392 KLEIN RD, GULFPORT, MS 39503"
MS,2012-11-06,county,Harrison,Outside Long Beach,FAITH BAPTIST CHURCH,"8467 CANAL RD, GULFPORT, MS 39503"
MS,2012-11-06,county,Harrison,Peace,WOOLMARKET COMMUNITY CENTER,"16320 OLD WOOLMARKET RD, BILOXI, MS 39532"
MS,2012-11-06,county,Harrison,Pineville,PINEVILLE SCHOOL,"5192 MENGE AVE, PASS CHRISTIAN, MS 39571"
MS,2012-11-06,county,Harrison,Poplar Head,POPLAR HEAD METHODIST CHURCH,"13200 POPLAR HEAD RD, SAUCIER, MS 39574"
MS,2012-11-06,county,Harrison,Riceville,PORTABLE BLDG ACROSS FM PERSIMMON HILL CHURCH,"22081 RICEVILLE RD, SAUCIER, MS 39574"
MS,2012-11-06,county,Harrison,Saucier,SAUCIER SENIOR CITIZENS CENTER,"24014 CHURCH ST, SAUCIER, MS 39574"
MS,2012-11-06,county,Harrison,South Bel-Aire,BEL-AIRE SCHOOL / GYM,"10531 KLEIN RD, GULFPORT, MS 39503"
MS,2012-11-06,county,Harrison,Stonewall,ORANGE GROVE WORK CENTER,"10076 LORRAINE RD, GULFPORT, MS 39503"
MS,2012-11-06,county,Harrison,Vidalia,OLD DEDEAUX SCHOOL,"14595 VIDALIA RD, PASS CHRISTIAN, MS 39571"
MS,2012-11-06,county,Harrison,W Pass Christian,VFW BUILDING,"400 CLARENCE AVENUE, PASS CHRISTIAN, MS 39571"
MS,2012-11-06,county,Harrison,West Handsboro,HARRISON COUNTY SAND BEACH OFFICE,"842 COMMERCE ST, GULFPORT, MS 39507"
MS,2012-11-06,county,Harrison,West Lizana,LIZANA VOL FIRE DEPARTMENT,"16445 LIZANA SCHOOL RD, GULFPORT, MS 39503"
MS,2012-11-06,county,Harrison,West Lyman,LYMAN ELEMENTARY SCHOOL,"14222 OLD HIGHWAY 49, GULFPORT, MS 39503"
MS,2012-11-06,county,Harrison,West Miss City,GULFPORT HIGH SCHOOL / GYM,"PERRY STREET, GULFPORT, MS 39507"
MS,2012-11-06,county,Harrison,West North Gpt,ISIAH FREDERICKS COMMUNITY CENTER,"3312 MARTIN LUTHER KING JR BLVD, GULFPORT, MS 39501"
MS,2012-11-06,county,Harrison,West Orange Grove,ORANGE GROVE ELEMENTARY SCHOOL,"11391 OLD HIGHWAY 49, GULFPORT, MS 39503"
MS,2012-11-06,county,Harrison,Westside,WEST SIDE COMMUNITY CENTER,"4006 8TH STREET, GULFPORT, MS 39501"
MS,2012-11-06,county,Harrison,White Plains,WHITE PLAINS METHODIST CHURCH,"WHITE PLAINS RD, SAUCIER, MS 39574"
MS,2012-11-06,county,Hinds,Bolton,BOLTON VOL FIRE STATION,"117 W MADISON ST, BOLTON, MS 39041"
MS,2012-11-06,county,Hinds,Brownsville,BROWNSVILLE VOL FIRE STATION,"FIRE STATION, BROWNSVILLE, MS 39041"
MS,2012-11-06,county,Hinds,Byram 1,GRIFFITH MEMORIAL BAPTIST CHURCH,"5275 TERRY RD, BYRAM, MS 39272"
MS,2012-11-06,county,Hinds,Byram 2,BYRAM VOL FIRE STATION,"2571 DAVIS RD, TERRY, MS 39170"
MS,2012-11-06,county,Hinds,Byram 3,RELATECHURCH.COM,"6885 S SIWELL RD, BYRAM, MS 39272"
MS,2012-11-06,county,Hinds,Cayuga,BELLMONT BAPTIST CHURCH,"4446 CHARLIE BROWN RD, UTICA, MS 39175"
MS,2012-11-06,county,Hinds,Chapel Hill,LITTLE MOUNT CENTER,"LITTLE MOUNT RD OFF DIXON CIR, UTICA, MS 39175"
MS,2012-11-06,county,Hinds,Clinton 1,FIRST BAPTIST CHURCH,"MONROE ST, CLINTON, MS 39056"
MS,2012-11-06,county,Hinds,Clinton 2,WILDWOOD BAPTIST CHURCH,"101 AUBURN DR, CLINTON, MS 39056"
MS,2012-11-06,county,Hinds,Clinton 4,CLINTON YMCA,"400 LINDALE DR, CLINTON, MS 39056"
MS,2012-11-06,county,Hinds,Clinton 5,OLD A E WOOD CLINTON PUBLIC LIBRARY,"111 CLINTON BLVD, CLINTON, MS 39056"
MS,2012-11-06,county,Hinds,Clinton 6,FIRST UNITED METH CHURCH,"HWY 80 AT MT SALUS DR, CLINTON, MS 39056"
MS,2012-11-06,county,Hinds,Clinton 7,PINEVIEW BAPTIST CHURCH,"1288 CLINTON RAYMOND RD, CLINTON, MS 39154"
MS,2012-11-06,county,Hinds,Cynthia,MACLEAN VOL FIRE STATION,"ROSS CIRCLE AT MACLEAN RD, JACKSON, MS 39209"
MS,2012-11-06,county,Hinds,Dry Grove,SPRINGHILL CHRISTIAN CENTER,"1518 SPRINGHILL RD (OFF MIDWAY RD), RAYMOND, MS 39154"
MS,2012-11-06,county,Hinds,Edwards,EDWARDS LIVESTOCK BARN,"DISTRICT 3 BARN, EDWARDS, MS 39066"
MS,2012-11-06,county,Hinds,Learned,LEARNED VOL FIRE STATION,"327 FRONT ST, LEARNED, MS 39154"
MS,2012-11-06,county,Hinds,Old Byram,BYRAM BAPTIST CHURCH,"5856 TERRY RD, BYRAM, MS 39272"
MS,2012-11-06,county,Hinds,Pinehaven,FEDERATION TOWERS,"301 FEDERATION DR, CLINTON, MS 39056"
MS,2012-11-06,county,Hinds,Pocahontas,POCAHONTAS VOL FIRE STATION,"1140 FOA RD, JACKSON, MS 39209"
MS,2012-11-06,county,Hinds,Precinct 01,EUDORA WELTY LIBRARY,"300 N STATE ST, JACKSON, MS 39201"
MS,2012-11-06,county,Hinds,Precinct 02,PEOPLES FUNERAL HOME,"886 N FARISH ST, JACKSON, MS 39202"
MS,2012-11-06,county,Hinds,Precinct 04,ROWAN MIDDLE SCHOOL,"136 E ASH ST, JACKSON, MS 39202"
MS,2012-11-06,county,Hinds,Precinct 06,GOOD SAMARITAN CENTER,"114 MILLSAPS AVE, JACKSON, MS 39202"
MS,2012-11-06,county,Hinds,Precinct 08,FIRE STATION #5,"1810 N STATE ST, JACKSON, MS 39202"
MS,2012-11-06,county,Hinds,Precinct 09,BELHAVEN COLLEGE,"1500 PEACHTREE ST, JACKSON, MS 39202"
MS,2012-11-06,county,Hinds,Precinct 10,GALLOWAY ELEMENTARY SCHOOL,"186 IDLEWILD ST, JACKSON, MS 39203"
MS,2012-11-06,county,Hinds,Precinct 11,JACKSON MEDICAL MALL,"300 W WOODROW WILSON AVE, JACKSON, MS 39213"
MS,2012-11-06,county,Hinds,Precinct 12,INSTITUTIONAL AME CHURCH,"3032 BISHOP ST, JACKSON, MS 39213"
MS,2012-11-06,county,Hinds,Precinct 13,WALTON ELEMENTARY SCHOOL,"3200 BAILEY AVE, JACKSON, MS 39213"
MS,2012-11-06,county,Hinds,Precinct 14,FONDREN PRESBYTERIAN CHURCH,"3220 OLD CANTON RD, JACKSON, MS 39216"
MS,2012-11-06,county,Hinds,Precinct 16,WOODLAND HILLS BAPTIST CHURCH,"3327 OLD CANTON RD, JACKSON, MS 39216"
MS,2012-11-06,county,Hinds,Precinct 17,ST JAMES EPISCOPAL CHURCH,"3921 OAK RIDGE DR, JACKSON, MS 39216"
MS,2012-11-06,county,Hinds,Precinct 18,WELLS MEMORIAL UNITED METH CHURCH,"2019 BAILEY AVE, JACKSON, MS 39213"
MS,2012-11-06,county,Hinds,Precinct 19,FACTORY LIQUIDATION FURNITURE,"605 W FORTIFICATION ST, JACKSON, MS 39203"
MS,2012-11-06,county,Hinds,Precinct 20,LANIER HIGH SCHOOL,"833 W MAPLE ST, JACKSON, MS 39203"
MS,2012-11-06,county,Hinds,Precinct 21,GEORGE KURTS FIELDHOUSE,"125 GYMNASIUM DR (OFF BULLARD ST), JACKSON, MS 39209"
MS,2012-11-06,county,Hinds,Precinct 22,FIRE STATION #20,"4445 MEDGAR EVERS BLVD, JACKSON, MS 39213"
MS,2012-11-06,county,Hinds,Precinct 23,MEDGAR EVERS MUNICIPAL LIBRARY,"4215 MEDGAR EVERS BLVD, JACKSON, MS 39213"
MS,2012-11-06,county,Hinds,Precinct 24,FRENCH ELEMENTARY SCHOOL,"311 JOEL AVE, JACKSON, MS 39209"
MS,2012-11-06,county,Hinds,Precinct 25,RAINES ELEMENTARY SCHOOL,"156 FLAG CHAPEL DR, JACKSON, MS 39209"
MS,2012-11-06,county,Hinds,Precinct 26,FIRE STATION #15,"4943 CLINTON BLVD, JACKSON, MS 39209"
MS,2012-11-06,county,Hinds,Precinct 27,GROVE PARK COMMUNITY CENTER,"4126 PARKWAY AVE, JACKSON, MS 39213"
MS,2012-11-06,county,Hinds,Precinct 28,GOLDEN KEY COMMUNITY CENTER,"3450 ALBERMARLE RD, JACKSON, MS 39213"
MS,2012-11-06,county,Hinds,Precinct 29,POWELL MIDDLE SCHOOL,"3655 LIVINGSTON RD, JACKSON, MS 39213"
MS,2012-11-06,county,Hinds,Precinct 30,FAITH PRESBYTERIAN CHURCH,"3255 BAILEY AVE, JACKSON, MS 39213"
MS,2012-11-06,county,Hinds,Precinct 31,JOHNSON ELEMENTARY SCHOOL,"1339 OAK PARK DR, JACKSON, MS 39213"
MS,2012-11-06,county,Hinds,Precinct 33,CASEY ELEMENTARY SCHOOL,"2101 LAKE CIRCLE, JACKSON, MS 39211"
MS,2012-11-06,county,Hinds,Precinct 34,WILLIE MORRIS LIBRARY,"4912 OLD CANTON RD, JACKSON, MS 39211"
MS,2012-11-06,county,Hinds,Precinct 35,SPANN ELEMENTARY SCHOOL,"1615 BRECON DR, JACKSON, MS 39211"
MS,2012-11-06,county,Hinds,Precinct 36,MCLEOD ELEMENTARY SCHOOL,"1616 SANDALWOOD PL, JACKSON, MS 39211"
MS,2012-11-06,county,Hinds,Precinct 37,BOYD ELEMENTARY SCHOOL,"4531 BROADMEADOW DR AT NORTHSIDE, JACKSON, MS 39206"
MS,2012-11-06,county,Hinds,Precinct 38,CHASTAIN ELEMENTARY SCHOOL,"4650 MANHATTAN RD, JACKSON, MS 39206"
MS,2012-11-06,county,Hinds,Precinct 39,FIRE STATION #7,"4625 NORTH STATE ST, JACKSON, MS 39206"
MS,2012-11-06,county,Hinds,Precinct 40,COLLINS NORTHSIDE CHAPEL,"4612 W NORTHSIDE DR, JACKSON, MS 39206"
MS,2012-11-06,county,Hinds,Precinct 41,GREEN ELEMENTARY SCHOOL,"610 FOREST AVE, JACKSON, MS 39206"
MS,2012-11-06,county,Hinds,Precinct 42,MCWILLIE ELEMENTARY SCHOOL,"4851 MCWILLIE DR, JACKSON, MS 39206"
MS,2012-11-06,county,Hinds,Precinct 43,FRESH START CHRISTIAN CHURCH,"5210 MANHATTAN RD, JACKSON, MS 39206"
MS,2012-11-06,county,Hinds,Precinct 44,NEW JERUSALEM BAPTIST CHURCH,"5708 OLD CANTON RD, JACKSON, MS 39211"
MS,2012-11-06,county,Hinds,Precinct 45,ST PHILLIPS EPISCOPAL CHURCH,"5400 OLD CANTON RD, JACKSON, MS 39211"
MS,2012-11-06,county,Hinds,Precinct 46,CHRIST UNITED METHODIST CHURCH,"6000 OLD CANTON RD, JACKSON, MS 39211"
MS,2012-11-06,county,Hinds,Precinct 47,BATTLEFIELD PARK RED CENTER,"953 W PORTER ST, JACKSON, MS 39204"
MS,2012-11-06,county,Hinds,Precinct 49,JACKSON STATE UNIVERSITY,"JACOB L REDDIX CAMPUS UNION 1400 J R LYNCH ST, JACKSON, MS 39217"
MS,2012-11-06,county,Hinds,Precinct 50,ENOCHS OFFICE COMPLEX,"101 NEAR STREET, JACKSON, MS 39203"
MS,2012-11-06,county,Hinds,Precinct 51,BLACKBURN MIDDLE SCHOOL,"1311 W PEARL ST, JACKSON, MS 39203"
MS,2012-11-06,county,Hinds,Precinct 52,CALVARY BAPTIST CHURCH,"160 N GREEN ST ACTIVITY BLDG, JACKSON, MS 39203"
MS,2012-11-06,county,Hinds,Precinct 54,HARDY MIDDLE SCHOOL,"545 ELLIS AVE, JACKSON, MS 39209"
MS,2012-11-06,county,Hinds,Precinct 55,POLICE TRAINING CENTER,"3000 ST CHARLES ST, JACKSON, MS 39209"
MS,2012-11-06,county,Hinds,Precinct 56,FIRE STATION #6,"101 LIVINGSTON PARK DR, JACKSON, MS 39209"
MS,2012-11-06,county,Hinds,Precinct 57,PECAN PARK ELEM SCHOOL,"415 CLAIBORNE AVE, JACKSON, MS 39209"
MS,2012-11-06,county,Hinds,Precinct 58,PEARL ST AME CHURCH,"2519 ROBINSON RD ACTIVITY BLDG, JACKSON, MS 39209"
MS,2012-11-06,county,Hinds,Precinct 59,FIRE STATION #14,"3208 LYNCH ST, JACKSON, MS 39209"
MS,2012-11-06,county,Hinds,Precinct 60,LAKE ELEMENTARY SCHOOL,"473 MT VERNON AVE, JACKSON, MS 39209"
MS,2012-11-06,county,Hinds,Precinct 61,JAYNE AVE SR COMMUNITY CENTER,"3615 JAYNE AVE, JACKSON, MS 39209"
MS,2012-11-06,county,Hinds,Precinct 62,VAN WINKLE UNITED METH CHURCH,"3810 ROBINSON ST, JACKSON, MS 39209"
MS,2012-11-06,county,Hinds,Precinct 63,DAVIS TEMPLE CHURCH OF GOD,"1700 DALTON ST, JACKSON, MS 39204"
MS,2012-11-06,county,Hinds,Precinct 64,ST JAMES BAPTIST CHURCH,"1301 JONES AVE, JACKSON, MS 39204"
MS,2012-11-06,county,Hinds,Precinct 67,BELK-METRO CENTER,"HWY 80 AT ROBINSON RD, JACKSON, MS 39204"
MS,2012-11-06,county,Hinds,Precinct 68,WILKINS ELEMENTARY SCHOOL,"1970 CASTLE HILL DR, JACKSON, MS 39204"
MS,2012-11-06,county,Hinds,Precinct 69,APOSTOLIC RESTORATION MINISTRY,"1020 W MCDOWELL RD, JACKSON, MS 39204"
MS,2012-11-06,county,Hinds,Precinct 70,NEW HORIZON CHURCH,"ELLIS AVE AT RAYMOND RD, JACKSON, MS 39204"
MS,2012-11-06,county,Hinds,Precinct 71,LESTER ELEMENTARY SCHOOL,"2350 OAKHURST DR, JACKSON, MS 39204"
MS,2012-11-06,county,Hinds,Precinct 72,BAKER ELEMENTARY SCHOOL,"300 E SANTA CLAIR ST, JACKSON, MS 39212"
MS,2012-11-06,county,Hinds,Precinct 73,KEY ELEMENTARY SCHOOL,"699 MCDOWELL RD, JACKSON, MS 39212"
MS,2012-11-06,county,Hinds,Precinct 74,MARSHALL ELEMENTARY SCHOOL,"2909 OAK FOREST DR, JACKSON, MS 39212"
MS,2012-11-06,county,Hinds,Precinct 76,SYKES PARK COMMUNITY CENTER,"520 SYKES RD, JACKSON, MS 39212"
MS,2012-11-06,county,Hinds,Precinct 77,WHITTEN MIDDLE SCHOOL,"210 DANIEL LAKE BLVD, JACKSON, MS 39212"
MS,2012-11-06,county,Hinds,Precinct 78,ASCENSION LUTHERAN CHURCH,"6481 OLD CANTON RD, JACKSON, MS 39211"
MS,2012-11-06,county,Hinds,Precinct 79,FIRE STATION #19,"5910 RIDGEWOOD RD, JACKSON, MS 39211"
MS,2012-11-06,county,Hinds,Precinct 80,TOUGALOO COMMUNITY CENTER,"318 VINE ST, TOUGALOO, MS 39213"
MS,2012-11-06,county,Hinds,Precinct 81,CALLAWAY HIGH SCHOOL,"601 BEASLEY RD, JACKSON, MS 39206"
MS,2012-11-06,county,Hinds,Precinct 82,NORTH JACKSON ELEM SCHOOL,"650 JAMES DAVIS DR, JACKSON, MS 39206"
MS,2012-11-06,county,Hinds,Precinct 83,NEW HOPE BAPTIST CHURCH,"5202 WATKINS DR, JACKSON, MS 39206"
MS,2012-11-06,county,Hinds,Precinct 84,CHINA GROVE BAPTIST CHURCH,"457 FOREST AVE EXT, JACKSON, MS 39206"
MS,2012-11-06,county,Hinds,Precinct 85,FIRE STATION #26,"2223 FLAG CHAPEL DR, JACKSON, MS 39209"
MS,2012-11-06,county,Hinds,Precinct 86,TRIUMPH CHURCH,"5302 QUEEN MARY LANE, JACKSON, MS 39209"
MS,2012-11-06,county,Hinds,Precinct 87,BLESSED TRINITY UNITED METH CHURCH,"5045 CLINTON BLVD, JACKSON, MS 39209"
MS,2012-11-06,county,Hinds,Precinct 88,WESTSIDE COMMUNITY CENTER,"1650 WIGGINS RD, JACKSON, MS 39209"
MS,2012-11-06,county,Hinds,Precinct 89,SEARS-METRO CENTER,"HWY 80 AT ROBINSON RD, JACKSON, MS 39204"
MS,2012-11-06,county,Hinds,Precinct 90,WOODVILLE HEIGHTS ELEM SCHOOL,"2930 MCDOWELL RD EXT, JACKSON, MS 39204"
MS,2012-11-06,county,Hinds,Precinct 91,TIMBERLAWN ELEMENTARY SCHOOL,"1900 N SIWELL RD, JACKSON, MS 39209"
MS,2012-11-06,county,Hinds,Precinct 92,OAK FOREST ELEMENTARY SCHOOL,"131 SMALLWOOD DR, JACKSON, MS 39212"
MS,2012-11-06,county,Hinds,Precinct 93,VICTORY AME ZION CHURCH,"715 COOPER RD, JACKSON, MS 39212"
MS,2012-11-06,county,Hinds,Precinct 94,FOREST HILL UNITED METH CHURCH,"2504 RAYMOND RD, JACKSON, MS 39212"
MS,2012-11-06,county,Hinds,Precinct 95,SIWELL ROAD CHURCH OF CHRIST,"4075 SIWELL RD, JACKSON, MS 39212"
MS,2012-11-06,county,Hinds,Precinct 96,MIRACLE TEMPLE,"418 LAKESHORE RD, JACKSON, MS 39212"
MS,2012-11-06,county,Hinds,Precinct 97,WAHABI SHRINERS TEMPLE,"1343 I 55 SOUTH, JACKSON, MS 39212"
MS,2012-11-06,county,Hinds,Precinct 98,TOUGALOO COLLEGE,
MS,2012-11-06,county,Hinds,Raymond 1,UNITED METHODIST CHURCH,"230 W. MAIN ST, RAYMOND, MS 39154"
MS,2012-11-06,county,Hinds,Raymond 2,HINDS COMMUNITY COLLEGE MEAT DEPT,"HINDS BLVD, RAYMOND, MS 39154"
MS,2012-11-06,county,Hinds,Springridge,SIWELL MIDDLE SCHOOL,"1983 N SIWELL RD, JACKSON, MS 39209"
MS,2012-11-06,county,Hinds,St Thomas,ST THOMAS BAPTIST CHURCH,"4699 ST THOMAS RD, BOLTON, MS 39041"
MS,2012-11-06,county,Hinds,Terry 1,TERRY HIGH SCHOOL ROTC BUILDING,"429 W CUNNINGHAM AVE, TERRY, MS 39170"
MS,2012-11-06,county,Hinds,Terry 2,TERRY VOLUNTEER FIRE STATION,"2001 TANK RD, TERRY, MS 39170"
MS,2012-11-06,county,Hinds,Tinnin,ST PAUL UNITED METH CHURCH,"6400 JIMMY WILLIAMS RD, JACKSON, MS 39209"
MS,2012-11-06,county,Hinds,Utica 1,EVELYN TAYLOR MAJURE LIBRARY,"211 W MAIN ST, UTICA, MS 39175"
MS,2012-11-06,county,Hinds,Utica 2,HINDS COUNTY DIST 3 BARN,"CURTIS ST, UTICA, MS 39175"
MS,2012-11-06,county,Holmes,1 Acona,ACONA FIRE DEPARTMENT,
MS,2012-11-06,county,Holmes,1 Durant St Anderson,1 DUR SUB SAINT ANDERSON,
MS,2012-11-06,county,Holmes,2 Lexington Sandhill,2 SUB LEX-SANDHILL,
MS,2012-11-06,county,Holmes,Beat 1 Lexington,SAINTS ACADEMY,
MS,2012-11-06,county,Holmes,Beat 2 Durant,DURANT CITY HALL,
MS,2012-11-06,county,Holmes,Beat 2 Sub Durant,NAT'L GUARD ARMORY,
MS,2012-11-06,county,Holmes,Beat 3 Coxburg (A-Z),COXBURG COMMUNITY CENTER,
MS,2012-11-06,county,Holmes,Beat 3 Ebenezer (A-Z),EBENEZER FIRE DEPARTMENT,
MS,2012-11-06,county,Holmes,Beat 3 Goodman,GOODMAN NUTRITION BUILDING,
MS,2012-11-06,county,Holmes,Beat 3 Pickens,PICKENS POLICE DEPARTMENT,
MS,2012-11-06,county,Holmes,Beat 4 Lexington,JUSTICE COURT COURTROOM,
MS,2012-11-06,county,Holmes,Beat 4 Thornton (A-Z),THORNTON FIRE DEPT,
MS,2012-11-06,county,Holmes,Beat 4 Walden Chapel (A-Z,WALDEN CHAPEL CHURCH,
MS,2012-11-06,county,Holmes,Beat 5 Cruger (A-Z),CRUGER NEW TOWN HALL,
MS,2012-11-06,county,Holmes,Beat 5 Lexington (A-Z),LEXINGTON ELEMENTARY GYM,
MS,2012-11-06,county,Holmes,Beat 5 Tchula,SENIOR CITIZENS BUILDING,
MS,2012-11-06,county,Humphreys,Belzoni North - 1bnh34 1021,GREEN GROVE CHURCH,
MS,2012-11-06,county,Humphreys,Belzoni North - 1bnh51 1020,GREEN GROVE CHURCH,
MS,2012-11-06,county,Humphreys,Belzoni North - 2bn 2020,FIRESTATION,
MS,2012-11-06,county,Humphreys,Belzoni North - 4bn 4010,COURTHOUSE-NORTH,
MS,2012-11-06,county,Humphreys,Belzoni South - 3bs 3010,BEECHLANE OFFICE BUILDING,
MS,2012-11-06,county,Humphreys,Belzoni South - 4bs 4020,COURTHOUSE-SOUTH,
MS,2012-11-06,county,Humphreys,Belzoni South - 5bs 5010,WESTGATE OFFICE BUILDING,
MS,2012-11-06,county,Humphreys,Fourmile North - 1fn 1010,FOURMILE STORE,
MS,2012-11-06,county,Humphreys,Gooden Lake North - 2gn 2030,GOODEN LAKE VOTING BUILDING,
MS,2012-11-06,county,Humphreys,Isola North - 2in 2010,CITY HALL,
MS,2012-11-06,county,Humphreys,Lake City South - 3ls 3030,LAKE CITY VOTING BUILDING,
MS,2012-11-06,county,Humphreys,Louise South - 5ls 5030,LOUISE VOTING BUILDING,
MS,2012-11-06,county,Humphreys,Midnight South - 5ms 5020,MIDNIGHT VOTING BUILDING,
MS,2012-11-06,county,Humphreys,Putnam South - 4ps 4030,PUTNAM VOTING BUILDING,
MS,2012-11-06,county,Humphreys,Silver City South - 3ss 3020,COUNTY BARN,
MS,2012-11-06,county,Issaquena,Addie Voting Precinct,ADDIE VOTING PRECINCT,"P O BOX 27, MAYERSVILLE, MS 39113"
MS,2012-11-06,county,Issaquena,Grace Voting Precinct,GRACE VOTING PRECINCT,"P O BOX 27, MAYERSVILLE, MS 39113"
MS,2012-11-06,county,Issaquena,Mayersville Courthouse,MAYERSVILLE COURTHOUSE,"P O BOX 27, MAYERSVILLE, MS 39113"
MS,2012-11-06,county,Issaquena,Tallula Community Center,TALLULA COMMUNITY CENTER,"P O BOX 27, MAYERSVILLE, MS 39113"
MS,2012-11-06,county,Issaquena,Valley Park Community Center,VALLEY PARK COMMUNITY CENTER,"P O BOX 27, MAYERSVILLE, MS 39113"
MS,2012-11-06,county,Itawamba,American Legion,AMERICAN LEGION,
MS,2012-11-06,county,Itawamba,Armory,ARMORY,
MS,2012-11-06,county,Itawamba,Banner-Pineville,BANNER-PINEVILLE,
MS,2012-11-06,county,Itawamba,Bounds,BOUNDS,
MS,2012-11-06,county,Itawamba,Cardsville,CARDSVILLE,
MS,2012-11-06,county,Itawamba,Carolina,CAROLINA,
MS,2012-11-06,county,Itawamba,Centerville,CENTERVILLE,
MS,2012-11-06,county,Itawamba,Clay,CLAY,
MS,2012-11-06,county,Itawamba,Dorsey,DORSEY,
MS,2012-11-06,county,Itawamba,Evergreen,EVERGREEN,
MS,2012-11-06,county,Itawamba,Fairview-Pleasanton,FAIRVIEW-PLEASANTON,
MS,2012-11-06,county,Itawamba,Fawn Grove,FAWN GROVE,
MS,2012-11-06,county,Itawamba,Friendship,FRIENDSHIP,
MS,2012-11-06,county,Itawamba,Greenwood,GREENWOOD,
MS,2012-11-06,county,Itawamba,Icdc,ICDC,
MS,2012-11-06,county,Itawamba,James Creek,JAMES CREEK,
MS,2012-11-06,county,Itawamba,Kirkville,KIRKVILLE,
MS,2012-11-06,county,Itawamba,Mantachie,MANTACHIE,
MS,2012-11-06,county,Itawamba,Mt. Gilead,MT. GILEAD,
MS,2012-11-06,county,Itawamba,Ozark,OZARK,
MS,2012-11-06,county,Itawamba,Ratliff,RATLIFF,
MS,2012-11-06,county,Itawamba,Ryan,RYAN,
MS,2012-11-06,county,Itawamba,Salem-Copeland,SALEM-COPELAND,
MS,2012-11-06,county,Itawamba,Tilden,TILDEN,
MS,2012-11-06,county,Itawamba,Tremont,TREMONT,
MS,2012-11-06,county,Jackson,American Legion,AMERICAN LEGION ON MARKET ST,"1019 MARKET ST, PASCAGOULA, MS 39567"
MS,2012-11-06,county,Jackson,Big Point,BIG POINT FIRE STATION,"7701 COMMUNITY HOUSE RD, MOSS POINT, MS 39562"
MS,2012-11-06,county,Jackson,Carterville,OLD VESTRY SCHOOL,"25900 SCHOOLHOUSE RD, VANCLEAVE, MS 39565"
MS,2012-11-06,county,Jackson,East Central,EAST CENTRAL COMMUNITY CENTER,"4300 HWY 614, MOSS POINT, MS 39562"
