election_date,state,jurisdiction_type,county_name,polling_place_id,precinct_id,name,address
2018-11-06,GA,county,FULTON,060157,07N,PEACHTREE HILLS RECREATION,"308 PEACHTREE HILLS AVE NE, ATLANTA, GA 30305"
2018-11-06,GA,county,FULTON,060593,07D,PEACHTREE PRESBYTERIAN CHURCH,"3434 ROSWELL RD NW, ATLANTA, GA 30305"
2018-11-06,GA,county,FULTON,060593,08M,PEACHTREE PRESBYTERIAN CHURCH,"3434 ROSWELL RD NW, ATLANTA, GA 30305"
2018-11-06,GA,county,FULTON,060096,12D,PERKERSON PARK RECREATION CTR,"770 DECKNER AVE, ATLANTA, GA 30310"
2018-11-06,GA,county,FULTON,060293,12K,PITMAN PARK RECREATION CENTER,"950 GARIBALDI ST., SW, ATLANTA, GA 30310"
2018-11-06,GA,county,FULTON,060293,12N,PITMAN PARK RECREATION CENTER,"950 GARIBALDI ST., SW, ATLANTA, GA 30310"
2018-11-06,GA,county,FULTON,060362,JC16,PRINCE OF PEACE LUTHERAN CH,"10250 HAYNES BRIDGE RD, ALPHARETTA, GA 30022"
2018-11-06,GA,county,FULTON,060299,11B,RALPH BUNCHE MIDDLE SCHOOL,"1925 NISKEY LAKE RD., SW, ATLANTA, GA 30331"
2018-11-06,GA,county,FULTON,060128,SS12,RIDGEVIEW MIDDLE SCHOOL,"5340 SOUTH TRIMBLE RD, ATLANTA, GA 30342"
2018-11-06,GA,county,FULTON,060128,SS14,RIDGEVIEW MIDDLE SCHOOL,"5340 SOUTH TRIMBLE RD, ATLANTA, GA 30342"
2018-11-06,GA,county,FULTON,060226,RW04,RIVER EVES ELEMENTARY,"9000 EVES ROAD, ROSWELL, GA 30076"
2018-11-06,GA,county,FULTON,060228,SS16,RIVERWOOD HIGH SCHOOL,"5900 RAIDER DR, ATLANTA, GA 30328"
2018-11-06,GA,county,FULTON,060606,RW01,ROSWELL COMM ACTIVITY CENTER,"10495 WOODSTOCK RD, ROSWELL, GA 30075"
2018-11-06,GA,county,FULTON,060347,RW10,ROSWELL UNITED METHODIST CH,"814 MIMOSA BLVD/PRATT ST GYM, ROSWELL, GA 30075"
2018-11-06,GA,county,FULTON,060236,02B,SAINT LUKE'S EPISCOPAL CHURCH,"435 PEACHTREE STREET NE, ATLANTA, GA 30308"
2018-11-06,GA,county,FULTON,060236,05D,SAINT LUKE'S EPISCOPAL CHURCH,"435 PEACHTREE STREET NE, ATLANTA, GA 30308"
2018-11-06,GA,county,FULTON,060272,RW06,SAINT MARY'S ORTHODOX CHURCH,"1950 OLD ALABAMA RD, ROSWELL, GA 30076"
2018-11-06,GA,county,FULTON,060272,RW13,SAINT MARY'S ORTHODOX CHURCH,"1950 OLD ALABAMA RD, ROSWELL, GA 30076"
2018-11-06,GA,county,FULTON,060239,09D,SALEM BAPTIST CHURCH,"2283 BAKER ROAD NW, ATLANTA, GA 30318"
2018-11-06,GA,county,FULTON,060590,SC16A,SANDTOWN PARK GYMNASIUM,"5320 CAMPBELLTON RD SW, ATLANTA, GA 30331"
2018-11-06,GA,county,FULTON,060590,SC16B,SANDTOWN PARK GYMNASIUM,"5320 CAMPBELLTON RD SW, ATLANTA, GA 30331"
2018-11-06,GA,county,FULTON,060238,SS18A,SANDY SPRINGS CHRISTIAN CH,"301 JOHNSON FERRY RD NW, ATLANTA, GA 30328"
2018-11-06,GA,county,FULTON,060238,SS18B,SANDY SPRINGS CHRISTIAN CH,"301 JOHNSON FERRY RD NW, ATLANTA, GA 30328"
2018-11-06,GA,county,FULTON,060238,SS31,SANDY SPRINGS CHRISTIAN CH,"301 JOHNSON FERRY RD NW, ATLANTA, GA 30328"
2018-11-06,GA,county,FULTON,060611,SS15A,SANDY SPRINGS MIDDLE SCH.,"8750 PRIDE PLACE, ATLANTA, GA 30350"
2018-11-06,GA,county,FULTON,060611,SS15B,SANDY SPRINGS MIDDLE SCH.,"8750 PRIDE PLACE, ATLANTA, GA 30350"
2018-11-06,GA,county,FULTON,060576,SS05,SANDY SPRINGS UNITED METH. CH.,"86 MOUNT VERNON HWY NW, ATLANTA, GA 30328"
2018-11-06,GA,county,FULTON,060576,SS06,SANDY SPRINGS UNITED METH. CH.,"86 MOUNT VERNON HWY NW, ATLANTA, GA 30328"
2018-11-06,GA,county,FULTON,060612,07A,SARA RAWSON SMITH ELEM SCHOOL,"370 OLD IVY ROAD, NE, ATLANTA, GA 30342"
2018-11-06,GA,county,FULTON,060623,JC01,SHAKERAG ELEMENTARY SCHOOL,"10885 ROGERS CIRCLE, DULUTH, GA 30097"
2018-11-06,GA,county,FULTON,060127,03G,SIMPSON ST CHURCH OF CHRIST,"800 JOSEPH E. BOONE BLVD NW, ATLANTA, GA 30314"
2018-11-06,GA,county,FULTON,060578,SC19A,SOLID ROCK PENTECOSTAL CHURCH,"4707 WASHINGTON RD, ATLANTA, GA 30349"
2018-11-06,GA,county,FULTON,060578,SC19B,SOLID ROCK PENTECOSTAL CHURCH,"4707 WASHINGTON RD, ATLANTA, GA 30349"
2018-11-06,GA,county,FULTON,060134,12M,SOUTH ATLANTA HIGH SCHOOL,"800 HUTCHENS ROAD SE, ATLANTA, GA 30354"
2018-11-06,GA,county,FULTON,060761,01J,SOUTHEAST BRANCH LIBRARY,"1463 PRYOR RD, ATLANTA, GA 30315"
2018-11-06,GA,county,FULTON,060761,12S,SOUTHEAST BRANCH LIBRARY,"1463 PRYOR RD, ATLANTA, GA 30315"
2018-11-06,GA,county,FULTON,060624,SC02,SOUTHWEST ART CENTER,"915 NEW HOPE RD SW, ATLANTA, GA 30331"
2018-11-06,GA,county,FULTON,060217,07B,ST JAMES METHODIST CHURCH,"4400 PEACHTREE DUNWOODY RD, ATLANTA, GA 30342"
2018-11-06,GA,county,FULTON,060217,07C,ST JAMES METHODIST CHURCH,"4400 PEACHTREE DUNWOODY RD, ATLANTA, GA 30342"
2018-11-06,GA,county,FULTON,060257,SS04,ST JUDE CATHOLIC CHURCH,"7171 GLENRIDGE DR NE, ATLANTA, GA 30328"
2018-11-06,GA,county,FULTON,060259,10G,ST PAUL'S EPISCOPAL CHURCH,"306 PEYTON RD SW, ATLANTA, GA 30311"
2018-11-06,GA,county,FULTON,060259,10H1,ST PAUL'S EPISCOPAL CHURCH,"306 PEYTON RD SW, ATLANTA, GA 30311"
2018-11-06,GA,county,FULTON,060259,10H2,ST PAUL'S EPISCOPAL CHURCH,"306 PEYTON RD SW, ATLANTA, GA 30311"
2018-11-06,GA,county,FULTON,060259,10K,ST PAUL'S EPISCOPAL CHURCH,"306 PEYTON RD SW, ATLANTA, GA 30311"
2018-11-06,GA,county,FULTON,060259,11H,ST PAUL'S EPISCOPAL CHURCH,"306 PEYTON RD SW, ATLANTA, GA 30311"
2018-11-06,GA,county,FULTON,060260,04S,ST PETERS BAPT CHURCH REC BLDG,"1558 VENETIAN DR SW, ATLANTA, GA 30311"
2018-11-06,GA,county,FULTON,060054,AP07A,ST. JAMES UM CHURCH,"3000 WEBB BRIDGE ROAD, ALPHARETTA, GA 30004"
2018-11-06,GA,county,FULTON,060054,AP07B,ST. JAMES UM CHURCH,"3000 WEBB BRIDGE ROAD, ALPHARETTA, GA 30004"
2018-11-06,GA,county,FULTON,060636,EP03A,ST. STEPHENS MISS. BAPTIST CH.,"2670 HOGAN RD, EAST POINT, GA 30344"
2018-11-06,GA,county,FULTON,060636,EP03B,ST. STEPHENS MISS. BAPTIST CH.,"2670 HOGAN RD, EAST POINT, GA 30344"
2018-11-06,GA,county,FULTON,060262,JC11,STATE BRIDGE ELEMENTARY SCHOOL,"5530 STATE BRIDGE ROAD, ALPHARETTA, GA 30022"
2018-11-06,GA,county,FULTON,060264,12E2,STEWART-LAKEWOOD LIBRARY,"2893 LAKEWOOD AVE SW, ATLANTA, GA 30315"
2018-11-06,GA,county,FULTON,060190,08H,SUTTON MIDDLE SCHOOL,"2875 NORTHSIDE DRIVE NW, ATLANTA, GA 30305"
2018-11-06,GA,county,FULTON,060190,08J,SUTTON MIDDLE SCHOOL,"2875 NORTHSIDE DRIVE NW, ATLANTA, GA 30305"
2018-11-06,GA,county,FULTON,060135,RW02,TEACHING MUSEUM NORTH,"793 MIMOSA BOULEVARD, ROSWELL, GA 30075"
2018-11-06,GA,county,FULTON,060783,SS17,TEMPLE EMANU-EL OF GREATER ATLANTA,"1580 SPALDING DR, ATLANTA, GA 30350"
2018-11-06,GA,county,FULTON,060372,08G,THE CATHEDRAL TOWERS INC.,"2820 PEACHTREE ROAD NW, ATLANTA, GA 30305"
2018-11-06,GA,county,FULTON,060736,08P,THE DEFOORS CENTRE,"1710 DEFOORS AVENUE, ATLANTA, GA 30318"
2018-11-06,GA,county,FULTON,060736,09G,THE DEFOORS CENTRE,"1710 DEFOORS AVENUE, ATLANTA, GA 30318"
2018-11-06,GA,county,FULTON,060736,09H,THE DEFOORS CENTRE,"1710 DEFOORS AVENUE, ATLANTA, GA 30318"
2018-11-06,GA,county,FULTON,060780,SC15,THE ENON CHURCH,"3550 ENON ROAD, COLLEGE PARK, GA 30349"
2018-11-06,GA,county,FULTON,060282,SS22,THE HELLENIC TOWER,"8450 ROSWELL RD NW, ATLANTA, GA 30350"
2018-11-06,GA,county,FULTON,060807,10A,THE KINDEZI SCHOOL - WEST,"286 WILSON MILL RD, ATLANTA, GA 30331"
2018-11-06,GA,county,FULTON,060118,11G,THE LOVE CENTER GRSBC,"1680 CAMPBELLTON ROAD SW, ATLANTA, GA 30311"
2018-11-06,GA,county,FULTON,060118,12I,THE LOVE CENTER GRSBC,"1680 CAMPBELLTON ROAD SW, ATLANTA, GA 30311"
2018-11-06,GA,county,FULTON,060118,12L,THE LOVE CENTER GRSBC,"1680 CAMPBELLTON ROAD SW, ATLANTA, GA 30311"
2018-11-06,GA,county,FULTON,060683,11M,THERRELL D M HIGH SCHOOL,"3099 PANTHER TRAIL SW, ATLANTA, GA 30303"
2018-11-06,GA,county,FULTON,060683,11N,THERRELL D M HIGH SCHOOL,"3099 PANTHER TRAIL SW, ATLANTA, GA 30303"
2018-11-06,GA,county,FULTON,060683,11R,THERRELL D M HIGH SCHOOL,"3099 PANTHER TRAIL SW, ATLANTA, GA 30303"
2018-11-06,GA,county,FULTON,060655,01R,THOMASVILLE RECREATION CENTER,"1835 HENRY THOMAS DR SE, ATLANTA, GA 30315"
2018-11-06,GA,county,FULTON,060278,10P,TOWNS ELEMENTARY SCHOOL,"760 BOLTON ROAD, ATLANTA, GA 30331"
2018-11-06,GA,county,FULTON,060684,CP081,TRACEY WYATT REC. COMPLEX,"2300 GODBY ROAD, COLLEGE PARK, GA 30349"
2018-11-06,GA,county,FULTON,060684,CP083,TRACEY WYATT REC. COMPLEX,"2300 GODBY ROAD, COLLEGE PARK, GA 30349"
2018-11-06,GA,county,FULTON,060684,CP084,TRACEY WYATT REC. COMPLEX,"2300 GODBY ROAD, COLLEGE PARK, GA 30349"
2018-11-06,GA,county,FULTON,060684,CP08A,TRACEY WYATT REC. COMPLEX,"2300 GODBY ROAD, COLLEGE PARK, GA 30349"
2018-11-06,GA,county,FULTON,060684,SC10,TRACEY WYATT REC. COMPLEX,"2300 GODBY ROAD, COLLEGE PARK, GA 30349"
2018-11-06,GA,county,FULTON,060591,08D,TRINITY PRESBYTERIAN CHURCH,"3003 HOWELL MILL ROAD NW, ATLANTA, GA 30327"
2018-11-06,GA,county,FULTON,060591,08N1,TRINITY PRESBYTERIAN CHURCH,"3003 HOWELL MILL ROAD NW, ATLANTA, GA 30327"
2018-11-06,GA,county,FULTON,060591,08N2,TRINITY PRESBYTERIAN CHURCH,"3003 HOWELL MILL ROAD NW, ATLANTA, GA 30327"
2018-11-06,GA,county,FULTON,060286,04T,W OAKLAND MISSIONARY BAPT CH,"1025 VIOLET ST SW, ATLANTA, GA 30310"
2018-11-06,GA,county,FULTON,060012,09F,WARREN ATHLETIC FACILITY,"2465 WARREN RD NE, ATLANTA, GA 30318"
2018-11-06,GA,county,FULTON,060354,AP09A,WEBB BRIDGE MIDDLE SCHOOL,"4455 WEBB BRIDGE RD, ALPHARETTA, GA 30005"
2018-11-06,GA,county,FULTON,060354,AP09B,WEBB BRIDGE MIDDLE SCHOOL,"4455 WEBB BRIDGE RD, ALPHARETTA, GA 30005"
2018-11-06,GA,county,FULTON,060580,SC17A,"WELCOME ALL PARK, RECREATION CTR","4255 WILL LEE ROAD, ATLANTA, GA 30349"
2018-11-06,GA,county,FULTON,060580,SC17B,"WELCOME ALL PARK, RECREATION CTR","4255 WILL LEE ROAD, ATLANTA, GA 30349"
2018-11-06,GA,county,FULTON,060580,SC17C,"WELCOME ALL PARK, RECREATION CTR","4255 WILL LEE ROAD, ATLANTA, GA 30349"
2018-11-06,GA,county,FULTON,060580,SC18A,"WELCOME ALL PARK, RECREATION CTR","4255 WILL LEE ROAD, ATLANTA, GA 30349"
2018-11-06,GA,county,FULTON,060580,SC18B,"WELCOME ALL PARK, RECREATION CTR","4255 WILL LEE ROAD, ATLANTA, GA 30349"
2018-11-06,GA,county,FULTON,060580,SC18C,"WELCOME ALL PARK, RECREATION CTR","4255 WILL LEE ROAD, ATLANTA, GA 30349"
2018-11-06,GA,county,FULTON,060298,04L,WEST HUNTER STREET BAPTIST CH.,"1040 R. D. ABERNATHY BLVD SW, ATLANTA, GA 30310"
2018-11-06,GA,county,FULTON,060744,10B,WEST MANOR PARK RECREATION CTR,"3240 WEST MANOR CIR, ATLANTA, GA 30311"
2018-11-06,GA,county,FULTON,060744,10I,WEST MANOR PARK RECREATION CTR,"3240 WEST MANOR CIR, ATLANTA, GA 30311"
2018-11-06,GA,county,FULTON,060294,10J,WESTSIDE COMMUNITY CHURCH,"2114 M L KING JR DR SW, ATLANTA, GA 30310"
2018-11-06,GA,county,FULTON,060025,11E1,WILLIAM WALKER RECREATION CENTER,"2405 FAIRBURN RD SW, ATLANTA, GA 30331"
2018-11-06,GA,county,FULTON,060025,11E2,WILLIAM WALKER RECREATION CENTER,"2405 FAIRBURN RD SW, ATLANTA, GA 30331"
2018-11-06,GA,county,FULTON,060025,11E3,WILLIAM WALKER RECREATION CENTER,"2405 FAIRBURN RD SW, ATLANTA, GA 30331"
2018-11-06,GA,county,FULTON,060687,JC07,WILSON CREEK ELEMENTARY SCHOOL,"6115 WILSON ROAD, JOHNS CREEK, GA 30097"
2018-11-06,GA,county,FULTON,060300,AP05,WINDWARD FIRE STATION,"3070 MARKET PLACE, ALPHARETTA, GA 30005"
2018-11-06,GA,county,FULTON,060741,SC01A,WOLF CREEK BRANCH LIBRARY,"3100 ENON ROAD, ATLANTA, GA 30331"
2018-11-06,GA,county,FULTON,060741,SC01B,WOLF CREEK BRANCH LIBRARY,"3100 ENON ROAD, ATLANTA, GA 30331"
2018-11-06,GA,county,FULTON,060741,SC01C,WOLF CREEK BRANCH LIBRARY,"3100 ENON ROAD, ATLANTA, GA 30331"
2018-11-06,GA,county,FULTON,060741,SC01D,WOLF CREEK BRANCH LIBRARY,"3100 ENON ROAD, ATLANTA, GA 30331"
2018-11-06,GA,county,FULTON,060741,SC20,WOLF CREEK BRANCH LIBRARY,"3100 ENON ROAD, ATLANTA, GA 30331"
2018-11-06,GA,county,FULTON,060582,RW03,ZION MISSIONARY BAPTIST CHURCH,"888 ZION CIR, ROSWELL, GA 30075"
2018-11-06,GA,county,GILMER,061001,12,BIG CREEK FIRE STATION,"8344 BIG CREEK RD, ELLIJAY, GA 30536"
2018-11-06,GA,county,GILMER,061002,07,BOARDTOWN CLUBHOUSE,"7289 BOARDTOWN RD, ELLIJAY, GA 30540"
2018-11-06,GA,county,GILMER,061003,06,CHERRY LOG COMMUNITY CLUBHOUSE,"341 CHERRY LOG ST, CHERRY LOG, GA 30522"
2018-11-06,GA,county,GILMER,061004,01,CIVIC CENTER,"1559 S MAIN ST, ELLIJAY, GA 30540"
2018-11-06,GA,county,GILMER,061006,10,COOSAWATTEE SHRINE CLUB,"100 SHRINE CLUB DR, ELLIJAY, GA 30540"
2018-11-06,GA,county,GILMER,061007,09,EAST ELLIJAY CITY HALL,"107 OAK ST, EAST ELLIJAY, GA 30540"
2018-11-06,GA,county,GILMER,061008,05,FLAT CREEK FIRE STATION,"7065 HIGHWAY 382 W, ELLIJAY, GA 30540"
2018-11-06,GA,county,GILMER,061009,13,LIONS CLUB,"1729 S MAIN ST, ELLIJAY, GA 30540"
2018-11-06,GA,county,GILMER,061010,08,MOUNTAINTOWN FIRE STATION,"261 MOUNTAINTOWN RD, ELLIJAY, GA 30540"
2018-11-06,GA,county,GILMER,061011,02,OAKLAND CLUBHOUSE,"8156 HIGHWAY 52 E, ELLIJAY, GA 30536"
2018-11-06,GA,county,GILMER,061012,04,RESA BUILDING,"4731 OLD HIGHWAY 5 S, ELLIJAY, GA 30540"
2018-11-06,GA,county,GILMER,061013,03,TAILS CREEK CLUBHOUSE,"73 CROSSROADS CHURCH RD, ELLIJAY, GA 30540"
2018-11-06,GA,county,GILMER,061014,11,YUKON FIRE STATION,"5752 YUKON RD, TALKING ROCK, GA 30175"
2018-11-06,GA,county,GLASCOCK,062001,EDGH,"CITY HALL MAIN ST EDGEHILL,GA","6134 HIGHWAY 171 SOUTH, GIBSON, GA 30810"
2018-11-06,GA,county,GLASCOCK,062005,GIBS,GIBSON COURTHOUSE,"62 EAST MAIN ST, GIBSON, GA 30810"
2018-11-06,GA,county,GLASCOCK,062007,MILL,MILL VOTING BUILDING,"3028 BASTONVILLE RD, GIBSON, GA 30810"
2018-11-06,GA,county,GLASCOCK,062003,MITC,MITCHELL COMMUNITY HOUSE,"6809 HWY 123, MITCHELL, GA 30820"
2018-11-06,GA,county,GLYNN,063063,4913,BALLARD COMPLEX,"325 OLD JESUP ROAD, BRUNSWICK, GA 31520"
2018-11-06,GA,county,GLYNN,063065,1943,BLYTHE ISLAND BAPTIST CHURCH,"170 CUT OFF ROAD, BRUNSWICK, GA 31523"
2018-11-06,GA,county,GLYNN,063039,3743,C B GREER ELEMENTARY SCHOOL,"695 HARRY DRIGGERS BLVD, BRUNSWICK, GA 31525"
2018-11-06,GA,county,GLYNN,063054,2713,CHRISTIAN RENEWAL CHURCH SSI,"6530 FREDERICA ROAD, ST SIMONS ISLAND, GA 31522"
2018-11-06,GA,county,GLYNN,063029,5913,COLLEGE PLACE METHODIST CHURCH,"3890 ALTAMA AVENUE, BRUNSWICK, GA 31520"
2018-11-06,GA,county,GLYNN,063048,2933,FIRE STATION #2 (TEMP. ST. WILLIAMS CHURCH),"1929 DEMERE ROAD, ST SIMONS ISLAND, GA 31522"
2018-11-06,GA,county,GLYNN,063056,3733,GLYNN COUNTY CAREER ACADEMY,"4404 GLYNCO PARKWAY, BRUNSWICK, GA 31525"
2018-11-06,GA,county,GLYNN,063042,5923,HOWARD COFFIN PARK,"1402 SONNY MILLER WAY, BRUNSWICK, GA 31520"
2018-11-06,GA,county,GLYNN,063044,2953,JEKYLL PRESBYTERIAN CHURCH,"475 RIVERVIEW DRIVE, JEKYLL ISLAND, GA 31527"
2018-11-06,GA,county,GLYNN,063047,1923,MARSHES OF GLYNN CHURCH,"3780 US HIGHWAY 82, BRUNSWICK, GA 31523"
2018-11-06,GA,county,GLYNN,063046,4923,NORTHSIDE BAPTIST CHURCH,"935 CHAPEL CROSSING, BRUNSWICK, GA 31525"
2018-11-06,GA,county,GLYNN,063043,2923,OGLETHORPE POINT ELEM SCHOOL,"6200 FREDERICA ROAD, ST SIMONS ISLAND, GA 31522"
2018-11-06,GA,county,GLYNN,063033,1933,SATILLA MARSH ELEM SCHOOL,"360 SOUTHPORT PARKWAY, BRUNSWICK, GA 31523"
2018-11-06,GA,county,GLYNN,063058,3723,SE BAPTIST ASSOCIATION BLDG,"2220 PERRY LANE ROAD, BRUNSWICK, GA 31525"
2018-11-06,GA,county,GLYNN,063045,5943,SELDEN PARK,"100 GENOA MARTIN DRIVE, BRUNSWICK, GA 31520"
2018-11-06,GA,county,GLYNN,063060,2943,ST SIMONS FIRST BAPTIST CHURCH,"729 OCEAN BLVD, ST SIMONS ISLAND, GA 31522"
2018-11-06,GA,county,GLYNN,063035,3713,STERLING CHURCH OF GOD,"6670 NEW JESUP HIGHWAY, BRUNSWICK, GA 31523"
2018-11-06,GA,county,GLYNN,063050,1713,STERLING ELEMENTARY SCHOOL,"200 MCKENZIE ROAD, BRUNSWICK, GA 31523"
2018-11-06,GA,county,GLYNN,063066,4933,THE CHAPEL,"114 HARRIS FARM ROAD, BRUNSWICK, GA 31520"
2018-11-06,GA,county,GLYNN,063064,5933,ZION BAPTIST CHURCH,"1611 G STREET, BRUNSWICK, GA 31520"
2018-11-06,GA,county,GORDON,064001,849-A,BELMONT CHURCH FAMILY LIFE CTR,"126 WEST BELMONT DR, CALHOUN, GA 30701"
2018-11-06,GA,county,GORDON,064002,849-B,CITY RECREATION CENTER,"601 RIVER ST, CALHOUN, GA 30701"
2018-11-06,GA,county,GORDON,064005,1063,COOSAWATTEE MASON LODGE #306,"633 W PINE CHAPEL CHURCH RD NE, CALHOUN, GA 30701"
2018-11-06,GA,county,GORDON,064003,1057,FAIRMOUNT COMMUNITY CENTER,"11921 FAIRMOUNT HWY, FAIRMOUNT, GA 30139"
2018-11-06,GA,county,GORDON,064003,874,FAIRMOUNT COMMUNITY CENTER,"11921 FAIRMOUNT HWY, FAIRMOUNT, GA 30139"
2018-11-06,GA,county,GORDON,064006,1235,FAIRVIEW CHURCH OF GOD FELLOWSHIP HALL,"3050 TAYLOR TOWN RD NE, RANGER, GA 30734"
2018-11-06,GA,county,GORDON,064007,1064,OOSTANAULA BAPTIST CHURCH,"157 OLD ROME DALTON RD, CALHOUN, GA 30701"
2018-11-06,GA,county,GORDON,064008,1055,PLAINVILLE RECREATION DEPT.,"610 SCHOOL STREET, PLAINVILLE, GA 30733"
2018-11-06,GA,county,GORDON,064010,973,PLEASANT VALLEY BAPTIST CHURCH,"3882 RED BUD RD NE, CALHOUN, GA 30701"
2018-11-06,GA,county,GORDON,064017,980,RESACA COMMUNITY & REC. CENTER,"330 WALKER STREET, RESACA, GA 30735"
2018-11-06,GA,county,GORDON,064012,1056,SONORAVILLE RECREATION DEPT.,"7494 FAIRMOUNT HWY SE, CALHOUN, GA 30701"
2018-11-06,GA,county,GORDON,064013,1054,SUGAR VALLEY BAPTIST CHURCH,"3742 SUGAR VALLEY RD NW, SUGAR VALLEY, GA 30746"
2018-11-06,GA,county,GORDON,064014,856,TOM B. DAVID AIRPORT,"1957 US HWY 41 SW, CALHOUN, GA 30701"
2018-11-06,GA,county,GRADY,065001,C05,AGRI-CENTER,"65 11TH AVENUE NE, CAIRO, GA 39828"
2018-11-06,GA,county,GRADY,065002,D,BEACHTON FIRE DEPT,"5324 GA HIGHWAY 93 S, THOMASVILLE, GA 31792"
2018-11-06,GA,county,GRADY,065014,W,BOY SCOUTS BUILDING,"245 E. BROAD STREET, WHIGHAM, GA 39897"
2018-11-06,GA,county,GRADY,065006,C04,BOYS & GIRLS CLUB,"115 SIXTH STREET, S.W., CAIRO, GA 39828"
2018-11-06,GA,county,GRADY,065003,WL,CAIRO MUNICIPAL AIRPORT,"259 EDNA LANE, CAIRO, GA 39828"
2018-11-06,GA,county,GRADY,065004,H,CALVARY FIRE DEPT," GA HWY 111 S, CAIRO, GA 39828"
2018-11-06,GA,county,GRADY,065005,L,CO LINE FIRE DEPT,"975 GA HWY 262 N, PELHAM, GA 31779"
2018-11-06,GA,county,GRADY,065007,M,MIDWAY VOLUNTEER FIRE DEPART.,"2424 GA HWY 93 SOUTH, CAIRO, GA 39828"
2018-11-06,GA,county,GRADY,065008,B,PINE LEVEL FIRE DEPT,"2660 GA HWY 112 NORTH, CAIRO, GA 39827"
2018-11-06,GA,county,GRADY,065009,P,PINE PARK FIRE DEPT,"4049 PINE PARK ROAD, CAIRO, GA 39828"
2018-11-06,GA,county,GRADY,065010,R,RENO COMMUNITY CLUB,"192 PINE HILL ROAD, CAIRO, GA 39828"
2018-11-06,GA,county,GRADY,065011,S,SPENCE FIRE DEPT,"1487 STAGE COACH ROAD, PELHAM, GA 31779"
2018-11-06,GA,county,GRADY,065012,SH,WAYSIDE COMMUNITY CENTER,"140 PONDER RD, WHIGHAM, GA 39897"
2018-11-06,GA,county,GREENE,066001,001,GREENE COUNTY ANNEX,"1180 C.WELDON SMITH DR., GREENSBORO, GA 30642"
2018-11-06,GA,county,GREENE,066005,008,LAKESIDE CHURCH,"5800 LAKE OCONEE PKWY, GREENSBORO, GA 30642"
2018-11-06,GA,county,GREENE,066009,005,SILOAM FIRE DEPARTMENT,"1011 BETHANY RD, SILOAM, GA 30665"
2018-11-06,GA,county,GREENE,066009,006,SILOAM FIRE DEPARTMENT,"1011 BETHANY RD, SILOAM, GA 30665"
2018-11-06,GA,county,GREENE,066042,004,UNION POINT PUBLIC SAFETY BUILDING,"4700 LAMB AVE, UNION POINT, GA 30669"
2018-11-06,GA,county,GWINNETT,067062,008,12 STONE - HAMILTON MILL,"3858 BRASELTON HIGHWAY, BUFORD, GA 30519"
2018-11-06,GA,county,GWINNETT,067159,011,1ST BAPTIST CHURCH OF LILBURN,"285 MAIN ST, LILBURN, GA 30047"
2018-11-06,GA,county,GWINNETT,067160,015,1ST BAPTIST CHURCH OF LVILLE,"165 CLAYTON ST, LAWRENCEVILLE, GA 30046"
2018-11-06,GA,county,GWINNETT,067208,099,1ST CHINESE BAPTIST CH OF ATL,"2525 GRAVITT RD, DULUTH, GA 30096"
2018-11-06,GA,county,GWINNETT,067001,116,AMAZING GRACE LUTHERAN CHURCH,"3305 LAWRENCEVILLE HWY, LAWRENCEVILLE, GA 30044"
2018-11-06,GA,county,GWINNETT,067119,055,AMERICAN LEGION POST 127,"2640 SAWNEE AVE, BUFORD, GA 30518"
2018-11-06,GA,county,GWINNETT,067002,146,ANCHOR CHURCH,"451 OZORA RD, GRAYSON, GA 30017"
2018-11-06,GA,county,GWINNETT,067172,122,ANDERSON-LIVSEY ELEMENTARY SCHOOL,"4521 CENTERVILLE HIGHWAY, SNELLVILLE, GA 30039"
2018-11-06,GA,county,GWINNETT,067003,002,ANNISTOWN ELEM SCHOOL,"3150 SPAIN RD, SNELLVILLE, GA 30039"
2018-11-06,GA,county,GWINNETT,067004,033,ARCADO ELEM SCHOOL,"5150 ARCADO RD, LILBURN, GA 30047"
2018-11-06,GA,county,GWINNETT,067006,066,ATL CHINESE CHRISTIAN CHURCH,"4434 BRITT RD, TUCKER, GA 30084"
2018-11-06,GA,county,GWINNETT,067009,057,B B HARRIS ELEM SCHOOL,"3123 CLAIBORNE DR, DULUTH, GA 30096"
2018-11-06,GA,county,GWINNETT,067010,050,BEAVER RIDGE ELEMENTARY SCHOOL,"1978 BEAVER RUIN RD, NORCROSS, GA 30071"
2018-11-06,GA,county,GWINNETT,067011,074,BEAVER RUIN RD BAPTIST CHURCH,"1200 BEAVER RUIN RD, NORCROSS, GA 30093"
2018-11-06,GA,county,GWINNETT,067013,035,BEREAN BAPTIST CHURCH,"1405 HEWATT RD, LILBURN, GA 30047"
2018-11-06,GA,county,GWINNETT,067196,121,BERKELEY LAKE ELEMENTARY,"4300 SOUTH BERKELEY LAKE RD, DULUTH, GA 30096"
2018-11-06,GA,county,GWINNETT,067116,120,BERKMAR MIDDLE SCHOOL,"4355 LAWRENCEVILLE HWY, LILBURN, GA 30047"
2018-11-06,GA,county,GWINNETT,067016,038,BEST FRIEND PARK,"6224 JIMMY CARTER BLVD, NORCROSS, GA 30071"
2018-11-06,GA,county,GWINNETT,067017,088,BETHANY BAPTIST CHURCH,"2306 BETHANY CHURCH RD, SNELLVILLE, GA 30039"
2018-11-06,GA,county,GWINNETT,067019,115,BETHESDA ELEM SCHOOL,"525 BETHESDA SCHOOL RD, LAWRENCEVILLE, GA 30044"
