state,county_name,jurisdiction_type,precinct_name,name,address,polling_location_type
OK,,county,LEFLORE COUNTY PRECINCT 400204,TRINITY BAPTIST CHURCH,101 FLANAGAN DR.-POTEAU POTEAU OK 74953,polling_location
OK,,county,BECKHAM COUNTY PRECINCT 050320,METHODIST CHURCH,320 S MAGNOLIA ERICK OK 73645,polling_location
OK,,county,CHOCTAW COUNTY PRECINCT 120210,VFW - HUGO,1 MILE E OF HWY 93 ON HWY 70 E HUGO OK 74743,polling_location
OK,,county,ALFALFA COUNTY PRECINCT 020110,BURLINGTON, FIREHOUSE OFFICE BURLINGTON OK 73722,polling_location
OK,,county,STEPHENS COUNTY PRECINCT 690062,CORUM ASSEMBLY OF GOD CHURCH,WEST OF COMANCHE ON HWY 53 COMANCHE OK 73529,polling_location
OK,,county,TULSA COUNTY PRECINCT 720354,LEONARD FIRST BAPTIST CHURCH,15711 E 168 ST S LEONARD OK 74043,polling_location
OK,,county,LEFLORE COUNTY PRECINCT 400211,FIRST BAPTIST CHURCH,39497 TEXAS AVE.- HOWE HOWE OK 74940,polling_location
OK,,county,JACKSON COUNTY PRECINCT 330003,SOUTHERN PRAIRIE LIBRARY,421 N HUDSON ALTUS OK 73521,polling_location
OK,,county,PAYNE COUNTY PRECINCT 600009,COUNTRYSIDE BAPTIST CHURCH,2124 S. WESTERN RD. STILLWATER OK 74074,polling_location
OK,,county,CHOCTAW COUNTY PRECINCT 120106,CHURCH OF THE NAZARENE,100 N. H. STREET HUGO OK 74743,polling_location
OK,,county,GARVIN COUNTY PRECINCT 250016,TRUCKS UNLIMITED,35641 HWY 29 WYNNEWOOD OK 73098,polling_location
OK,,county,OKLAHOMA COUNTY PRECINCT 550224,INNER-CITY ASSEMBLY OF GOD,2212 SW 55TH ST OKLAHOMA CITY OK 73148,polling_location
OK,,county,BEAVER COUNTY PRECINCT 040025,FORGAN GOLDEN AGERS,"114 MAIN ST., FORGAN, OK FORGAN OK 73938",polling_location
OK,,county,TULSA COUNTY PRECINCT 720472,SOUTH BROKEN ARROW LIBRARY,3600 S CHESTNUT AVE BROKEN ARROW OK 74011,polling_location
OK,,county,BRYAN COUNTY PRECINCT 070023,KEMP COMMUNITY BUILDING,503 NORTH 9TH STREET KEMP OK 74747,polling_location
OK,,county,TULSA COUNTY PRECINCT 720118,HELMERICH LIBRARY,5131 E 92 ST TULSA OK 74137,polling_location
OK,,county,CIMARRON COUNTY PRECINCT 130002,FELT,COMMUNITY BUILDING FELT OK 73937,polling_location
OK,,county,CLEVELAND COUNTY PRECINCT 140019,BERRY ROAD BAPTIST CHURCH,500 N BERRY ROAD NORMAN OK 73069,polling_location
OK,,county,CUSTER COUNTY PRECINCT 200022,ZION CHURCH,701 NORTH DANIEL ST WEATHERFORD OK 73096,polling_location
OK,,county,CIMARRON COUNTY PRECINCT 130004,LIBRARY,102 S.ELLIS AVE BOISE CITY OK 73933,polling_location
OK,,county,SEMINOLE COUNTY PRECINCT 670025,FIRST ASSEMBLY OF GOD,HWY 99 & 12840 BOWLEGS OK 74830,polling_location
OK,,county,CREEK COUNTY PRECINCT 190417,KIEFER MUNICIPAL BLDG.,401 E.INDIANA KIEFER OK 74041,polling_location
OK,,county,OKLAHOMA COUNTY PRECINCT 550166,PLUMBERS AND PIPEFITTERS #344,4335 SW 44TH ST OKLAHOMA CITY OK 73119,polling_location
OK,,county,CLEVELAND COUNTY PRECINCT 140027,BROOKHAVEN BAPTIST CHURCH,4301 COUNTRY CLUB TERRACE NORMAN OK 73072,polling_location
OK,,county,LEFLORE COUNTY PRECINCT 400107,POCOLA FIRST BAPTIST CHURCH,HWY 112 S. POCOLA BLVD. POCOLA OK 74902,polling_location
OK,,county,PUSHMATAHA COUNTY PRECINCT 640011,RATTAN SCHOOL HOUSE,0000 RATTAN OK 74562,polling_location
OK,,county,CANADIAN COUNTY PRECINCT 090200,SURREY HILLS BAPTIST CHURCH,12421 N MUSTANG ROAD YUKON OK 73099,polling_location
OK,,county,CREEK COUNTY PRECINCT 190241,ST. JOSEPHS CATHOLIC CHURCH,"308 N. ELM, BRISTOW BRISTOW OK 74010",polling_location
OK,,county,TULSA COUNTY PRECINCT 720084,PATRICK HENRY ELEM SCHOOL,3820 E 41ST TULSA OK 74135,polling_location
OK,,county,COTTON COUNTY PRECINCT 170001,HULEN METHODIST CHURCH,5 E - 10 N - 1/4 E OF WALTERS WALTERS OK 73572,polling_location
OK,,county,TULSA COUNTY PRECINCT 720402,RIVERVIEW BAPTIST CHURCH,13201 S MEMORIAL DR BIXBY OK 74008,polling_location
OK,,county,CANADIAN COUNTY PRECINCT 090303,CHURCH OF CHRIST WEST METRO,4900 S CEMETERY ROAD YUKON OK 73036,polling_location
OK,,county,POTTAWATOMIE COUNTY PRECINCT 630001,SOUTH ROCK CREEK SCHOOL,"NS 345 & HARDESTY, 1/8 N SHAWNEE OK 74801",polling_location
OK,,county,MAYES COUNTY PRECINCT 490130,PENSACOLA COMMUNITY BUILDING,IN PENSACOLA PENSACOLA OK 74301,polling_location
OK,,county,BLAINE COUNTY PRECINCT 060022,EAGLE CITY CHRISTIAN CHURCH,FIRST CHRISTIAN CHURCH CANTON OK 73724,polling_location
OK,,county,TULSA COUNTY PRECINCT 720403,GRACE FREE WILL BAPTIST CHURCH,12323 S 145 E AVE BROKEN ARROW OK 74011,polling_location
OK,,county,ATOKA COUNTY PRECINCT 030011,LANE COMMUNITY BUILDING,997 E WINDY LN LANE OK 74555,polling_location
OK,,county,STEPHENS COUNTY PRECINCT 690003,FIRST UNITED METHODIST CHURCH,2300 N COUNTRY CLUB RD DUNCAN OK 73533,polling_location
OK,,county,OKLAHOMA COUNTY PRECINCT 550070,HARRAH SCHOOL ADMINISTRATION,20670 WALKER ST HARRAH OK 73045,polling_location
OK,,county,PAYNE COUNTY PRECINCT 600012,WES WATKINS CENTER,810 W. HALL OF FAME STILLWATER OK 74074,polling_location
OK,,county,SEMINOLE COUNTY PRECINCT 670022,FIRST FREEWILL BAPTIST CHURCH,HWY 3 & GOODHOPE RD SEMINOLE OK 74868,polling_location
OK,,county,OKLAHOMA COUNTY PRECINCT 550233,VALLEY BROOK MUNICIPAL BLDG,1618 SE 59TH ST OKLAHOMA CITY OK 73109,polling_location
OK,,county,CREEK COUNTY PRECINCT 190403,BLUE BELL CHURCH,20889 W HWY. 33 SAPULPA OK 74066,polling_location
OK,,county,PITTSBURG COUNTY PRECINCT 610037,INDIANOLA SCHOOL,SCHOOL AUDITORIUM INDIANOLA OK 74442,polling_location
OK,,county,HUGHES COUNTY PRECINCT 320033,GERTY COMMUNITY BUILDING,406 ELDER AVE GERTY OK 74531,polling_location
OK,,county,HUGHES COUNTY PRECINCT 320034,MARGARET JOHNSON RESIDENCE,903 E. GILMORE ST. ALLEN OK 74825,polling_location
OK,,county,OKLAHOMA COUNTY PRECINCT 550032,DEL CITY FIRST CH OF NAZARENE,4701 SE 26TH DEL CITY OK 73115,polling_location
OK,,county,CLEVELAND COUNTY PRECINCT 140020,MNTC SOUTH PENN CAMPUS,13301 S PENNSYLVANIA AVE OKLAHOMA CITY OK 73170,polling_location
OK,,county,LEFLORE COUNTY PRECINCT 400109,CAMERON SCHOOL,101 CHURCH ST CAMERON OK 74932,polling_location
OK,,county,MUSKOGEE COUNTY PRECINCT 510038,INDIAN CAPITAL TECH CENTER,2403 N 41 ST E MUSKOGEE OK 74403,polling_location
OK,,county,CANADIAN COUNTY PRECINCT 090225,WESTPOINTE CHRYSLER JEEP DODGE,11001 W RENO AVE YUKON OK 73099,polling_location
OK,,county,CREEK COUNTY PRECINCT 190421,OAKRIDGE BAPTIST CHURCH,6103 S 44 WEST AVE TULSA OK 74132,polling_location
OK,,county,OKLAHOMA COUNTY PRECINCT 550108,OAKDALE BAPTIST CHURCH,10920 N SOONER RD OKLAHOMA CITY OK 73013,polling_location
OK,,county,KAY COUNTY PRECINCT 360420,RANCH DRIVE VOL. FIRE DEPT.,3454 S. RANCH DRIVE PONCA CITY OK 74601,polling_location
OK,,county,CUSTER COUNTY PRECINCT 200001,FIRST BAPTIST CHURCH,900 FRISCO AVE CLINTON OK 73601,polling_location
OK,,county,LEFLORE COUNTY PRECINCT 400303,MUSE BAPTIST CHURCH,28128 STATE HIGHWAY 63 MUSE OK 74949,polling_location
OK,,county,WASHINGTON COUNTY PRECINCT 740012,"ARVEST BANK, EASTSIDE BRANCH",4225 SE ADAMS RD BARTLESVILLE OK 74006,polling_location
OK,,county,CLEVELAND COUNTY PRECINCT 140038,TWELVE CORNERS BAPTIST CHURCH,15601 E ETOWAH RD NOBLE OK 73068,polling_location
OK,,county,WASHINGTON COUNTY PRECINCT 740078,RAMONA FIRE DEPARTMENT,"430 2 ST, RAMONA RAMONA OK 74061",polling_location
OK,,county,CUSTER COUNTY PRECINCT 200013,CUSTER COMMUNITY BUILDING,644 MAIN CUSTER CITY OK 73639,polling_location
OK,,county,CLEVELAND COUNTY PRECINCT 140043,HEARTLAND FREEWILL BAP.CHURCH,17601 S SANTA FE OKLAHOMA CITY OK 73170,polling_location
OK,,county,CLEVELAND COUNTY PRECINCT 140041,SOUTHWEST MANSIONS,9900 S WESTERN OKLAHOMA CITY OK 73139,polling_location
OK,,county,STEPHENS COUNTY PRECINCT 690041,PATTERSON AVENUE BAPTIST CHURC,208 PATTERSON AVE COMANCHE OK 73529,polling_location
OK,,county,BEAVER COUNTY PRECINCT 040013,KNOWLES COMMUNITY CENTER,"BROADWAY & MAIN ST. KNOWLES,OK KNOWLES OK 73847",polling_location
OK,,county,ROGERS COUNTY PRECINCT 660027,INOLA UNITED METHODIST CHURCH,2ND & BROADWAY INOLA OK 74036,polling_location
OK,,county,CARTER COUNTY PRECINCT 100041,HEALDTON 1ST BAPTIST CHURCH,107 S 4TH HEALDTON OK 73438,polling_location
OK,,county,LOVE COUNTY PRECINCT 430206,LEON COMMUNITY BUILDING,NORTH AND ACROSS STREET FROM LEON OK 73441,polling_location
OK,,county,PONTOTOC COUNTY PRECINCT 620016,PONTOTOC COUNTY TECHNOLOGY CEN,601 W 33 ST ADA OK 74820,polling_location
OK,,county,CRAIG COUNTY PRECINCT 180410,BLUEJACKET COMMUNITY CENTER,137 E MAIN ST BLUEJACKET OK 74333,polling_location
OK,,county,TULSA COUNTY PRECINCT 720709,RIVER OAKS CHRISTIAN CHURCH,300 N ELM ST JENKS OK 74037,polling_location
OK,,county,CHEROKEE COUNTY PRECINCT 110008,SCENIC RIVERS BUILDING,15971 10 HWY TAHLEQUAH OK 74464,polling_location
OK,,county,POTTAWATOMIE COUNTY PRECINCT 630033,EARLSBORO CITY HALL,TOWN OF EARLSBORO EARLSBORO OK 74840,polling_location
OK,,county,TULSA COUNTY PRECINCT 720164,KIRK OF THE HILLS PRESB CHURCH,4102 E 61 ST TULSA OK 74136,polling_location
OK,,county,OKLAHOMA COUNTY PRECINCT 550098,MWC COMM CH OF THE NAZARENE,10200 SE 15TH ST MIDWEST CITY OK 73130,polling_location
OK,,county,WAGONER COUNTY PRECINCT 730202,CEDAR RIDGE CHRISTIAN CHURCH,14085 S 296 E AVE COWETA OK 74429,polling_location
OK,,county,TULSA COUNTY PRECINCT 720063,SOUTHMINSTER PRESBY CH,3500 S PEORIA AVE TULSA OK 74105,polling_location
OK,,county,CANADIAN COUNTY PRECINCT 090124,FIRST FREE WILL BAPTIST CHURCH,1505 W ELM ST EL RENO OK 73036,polling_location
OK,,county,TULSA COUNTY PRECINCT 720060,FAITH CUMBERLAND PRESBY CH,2801 S 129 E AVE TULSA OK 74134,polling_location
OK,,county,CLEVELAND COUNTY PRECINCT 140064,GRACE PLACE BAPTIST CHURCH,9300 ANDERSON RD OKLAHOMA CITY OK 73165,polling_location
OK,,county,CANADIAN COUNTY PRECINCT 090220,DALE ROBERTSON CENTER,1200 LAKESHORE DRIVE YUKON OK 73099,polling_location
OK,,county,PONTOTOC COUNTY PRECINCT 620067,"VANOSS SCHOOL, AG BUILDING",4665 CR 1555 ADA OK 74820,polling_location
OK,,county,KIOWA COUNTY PRECINCT 380008,LONE WOLF SENIOR CITIZEN BLDG,1101 MAIN STREET LONE WOLF OK 73655,polling_location
OK,,county,KIOWA COUNTY PRECINCT 380009,HOBART SCHOOL ADM. BLDG.,321 N. JEFFERSON HOBART OK 73651,polling_location
OK,,county,TULSA COUNTY PRECINCT 720044,PLAINVIEW BAPTIST CHURCH,14531 E 21 ST TULSA OK 74134,polling_location
OK,,county,GARVIN COUNTY PRECINCT 250013,HENNEPIN COMMUNITY BUILDING,"33789 N C.R. 3173, HWY 7 IN HENNEPIN OK 73444",polling_location
OK,,county,LEFLORE COUNTY PRECINCT 400305,STAPP-ZOE COMM. CENTER,1/8 ML. FROM ZOE BAPT. CHURCH HODGEN OK 74939,polling_location
OK,,county,CLEVELAND COUNTY PRECINCT 140055,NORTHEAST BAPTIST CHURCH,905 E ROCK CREEK RD NORMAN OK 73071,polling_location
OK,,county,CLEVELAND COUNTY PRECINCT 140091,NORTHEAST BAPTIST CHURCH,905 E ROCK CREEK RD NORMAN OK 73071,polling_location
OK,,county,GARFIELD COUNTY PRECINCT 240309,LAHOMA COMMUNITY CENTER,201 OLD STABE LN LAHOMA OK 73754,polling_location
OK,,county,CLEVELAND COUNTY PRECINCT 140026,WILDWOOD COMMUNITY CHURCH,1501 24TH AVE NE NORMAN OK 73071,polling_location
OK,,county,CANADIAN COUNTY PRECINCT 090210,YUKON FINE ARTS AUDITORIUM,850 YUKON AVE YUKON OK 73099,polling_location
OK,,county,OKLAHOMA COUNTY PRECINCT 550181,CENTRAL PRESBYTERIAN CHURCH,5101 N MAY AVE OKLAHOMA CITY OK 73112,polling_location
OK,,county,TULSA COUNTY PRECINCT 720039,MEMORIAL DRIVE CH OF CHRIST,747 S MEMORIAL DRIVE TULSA OK 74112,polling_location
OK,,county,COMANCHE COUNTY PRECINCT 160031,MACARTHUR JR HIGH SCHOOL,510 NE 45 ST LAWTON OK 73507,polling_location
OK,,county,ELLIS COUNTY PRECINCT 230009,HARMON NAZARENE CHURCH,1/2 MI N HWY 60 & NS193 HARMON ARNETT OK 73832,polling_location
OK,,county,PONTOTOC COUNTY PRECINCT 620051,ALLEN 1ST BAPTIST CHURCH,207 E. BROADWAY ALLEN OK 74825,polling_location
OK,,county,TULSA COUNTY PRECINCT 720052,HARVARD AVENUE BAPTIST CHURCH,3235 E 17 ST TULSA OK 74104,polling_location
OK,,county,KAY COUNTY PRECINCT 360533,ST LUKE'S CHURCH OF NAZARENE,1715 E. PROSPECT PONCA CITY OK 74604,polling_location
OK,,county,TULSA COUNTY PRECINCT 720033,UNIVERSITY UNITED METH CH,2915 E 5 ST TULSA OK 74104,polling_location
OK,,county,TULSA COUNTY PRECINCT 720503,COLLINSVILLE COMMUNITY CHURCH,1400 W OAK ST COLLINSVILLE OK 74021,polling_location
OK,,county,WASHITA COUNTY PRECINCT 750017,DILL CITY BANK,701 S. MCDONALD DILL CITY OK 73641,polling_location
OK,,county,LEFLORE COUNTY PRECINCT 400205,COURTHOUSE ANNEX,103 N. CHURCH ST-POTEAU POTEAU OK 74953,polling_location
OK,,county,CREEK COUNTY PRECINCT 190402,BOOKER T WASHINGTON,209 N. GRAY SAPULPA OK 74066,polling_location
OK,,county,OKLAHOMA COUNTY PRECINCT 550229,SELLERS PARK BUILDING,8301 S VILLA AVE OKLAHOMA CITY OK 73159,polling_location
OK,,county,MUSKOGEE COUNTY PRECINCT 510021,BOSTON AVE BAPTIST CHURCH,201 S 30TH ST MUSKOGEE OK 74401,polling_location
OK,,county,NOWATA COUNTY PRECINCT 530102,FIRST CHURCH OF GOD,408 S. PINE NOWATA OK 74048,polling_location
OK,,county,PITTSBURG COUNTY PRECINCT 610039,KIOWA SCHOOL MULTI PURPOSE BLD,63 HWY KIOWA OK 74553,polling_location
OK,,county,WOODS COUNTY PRECINCT 760008,METHODIST FELLOWSHIP HALL,800 EAGLE PASS FREEDOM OK 73842,polling_location
OK,,county,NOWATA COUNTY PRECINCT 530103,ALLUWE COMMUNITY CENTER,CITY OF ALLUWE ALLUWE OK 74048,polling_location
OK,,county,GARFIELD COUNTY PRECINCT 240203,WILLOW ROAD CHRISTIAN CHURCH,729 W. WILLOW ENID OK 73701,polling_location
OK,,county,TULSA COUNTY PRECINCT 720162,ORU MABEE CENTER,7777 S LEWIS AVE TULSA OK 74171,polling_location
OK,,county,WAGONER COUNTY PRECINCT 730312,PORTER CIVIC CENTER,529 S MAIN PORTER OK 74454,polling_location
OK,,county,GRADY COUNTY PRECINCT 260035,"FIRST BAPTIST CHURCH, POCASSET",230 S WASHINGTON POCASSET OK 73079,polling_location
OK,,county,CLEVELAND COUNTY PRECINCT 140053,SAVANNAH RIDGE APT. CLUBHOUSE,4701 W. HERITAGE PLACE NORMAN OK 73072,polling_location
OK,,county,OKLAHOMA COUNTY PRECINCT 550219,LIBERTY WORSHIP CENTER,1200 SW 44TH ST OKLAHOMA CITY OK 73109,polling_location
OK,,county,CLEVELAND COUNTY PRECINCT 140083,ENTERPRISE BAPTIST CHURCH,2425 84TH AVE SE NORMAN OK 73026,polling_location
OK,,county,CREEK COUNTY PRECINCT 190112,BEAMS OF LIGHT CHURCH,1831 S. WATER SAPULPA OK 74066,polling_location
OK,,county,JOHNSTON COUNTY PRECINCT 350006,RAVIA COMMUNITY CENTER,100 S. 2ND ST RAVIA OK 73455,polling_location
OK,,county,POTTAWATOMIE COUNTY PRECINCT 630042,UNITED METHODIST CHURCH,212 E 1ST. WANETTE OK 74878,polling_location
OK,,county,PITTSBURG COUNTY PRECINCT 610042,BUG TUSSLE BAPTIST CHURCH EAST,5180 FLOWERY MOUND RD MC ALESTER OK 74501,polling_location
OK,,county,KAY COUNTY PRECINCT 360503,VICTORY WORSHIP CENTER,618 EAST HARTFORD AVE PONCA CITY OK 74601,polling_location
OK,,county,CHOCTAW COUNTY PRECINCT 120215,BOYS AND GIRLS CLUB,208 E JEFFERSON HUGO OK 74743,polling_location
OK,,county,GRADY COUNTY PRECINCT 260027,CHICKASHA AIRPORT TERMINAL,"2 MI N OF HWY 62W ON HWY 81N, CHICKASHA OK 73018",polling_location
OK,,county,GRADY COUNTY PRECINCT 260031,TABLER GOSPEL TABERNACLE CHURC,"9 MI E ON HWY 39, S SIDE OF HY CHICKASHA OK 73018",polling_location
OK,,county,TULSA COUNTY PRECINCT 720707,GLENPOOL CITY HALL,12205 S YUKON AVE GLENPOOL OK 74033,polling_location
OK,,county,JACKSON COUNTY PRECINCT 330006,MASONIC LODGE,1120 N. HUDSON ALTUS OK 73521,polling_location
OK,,county,MUSKOGEE COUNTY PRECINCT 510055,NEW HOPE ASSEMBLY OF GOD,110 W 58 ST S MUSKOGEE OK 74401,polling_location
OK,,county,PUSHMATAHA COUNTY PRECINCT 640007,MOYERS BAPTIST CHURCH,0000 MOYERS OK 74557,polling_location
OK,,county,COMANCHE COUNTY PRECINCT 160030,PIONEER ELEMENTARY SCHOOL,3006 NE ANGUS LAWTON OK 73507,polling_location
OK,,county,TULSA COUNTY PRECINCT 720852,FIRST PRESBYTERIAN CHURCH,222 NORTH ADAMS RD SAND SPRINGS OK 74063,polling_location
OK,,county,COMANCHE COUNTY PRECINCT 160020,NAZARENE CHURCH,1404 NW ARLINGTON LAWTON OK 73507,polling_location
OK,,county,CREEK COUNTY PRECINCT 190111,LONE STAR SCHOOL,4000 S. HICKORY SAPULPA OK 74066,polling_location
OK,,county,TULSA COUNTY PRECINCT 720113,UNIVERSITY VILLAGE RET COMM,8555 S LEWIS AVE TULSA OK 74137,polling_location
OK,,county,KIOWA COUNTY PRECINCT 380004,HOBART SCHOOL ADM. BLDG.,321 N JEFFERSON HOBART OK 73651,polling_location
OK,,county,COMANCHE COUNTY PRECINCT 160045,WESLEY CHAPEL CHURCH,3 MILES SOUTH OF LEE ON LAWTON OK 73501,polling_location
OK,,county,COMANCHE COUNTY PRECINCT 160017,FIRST UNITED METHODIST CHURCH,2602 NW FERRIS LAWTON OK 73505,polling_location
OK,,county,WAGONER COUNTY PRECINCT 730103,GLEN EAGLES CLUBHOUSE,20239 E 41 ST S BROKEN ARROW OK 74014,polling_location
OK,,county,KAY COUNTY PRECINCT 360413,PRESBYTERIAN CHURCH,14TH & GRAND AVE. PONCA CITY OK 74604,polling_location
OK,,county,PITTSBURG COUNTY PRECINCT 610045,PITTS CO CATTLEMANS ASSOC.,4 MI WEST ON 270 HIGHWAY MC ALESTER OK 74501,polling_location
OK,,county,GARVIN COUNTY PRECINCT 250018,BOSA COMMUNITY CENTER,207 BOSA AVE PAULS VALLEY OK 73075,polling_location
OK,,county,ROGERS COUNTY PRECINCT 660005,CLAREMORE BAPTIST TEMPLE,16404 E. HIGHWAY 20 CLAREMORE OK 74019,polling_location
OK,,county,CHOCTAW COUNTY PRECINCT 120214,WASHINGTON COMMUNITY CENTER,OLD WASHINGTON SCHOOL HUGO OK 74743,polling_location
OK,,county,CLEVELAND COUNTY PRECINCT 140073,FAITHPOINTE CHURCH,3404 36TH AVE NW NORMAN OK 73072,polling_location
OK,,county,ROGERS COUNTY PRECINCT 660013,EASTERN HILLS BAPTIST CHURCH,16912 E 480 RD CLAREMORE OK 74019,polling_location
OK,,county,CLEVELAND COUNTY PRECINCT 140070,ADMIN. SERVICE CENTER ANNEX,1500 SE 4TH ST MOORE OK 73160,polling_location
OK,,county,HARMON COUNTY PRECINCT 290203,CATHOLIC CHURCH,504 E CHESTNUT HOLLIS OK 73550,polling_location
OK,,county,WASHINGTON COUNTY PRECINCT 740076,OGLESBY ASSEMBLY OF GOD,"401471 W 2700 RD, OGLESBY OGLESBY OK 74061",polling_location
OK,,county,GARFIELD COUNTY PRECINCT 240210,FIRST UNITED METHODIST CHURCH,512 SENECA GARBER OK 73738,polling_location
OK,,county,ELLIS COUNTY PRECINCT 230003,SHATTUCK CHAMBER OF COMMERCE,115 S MAIN STREET SHATTUCK OK 73858,polling_location
OK,,county,MURRAY COUNTY PRECINCT 500018,ST. FRANCIS XAVIER CATHOLIC,1313 E 7TH SULPHUR OK 73086,polling_location
OK,,county,NOBLE COUNTY PRECINCT 520305,MORRISON FIRE STATION,304 RAILROAD AVE MORRISON OK 73061,polling_location
OK,,county,McCLAIN COUNTY PRECINCT 440027,NEWCASTLE FREEWILL BAPTIST CH,3133 NW 24TH ST NEWCASTLE OK 73065,polling_location
OK,,county,TULSA COUNTY PRECINCT 720116,CHRIST REDEEMER LUTHERAN CHURC,2550 E 71 ST TULSA OK 74136,polling_location
OK,,county,GARFIELD COUNTY PRECINCT 240109,ZION LUTHERAN CHURCH,507 FAIRMONT RD FAIRMONT OK 73736,polling_location
OK,,county,JEFFERSON COUNTY PRECINCT 340008,JEFFERSON COUNTY FAIR BARN,802 EAST D STREET WAURIKA OK 73573,polling_location
OK,,county,SEMINOLE COUNTY PRECINCT 670020,LITTLE CHURCH OF CHRIST,1/4 S OF 99A & 99 SEMINOLE OK 74868,polling_location
OK,,county,DELAWARE COUNTY PRECINCT 210001,CLEORA SCHOOL,451358 E 295 ROAD AFTON OK 74331,polling_location
OK,,county,CLEVELAND COUNTY PRECINCT 140016,WINDING CREEK ELEM. SCHOOL,1401 NE 12 ST. MOORE OK 73160,polling_location
OK,,county,LEFLORE COUNTY PRECINCT 400306,HAW CREEK FIRE TRAINING CENTER,51800 HAW CREEK RD HEAVENER OK 74937,polling_location
OK,,county,GRANT COUNTY PRECINCT 270011,DEER CREEK FIRE TRAINING ROOM,209 S. MAIN DEER CREEK OK 74636,polling_location
OK,,county,TULSA COUNTY PRECINCT 720096,REGENCY PK CH OF THE NAZARENE,8707 E 51 ST TULSA OK 74145,polling_location
OK,,county,WASHITA COUNTY PRECINCT 750003,COWDEN COMMUNITY BUILDING,RT. 3 CORDELL OK 73632,polling_location
OK,,county,MUSKOGEE COUNTY PRECINCT 510011,SALVATION ARMY,700 INDEPENDENCE MUSKOGEE OK 74403,polling_location
OK,,county,TULSA COUNTY PRECINCT 720411,NEW LIFE CTR ASSEMBLY OF GOD,5100 S ASPEN AVE BROKEN ARROW OK 74011,polling_location
OK,,county,TULSA COUNTY PRECINCT 720467,NEW LIFE CTR ASSEMBLY OF GOD,5100 S ASPEN AVE BROKEN ARROW OK 74011,polling_location
OK,,county,CREEK COUNTY PRECINCT 190143,NAZARENE CHURCH,302 S. ELM SAPULPA OK 74066,polling_location
OK,,county,LEFLORE COUNTY PRECINCT 400212,JIM TURNIPSEED COMM. CENTER,CASTON ST- WISTER WISTER OK 74966,polling_location
OK,,county,GARFIELD COUNTY PRECINCT 240310,DRUMMOND FIRE STATION,HWY 132 DRUMMOND OK 73735,polling_location
OK,,county,DEWEY COUNTY PRECINCT 220003,LEEDEY COMMUNITY BUILDING,MAIN STREET LEEDEY OK 73654,polling_location
OK,,county,PAWNEE COUNTY PRECINCT 590307,WESTPORT BAPTIST CHURCH,"HWY 412/WESTPORT EXIT, NORTH WESTPORT OK 74020",polling_location
OK,,county,TULSA COUNTY PRECINCT 720352,GRACE BAPTIST CHURCH,17300 S MINGO RD BIXBY OK 74008,polling_location
OK,,county,TULSA COUNTY PRECINCT 720355,GRACE BAPTIST CHURCH,17300 S MINGO RD BIXBY OK 74008,polling_location
OK,,county,JEFFERSON COUNTY PRECINCT 340003,HASTINGS SENIOR CITIZEN CENTER,MAIN STREET HASTINGS OK 73548,polling_location
OK,,county,CHOCTAW COUNTY PRECINCT 120321,FORT TOWSON SENIOR CITIZENS,HWY 70E AND S 3RD STREET FORT TOWSON OK 74735,polling_location
OK,,county,OKLAHOMA COUNTY PRECINCT 550193,BAPTIST TEMPLE CHURCH,2433 NW 30TH ST OKLAHOMA CITY OK 73112,polling_location
OK,,county,ROGER MILLS COUNTY PRECINCT 650103,CHURCH OF CHRIST,409 S LL MALES AVE CHEYENNE OK 73628,polling_location
OK,,county,CRAIG COUNTY PRECINCT 180612,TRINITY BAPTIST CHURCH,335 N SMITH ST VINITA OK 74301,polling_location
OK,,county,HARMON COUNTY PRECINCT 290302,GOULD COMMUNITY BUILDING,104 S. KENNEDY GOULD OK 73544,polling_location
OK,,county,OKLAHOMA COUNTY PRECINCT 550071,SEVENTH DAY ADVENTIST CHURCH,18501 NE 63RD ST HARRAH OK 73045,polling_location
OK,,county,TULSA COUNTY PRECINCT 720108,SOUTHERN HILLS BAPTIST CHURCH,5590 S LEWIS AVE TULSA OK 74105,polling_location
OK,,county,HARPER COUNTY PRECINCT 300302,MAY TOWN HALL, MAY OK 73851,polling_location
OK,,county,ELLIS COUNTY PRECINCT 230004,UNITED METHODIST CHURCH,701 S. OLIVE STREET SHATTUCK OK 73858,polling_location
OK,,county,PONTOTOC COUNTY PRECINCT 620066,UNION HILL BAPTIST CHURCH,10041 CR 3500 RD ADA OK 74820,polling_location
OK,,county,CLEVELAND COUNTY PRECINCT 140002,ST. JOSEPH'S CATHOLIC CHURCH,421 EAST ACRES NORMAN OK 73071,polling_location
OK,,county,TULSA COUNTY PRECINCT 720132,FELLOWSHIP LUTHERAN CHURCH,6727 S SHERIDAN RD TULSA OK 74133,polling_location
OK,,county,MUSKOGEE COUNTY PRECINCT 510028,24TH STREET FAMILY CHURCH,2420 N 24 ST W MUSKOGEE OK 74401,polling_location
OK,,county,JOHNSTON COUNTY PRECINCT 350012,COLEMAN COMMUNITY CENTER,506 W. MAIN ST COLEMAN OK 73432,polling_location
OK,,county,TULSA COUNTY PRECINCT 720123,KIRK OF THE HILLS PRESB CHURCH,4102 E 61 ST TULSA OK 74136,polling_location
OK,,county,LINCOLN COUNTY PRECINCT 410004,LUTHERAN CHURCH,"AVERY, 9 MI N/4 MI W STROUD OK 74079",polling_location
