state,election_date,jurisdiction,county_name,precinct_name,name,address,polling_location_type
AR,2018-11-06,county,,18-2,McCrory Civic Center,101 N Edmonds McCrory AR 72101,polling_location
AR,2018-11-06,county,,18-3,McCrory Civic Center,101 N Edmonds McCrory AR 72101,polling_location
AR,2018-11-06,county,,17-5,McCrory Civic Center,101 N Edmonds McCrory AR 72101,polling_location
AR,2018-11-06,county,,17-6,McCrory Civic Center,101 N Edmonds McCrory AR 72101,polling_location
AR,2018-11-06,county,,18-4,McCrory Civic Center,101 N Edmonds McCrory AR 72101,polling_location
AR,2018-11-06,county,,01.1 JP1 MenaW1 MSD Rep20,Pcoc Building Or Any Vote Center,606 Pine Ave Mena AR 71953,polling_location
AR,2018-11-06,county,,01.2 JP1 MenaW2 ORSD Rep20,Pcoc Building Or Any Vote Center,606 Pine Ave Mena AR 71953,polling_location
AR,2018-11-06,county,,01.3 JP1 MenaW2 MSD Rep20,Pcoc Building Or Any Vote Center,606 Pine Ave Mena AR 71953,polling_location
AR,2018-11-06,county,,01.4,Pcoc Building Or Any Vote Center,606 Pine Ave Mena AR 71953,polling_location
AR,2018-11-06,county,,01.5,Pcoc Building Or Any Vote Center,606 Pine Ave Mena AR 71953,polling_location
AR,2018-11-06,county,,03.1,Pcoc Building Or Any Vote Center,606 Pine Ave Mena AR 71953,polling_location
AR,2018-11-06,county,,03.2,Pcoc Building Or Any Vote Center,606 Pine Ave Mena AR 71953,polling_location
AR,2018-11-06,county,,01.6,Pcoc Building Or Any Vote Center,606 Pine Ave Mena AR 71953,polling_location
AR,2018-11-06,county,,013-1,Overcup Fire Department Mtg Rm-Wash. East Jp 5,2738 Hwy 9 Morrilton AR 72110,polling_location
AR,2018-11-06,county,,013.3,Overcup Fire Department Mtg Rm-Wash. East Jp 5,2738 Hwy 9 Morrilton AR 72110,polling_location
AR,2018-11-06,county,,19-COU011M5-51L,VC-6 Benton County Fairgrounds,7640 SW Regional Airport Blvd Bentonville AR 72712,polling_location
AR,2018-11-06,county,,19-COU011M5-32L,VC-6 Benton County Fairgrounds,7640 SW Regional Airport Blvd Bentonville AR 72712,polling_location
AR,2018-11-06,county,,20-COU011K4-21G,VC-6 Benton County Fairgrounds,7640 SW Regional Airport Blvd Bentonville AR 72712,polling_location
AR,2018-11-06,county,,20-COU011K4-21F,VC-6 Benton County Fairgrounds,7640 SW Regional Airport Blvd Bentonville AR 72712,polling_location
AR,2018-11-06,county,,20-COU011K4-22L,VC-6 Benton County Fairgrounds,7640 SW Regional Airport Blvd Bentonville AR 72712,polling_location
AR,2018-11-06,county,,20-COU011K4-32F,VC-6 Benton County Fairgrounds,7640 SW Regional Airport Blvd Bentonville AR 72712,polling_location
AR,2018-11-06,county,,19-COU011M5-31L,VC-6 Benton County Fairgrounds,7640 SW Regional Airport Blvd Bentonville AR 72712,polling_location
AR,2018-11-06,county,,20-COU011K4-32L,VC-6 Benton County Fairgrounds,7640 SW Regional Airport Blvd Bentonville AR 72712,polling_location
AR,2018-11-06,county,,19-HIG111M5-32L,VC-6 Benton County Fairgrounds,7640 SW Regional Airport Blvd Bentonville AR 72712,polling_location
AR,2018-11-06,county,,19-HIG211M5-31L,VC-6 Benton County Fairgrounds,7640 SW Regional Airport Blvd Bentonville AR 72712,polling_location
AR,2018-11-06,county,,19-HIG211M5-32L,VC-6 Benton County Fairgrounds,7640 SW Regional Airport Blvd Bentonville AR 72712,polling_location
AR,2018-11-06,county,,19-HIG311M5-31L,VC-6 Benton County Fairgrounds,7640 SW Regional Airport Blvd Bentonville AR 72712,polling_location
AR,2018-11-06,county,,19-HIG311M5-32L,VC-6 Benton County Fairgrounds,7640 SW Regional Airport Blvd Bentonville AR 72712,polling_location
AR,2018-11-06,county,,20-HIG311K4-32L,VC-6 Benton County Fairgrounds,7640 SW Regional Airport Blvd Bentonville AR 72712,polling_location
AR,2018-11-06,county,,19-COU011M5-17E-6,VC-6 Benton County Fairgrounds,7640 SW Regional Airport Blvd Bentonville AR 72712,polling_location
AR,2018-11-06,county,,19-COU011M5-17L-6,VC-6 Benton County Fairgrounds,7640 SW Regional Airport Blvd Bentonville AR 72712,polling_location
AR,2018-11-06,county,,19-HIG111M5-17L-6,VC-6 Benton County Fairgrounds,7640 SW Regional Airport Blvd Bentonville AR 72712,polling_location
AR,2018-11-06,county,,20-CEN311K4-17F-6,VC-6 Benton County Fairgrounds,7640 SW Regional Airport Blvd Bentonville AR 72712,polling_location
AR,2018-11-06,county,,20-COU011K4-17F-6,VC-6 Benton County Fairgrounds,7640 SW Regional Airport Blvd Bentonville AR 72712,polling_location
AR,2018-11-06,county,,20-BEN311I2-17D-6,VC-6 Benton County Fairgrounds,7640 SW Regional Airport Blvd Bentonville AR 72712,polling_location
AR,2018-11-06,county,,20-COU011I2-17F-6,VC-6 Benton County Fairgrounds,7640 SW Regional Airport Blvd Bentonville AR 72712,polling_location
AR,2018-11-06,county,,20-CEN311I2-17F-6,VC-6 Benton County Fairgrounds,7640 SW Regional Airport Blvd Bentonville AR 72712,polling_location
AR,2018-11-06,county,,20-HIG311K4-17L-6,VC-6 Benton County Fairgrounds,7640 SW Regional Airport Blvd Bentonville AR 72712,polling_location
AR,2018-11-06,county,,19-HIG211M5-17L-6,VC-6 Benton County Fairgrounds,7640 SW Regional Airport Blvd Bentonville AR 72712,polling_location
AR,2018-11-06,county,,19-HIG311M5-17L-6,VC-6 Benton County Fairgrounds,7640 SW Regional Airport Blvd Bentonville AR 72712,polling_location
AR,2018-11-06,county,,19-COU010M5-72E,VC-6 Benton County Fairgrounds,7640 SW Regional Airport Blvd Bentonville AR 72712,polling_location
AR,2018-11-06,county,,19-COU010M5-31L,VC-6 Benton County Fairgrounds,7640 SW Regional Airport Blvd Bentonville AR 72712,polling_location
AR,2018-11-06,county,,19-COU010M5-17E-6,VC-6 Benton County Fairgrounds,7640 SW Regional Airport Blvd Bentonville AR 72712,polling_location
AR,2018-11-06,county,,19-COU010M5-17L-6,VC-6 Benton County Fairgrounds,7640 SW Regional Airport Blvd Bentonville AR 72712,polling_location
AR,2018-11-06,county,,19-HIG110M5-72L,VC-6 Benton County Fairgrounds,7640 SW Regional Airport Blvd Bentonville AR 72712,polling_location
AR,2018-11-06,county,,19-HIG110M5-31L,VC-6 Benton County Fairgrounds,7640 SW Regional Airport Blvd Bentonville AR 72712,polling_location
AR,2018-11-06,county,,19-HIG210M5-31L,VC-6 Benton County Fairgrounds,7640 SW Regional Airport Blvd Bentonville AR 72712,polling_location
AR,2018-11-06,county,,19-HIG110M5-17L-6,VC-6 Benton County Fairgrounds,7640 SW Regional Airport Blvd Bentonville AR 72712,polling_location
AR,2018-11-06,county,,19-ELM210M5-72E,VC-6 Benton County Fairgrounds,7640 SW Regional Airport Blvd Bentonville AR 72712,polling_location
AR,2018-11-06,county,,99-BEN311I2-17D-6,VC-6 Benton County Fairgrounds,7640 SW Regional Airport Blvd Bentonville AR 72712,polling_location
AR,2018-11-06,county,,99-COU011I2-17F-6,VC-6 Benton County Fairgrounds,7640 SW Regional Airport Blvd Bentonville AR 72712,polling_location
AR,2018-11-06,county,,99-COU011I2-17E-6,VC-6 Benton County Fairgrounds,7640 SW Regional Airport Blvd Bentonville AR 72712,polling_location
AR,2018-11-06,county,,99-BEN311I2-17E-6,VC-6 Benton County Fairgrounds,7640 SW Regional Airport Blvd Bentonville AR 72712,polling_location
AR,2018-11-06,county,,99-COU011I2-17D-6,VC-6 Benton County Fairgrounds,7640 SW Regional Airport Blvd Bentonville AR 72712,polling_location
AR,2018-11-06,county,,99-COU011K4-17L-6,VC-6 Benton County Fairgrounds,7640 SW Regional Airport Blvd Bentonville AR 72712,polling_location
AR,2018-11-06,county,,99-COU011I2-17L-6,VC-6 Benton County Fairgrounds,7640 SW Regional Airport Blvd Bentonville AR 72712,polling_location
AR,2018-11-06,county,,99-CEN311I2-17F-6,VC-6 Benton County Fairgrounds,7640 SW Regional Airport Blvd Bentonville AR 72712,polling_location
AR,2018-11-06,county,,99-HIG111K4-17L-6,VC-6 Benton County Fairgrounds,7640 SW Regional Airport Blvd Bentonville AR 72712,polling_location
AR,2018-11-06,county,,99-HIG311K4-17L-6,VC-6 Benton County Fairgrounds,7640 SW Regional Airport Blvd Bentonville AR 72712,polling_location
AR,2018-11-06,county,,40-1,Old Community Center (j),100 Poinsett Trumann AR 72472,polling_location
AR,2018-11-06,county,,01-1,Armory,500 E Hwy 64 Augusta AR 72006,polling_location
AR,2018-11-06,county,,01-2,Armory,500 E Hwy 64 Augusta AR 72006,polling_location
AR,2018-11-06,county,,01-3,Armory,500 E Hwy 64 Augusta AR 72006,polling_location
AR,2018-11-06,county,,02-1,Armory,500 E Hwy 64 Augusta AR 72006,polling_location
AR,2018-11-06,county,,02-2,Armory,500 E Hwy 64 Augusta AR 72006,polling_location
AR,2018-11-06,county,,02-3,Armory,500 E Hwy 64 Augusta AR 72006,polling_location
AR,2018-11-06,county,,02-4,Armory,500 E Hwy 64 Augusta AR 72006,polling_location
AR,2018-11-06,county,,04-1,Armory,500 E Hwy 64 Augusta AR 72006,polling_location
AR,2018-11-06,county,,04-2,Armory,500 E Hwy 64 Augusta AR 72006,polling_location
AR,2018-11-06,county,,04-3,Armory,500 E Hwy 64 Augusta AR 72006,polling_location
AR,2018-11-06,county,,05-1,Armory,500 E Hwy 64 Augusta AR 72006,polling_location
AR,2018-11-06,county,,05-2,Armory,500 E Hwy 64 Augusta AR 72006,polling_location
AR,2018-11-06,county,,05-3,Armory,500 E Hwy 64 Augusta AR 72006,polling_location
AR,2018-11-06,county,,05-4,Armory,500 E Hwy 64 Augusta AR 72006,polling_location
AR,2018-11-06,county,,02-5,Armory,500 E Hwy 64 Augusta AR 72006,polling_location
AR,2018-11-06,county,,04-4,Armory,500 E Hwy 64 Augusta AR 72006,polling_location
AR,2018-11-06,county,,04-5,Armory,500 E Hwy 64 Augusta AR 72006,polling_location
AR,2018-11-06,county,,04-6,Armory,500 E Hwy 64 Augusta AR 72006,polling_location
AR,2018-11-06,county,,05-5,Armory,500 E Hwy 64 Augusta AR 72006,polling_location
AR,2018-11-06,county,,01-4,Armory,500 E Hwy 64 Augusta AR 72006,polling_location
AR,2018-11-06,county,,04-7,Armory,500 E Hwy 64 Augusta AR 72006,polling_location
AR,2018-11-06,county,,05-6,Armory,500 E Hwy 64 Augusta AR 72006,polling_location
AR,2018-11-06,county,,12-1 CD1 JP01 SEN25 DZ5 MT12,Mitchellville City Hall,216 Emily Bowens Dr Mitchellville AR 71639,polling_location
AR,2018-11-06,county,,999.1,000-County Courthouse,301 W. Main Street Heber Springs AR 72543,polling_location
AR,2018-11-06,county,,02-1 BENTON UNION CITY,Fulton County Clerk Office,123 South Main Salem AR 72576,polling_location
AR,2018-11-06,county,,02-2 BENTON UNION,Fulton County Clerk Office,123 South Main Salem AR 72576,polling_location
AR,2018-11-06,county,,02-3 BENTON UNION,Fulton County Clerk Office,123 South Main Salem AR 72576,polling_location
AR,2018-11-06,county,,02-4 BENTON UNION,Fulton County Clerk Office,123 South Main Salem AR 72576,polling_location
AR,2018-11-06,county,,03-1 VIDETTE BIG CREEK,Fulton County Clerk Office,123 South Main Salem AR 72576,polling_location
AR,2018-11-06,county,,04-1 CLEVELAND,Fulton County Clerk Office,123 South Main Salem AR 72576,polling_location
AR,2018-11-06,county,,04-2 CLEVELAND,Fulton County Clerk Office,123 South Main Salem AR 72576,polling_location
AR,2018-11-06,county,,05-1 FULTON MT CALM CITY,Fulton County Clerk Office,123 South Main Salem AR 72576,polling_location
AR,2018-11-06,county,,06-1 MS AFTON MS CITY,Fulton County Clerk Office,123 South Main Salem AR 72576,polling_location
AR,2018-11-06,county,,06-2 MS AFTON,Fulton County Clerk Office,123 South Main Salem AR 72576,polling_location
AR,2018-11-06,county,,06-3 MS AFTON,Fulton County Clerk Office,123 South Main Salem AR 72576,polling_location
AR,2018-11-06,county,,08-1 MYATT,Fulton County Clerk Office,123 South Main Salem AR 72576,polling_location
AR,2018-11-06,county,,08-2 MYATT,Fulton County Clerk Office,123 South Main Salem AR 72576,polling_location
AR,2018-11-06,county,,08-3 MYATT,Fulton County Clerk Office,123 South Main Salem AR 72576,polling_location
AR,2018-11-06,county,,09-1 PLEASANT RIDGE,Fulton County Clerk Office,123 South Main Salem AR 72576,polling_location
AR,2018-11-06,county,,09-2 PLEASANT RIDGE,Fulton County Clerk Office,123 South Main Salem AR 72576,polling_location
AR,2018-11-06,county,,09-3 PLEASANT RIDGE,Fulton County Clerk Office,123 South Main Salem AR 72576,polling_location
AR,2018-11-06,county,,11-1 SOUTHFORK WILSON,Fulton County Clerk Office,123 South Main Salem AR 72576,polling_location
AR,2018-11-06,county,,11-2 SOUTHFORK WILSON,Fulton County Clerk Office,123 South Main Salem AR 72576,polling_location
AR,2018-11-06,county,,12-1 STRAWBERRY,Fulton County Clerk Office,123 South Main Salem AR 72576,polling_location
AR,2018-11-06,county,,15-1 WASHINGTON,Fulton County Clerk Office,123 South Main Salem AR 72576,polling_location
AR,2018-11-06,county,,15-2 WASHINGTON,Fulton County Clerk Office,123 South Main Salem AR 72576,polling_location
AR,2018-11-06,county,,05-2 FULTON MT CALM,Fulton County Clerk Office,123 South Main Salem AR 72576,polling_location
AR,2018-11-06,county,,06-4 MS AFTON,Fulton County Clerk Office,123 South Main Salem AR 72576,polling_location
AR,2018-11-06,county,,06-5 MS AFTON,Fulton County Clerk Office,123 South Main Salem AR 72576,polling_location
AR,2018-11-06,county,,12-2 STRAWBERRY C-HSB,Fulton County Clerk Office,123 South Main Salem AR 72576,polling_location
AR,2018-11-06,county,,02-5 BENTON UNION CITY,Fulton County Clerk Office,123 South Main Salem AR 72576,polling_location
AR,2018-11-06,county,,02-6 BENTON UNION,Fulton County Clerk Office,123 South Main Salem AR 72576,polling_location
AR,2018-11-06,county,,03-2 VIDETTE BIG CREEK,Fulton County Clerk Office,123 South Main Salem AR 72576,polling_location
AR,2018-11-06,county,,11-3 SOUTHFORK WILSON,Fulton County Clerk Office,123 South Main Salem AR 72576,polling_location
AR,2018-11-06,county,,11-4 SOUTHFORK WILSON,Fulton County Clerk Office,123 South Main Salem AR 72576,polling_location
AR,2018-11-06,county,,05-3 FULTON MT CALM,Fulton County Clerk Office,123 South Main Salem AR 72576,polling_location
AR,2018-11-06,county,,02-7 BENTON UNION,Fulton County Clerk Office,123 South Main Salem AR 72576,polling_location
AR,2018-11-06,county,,10-1 CHEROKEE VILLAGE CITY,Fulton County Clerk Office,123 South Main Salem AR 72576,polling_location
AR,2018-11-06,county,,12-3 STRAWBERRY,Fulton County Clerk Office,123 South Main Salem AR 72576,polling_location
AR,2018-11-06,county,,12-4 STRAWBERRY,Fulton County Clerk Office,123 South Main Salem AR 72576,polling_location
AR,2018-11-06,county,,06-6 MS AFTON,Fulton County Clerk Office,123 South Main Salem AR 72576,polling_location
AR,2018-11-06,county,,09-4 PLEASANT RIDGE CITY,Fulton County Clerk Office,123 South Main Salem AR 72576,polling_location
AR,2018-11-06,county,,09-5 PLEASANT RIDGE CITY,Fulton County Clerk Office,123 South Main Salem AR 72576,polling_location
AR,2018-11-06,county,,05-4 FULTON MT CALM,Fulton County Clerk Office,123 South Main Salem AR 72576,polling_location
AR,2018-11-06,county,,04-3 CLEVELAND,Fulton County Clerk Office,123 South Main Salem AR 72576,polling_location
AR,2018-11-06,county,,05-5 FULTON MT CALM,Fulton County Clerk Office,123 South Main Salem AR 72576,polling_location
AR,2018-11-06,county,,12-5 STRAWBERRY,Fulton County Clerk Office,123 South Main Salem AR 72576,polling_location
AR,2018-11-06,county,,10-2 CHEROKEE VILLAGE CITY,Fulton County Clerk Office,123 South Main Salem AR 72576,polling_location
AR,2018-11-06,county,,06-7 MS AFTON HARDY CITY,Fulton County Clerk Office,123 South Main Salem AR 72576,polling_location
AR,2018-11-06,county,,113.E1,A-vc20-Jessieville First Baptist Church,174 Beaudry Cir Jessieville AR 71949,polling_location
AR,2018-11-06,county,,04-1,Black Rock City Hall,491 Elm St. Black Rock AR 72415,polling_location
AR,2018-11-06,county,,04-2,Black Rock City Hall,491 Elm St. Black Rock AR 72415,polling_location
AR,2018-11-06,county,,04-3,Black Rock City Hall,491 Elm St. Black Rock AR 72415,polling_location
AR,2018-11-06,county,,C23-10,Vanndale Fire Department,2504 HWY 1 Vanndale AR 72387,polling_location
AR,2018-11-06,county,,C23-11,Vanndale Fire Department,2504 HWY 1 Vanndale AR 72387,polling_location
AR,2018-11-06,county,,C23-12,Vanndale Fire Department,2504 HWY 1 Vanndale AR 72387,polling_location
AR,2018-11-06,county,,C23-14,Vanndale Fire Department,2504 HWY 1 Vanndale AR 72387,polling_location
AR,2018-11-06,county,,C23-02,Vanndale Fire Department,2504 HWY 1 Vanndale AR 72387,polling_location
AR,2018-11-06,county,,C23-03,Vanndale Fire Department,2504 HWY 1 Vanndale AR 72387,polling_location
AR,2018-11-06,county,,C23-04,Vanndale Fire Department,2504 HWY 1 Vanndale AR 72387,polling_location
AR,2018-11-06,county,,C23-06,Vanndale Fire Department,2504 HWY 1 Vanndale AR 72387,polling_location
AR,2018-11-06,county,,C23-07,Vanndale Fire Department,2504 HWY 1 Vanndale AR 72387,polling_location
AR,2018-11-06,county,,C23-08,Vanndale Fire Department,2504 HWY 1 Vanndale AR 72387,polling_location
AR,2018-11-06,county,,C23-09,Vanndale Fire Department,2504 HWY 1 Vanndale AR 72387,polling_location
AR,2018-11-06,county,,C23-15,Vanndale Fire Department,2504 HWY 1 Vanndale AR 72387,polling_location
AR,2018-11-06,county,,C23-16,Vanndale Fire Department,2504 HWY 1 Vanndale AR 72387,polling_location
AR,2018-11-06,county,,C23-05,Vanndale Fire Department,2504 HWY 1 Vanndale AR 72387,polling_location
AR,2018-11-06,county,,C23-13,Vanndale Fire Department,2504 HWY 1 Vanndale AR 72387,polling_location
AR,2018-11-06,county,,01-1-BAKER,Dalton Fire Station,5939 Hwy 93 Pocahontas AR 72455,polling_location
AR,2018-11-06,county,,06-1- DALTON,Dalton Fire Station,5939 Hwy 93 Pocahontas AR 72455,polling_location
AR,2018-11-06,county,,06-2- DALTON,Dalton Fire Station,5939 Hwy 93 Pocahontas AR 72455,polling_location
AR,2018-11-06,county,,10-1- JACKSON,Dalton Fire Station,5939 Hwy 93 Pocahontas AR 72455,polling_location
AR,2018-11-06,county,,10-2- JACKSON,Dalton Fire Station,5939 Hwy 93 Pocahontas AR 72455,polling_location
AR,2018-11-06,county,,22-1- UNION,Dalton Fire Station,5939 Hwy 93 Pocahontas AR 72455,polling_location
AR,2018-11-06,county,,06-3- DALTON,Dalton Fire Station,5939 Hwy 93 Pocahontas AR 72455,polling_location
AR,2018-11-06,county,,01-2 BAKER,Dalton Fire Station,5939 Hwy 93 Pocahontas AR 72455,polling_location
AR,2018-11-06,county,,10-3 JACKSON,Dalton Fire Station,5939 Hwy 93 Pocahontas AR 72455,polling_location
AR,2018-11-06,county,,22-2 UNION,Dalton Fire Station,5939 Hwy 93 Pocahontas AR 72455,polling_location
AR,2018-11-06,county,,22-3 UNION,Dalton Fire Station,5939 Hwy 93 Pocahontas AR 72455,polling_location
AR,2018-11-06,county,,10-4 JACKSON,Dalton Fire Station,5939 Hwy 93 Pocahontas AR 72455,polling_location
AR,2018-11-06,county,,10-5-JACKSON,Dalton Fire Station,5939 Hwy 93 Pocahontas AR 72455,polling_location
AR,2018-11-06,county,,71.01,Pulaski Academy,12301 Hinson Rd Little Rock AR 72212,polling_location
AR,2018-11-06,county,,71.02,Pulaski Academy,12301 Hinson Rd Little Rock AR 72212,polling_location
AR,2018-11-06,county,,71.03,Pulaski Academy,12301 Hinson Rd Little Rock AR 72212,polling_location
AR,2018-11-06,county,,45-1 (INSIDE),Swifton Community Center,106 Main Street Swifton AR 72471,polling_location
AR,2018-11-06,county,,45-2 (INSIDE),Swifton Community Center,106 Main Street Swifton AR 72471,polling_location
AR,2018-11-06,county,,45-3 (OUTSIDE),Swifton Community Center,106 Main Street Swifton AR 72471,polling_location
AR,2018-11-06,county,,45-4 (OUTSIDE),Swifton Community Center,106 Main Street Swifton AR 72471,polling_location
AR,2018-11-06,county,,45-5 (OUTSIDE),Swifton Community Center,106 Main Street Swifton AR 72471,polling_location
AR,2018-11-06,county,,BC-1,Ash Flat VC,Sharp County Courthouse Ash Flat AR 72513,polling_location
AR,2018-11-06,county,,BC-2,Ash Flat VC,Sharp County Courthouse Ash Flat AR 72513,polling_location
AR,2018-11-06,county,,CAV-2,Ash Flat VC,Sharp County Courthouse Ash Flat AR 72513,polling_location
AR,2018-11-06,county,,CV-2 - 3,Ash Flat VC,Sharp County Courthouse Ash Flat AR 72513,polling_location
AR,2018-11-06,county,,CV-3 - 4,Ash Flat VC,Sharp County Courthouse Ash Flat AR 72513,polling_location
AR,2018-11-06,county,,HAR-1,Ash Flat VC,Sharp County Courthouse Ash Flat AR 72513,polling_location
AR,2018-11-06,county,,HLD-1,Ash Flat VC,Sharp County Courthouse Ash Flat AR 72513,polling_location
AR,2018-11-06,county,,JAC-1,Ash Flat VC,Sharp County Courthouse Ash Flat AR 72513,polling_location
AR,2018-11-06,county,,JAC-2,Ash Flat VC,Sharp County Courthouse Ash Flat AR 72513,polling_location
AR,2018-11-06,county,,JAC-2-1,Ash Flat VC,Sharp County Courthouse Ash Flat AR 72513,polling_location
AR,2018-11-06,county,,JAC-2-2,Ash Flat VC,Sharp County Courthouse Ash Flat AR 72513,polling_location
AR,2018-11-06,county,,JAC-3,Ash Flat VC,Sharp County Courthouse Ash Flat AR 72513,polling_location
AR,2018-11-06,county,,JAC-4-2,Ash Flat VC,Sharp County Courthouse Ash Flat AR 72513,polling_location
AR,2018-11-06,county,,LC-2,Ash Flat VC,Sharp County Courthouse Ash Flat AR 72513,polling_location
AR,2018-11-06,county,,LN-2,Ash Flat VC,Sharp County Courthouse Ash Flat AR 72513,polling_location
AR,2018-11-06,county,,MOR-1,Ash Flat VC,Sharp County Courthouse Ash Flat AR 72513,polling_location
AR,2018-11-06,county,,MOR-2,Ash Flat VC,Sharp County Courthouse Ash Flat AR 72513,polling_location
AR,2018-11-06,county,,MOR-3,Ash Flat VC,Sharp County Courthouse Ash Flat AR 72513,polling_location
AR,2018-11-06,county,,NBR-1,Ash Flat VC,Sharp County Courthouse Ash Flat AR 72513,polling_location
AR,2018-11-06,county,,NL-2,Ash Flat VC,Sharp County Courthouse Ash Flat AR 72513,polling_location
AR,2018-11-06,county,,NU-1,Ash Flat VC,Sharp County Courthouse Ash Flat AR 72513,polling_location
AR,2018-11-06,county,,NU-2,Ash Flat VC,Sharp County Courthouse Ash Flat AR 72513,polling_location
AR,2018-11-06,county,,OZ-1,Ash Flat VC,Sharp County Courthouse Ash Flat AR 72513,polling_location
AR,2018-11-06,county,,OZ-1-A,Ash Flat VC,Sharp County Courthouse Ash Flat AR 72513,polling_location
AR,2018-11-06,county,,OZ-1-B,Ash Flat VC,Sharp County Courthouse Ash Flat AR 72513,polling_location
AR,2018-11-06,county,,OZ-2,Ash Flat VC,Sharp County Courthouse Ash Flat AR 72513,polling_location
AR,2018-11-06,county,,PF-1,Ash Flat VC,Sharp County Courthouse Ash Flat AR 72513,polling_location
AR,2018-11-06,county,,PF-2,Ash Flat VC,Sharp County Courthouse Ash Flat AR 72513,polling_location
AR,2018-11-06,county,,RIC-1,Ash Flat VC,Sharp County Courthouse Ash Flat AR 72513,polling_location
AR,2018-11-06,county,,RIC-2,Ash Flat VC,Sharp County Courthouse Ash Flat AR 72513,polling_location
AR,2018-11-06,county,,SBR-1,Ash Flat VC,Sharp County Courthouse Ash Flat AR 72513,polling_location
AR,2018-11-06,county,,SBR-2,Ash Flat VC,Sharp County Courthouse Ash Flat AR 72513,polling_location
AR,2018-11-06,county,,SCT-1,Ash Flat VC,Sharp County Courthouse Ash Flat AR 72513,polling_location
AR,2018-11-06,county,,SCT-2,Ash Flat VC,Sharp County Courthouse Ash Flat AR 72513,polling_location
AR,2018-11-06,county,,SCT-2-3,Ash Flat VC,Sharp County Courthouse Ash Flat AR 72513,polling_location
AR,2018-11-06,county,,SCT-2-5,Ash Flat VC,Sharp County Courthouse Ash Flat AR 72513,polling_location
AR,2018-11-06,county,,SCT-3,Ash Flat VC,Sharp County Courthouse Ash Flat AR 72513,polling_location
AR,2018-11-06,county,,SL-1,Ash Flat VC,Sharp County Courthouse Ash Flat AR 72513,polling_location
AR,2018-11-06,county,,SL-2,Ash Flat VC,Sharp County Courthouse Ash Flat AR 72513,polling_location
AR,2018-11-06,county,,SL-3,Ash Flat VC,Sharp County Courthouse Ash Flat AR 72513,polling_location
AR,2018-11-06,county,,SL-4,Ash Flat VC,Sharp County Courthouse Ash Flat AR 72513,polling_location
AR,2018-11-06,county,,STR-1,Ash Flat VC,Sharp County Courthouse Ash Flat AR 72513,polling_location
AR,2018-11-06,county,,STR-2,Ash Flat VC,Sharp County Courthouse Ash Flat AR 72513,polling_location
AR,2018-11-06,county,,STR-3,Ash Flat VC,Sharp County Courthouse Ash Flat AR 72513,polling_location
AR,2018-11-06,county,,SU-1,Ash Flat VC,Sharp County Courthouse Ash Flat AR 72513,polling_location
AR,2018-11-06,county,,SU-2-1,Ash Flat VC,Sharp County Courthouse Ash Flat AR 72513,polling_location
AR,2018-11-06,county,,UN-1,Ash Flat VC,Sharp County Courthouse Ash Flat AR 72513,polling_location
AR,2018-11-06,county,,UN-2,Ash Flat VC,Sharp County Courthouse Ash Flat AR 72513,polling_location
AR,2018-11-06,county,,UN-3,Ash Flat VC,Sharp County Courthouse Ash Flat AR 72513,polling_location
AR,2018-11-06,county,,WAH-1,Ash Flat VC,Sharp County Courthouse Ash Flat AR 72513,polling_location
AR,2018-11-06,county,,WAH-2,Ash Flat VC,Sharp County Courthouse Ash Flat AR 72513,polling_location
AR,2018-11-06,county,,WAH-3,Ash Flat VC,Sharp County Courthouse Ash Flat AR 72513,polling_location
AR,2018-11-06,county,,WS-1,Ash Flat VC,Sharp County Courthouse Ash Flat AR 72513,polling_location
AR,2018-11-06,county,,WS-1A,Ash Flat VC,Sharp County Courthouse Ash Flat AR 72513,polling_location
AR,2018-11-06,county,,WS-2,Ash Flat VC,Sharp County Courthouse Ash Flat AR 72513,polling_location
AR,2018-11-06,county,,WS-2A,Ash Flat VC,Sharp County Courthouse Ash Flat AR 72513,polling_location
AR,2018-11-06,county,,WS-3,Ash Flat VC,Sharp County Courthouse Ash Flat AR 72513,polling_location
AR,2018-11-06,county,,999.1,Ash Flat VC,Sharp County Courthouse Ash Flat AR 72513,polling_location
AR,2018-11-06,county,,CV-4-2,Ash Flat VC,Sharp County Courthouse Ash Flat AR 72513,polling_location
AR,2018-11-06,county,,PF-3,Ash Flat VC,Sharp County Courthouse Ash Flat AR 72513,polling_location
AR,2018-11-06,county,,NL-1,Ash Flat VC,Sharp County Courthouse Ash Flat AR 72513,polling_location
AR,2018-11-06,county,,SU-H,Ash Flat VC,Sharp County Courthouse Ash Flat AR 72513,polling_location
AR,2018-11-06,county,,SU-WFD,Ash Flat VC,Sharp County Courthouse Ash Flat AR 72513,polling_location
AR,2018-11-06,county,,SU-H-WFD,Ash Flat VC,Sharp County Courthouse Ash Flat AR 72513,polling_location
AR,2018-11-06,county,,NL-H-WFD,Ash Flat VC,Sharp County Courthouse Ash Flat AR 72513,polling_location
AR,2018-11-06,county,,JAC-4-2-WFD,Ash Flat VC,Sharp County Courthouse Ash Flat AR 72513,polling_location
AR,2018-11-06,county,,22-1,South Bend Fire Department,4414 Ar Hwy 294 Jacksonville AR 72076,polling_location
AR,2018-11-06,county,,22-2,South Bend Fire Department,4414 Ar Hwy 294 Jacksonville AR 72076,polling_location
