state,jurisdiction_type,county_name,municipality,precinct_id,name,address
ME,county,Oxford,MAGALLOWAY PLT,1-1,Magalloway Town Hall ,3682 Dam Road 
ME,county,Kennebec,MANCHESTER,1-1,Manchester Fire Station ,37 Readfield Road 
ME,county,Aroostook,MAPLETON,1-1,Mapleton Fire Station ,117 Pulcifur Road 
ME,county,Aroostook,MAPLETON,1-2,Mapleton Fire Station ,117 Pulcifur Road 
ME,county,Aroostook,MAPLETON,1-3,Mapleton Fire Station ,117 Pulcifur Road 
ME,county,Hancock,MARIAVILLE,1-1,Mariaville Town Office ,1686 Mariaville Road 
ME,county,Aroostook,MARS HILL,1-1,Mars Hill Fire Station ,12 Market Street 
ME,county,Washington,MARSHFIELD ,1-1,Marshfield Town Office ,187 Northfield Road 
ME,county,Aroostook,MASARDIS ,1-1,Masardis Municipal Building ,26 School Street 
ME,county,Knox,MATINICUS ISLE PLT ,1-1,Matinicus Town Office,17 South Road 
ME,county,Penobscot,MATTAWAMKEAG,1-1,Mattawamkeag Municipal Building ,327 Main Street 
ME,county,Penobscot,MAXFIELD,1-1,Maxfield Town Office ,231 River Road 
ME,county,Androscoggin,MECHANIC FALLS,1-1,Municipal Town Office Gymnasium ,108 Lewiston Street 
ME,county,Washington,MEDDYBEMPS,1-1,Meddybemps Community Center ,849 Main Street 
ME,county,Piscataquis,MEDFORD,1-1,Medford Town Office ,13 Trestle Road 
ME,county,Penobscot,MEDWAY ,1-1,Medway Fire Station,23 Grindstone Road 
ME,county,Somerset,MERCER,1-1,Mercer Town Office ,1015 Beech Hill Road 
ME,county,Aroostook,MERRILL,1-1,Merrill Town Office ,3391 Route 2 
ME,county,Oxford,MEXICO,1-1,Calvin P. Lyons Hall ,134 Main Street 
ME,county,Washington,MILBRIDGE,1-1,Milbridge Town Office/Library Building,18 School Street
ME,county,Penobscot,MILFORD ,1-1,Milford Town Hall ,62 Davenport Street 
ME,county,Penobscot,MILLINOCKET,1-1,Stearns High School ,199 State Street 
ME,county,Penobscot,MILLINOCKET,1-2,Stearns High School ,199 State Street 
ME,county,Piscataquis,MILO/ORNEVILLE,1-1,Milo Town Hall ,6 Pleasant Street 
ME,county,Androscoggin,MINOT,1-1,Minot Town Office ,329 Woodman Hill Road 
ME,county,Lincoln,MONHEGAN ISLAND PLT ,1-1,Monhegan Memorial Library ,10 Monhegan Avenue 
ME,county,Kennebec,MONMOUTH,1-1,Cumston Hall-Lower Level,796 Main Street 
ME,county,Waldo,MONROE,1-1,Monroe Town Hall ,8 Swanlake Avenue 
ME,county,Piscataquis,MONSON,1-1,Monson Town Office ,10 Tenney Hill Road 
ME,county,Aroostook,MONTICELLO,1-1,Monticello Town Office ,405 US Highway 1 
ME,county,Waldo,MONTVILLE,1-1,Montville Town House (Town Hall),418 Center Road 
ME,county,Somerset,MOOSE RIVER,1-1,Moose River Town Office ,705 Main Street 
ME,county,Aroostook,MORO PLT,1-1,Katahdin Lodge ,626 Aroostook Scenic Highway 
ME,county,Waldo,MORRILL,1-1,Morrill Community Center ,4 North Main Street
ME,county,Somerset,MOSCOW,1-1,Moscow Town Hall,110 Canada Road
ME,county,Penobscot,MOUNT CHASE,1-1,Mount Chase Town Office ,1094 Shin Pond Road 
ME,county,Hancock,MOUNT DESERT,1-1,Somesville Fire Station ,1157 Main Street 
ME,county,Kennebec,MOUNT VERNON,1-1,Mount Vernon Comunity Center ,2 Main Street 
ME,county,Cumberland,NAPLES,1-1,Naples Municipal Office Gymnasium,15 Village Green Lane 
ME,county,Aroostook,NEW CANADA (and Cross Lake Twp),1-1,New Canada Town Office,1809 Caribou Road 
ME,county,Cumberland,NEW GLOUCESTER,1-1,New Gloucester Fire Station,611 Lewiston Road
ME,county,Aroostook,NEW LIMERICK,1-1,New Limerick Town Office ,11 Old Station Road 
ME,county,Somerset,NEW PORTLAND ,1-1,"New Portland Fire Station, Community Room ",911 River Road 
ME,county,Franklin,NEW SHARON,1-1,New Sharon Town Office ,11 School Lane 
ME,county,Aroostook,NEW SWEDEN ,1-1,New Sweden Town Office,50 Station Road 
ME,county,Franklin,NEW VINEYARD,1-1,Smith Memorial Hall,1680 New Vineyard Road 
ME,county,Penobscot,NEWBURGH,1-1,Newburgh Town Office (former Elementary School),2220 Western Avenue 
ME,county,Lincoln,NEWCASTLE,1-1,Community Meeting Room in Fire Station,86 River Road 
ME,county,York,NEWFIELD,1-1,Newfield Town Hall,23 South Effingham Road
ME,county,Penobscot,NEWPORT,1-1,Public Safety Bldg Multi-Purpose Room,21 Water Street
ME,county,Oxford,NEWRY,1-1,Raymond C. Foster Municipal Building,422 Bear River Road 
ME,county,Lincoln,NOBLEBORO,1-1,Nobleboro Town Office Meeting Room,192 US Highway 1 
ME,county,Somerset,NORRIDGEWOCK,1-1,Mill Stream School ,26 Mercer Road 
ME,county,York,NORTH BERWICK,1-1,North Berwick Primary School ,25 Varney Road
ME,county,Knox,NORTH HAVEN ,1-1,North Haven Town Office,16 Town Office Square
ME,county,Cumberland,NORTH YARMOUTH,1-1,Former Memorial School,120 Memorial Highway
ME,county,Washington,NORTHFIELD,1-1,Northfield Town Hall ,1940 Northfield Road 
ME,county,Waldo,NORTHPORT,1-1,Northport Town Office ,16 Beech Hill Road 
ME,county,Oxford,NORWAY,1-1,Norway Fire Station ,19 Danforth Street
ME,county,Aroostook,OAKFIELD,1-1,Oakfield Town Office ,80 School Street 
ME,county,Kennebec,OAKLAND,1-1,Williams Elementary School ,55 Pleasant Street 
ME,county,York,OGUNQUIT,1-1,Dunaway Community Center ,23 School Street 
ME,county,York,OLD ORCHARD BEACH,1-1,Old Orchard Beach High School ,40 E Emerson Cummings Boulevard 
ME,county,Penobscot,OLD TOWN (and Argyle Twp),1-1,Knights Of Columbus Hall ,5 Gilman Falls Avenue 
ME,county,Penobscot,OLD TOWN (and Argyle Twp),5-1,Knights Of Columbus Hall ,5 Gilman Falls Avenue 
ME,county,Aroostook,ORIENT ,1-1,Orient Town Office,82 School House Road
ME,county,Hancock,ORLAND,1-1,Orland Community Center,21 School House Road 
ME,county,Piscataquis,ORNEVILLE TWP (w/ Milo),1-1,Milo Town Hall ,6 Pleasant Street 
ME,county,Penobscot,ORONO,1-1,University of Maine Field House,5747 Memorial Gym
ME,county,Penobscot,ORONO,1-2,University of Maine Field House,5747 Memorial Gym
ME,county,Penobscot,ORONO,1-3,University of Maine Field House,5747 Memorial Gym
ME,county,Penobscot,ORRINGTON,1-1,Orrington Town Office,29 Center Drive
ME,county,Hancock,OSBORN ,1-1,Emery L. Jordan Community Building,197 Moosehill Road
ME,county,Hancock,OTIS,1-1,Otis Town Office,132 Otis Road 
ME,county,Oxford,OTISFIELD ,1-1,Otisfield Community Hall ,292 State Route 121
ME,county,Knox,OWLS HEAD,1-1,Owls Head Community Building ,224 Ash Point Drive 
ME,county,Aroostook,OXBOW PLT ,1-1,Oxbow Plt Municipal Building,685 Oxbow Road
ME,county,Oxford,OXFORD,1-1,Oxford Public Safety Building ,701 Main Street 
ME,county,Waldo,PALERMO,1-1,Palermo Town Office,45 North Palermo Road
ME,county,Somerset,PALMYRA,1-1,Town Office and Community Center,4 Madawaska Road
ME,county,Oxford,PARIS,1-1,Paris Fire Department ,137 Western Avenue 
ME,county,Piscataquis,PARKMAN,1-1,Parkman Town Office -Lower Level,771 State Highway 150 
ME,county,York,PARSONSFIELD ,1-1,Parsonsfield Town Office,634 North Road
ME,county,Penobscot,PASSADUMKEAG,1-1,Passadumkeag Town Offfice ,34 Pleasant Street
ME,county,Penobscot,PATTEN,1-1,Patten Fire Station,27 Dearborn Street 
ME,county,Washington,PEMBROKE,1-1,Pembroke Municipal Building,48 Old County Road
ME,county,Hancock,PENOBSCOT,1-1,Penobscot  Community School Gym,66 North Penobscot Road
ME,county,Penobscot,PENOBSCOT NATION VOTING DISTRICT,1-1,Penobscot Nation Community Building-Conference Room,12 Wabanaki Way 
ME,county,Aroostook,PERHAM,1-1,Perham Town Office ,206 High Meadow Road 
ME,county,Washington,PERRY,1-1,Perry Municipal Building,898 US Route 1 
ME,county,Oxford,PERU,1-1,Peru Town Office ,26 Main Street 
ME,county,Franklin,PHILLIPS (and Madrid),1-1,Phillips Municipal Building (former Primary School) ,15 Russell Street
ME,county,Sagadahoc,PHIPPSBURG,1-1,Phippsburg Elementary School,1047 Main Road
ME,county,Somerset,PITTSFIELD,1-1,Pittsfield Town Office ,112 Somerset Avenue 
ME,county,Kennebec,PITTSTON,1-1,Pittston Town Office,38 Whitefield Road 
ME,county,Washington,PLEASANT POINT VOTING DISTRICT,1-1,Tribal Office Building Transition House,136 County Road
ME,county,Somerset,PLEASANT RIDGE PLT ,1-1,Pleasant Ridge Plantation Town Office ,343 Rowe Pond Road 
ME,county,Penobscot,PLYMOUTH,1-1,Plymouth Grange Hall ,1927 Moosehead Trail 
ME,county,Androscoggin,POLAND,1-1,Poland Town Hall ,1223 Maine Street 
ME,county,Aroostook,PORTAGE LAKE (and Nashville Plt) ,1-1,Portage Lake Municipal Building ,20 School Street 
ME,county,Oxford,PORTER,1-1,Porter Town Hall,71 Main Street 
ME,county,Cumberland,PORTLAND,1-1,East End Elementary School ,195 North Street 
ME,county,Cumberland,PORTLAND,1-2,Merrill Auditorium Rehearsal Hall ,20 Myrtle Street 
ME,county,Cumberland,PORTLAND,1-3,Peaks Island Community Hall ,Peaks Island 
ME,county,Cumberland,PORTLAND,1- 45,Merrill Auditorium Rehearsal Hall ,20 Myrtle Street 
ME,county,Cumberland,PORTLAND,2-1,Reiche Elementary School ,166 Brackett Street 
ME,county,Cumberland,PORTLAND,2-2,Exposition Building ,239 Park Avenue 
ME,county,Cumberland,PORTLAND,3-1,Woodfords Club,179 Woodford Street
ME,county,Cumberland,PORTLAND,3-2,Italian Heritage Center ,40 Westland Avenue 
ME,county,Cumberland,PORTLAND,4-1,St. Pius Church ,492 Ocean Avenue 
ME,county,Cumberland,PORTLAND,4-2,First Baptist Church ,360 Canco Road 
ME,county,Cumberland,PORTLAND,5-1,Deering High School Gymnasium,370 Stevens Avenue
ME,county,Cumberland,PORTLAND,5-2,Grace Baptist Church ,476 Summit Street 
ME,county,Cumberland,POWNAL ,1-1,Pownal Elementary School,587 Elmwood Road
ME,county,Aroostook,PRESQUE ISLE,1-3,The Sargent Family Community Center,24 Chapman Road
ME,county,Aroostook,PRESQUE ISLE,1-4,The Sargent Family Community Center,24 Chapman Road
ME,county,Aroostook,PRESQUE ISLE,1-5,The Sargent Family Community Center,24 Chapman Road
ME,county,Aroostook,PRESQUE ISLE,1-6,The Sargent Family Community Center,24 Chapman Road
ME,county,Aroostook,PRESQUE ISLE,1-7,The Sargent Family Community Center,24 Chapman Road
ME,county,Aroostook,PRESQUE ISLE,1-8,The Sargent Family Community Center,24 Chapman Road
ME,county,Aroostook,PRESQUE ISLE,1-9,The Sargent Family Community Center,24 Chapman Road
ME,county,Aroostook,PRESQUE ISLE,2-4,The Sargent Family Community Center,24 Chapman Road
ME,county,Aroostook,PRESQUE ISLE,2-5,The Sargent Family Community Center,24 Chapman Road
ME,county,Aroostook,PRESQUE ISLE,1-10,The Sargent Family Community Center,24 Chapman Road
ME,county,Aroostook,PRESQUE ISLE,1-11,The Sargent Family Community Center,24 Chapman Road
ME,county,Aroostook,PRESQUE ISLE,1-12,The Sargent Family Community Center,24 Chapman Road
ME,county,Aroostook,PRESQUE ISLE,1-13,The Sargent Family Community Center,24 Chapman Road
ME,county,Aroostook,PRESQUE ISLE,1-14,The Sargent Family Community Center,24 Chapman Road
ME,county,Aroostook,PRESQUE ISLE,1-15,The Sargent Family Community Center,24 Chapman Road
ME,county,Aroostook,PRESQUE ISLE,1-16,The Sargent Family Community Center,24 Chapman Road
ME,county,Aroostook,PRESQUE ISLE,2-17,The Sargent Family Community Center,24 Chapman Road
ME,county,Washington,PRINCETON (and Big Lake Twp),1-1,Princeton Town Office ,15 Depot Street 
ME,county,Waldo,PROSPECT,1-1,Prospect Municipal Office ,958 Bangor Road 
ME,county,Kennebec,RANDOLPH,1-1,Randolph Town Office ,121 Kinderhook Street
ME,county,Franklin,RANGELEY,1-1,Rangeley Town Office ,15 School Street 
ME,county,Franklin,RANGELEY PLT,1-1,Rangeley Plt School House (Town Hall),293 South Shore Drive
ME,county,Cumberland,RAYMOND,1-1,Jordan Small Middle School ,423 Webbs Mills Road 
ME,county,Kennebec,READFIELD,1-1,"Readfield Town Hall, 2nd Floor ",8 Old Kents Hill Road 
ME,county,Aroostook,REED PLT ,1-1,School House (Town Office Building),8 Springer Road 
ME,county,Sagadahoc,RICHMOND,1-1,Richmond Jr/Sr High School Gymnasium,132 Main Street 
ME,county,Somerset,RIPLEY,1-1,Courser Memorial School,47 West Ripley Road
ME,county,Washington,ROBBINSTON,1-1,Robbinston Fire Station ,886 US Route 1 
ME,county,Knox,ROCKLAND ,1-1,Rockland Community Building ,61 Limerock Street 
ME,county,Knox,ROCKPORT ,1-1,Rockport Town Office ,101 Main Street 
ME,county,Somerset,ROCKWOOD STRIP TWP,1-1,Rockwood Community Center ,3638 Rockwood Road (to Education Lane)
ME,county,Kennebec,ROME,1-1,Rome Town Office/ Community Center ,8 Mercer Road 
ME,county,Washington,ROQUE BLUFFS,1-1,Roque Bluffs Town Hall ,3 Roque Bluffs Road 
ME,county,Oxford,ROXBURY ,1-1,Town Hall,1095 Roxbury Road
ME,county,Oxford,RUMFORD,1-1,American Legion Post 24 ,184 Congress Street 
ME,county,Androscoggin,SABATTUS,1-1,Sabattus Town Office ,190 Middle Road 
ME,county,York,SACO,1-1,Saco Community Center ,75 Franklin Street 
ME,county,York,SACO,2-1,Saco Community Center ,75 Franklin Street 
ME,county,York,SACO,3-1,Saco Community Center ,75 Franklin Street 
ME,county,York,SACO,4-1,Saco Community Center ,75 Franklin Street 
ME,county,York,SACO,5-1,Saco Community Center ,75 Franklin Street 
ME,county,York,SACO,6-1,Saco Community Center ,75 Franklin Street 
ME,county,York,SACO,7-1,Saco Community Center ,75 Franklin Street 
ME,county,Aroostook,SAINT AGATHA & Sinclair,1-1,Saint Agatha Town Office ,419 Main Street 
ME,county,Somerset,SAINT ALBANS,1-1,Saint Albans Town Hall ,7 Water Street 
ME,county,Aroostook,SAINT FRANCIS,1-1,Saint Francis Town Office ,873 Main Street
ME,county,Knox,SAINT GEORGE,1-1,"Tenant's Harbor Fire Station, Meeting Room",3 School Street 
ME,county,Aroostook,SAINT JOHN PLT,1-1,Saint John Plt Community Center ,1774 St. John Road
ME,county,Franklin,SANDY RIVER PLT,1-1,Sandy River Plt Town Office,33 Townhall Road 
ME,county,York,SANFORD,1-1,Nasson Community Center,457 Main Street
ME,county,York,SANFORD,2-1,St Ignatius Hall ,25 Riverside Avenue 
ME,county,York,SANFORD,3-1,Curtis Lake Christian Church ,38 Westview Drive 
ME,county,Piscataquis,SANGERVILLE ,1-1,Sangerville Town Hall Community Room,1 Town Hall Avenue
ME,county,Cumberland,SCARBOROUGH,1-1,Scarborough High School - Plummer's Gymnasium ,11 Municipal Drive
ME,county,Waldo,SEARSMONT,1-1,Searsmont Community Center ,37 Main Street South 
ME,county,Waldo,SEARSPORT,1-1,Searsport Public Safety Building ,3 Union Street 
ME,county,Cumberland,SEBAGO,1-1,Sebago Town Office ,406 Bridgton Road 
ME,county,Piscataquis,SEBEC,1-1,Harland Ladd Municipal Building ,29 North Road 
ME,county,Penobscot,SEBOEIS PLT,1-1,Kenneth B. Brown Community Building ,1144 Seboeis Road 
ME,county,Hancock,SEDGWICK ,1-1,Sedgwick Town House ,574 North Sedgwick Road 
ME,county,York,SHAPLEIGH,1-1,Shapleigh Town Hall ,22 Back Road 
ME,county,Aroostook,SHERMAN (and Benedicta and Silver Ridge),1-1,Sherman Town Office ,36 School Street 
ME,county,Piscataquis,SHIRLEY,1-1,Shirley Town Hall,25 West Road 
ME,county,Kennebec,SIDNEY,1-1,Sidney Town Office ,2986 Middle Road 
ME,county,Aroostook,SINCLAIR (w/ St. Agatha),1-1,Saint Agatha Town Office ,419 Main Street 
ME,county,Somerset,SKOWHEGAN,1-1,Skowhegan Municipal Building,225 Water Street
ME,county,Somerset,SMITHFIELD,1-1,Smithfield Municipal Building ,926 Village Road 
ME,county,Aroostook,SMYRNA,1-1,Smyrna Town Office ,3391 Route 2 
ME,county,Somerset,SOLON,1-1,Solon Town Office ,121 South Main Street 
ME,county,Lincoln,SOMERVILLE,1-1,Somerville Town Office,72 Sand Hill Road
ME,county,Hancock,SORRENTO,1-1,Sorrento Community Building ,81 Pomola Avenue
ME,county,York,SOUTH BERWICK,1-1,"South Berwick Town Hall, 3rd Floor ",180 Main Street 
ME,county,Lincoln,SOUTH BRISTOL ,1-1,South Bristol School ,2024 State Route 129 
ME,county,Cumberland,SOUTH PORTLAND,1-1,South Portland Boys & Girls Club ,169 Broadway 
ME,county,Cumberland,SOUTH PORTLAND,2-1,American Legion Hall ,413 Broadway 
ME,county,Cumberland,SOUTH PORTLAND,3-1,South Portland Community Center ,21 Nelson Road 
ME,county,Cumberland,SOUTH PORTLAND,4-1,South Portland Community Center ,21 Nelson Road 
ME,county,Cumberland,SOUTH PORTLAND,5-1,Redbank Community Center ,Macarthur Circle West
ME,county,Knox,SOUTH THOMASTON,1-1,South Thomaston Municipal Building ,125 Spruce Head Road 
ME,county,Lincoln,SOUTHPORT,1-1,Southport Town Hall ,361 Hendricks Hill Road 
ME,county,Hancock,SOUTHWEST HARBOR,1-1,Southwest Harbor Fire Station ,250 Main Street 
ME,county,Penobscot,SPRINGFIELD,1-1,Springfield Town Office ,13 Park Street 
ME,county,Penobscot,STACYVILLE,1-1,Stacyville Town Office,414 Station Road 
ME,county,Cumberland,STANDISH,1-1,Standish Municipal Center ,175 Northeast Road 
ME,county,Somerset,STARKS,1-1,Starks Town Office ,57 Anson Road
ME,county,Penobscot,STETSON,1-1,Stetson Meeting House,7 Wolfboro Road
ME,county,Washington,STEUBEN,1-1,Steuben Town Office ,294 US Route 1 
ME,county,Aroostook,STOCKHOLM /MADAWASKA LAKE TWP,1-1,Stockholm Community Center,62 School Street 
ME,county,Waldo,STOCKTON SPRINGS,1-1,Stockton Springs Town Office ,217 Main Street 
ME,county,Oxford,STONEHAM,1-1,Stoneham Fire Station ,22 Butters Hill Road 
ME,county,Hancock,STONINGTON ,1-1,"Stonington Town Hall, 2nd Floor Meeting Room",32 Main Street 
ME,county,Oxford,STOW,1-1,Stow Municipal Office ,710 Stow Road 
ME,county,Franklin,STRONG,1-1,Forster Memorial Building ,14 South Main Street 
ME,county,Hancock,SULLIVAN,1-1,Sullivan Town Office ,1888 US Highway 1 
ME,county,Oxford,SUMNER,1-1,Bisbee-Dyer Municipal Center (Town Office),633 Main Street 
ME,county,Hancock,SURRY,1-1,Surry Town Office ,741 North Bend Road 
ME,county,Hancock,SWANS ISLAND,1-1,Swans Island Town Office ,125 Harbor Road 
ME,county,Waldo,SWANVILLE,1-1,Swanville Town Office ,6 Town House Road 
ME,county,Oxford,SWEDEN,1-1,Sweden Town Office,147 Bridgton Road 
ME,county,Washington,TALMADGE ,1-1,Ladies Aid Building ,Old Mill Road
ME,county,Franklin,TEMPLE,1-1,Temple Town Hall ,258 Temple Road 
ME,county,Somerset,THE FORKS PLT,1-1,The Forks Town Hall ,2621 US Route 201
ME,county,Knox,THOMASTON,1-1,American Legion Hall ,10 Watts Lane 
ME,county,Waldo,THORNDIKE,1-1,Thorndike Town Office ,125 Mount View Road 
ME,county,Washington,TOPSFIELD,1-1,Topsfield Municipal Building ,48 North Road 
ME,county,Sagadahoc,TOPSHAM ,1-1,Topsham Fairgrounds Exhibition Building ,54 Elm Street 
ME,county,Hancock,TREMONT,1-1,Tremont Town Office-Harvey Kelley Meeting Room,20 Harbor Drive
ME,county,Hancock,TRENTON,1-1,Trenton Town Office ,59 Oak Point Road 
ME,county,Waldo,TROY,1-1,Troy Town Office ,129 Rogers Road 
ME,county,Androscoggin,TURNER,1-1,Turner Town Office ,11 Turner Center Road 
ME,county,Knox,UNION,1-1,William Pullen Municipal Building ,567 Common Road 
ME,county,Waldo,UNITY,1-1,Unity Community Center,32 School Street
ME,county,Oxford,UPTON ,1-1,Ladies Aid Building ,23 Mill Road
ME,county,Aroostook,VAN BUREN ,1-1,Van Buren Community Center ,130 Champlain Street 
ME,county,Washington,VANCEBORO,1-1,Vanceboro Fire Station ,Shaw Street
ME,county,Kennebec,VASSALBORO,1-1,Vassalboro Town Office ,682 Main Street 
ME,county,Penobscot,VEAZIE,1-1,"Veazie Municipal Building, Council Chambers ",1084 Main Street 
ME,county,Hancock,VERONA ISLAND,1-1,Verona Town Hall ,16 School Street 
ME,county,Kennebec,VIENNA ,1-1,Vienna Community Building ,34 Kimball Pond Road
ME,county,Knox,VINALHAVEN,1-1,Vinalhaven Town Office,19 Washington School Road 
ME,county,Aroostook,WADE,1-1,Wade Town office-Washburn,6 Victoria Street
ME,county,Washington,WAITE,1-1,Ladies Aid Building ,10 Old Mill Road 
ME,county,Waldo,WALDO,1-1,Waldo Town Office ,629 Waldo Station Road 
ME,county,Lincoln,WALDOBORO,1-1,Waldoboro Municipal Building,1600 Atlantic Highway 
ME,county,Androscoggin,WALES,1-1,Wales Municipal Center,175 Centre Road
ME,county,Aroostook,WALLAGRASS,1-1,Wallagrass Elementary School,45 Church Street
ME,county,Hancock,WALTHAM ,1-1,Waltham Town Office,1520 Waltham Road 
ME,county,Knox,WARREN,1-1,Masonic Hall,105 Camden Road
ME,county,Aroostook,WASHBURN,1-1,Washburn Civic Center/Town Office ,1287 Main Street 
ME,county,Knox,WASHINGTON,1-1,Bryant Room - Gibbs Library,40 Old Union Road 
ME,county,York,WATERBORO,1-1,Massabesic East School,84 West Road
ME,county,Oxford,WATERFORD,1-1,Waterford Municipal Building ,366 Valley Road 
ME,county,Kennebec,WATERVILLE,1-1,Bourque-Lanigan Post #5 American Legion ,21 College Avenue 
ME,county,Kennebec,WATERVILLE,2-1,Bourque-Lanigan Post #5 American Legion ,21 College Avenue 
ME,county,Kennebec,WATERVILLE,3-1,Bourque-Lanigan Post #5 American Legion ,21 College Avenue 
ME,county,Kennebec,WATERVILLE,4-1,Bourque-Lanigan Post #5 American Legion ,21 College Avenue 
ME,county,Kennebec,WATERVILLE,5-1,Bourque-Lanigan Post #5 American Legion ,21 College Avenue 
ME,county,Kennebec,WATERVILLE,6-1,Bourque-Lanigan Post #5 American Legion ,21 College Avenue 
ME,county,Kennebec,WATERVILLE,7-1,Bourque-Lanigan Post #5 American Legion ,21 College Avenue 
ME,county,Kennebec,WAYNE,1-1,Ladd Recreation Center ,26 Gott Road 
ME,county,Penobscot,WEBSTER PLT ,1-1,Webster Plt Town Office ,583 Tucker Ridge Road 
ME,county,Franklin,WELD ,1-1,Multi-Purpose Room ,23 Mill Street 
ME,county,Piscataquis,WELLINGTON,1-1,Wellington Town Office,13 Harmony Road
ME,county,York,WELLS,1-1,Wells Junior High School,1470 Post Road
ME,county,Washington,WESLEY,1-1,Wesley Elementary School,13 Whining Pines Drive
ME,county,Sagadahoc,WEST BATH,1-1,West Bath Fire Hall ,192 State Road 
ME,county,Somerset,WEST FORKS PLT,1-1,West Forks Town Hall ,2955 US Route 201 
ME,county,Kennebec,WEST GARDINER,1-1,West Gardiner Town Hall/Fire Department ,322 Spears Corner Road 
ME,county,Oxford,WEST PARIS,1-1,West Paris Town Office-Meeting Room ,25 Kingsbury Street 
ME,county,Cumberland,WESTBROOK,1-1,Wescott Community Center,426 Bridge Street 
ME,county,Cumberland,WESTBROOK,2-1,Westbrook Armory ,120 Stroudwater Street 
ME,county,Cumberland,WESTBROOK,3-1,Westbrook Armory ,120 Stroudwater Street 
ME,county,Cumberland,WESTBROOK,4-1,Wescott Community Center,426 Bridge Street 
ME,county,Cumberland,WESTBROOK,5-1,Pride's Corner Congregational Church ,235 Pride Street 
ME,county,Aroostook,WESTFIELD,1-1,Westfield Town Office ,6 Main Street 
ME,county,Aroostook,WESTMANLAND ,1-1,Westmanland Town Hall,Westmanland Road
ME,county,Aroostook,WESTON,1-1,Weston Town Office ,5 Church Lane 
ME,county,Lincoln,WESTPORT ISLAND ,1-1,Westport Island Old Town Hall ,1217 Main Road 
ME,county,Lincoln,WHITEFIELD ,1-1,Whitefield Fire and Rescue,26 Townhouse Road 
ME,county,Washington,WHITING ,1-1,Whiting Community Building ,169 US Route 1 
ME,county,Washington,WHITNEYVILLE,1-1,Hillgrove Community Building,42 South Main Street
ME,county,Piscataquis,WILLIMANTIC,1-1,Willimantic Town Hall,2360 Elliottsville Road
ME,county,Franklin,WILTON,1-1,Wilton Town Office,158 Weld Road 
ME,county,Cumberland,WINDHAM,1-1,Windham High School Main Gym,406 Gray Road 
ME,county,Kennebec,WINDSOR,1-1,Windsor Town Hall ,523 Ridge Road 
ME,county,Penobscot,WINN,1-1,Winn Community Hall (Town Office) ,24 Main Street 
ME,county,Kennebec,WINSLOW,1-1,V F W ,175 Veteran Drive 
ME,county,Hancock,WINTER HARBOR,1-1,Municipal Building,20 School Street
ME,county,Waldo,WINTERPORT,1-1,Samuel L Wagner Middle School ,19 Williams Way
ME,county,Aroostook,WINTERVILLE PLT,1-1,Winterville Plantation Office ,391 Quimby Road 
ME,county,Kennebec,WINTHROP,1-1,Winthrop Town Office ,17 Highland Avenue 
ME,county,Lincoln,WISCASSET,1-1,Wiscasset Community Center,242 Gardiner Road 
ME,county,Aroostook,WOODLAND ,1-1,Woodland Public Highway Garage,843 Woodland Center Road 
ME,county,Oxford,WOODSTOCK & Milton Twp,1-1,Woodstock Town Office ,26 Monk Avenue 
ME,county,Penobscot,WOODVILLE,1-1,South Woodville Schoolhouse ,Woodville Road 
ME,county,Sagadahoc,WOOLWICH,1-1,Woolwich Central School,137 Nequasset Road 
ME,county,Cumberland,YARMOUTH,1-1,Robert W. Boyd Amvets Post #2 ,148 North Road 
ME,county,York,YORK,1-1,York High School-Robert E. Butler Gymnasium ,1 Robert Stevens Drive 
ME,county,,,,,
ME,county,,,,,
