state,election_date,jurisdiction_type,jurisdiction,precinct_name,precinct_id,name,address,polling_place_type
CT,2016-11-08,town,New Britain,Slade Middle School,015-00,Slade Middle School,"183 Steele Street, New Britain, CT 06052",polling_place
CT,2016-11-08,town,New Britain,Vance Village School,001-00,Vance Village School,"183 Vance Street, New Britain, CT 06052",polling_place
CT,2016-11-08,town,New Canaan,New Canaan High School Gym,001-00,New Canaan High School Gym,"11 Farm Road, New Canaan, CT ",polling_place
CT,2016-11-08,town,New Canaan,Saxe Middle School North,002-00,Saxe Middle School North,"468 South Ave, New Canaan, CT ",polling_place
CT,2016-11-08,town,New Canaan,Saxe Middle School South,003-00,Saxe Middle School South,"468 South Ave, New Canaan, CT ",polling_place
CT,2016-11-08,town,New Fairfield,Co A Firehouse,002-00,Co A Firehouse,"Ball Pond Road, New Fairfield, CT 06812",polling_place
CT,2016-11-08,town,New Fairfield,Meeting House Hill School,001-00,Meeting House Hill School,"24 Gillotti Road, New Fairfield, CT 06812",polling_place
CT,2016-11-08,town,New Hartford,New Hartford Town Hall,001-00,New Hartford Town Hall,"530 Main Street, New Hartford, CT 06057",polling_place
CT,2016-11-08,town,New Hartford,South End Firehouse,002-00,South End Firehouse,"Antolini Road, New Hartford, CT 06057",polling_place
CT,2016-11-08,town,New Haven,Atwater Senior Center 01,014-01,Atwater Senior Center 01,"26 Atwater Street, New Haven, CT 06513",polling_place
CT,2016-11-08,town,New Haven,Barnard School,002-01,Barnard School,"170 Derby Avenue, New Haven, CT 06511",polling_place
CT,2016-11-08,town,New Haven,Bella Vista 11-01,011-01,Bella Vista 11-01,"343 Eastern Street, New Haven, CT 06513",polling_place
CT,2016-11-08,town,New Haven,Bishop Woods School,011-02,Bishop Woods School,"1481 Quinnipiac Avenue, New Haven, CT 06513",polling_place
CT,2016-11-08,town,New Haven,Benjamin Jepson Magnet School,013-00,Benjamin Jepson Magnet School,"15 Lexington Avenue, New Haven, CT 06513",polling_place
CT,2016-11-08,town,New Haven,Barnard School,023-00,Barnard School,"170 Derby Avenue, New Haven, CT 06511",polling_place
CT,2016-11-08,town,New Haven,Beecher School,029-00,Beecher School,"100 Jewel Street, New Haven, CT 06515",polling_place
CT,2016-11-08,town,New Haven,Career High School,003-01,Career High School,"140 Legion Avenue, New Haven, CT 06519",polling_place
CT,2016-11-08,town,New Haven,Career High School02,003-02,Career High School02,"140 Legion Avenue, New Haven, CT 06519",polling_place
CT,2016-11-08,town,New Haven,Career High School02,006-01,Career High School02,"140 Legion Avenue, New Haven, CT 06519",polling_place
CT,2016-11-08,town,New Haven,Conte-West Hills School 02,006-04,Conte-West Hills School 02,"511 Chapel Street, New Haven, CT 06511",polling_place
CT,2016-11-08,town,New Haven,Conte-West Schools 8-01,008-01,Conte-West Schools 8-01,"511 Chapel Street, New Haven, CT 06510",polling_place
CT,2016-11-08,town,New Haven,Conte-West Hills School 02,008-02,Conte-West Hills School 02,"511 Chapel Street, New Haven, CT 06511",polling_place
CT,2016-11-08,town,New Haven,Clinton Avenue School,009-01,Clinton Avenue School,"293 Clinton Avenue, New Haven, CT 06513",polling_place
CT,2016-11-08,town,New Haven,Clinton Avenue School,015-01,Clinton Avenue School,"293 Clinton Avenue, New Haven, CT 06513",polling_place
CT,2016-11-08,town,New Haven,Celentano Museum Academy,019-01,Celentano Museum Academy,"400 Canner Street, New Haven, CT 06511",polling_place
CT,2016-11-08,town,New Haven,Celentano Museum Academy,019-02,Celentano Museum Academy,"400 Canner Street, New Haven, CT 06511",polling_place
CT,2016-11-08,town,New Haven,Celentano Museum Academy,021-03,Celentano Museum Academy,"400 Canner Street, New Haven, CT 06511",polling_place
CT,2016-11-08,town,New Haven,Clarence Rogers School 01,030-01,Clarence Rogers School 01,"199 Wilmot Road, New Haven, CT 06515",polling_place
CT,2016-11-08,town,New Haven,Eastview Terrace,011-03,Eastview Terrace,"185 Eastern Street, New Haven, CT 06513",polling_place
CT,2016-11-08,town,New Haven,Edgewood School,025-00,Edgewood School,"737 Edgewood Avenue, New Haven, CT 06515",polling_place
CT,2016-11-08,town,New Haven,Firehouse Howard 01,005-00,Firehouse Howard 01,"525 Howard Avenue, New Haven, CT 06519",polling_place
CT,2016-11-08,town,New Haven,Firehouse Woodward,008-03,Firehouse Woodward,"824 Woodward Avenue, New Haven, CT 06512",polling_place
CT,2016-11-08,town,New Haven,Firehouse Woodward,014-02,Firehouse Woodward,"824 Woodward Avenue, New Haven, CT 06512",polling_place
CT,2016-11-08,town,New Haven,Firehouse Woodward,017-00,Firehouse Woodward,"824 Woodward Avenue, New Haven, CT 06512",polling_place
CT,2016-11-08,town,New Haven,Firehouse Ellsworth,024-00,Firehouse Ellsworth,"120 Ellsworth Avenue, New Haven, CT 06511",polling_place
CT,2016-11-08,town,New Haven,Hall Of Records 02,001-03,Hall Of Records 02,"200 Orange Street, New Haven, CT 06510",polling_place
CT,2016-11-08,town,New Haven,Hall Of Records 02,007-02,Hall Of Records 02,"200 Orange Street, New Haven, CT 06510",polling_place
CT,2016-11-08,town,New Haven,Hillhouse High School,028-00,Hillhouse High School,"480 Sherman Parkway, New Haven, CT 06511",polling_place
CT,2016-11-08,town,New Haven,John S. Martinez School,016-00,John S. Martinez School,"100 James Street, New Haven, CT 06513",polling_place
CT,2016-11-08,town,New Haven,King-Robinson School,020-01,King-Robinson School,"150 Fournier Street, New Haven, CT 06511",polling_place
CT,2016-11-08,town,New Haven,King-Robinson School,021-01,King-Robinson School,"150 Fournier Street, New Haven, CT 06511",polling_place
CT,2016-11-08,town,New Haven,Lincoln-Bassett School,020-02,Lincoln-Bassett School,"130 Bassett Street, New Haven, CT 06511",polling_place
CT,2016-11-08,town,New Haven,Lincoln-Bassett School,021-02,Lincoln-Bassett School,"130 Bassett Street, New Haven, CT 06511",polling_place
CT,2016-11-08,town,New Haven,Main Library,001-02,Main Library,"133 Elm Street, New Haven, CT 06520",polling_place
CT,2016-11-08,town,New Haven,Main Library,007-03,Main Library,"133 Elm Street, New Haven, CT 06520",polling_place
CT,2016-11-08,town,New Haven,Main Library,022-03,Main Library,"133 Elm Street, New Haven, CT 06520",polling_place
CT,2016-11-08,town,New Haven,Mauro Sheridan School,026-00,Mauro Sheridan School,"191 Fountain Street, New Haven, CT 06515",polling_place
CT,2016-11-08,town,New Haven,Mitchell Library,027-00,Mitchell Library,"37 Harrison Street, New Haven, CT 06515",polling_place
CT,2016-11-08,town,New Haven,Mitchell Library,027-01,Mitchell Library,"37 Harrison Street, New Haven, CT 06515",polling_place
CT,2016-11-08,town,New Haven,New Horizons School 02,006-02,New Horizons School 02,"103 Hallock Avenue, New Haven, CT 06519",polling_place
CT,2016-11-08,town,New Haven,New Horizons School 03,006-03,New Horizons School 03,"103 Hallock Avenue, New Haven, CT 06519",polling_place
CT,2016-11-08,town,New Haven,Nathan Hale School,018-00,Nathan Hale School,"480 Townsend Avenue, New Haven, CT 06512",polling_place
CT,2016-11-08,town,New Haven,Old West Hills,027-02,Old West Hills,"311 Valley Street, New Haven, CT 06515",polling_place
CT,2016-11-08,town,New Haven,Old West Hills,030-02,Old West Hills,"311 Valley Street, New Haven, CT 06515",polling_place
CT,2016-11-08,town,New Haven,Ross/woodward,012-01,Ross/woodward,"189 Barnes Avenue, New Haven, CT 06513",polling_place
CT,2016-11-08,town,New Haven,Ross/woodward,012-02,Ross/woodward,"189 Barnes Avenue, New Haven, CT 06513",polling_place
CT,2016-11-08,town,New Haven,Ross/woodward,015-03,Ross/woodward,"189 Barnes Avenue, New Haven, CT 06513",polling_place
CT,2016-11-08,town,New Haven,Troup Academy,001-04,Troup Academy,"259 Edgewood Avenue, New Haven, CT 06511",polling_place
CT,2016-11-08,town,New Haven,Troup Academy,002-02,Troup Academy,"259 Edgewood Avenue, New Haven, CT 06511",polling_place
CT,2016-11-08,town,New Haven,Truman School,004-01,Truman School,"114 Truman St, New Haven, CT 06519",polling_place
CT,2016-11-08,town,New Haven,Truman School 02,004-02,Truman School 02,"114 Truman Street, New Haven, CT 06519",polling_place
CT,2016-11-08,town,New Haven,Troup Academy,007-01,Troup Academy,"259 Edgewood Avenue, New Haven, CT 06511",polling_place
CT,2016-11-08,town,New Haven,Wexler Grant School,001-01,Wexler Grant School,"55 Foote Street, New Haven, CT 06511",polling_place
CT,2016-11-08,town,New Haven,Wilbur Cross High School - Ward 9,009-00,Wilbur Cross High School - Ward 9,"181 Mitchell Drive, New Haven, CT 06511",polling_place
CT,2016-11-08,town,New Haven,Wilbur Cross High School - Ward 9,009-02,Wilbur Cross High School - Ward 9,"181 Mitchell Drive, New Haven, CT 06511",polling_place
CT,2016-11-08,town,New Haven,Wilbur Cross High School - Federal,010-00,Wilbur Cross High School - Federal,"181 Mitchell Drive, New Haven, CT 06511",polling_place
CT,2016-11-08,town,New Haven,Wilbur Cross High School - Ward 9,015-02,Wilbur Cross High School - Ward 9,"181 Mitchell Drive, New Haven, CT 06511",polling_place
CT,2016-11-08,town,New Haven,Wilbur Cross High School - Federal,019-03,Wilbur Cross High School - Federal,"181 Mitchell Drive, New Haven, CT 06511",polling_place
CT,2016-11-08,town,New Haven,Wilbur Cross High School - Federal,021-04,Wilbur Cross High School - Federal,"181 Mitchell Drive, New Haven, CT 06511",polling_place
CT,2016-11-08,town,New Haven,Wexler Grant School,022-01,Wexler Grant School,"55 Foote Street, New Haven, CT 06511",polling_place
CT,2016-11-08,town,New Haven,Wexler Grant School,022-02,Wexler Grant School,"55 Foote Street, New Haven, CT 06511",polling_place
CT,2016-11-08,town,New London,Harbor School,002-00,Harbor School,"432 Montauk Avenue, New London, CT 06320",polling_place
CT,2016-11-08,town,New London,New London High School,001-00,New London High School,"490 Jefferson Avenue, New London, CT 06320",polling_place
CT,2016-11-08,town,New London,Nathan Hale School,003-00,Nathan Hale School,"37 Beech Dr, New London, CT 06320",polling_place
CT,2016-11-08,town,New Milford,Catherine E Lillis Building,002-00,Catherine E Lillis Building,"50 East Street, New Milford, CT 06776",polling_place
CT,2016-11-08,town,New Milford,Gaylordsville Fire House,004-00,Gaylordsville Fire House,"Kent Road Rt 7, Gaylordsville, CT 06755",polling_place
CT,2016-11-08,town,New Milford,Hill & Plain School,006-00,Hill & Plain School,"60 Old Town Park Road, New Milford, CT 06776",polling_place
CT,2016-11-08,town,New Milford,Northville School,001-00,Northville School,"Hipp Road, New Milford, CT 06776",polling_place
CT,2016-11-08,town,New Milford,Odd Fellows Lodge,003-00,Odd Fellows Lodge,"25 Danbury Road, New Milford, CT 06776",polling_place
CT,2016-11-08,town,New Milford,Schaghticoke School,005-00,Schaghticoke School,"23 Hipp Road, New Milford, CT 06776",polling_place
CT,2016-11-08,town,New Milford,Sarah Noble Intermediate School,007-00,Sarah Noble Intermediate School,"25 Sunny Valley Road, New Milford, CT 06776",polling_place
CT,2016-11-08,town,Newington,Anna Reynolds School District3,003-00,Anna Reynolds School District3,"Reservoir Road, Newington, CT 06111",polling_place
CT,2016-11-08,town,Newington,Elizabeth Green SchoolDistrict4,004-00,Elizabeth Green SchoolDistrict4,"Roseleah Ave Off Conn. Ave, Newington, CT 06111",polling_place
CT,2016-11-08,town,Newington,John Wallace Middle SchoolDistrict5,005-00,John Wallace Middle SchoolDistrict5,"Halleran Drive, Newington, CT 06111",polling_place
CT,2016-11-08,town,Newington,John Paterson SchoolDistrict6,006-00,John Paterson SchoolDistrict6,"Church Street, Newington, CT 06111",polling_place
CT,2016-11-08,town,Newington,John Wallace Middle School-- District--8,008-00,John Wallace Middle School-- District--8,"Halleran Drive, Newington, CT 06111",polling_place
CT,2016-11-08,town,Newington,Martin Kellogg Middle SchoolDistrict7,007-00,Martin Kellogg Middle SchoolDistrict7,"Harding Avenue Enter From Tom-Lin Road, Newington, CT 06111",polling_place
CT,2016-11-08,town,Newington,Ruth L. Chaffee SchoolDistrict2,002-00,Ruth L. Chaffee SchoolDistrict2,"Superior Avenue, Newington, CT 06111",polling_place
CT,2016-11-08,town,Newington,Town HallDistrict1,001-00,Town HallDistrict1,"Garfield Street Community Center Gym, Newington, CT 06111",polling_place
CT,2016-11-08,town,Newtown,Head O Meadow School Cafetorium,003-01,Head O Meadow School Cafetorium,"Boggs Hill Road, Newtown, CT 06470",polling_place
CT,2016-11-08,town,Newtown,Head O Meadow School Cafetorium,003-05,Head O Meadow School Cafetorium,"Boggs Hill Road, Newtown, CT 06470",polling_place
CT,2016-11-08,town,Newtown,Middle School Gym A,001-00,Middle School Gym A,"11 Queen Street, Newtown, CT 06470",polling_place
CT,2016-11-08,town,Newtown,Middle School Gym A,001-05,Middle School Gym A,"11 Queen Street, Newtown, CT 06470",polling_place
CT,2016-11-08,town,Newtown,Reed Intermediate School,002-00,Reed Intermediate School,"3 Trades Lane, Newtown, CT 06470",polling_place
CT,2016-11-08,town,Newtown,Reed Intermediate School,003-02,Reed Intermediate School,"3 Trades Lane, Newtown, CT 06470",polling_place
CT,2016-11-08,town,Norfolk,Town Hall,001-00,Town Hall,"19 Maple Avenue, Norfolk, CT 06058",polling_place
CT,2016-11-08,town,North Branford,Jerome Harrison Elementary School,001-00,Jerome Harrison Elementary School,"Foxon Road Rte 80, North Branford, CT 06471",polling_place
CT,2016-11-08,town,North Branford,Stanley T. Williams School,002-00,Stanley T. Williams School,"1332 Middletown Avenue Rte 17, Northford, CT 06472",polling_place
CT,2016-11-08,town,North Canaan,Town Hall - McCarthy Room,001-00,Town Hall - McCarthy Room,"Pease Street, North Canaan, CT 06018",polling_place
CT,2016-11-08,town,North Haven,Clintonville Elementary School,005-00,Clintonville Elementary School,"Clintonville Road, North Haven, CT 06473",polling_place
CT,2016-11-08,town,North Haven,Green Acres Elementary School,004-00,Green Acres Elementary School,"Upper State Street, North Haven, CT 06473",polling_place
CT,2016-11-08,town,North Haven,Montowese Elementary School,002-00,Montowese Elementary School,"Fitch Street, North Haven, CT 06473",polling_place
CT,2016-11-08,town,North Haven,Recreation Center,001-00,Recreation Center,"Linsley Street, North Haven, CT 06473",polling_place
CT,2016-11-08,town,North Haven,Ridge Road Elementary School,003-00,Ridge Road Elementary School,"Ridge Road, North Haven, CT 06473",polling_place
CT,2016-11-08,town,North Haven,Ridge Road Elementary School,003-11,Ridge Road Elementary School,"Ridge Road, North Haven, CT 06473",polling_place
CT,2016-11-08,town,North Stonington,New Town Hall,001-00,New Town Hall,"40 Main Street, North Stonington, CT 06359",polling_place
CT,2016-11-08,town,Norwalk,Columbus School,140-02,Columbus School,"46 Concord Street, Norwalk, CT 06854",polling_place
CT,2016-11-08,town,Norwalk,Fox Run School,142-01,Fox Run School,"226 Fillow Street, Norwalk, CT 06850",polling_place
CT,2016-11-08,town,Norwalk,Kendall School,140-01,Kendall School,"57 Fillow Street, Norwalk, CT 06850",polling_place
CT,2016-11-08,town,Norwalk,Marvin School,137-01,Marvin School,"15 Calf Pasture Beach Road, Norwalk, CT 06855",polling_place
CT,2016-11-08,town,Norwalk,Nathaniel Ely School,140-03,Nathaniel Ely School,"11 Ingalls Avenue, Norwalk, CT ",polling_place
CT,2016-11-08,town,Norwalk,Nathan Hale Middle School,143-01,Nathan Hale Middle School,"176 Strawberry Hill Avenue, Norwalk, CT 06851",polling_place
CT,2016-11-08,town,Norwalk,Ponus Ridge Middle School,142-02,Ponus Ridge Middle School,"21 Hunters Lane, Norwalk, CT 06850",polling_place
CT,2016-11-08,town,Norwalk,Roton Middle School,141-01,Roton Middle School,"201 Highland Avenue, Norwalk, CT 06853",polling_place
CT,2016-11-08,town,Norwalk,St. Mary's Community Hall,137-02,St. Mary's Community Hall,"669 West Avenue, Norwalk, CT ",polling_place
CT,2016-11-08,town,Norwalk,Tracey School,137-03,Tracey School,"20 Camp Street, Norwalk, CT 06851",polling_place
CT,2016-11-08,town,Norwalk,West Rocks Middle School,142-03,West Rocks Middle School,"81 West Rocks Road, Norwalk, CT 06851",polling_place
CT,2016-11-08,town,Norwalk,Wolfpit School,143-02,Wolfpit School,"1 Starlight Drive, Norwalk, CT 06851",polling_place
CT,2016-11-08,town,Norwich,AHEPA 110 II Apartments,006-00,AHEPA 110 II Apartments,"380 Hamilton Ave, Norwich, CT 06360",polling_place
CT,2016-11-08,town,Norwich,John M. Moriarty School,001-00,John M. Moriarty School,"20 Lawler Lane, Norwich, CT 06360",polling_place
CT,2016-11-08,town,Norwich,John B Stanton Elementary School,004-00,John B Stanton Elementary School,"384 New London Tpke, Norwich, CT 06360",polling_place
CT,2016-11-08,town,Norwich,Rose City Senior Center,002-00,Rose City Senior Center,"8 Mahan Drive, Norwich, CT 06360",polling_place
CT,2016-11-08,town,Norwich,Samuel Huntington Elementary School,003-00,Samuel Huntington Elementary School,"80 West Town Street, Norwich, CT 06360",polling_place
CT,2016-11-08,town,Norwich,St Mark Lutheran Church,005-00,St Mark Lutheran Church,"248 Broadway, Norwich, CT 06360",polling_place
CT,2016-11-08,town,Old Lyme,Cross Lane Firehouse,001-00,Cross Lane Firehouse,"Cross Lane, Old Lyme, CT 06371",polling_place
CT,2016-11-08,town,Old Saybrook,Old Saybrook Middle School Gymnasium,001-00,Old Saybrook Middle School Gymnasium,"60 Sheffield Street, Old Saybrook, CT 06475",polling_place
CT,2016-11-08,town,Old Saybrook,Old Saybrook High School Gymnasium,002-00,Old Saybrook High School Gymnasium,"1111 Boston Post Road, Old Saybrook, CT 06475",polling_place
CT,2016-11-08,town,Orange,High Plains Community Center,002-00,High Plains Community Center,"525 Orange Center Road, Orange, CT 06477",polling_place
CT,2016-11-08,town,Orange,High Plains Community Center,003-00,High Plains Community Center,"Orange Center Road, Orange, CT 06477",polling_place
CT,2016-11-08,town,Orange,Mary L Tracy School,001-00,Mary L Tracy School,"650 Schoolhouse Lane, Orange, CT 06477",polling_place
CT,2016-11-08,town,Oxford,Quaker Farms School,001-00,Quaker Farms School,"30 Great Oak Road, Oxford, CT 06478",polling_place
CT,2016-11-08,town,Plainfield,1 Town Hall,001-00,1 Town Hall,"8 Community Avenue, Plainfield, CT 06374",polling_place
CT,2016-11-08,town,Plainfield,1a Town Hall,001-01,1a Town Hall,"8 Community Avenue, Plainfield, CT 06374",polling_place
CT,2016-11-08,town,Plainfield,2 Central Village Fire Station,002-00,2 Central Village Fire Station,"Black Hill Road, Central Village, CT 06332",polling_place
CT,2016-11-08,town,Plainfield,3 Moosup Fire Station,003-00,3 Moosup Fire Station,"Main Street, Moosup, CT 06354",polling_place
CT,2016-11-08,town,Plainfield,4 Atwood Hose Station,004-00,4 Atwood Hose Station,"Route 205, Wauregan, CT 06387",polling_place
CT,2016-11-08,town,Plainville,Linden Street School,001-00,Linden Street School,"69 Linden Street, Plainville, CT 06062",polling_place
CT,2016-11-08,town,Plainville,Our Lady Of Mercy Parish Hall,002-00,Our Lady Of Mercy Parish Hall,"19 South Canal Street, Plainville, CT 06062",polling_place
CT,2016-11-08,town,Plainville,Toffolon School,003-00,Toffolon School,"145 Northwest Drive, Plainville, CT 06062",polling_place
CT,2016-11-08,town,Plainville,Wheeler School,004-00,Wheeler School,"15 Cleveland Memorial Drive, Plainville, CT 06062",polling_place
CT,2016-11-08,town,Plymouth,H S Fisher School,001-00,H S Fisher School,"79 North Main Street, Terryville, CT 06786",polling_place
CT,2016-11-08,town,Plymouth,Lyceum,002-00,Lyceum,"181 Main Street, Terryville, CT 06786",polling_place
CT,2016-11-08,town,Pomfret,Pomfret Community School,001-00,Pomfret Community School,"20 Pomfret Street, Pomfret Center, CT 06259",polling_place
CT,2016-11-08,town,Portland,Portland Middle School,001-00,Portland Middle School,"93 High St, Portland, CT 06480",polling_place
CT,2016-11-08,town,Preston,Town Hall,001-00,Town Hall,"389 Route 2, Preston, CT 06365",polling_place
CT,2016-11-08,town,Prospect,Community School,002-00,Community School,"Center Street, Prospect, CT 06712",polling_place
CT,2016-11-08,town,Prospect,Prospect Firehouse,001-00,Prospect Firehouse,"26 New Haven Road, Prospect, CT 06712",polling_place
CT,2016-11-08,town,Putnam,Murphy Park Building,001-00,Murphy Park Building,"61 Keech Street, Putnam Ct, CT 06260",polling_place
CT,2016-11-08,town,Putnam,Town Garage,002-00,Town Garage,"151 Fox Road, Putnam Ct, CT 06260",polling_place
CT,2016-11-08,town,Redding,Redding Community Center,001-00,Redding Community Center,"37 Lonetown Road, Redding, CT 06896",polling_place
CT,2016-11-08,town,Redding,Redding Community Center 2,002-00,Redding Community Center 2,"37 Lonetown Road, Redding, CT 06896",polling_place
CT,2016-11-08,town,Ridgefield,East Ridge Middle School - 1,001-00,East Ridge Middle School - 1,"10 East Ridge Avenue, Ridgefield, CT 06877",polling_place
CT,2016-11-08,town,Ridgefield,Scotts Ridge Middle School - 2,002-00,Scotts Ridge Middle School - 2,"750 North Salem Road, Ridgefield, CT 06877",polling_place
CT,2016-11-08,town,Ridgefield,Scotts Ridge Middle School - 4,004-00,Scotts Ridge Middle School - 4,"750 North Salem Road, Ridgefield, CT 06877",polling_place
CT,2016-11-08,town,Ridgefield,Yanity Gym - 3,003-00,Yanity Gym - 3,"60 Prospect Street, Ridgefield, CT 06877",polling_place
CT,2016-11-08,town,Rocky Hill,Griswold Middle School,003-00,Griswold Middle School,"144 Bailey Road, Rocky Hill, CT 06067",polling_place
CT,2016-11-08,town,Rocky Hill,Rocky Hill Community Center,002-00,Rocky Hill Community Center,"761 Old Main St., Rocky Hill, CT 06067",polling_place
CT,2016-11-08,town,Rocky Hill,Rocky Hill Community Center,004-00,Rocky Hill Community Center,"761 Old Main Street, Rocky Hill, CT 06067",polling_place
CT,2016-11-08,town,Rocky Hill,West Hill School,001-00,West Hill School,"Cronin Drive, Rocky Hill, CT 06067",polling_place
CT,2016-11-08,town,Roxbury,Roxbury Town Hall,001-00,Roxbury Town Hall,"29 North Street, Roxbury, CT 06783",polling_place
CT,2016-11-08,town,Salem,Salem Town Office Building,001-00,Salem Town Office Building,"270 Hartford Road, Salem, CT 06420",polling_place
CT,2016-11-08,town,Salisbury,Town Hall,001-00,Town Hall,"27 Main Street, Salisbury, CT 06068",polling_place
CT,2016-11-08,town,Scotland,Firehouse/community Center,001-00,Firehouse/community Center,"47 Brook Rd, Scotland, CT 06264",polling_place
CT,2016-11-08,town,Seymour,District 1 Community Center,001-00,District 1 Community Center,"20 Pine Street, Seymour, CT 06483",polling_place
CT,2016-11-08,town,Seymour,District 2 Seymour Middle School,002-00,District 2 Seymour Middle School,"211 Mountain Road, Seymour, CT 06483",polling_place
CT,2016-11-08,town,Seymour,District 3 Chatfield-Lopresti School,003-00,District 3 Chatfield-Lopresti School,"51 Skokorat Street, Seymour, CT 06483",polling_place
CT,2016-11-08,town,Sharon,Sharon Town Hall,001-00,Sharon Town Hall,"63 Main Street, Sharon, CT 06069",polling_place
CT,2016-11-08,town,Shelton,Elizabeth Shelton School,001-00,Elizabeth Shelton School,"138 Willoughby Road, Shelton, CT 06484",polling_place
CT,2016-11-08,town,Shelton,Long Hill School,003-00,Long Hill School,"565 Long Hill Avenue, Shelton, CT 06484",polling_place
CT,2016-11-08,town,Shelton,Mohegan School,004-00,Mohegan School,"47 Mohegan Road, Shelton, CT 06484",polling_place
CT,2016-11-08,town,Shelton,Shelton Intermediate School,002-00,Shelton Intermediate School,"675 Constitution Boulevard North, Shelton, CT 06484",polling_place
CT,2016-11-08,town,Shelton,Shelton Intermediate School,002-01,Shelton Intermediate School,"675 Constitution Boulevard North, Shelton, CT 06484",polling_place
CT,2016-11-08,town,Sherman,Emerg Services Facility - Firehouse- Upper Level,001-00,Emerg Services Facility - Firehouse- Upper Level,"1 Rte. 39, Sherman, CT 06784",polling_place
CT,2016-11-08,town,Simsbury,Henry James Memorial School,001-00,Henry James Memorial School,"155 Firetown Road, Simsbury, CT 06070",polling_place
CT,2016-11-08,town,Simsbury,Latimer Lane School,002-00,Latimer Lane School,"Mountain View Road, Weatogue, CT 06089",polling_place
CT,2016-11-08,town,Simsbury,Tootin Hill School,003-00,Tootin Hill School,"Nimrod Road, West Simsbury, CT 06092",polling_place
CT,2016-11-08,town,Simsbury,Tariffville School,004-00,Tariffville School,"Winthrop Street, Tariffville, CT 06081",polling_place
CT,2016-11-08,town,Somers,Town Hall,001-00,Town Hall,"600 Main Street, Somers, CT 06071",polling_place
CT,2016-11-08,town,South Windsor,Eli Terry School-Gym,002-00,Eli Terry School-Gym,"569 Griffin Road, South Windsor, CT 06074",polling_place
CT,2016-11-08,town,South Windsor,Pleasant Valley School-Gym,001-00,Pleasant Valley School-Gym,"591 Ellington Road, South Windsor, CT 06074",polling_place
CT,2016-11-08,town,South Windsor,Philip R Smith School - Gym,004-00,Philip R Smith School - Gym,"949 Avery Street, South Windsor, CT 06074",polling_place
CT,2016-11-08,town,South Windsor,South Windsor High School-Auxiliary Gym,003-00,South Windsor High School-Auxiliary Gym,"161 Nevers Road, South Windsor, CT 06074",polling_place
CT,2016-11-08,town,South Windsor,Timothy Edwards School - Stairwell B,005-00,Timothy Edwards School - Stairwell B,"100 Arnold Way, South Windsor, CT 06074",polling_place
CT,2016-11-08,town,Southbury,Center Fire House District #1,001-00,Center Fire House District #1,"461 Main Street South, Southbury, CT 06488",polling_place
CT,2016-11-08,town,Southbury,Southbury Public Library District #2,002-00,Southbury Public Library District #2,"100 Poverty Road, Southbury, CT 06488",polling_place
CT,2016-11-08,town,Southbury,Southbury Community Building District #3,003-00,Southbury Community Building District #3,"561 Main Street South, Southbury, CT 06488",polling_place
CT,2016-11-08,town,Southington,Derynoski School,003-00,Derynoski School,"240 Main Street, Southington, CT 06489",polling_place
CT,2016-11-08,town,Southington,De Paolo School,006-00,De Paolo School,"385 Pleasant Street, Southington, CT 06489",polling_place
CT,2016-11-08,town,Southington,Flanders School,005-00,Flanders School,"100 Victoria Drive, Southington, CT 06489",polling_place
CT,2016-11-08,town,Southington,Hatton School,004-00,Hatton School,"70 Spring Lake Road, Southington, CT 06489",polling_place
CT,2016-11-08,town,Southington,Kennedy School,002-00,Kennedy School,"1071 South Main Street, Plantsville, CT 06479",polling_place
CT,2016-11-08,town,Southington,Kelley School,007-00,Kelley School,"501 Ridgewood Road, Southington, CT 06489",polling_place
CT,2016-11-08,town,Southington,Plantsville School,010-00,Plantsville School,"70 Church Street, Plantsville, CT 06479",polling_place
CT,2016-11-08,town,Southington,South End School,001-00,South End School,"10 Maxwell Nobel Drive, Plantsville, CT 06479",polling_place
CT,2016-11-08,town,Southington,Strong School,011-00,Strong School,"820 Marion Avenue, Plantsville, CT 06479",polling_place
CT,2016-11-08,town,Southington,Thalberg School,008-00,Thalberg School,"145 Dunham Road, Southington, CT 06489",polling_place
CT,2016-11-08,town,Southington,Tabernacle,009-00,Tabernacle,"1445 West Street, Southington, CT 06489",polling_place
CT,2016-11-08,town,Sprague,Baltic Fire House,001-00,Baltic Fire House,"Bushnell Hollow Road Route 138, Baltic Ct, CT 06330",polling_place
CT,2016-11-08,town,Stafford,Benjamin A Muzio Town House,001-00,Benjamin A Muzio Town House,"221 East Street Route 19, Stafford, CT 06076",polling_place
CT,2016-11-08,town,Stafford,Stafford Community Center,002-00,Stafford Community Center,"3 Buckley Highway, Stafford, CT 06076",polling_place
CT,2016-11-08,town,Stafford,West Stafford Fire Department,003-00,West Stafford Fire Department,"144 West Stafford Road, Stafford, CT 06076",polling_place
CT,2016-11-08,town,Stamford,Agudath Sholom Synagogue,007-02,Agudath Sholom Synagogue,"161 Colonial Road - Enter Here For -, Stamford, CT 06906",polling_place
CT,2016-11-08,town,Stamford,Agudath Sholom - Synagogue,007-66,Agudath Sholom - Synagogue,"161 Colonial Road - Enter Here For -, Stamford, CT 06906",polling_place
CT,2016-11-08,town,Stamford,Cloonan Middle School -Side,011-00,Cloonan Middle School -Side,"11 Powell Place, Stamford, CT 06902",polling_place
