state,election_date,jurisdiction_type,jurisdiction,precinct_name,precinct_id,name,address,polling_place_type
CT,2012-11-06,town,New Britain,Slade Middle School,15-0,Slade Middle School,"183 Steele Street, New Britain, CT 06052",polling_place
CT,2012-11-06,town,New Britain,Vance Village School,1-0,Vance Village School,"183 Vance Street, New Britain, CT 06052",polling_place
CT,2012-11-06,town,New Canaan,New Canaan High School Gym,-1-0,New Canaan High School Gym,"11 Farm Road, New Canaan, CT 00000",polling_place
CT,2012-11-06,town,New Canaan,Saxe Middle School North,-2-0,Saxe Middle School North,"468 South Ave, New Canaan, CT 00000",polling_place
CT,2012-11-06,town,New Canaan,Saxe Middle School South,-3-0,Saxe Middle School South,"468 South Ave, New Canaan, CT 00000",polling_place
CT,2012-11-06,town,New Fairfield,Co A Firehouse,2-0,Co A Firehouse,"Ball Pond Road, New Fairfield, CT 06812",polling_place
CT,2012-11-06,town,New Fairfield,Meeting House Hill School,1-0,Meeting House Hill School,"24 Gillotti Road, New Fairfield, CT 06812",polling_place
CT,2012-11-06,town,New Hartford,New Hartford Town Hall,1-0,New Hartford Town Hall,"530 Main Street, New Hartford, CT 06057",polling_place
CT,2012-11-06,town,New Hartford,South End Firehouse,2-0,South End Firehouse,"20 Antolini Road, New Hartford, CT 06057",polling_place
CT,2012-11-06,town,New Haven,Atwater Senior Center 01,14-1,Atwater Senior Center 01,"26 Atwater Street, New Haven, CT 06513",polling_place
CT,2012-11-06,town,New Haven,Atwater Senior Center 02,14-2,Atwater Senior Center 02,"26 Atwater Street, New Haven, CT 06513",polling_place
CT,2012-11-06,town,New Haven,Atwater Senior Center 03,14-3,Atwater Senior Center 03,"26 Atwater Street, New Haven, CT 06513",polling_place
CT,2012-11-06,town,New Haven,Bella Vista 11-01,11-1,Bella Vista 11-01,"343 Eastern Street, New Haven, CT 06513",polling_place
CT,2012-11-06,town,New Haven,Bishop Woods School,11-2,Bishop Woods School,"1481 Quinnipiac Avenue, New Haven, CT 06513",polling_place
CT,2012-11-06,town,New Haven,Benjamin Jepson Magnet School,13-0,Benjamin Jepson Magnet School,"15 Lexington Avenue, New Haven, CT 06513",polling_place
CT,2012-11-06,town,New Haven,Berger Apartments,23-0,Berger Apartments,"135 Derby Avenue, New Haven, CT 06511",polling_place
CT,2012-11-06,town,New Haven,Beecher School,29-0,Beecher School,"100 Jewel Street, New Haven, CT 06515",polling_place
CT,2012-11-06,town,New Haven,Career High School,3-1,Career High School,"140 Legion Avenue, New Haven, CT 06519",polling_place
CT,2012-11-06,town,New Haven,Career High School02,3-2,Career High School02,"140 Legion Avenue, New Haven, CT 06519",polling_place
CT,2012-11-06,town,New Haven,Conte-West Schools 8-01,8-1,Conte-West Schools 8-01,"511 Chapel Street, New Haven, CT 06510",polling_place
CT,2012-11-06,town,New Haven,Conte-West Hills School 02,8-2,Conte-West Hills School 02,"511 Chapel Street, New Haven, CT 06511",polling_place
CT,2012-11-06,town,New Haven,Celentano Museum Academy,19-1,Celentano Museum Academy,"400 Canner Street, New Haven, CT 06511",polling_place
CT,2012-11-06,town,New Haven,Celentano Museum Academy,19-2,Celentano Museum Academy,"400 Canner Street, New Haven, CT 06511",polling_place
CT,2012-11-06,town,New Haven,Clarence Rogers School 01,30-1,Clarence Rogers School 01,"199 Wilmot Road, New Haven, CT 06515",polling_place
CT,2012-11-06,town,New Haven,East Rock (Wilbur Cross High School )- Ward 9,9-0,East Rock (Wilbur Cross High School )- Ward 9,"181 Mitchell Drive, New Haven, CT 06511",polling_place
CT,2012-11-06,town,New Haven,East Rock (Wilbur Cross High School )- Ward 9,9-2,East Rock (Wilbur Cross High School )- Ward 9,"181 Mitchell Drive, New Haven, CT 06511",polling_place
CT,2012-11-06,town,New Haven,Eastview Terrace,11-3,Eastview Terrace,"185 Eastern Street, New Haven, CT 06513",polling_place
CT,2012-11-06,town,New Haven,Edgewood School,25-0,Edgewood School,"737 Edgewood Avenue, New Haven, CT 06515",polling_place
CT,2012-11-06,town,New Haven,Firehouse Howard 01,5-0,Firehouse Howard 01,"525 Howard Avenue, New Haven, CT 06519",polling_place
CT,2012-11-06,town,New Haven,Firehouse Woodward,8-3,Firehouse Woodward,"824 Woodward Avenue, New Haven, CT 06512",polling_place
CT,2012-11-06,town,New Haven,Firehouse Lombard 01,15-1,Firehouse Lombard 01,"412 Lombard Street, New Haven, CT 06513",polling_place
CT,2012-11-06,town,New Haven,Firehouse Lombard 02,15-2,Firehouse Lombard 02,"412 Lombard Street, New Haven, CT 06513",polling_place
CT,2012-11-06,town,New Haven,Firehouse Woodward,17-0,Firehouse Woodward,"824 Woodward Avenue, New Haven, CT 06512",polling_place
CT,2012-11-06,town,New Haven,Firehouse Ellsworth,24-0,Firehouse Ellsworth,"120 Ellsworth Avenue, New Haven, CT 06511",polling_place
CT,2012-11-06,town,New Haven,Hall Of Records 01,7-1,Hall Of Records 01,"200 Orange Street, New Haven, CT 06510",polling_place
CT,2012-11-06,town,New Haven,Hall Of Records 02,7-2,Hall Of Records 02,"200 Orange Street, New Haven, CT 06510",polling_place
CT,2012-11-06,town,New Haven,Helene Grant School,21-1,Helene Grant School,"185 Goffe Street, New Haven, CT 06511",polling_place
CT,2012-11-06,town,New Haven,Helene Grant School,21-2,Helene Grant School,"185 Goffe Street, New Haven, CT 06511",polling_place
CT,2012-11-06,town,New Haven,Hillhouse High School,28-0,Hillhouse High School,"480 Sherman Parkway, New Haven, CT 06511",polling_place
CT,2012-11-06,town,New Haven,John S. Martinez School,16-0,John S. Martinez School,"100 James Street, New Haven, CT 06513",polling_place
CT,2012-11-06,town,New Haven,Lincoln-Bassett School,20-1,Lincoln-Bassett School,"130 Bassett Street, New Haven, CT 06511",polling_place
CT,2012-11-06,town,New Haven,Lincoln-Bassett School,20-2,Lincoln-Bassett School,"130 Bassett Street, New Haven, CT 06511",polling_place
CT,2012-11-06,town,New Haven,Main Library,1-2,Main Library,"133 Elm Street, New Haven, CT 06520",polling_place
CT,2012-11-06,town,New Haven,Mauro Sheridan School,26-0,Mauro Sheridan School,"191 Fountain Street, New Haven, CT 06515",polling_place
CT,2012-11-06,town,New Haven,Mitchell Library,27-0,Mitchell Library,"37 Harrison Street, New Haven, CT 06515",polling_place
CT,2012-11-06,town,New Haven,Mitchell Library,27-1,Mitchell Library,"37 Harrison Street, New Haven, CT 06515",polling_place
CT,2012-11-06,town,New Haven,New Horizons School 02,6-2,New Horizons School 02,"103 Hallock Avenue, New Haven, CT 06519",polling_place
CT,2012-11-06,town,New Haven,New Horizons School 03,6-3,New Horizons School 03,"103 Hallock Avenue, New Haven, CT 06519",polling_place
CT,2012-11-06,town,New Haven,New Horizons School 04,6-4,New Horizons School 04,"103 Hallock Avenue, New Haven, CT 06519",polling_place
CT,2012-11-06,town,New Haven,Nathan Hale School,18-0,Nathan Hale School,"480 Townsend Avenue, New Haven, CT 06512",polling_place
CT,2012-11-06,town,New Haven,Old West Hills,27-2,Old West Hills,"311 Valley Street, New Haven, CT 06515",polling_place
CT,2012-11-06,town,New Haven,Old West Hills,30-2,Old West Hills,"311 Valley Street, New Haven, CT 06515",polling_place
CT,2012-11-06,town,New Haven,Ross/woodward,12-1,Ross/woodward,"189 Barnes Avenue, New Haven, CT 06513",polling_place
CT,2012-11-06,town,New Haven,Ross/woodward,12-2,Ross/woodward,"189 Barnes Avenue, New Haven, CT 06513",polling_place
CT,2012-11-06,town,New Haven,Troup Academy,2-2,Troup Academy,"259 Edgewood Avenue, New Haven, CT 06511",polling_place
CT,2012-11-06,town,New Haven,Truman School,4-1,Truman School,"114 Truman St, New Haven, CT 06519",polling_place
CT,2012-11-06,town,New Haven,Truman School 02,4-2,Truman School 02,"114 Truman Street, New Haven, CT 06519",polling_place
CT,2012-11-06,town,New Haven,Wilbur Cross High School - Federal,10-0,Wilbur Cross High School - Federal,"181 Mitchell Drive, New Haven, CT 06511",polling_place
CT,2012-11-06,town,New Haven,Wexler Grant School- District 10-94,22-1,Wexler Grant School- District 10-94,"55 Foote Street, New Haven, CT 06511",polling_place
CT,2012-11-06,town,New Haven,Wexler Grant School- District 10-94,22-2,Wexler Grant School- District 10-94,"55 Foote Street, New Haven, CT 06511",polling_place
CT,2012-11-06,town,New London,Harbor School,2-0,Harbor School,"432 Montauk Avenue, New London, CT 06320",polling_place
CT,2012-11-06,town,New London,New London High School,1-0,New London High School,"490 Jefferson Avenue, New London, CT 06320",polling_place
CT,2012-11-06,town,New London,Ocean Beach Park,3-0,Ocean Beach Park,"1225 Ocean Ave, New London, CT 06320",polling_place
CT,2012-11-06,town,New Milford,Catherine E Lillis Building,2-0,Catherine E Lillis Building,"50 East Street, New Milford, CT 06776",polling_place
CT,2012-11-06,town,New Milford,Gaylordsville Fire House,4-0,Gaylordsville Fire House,"700 Kent Road Rt 7, Gaylordsville, CT 06755",polling_place
CT,2012-11-06,town,New Milford,Hill & Plain School,6-0,Hill & Plain School,"60 Old Town Park Road, New Milford, CT 06776",polling_place
CT,2012-11-06,town,New Milford,Northville School,1-0,Northville School,"22 Hipp Road, New Milford, CT 06776",polling_place
CT,2012-11-06,town,New Milford,Pettibone School,3-0,Pettibone School,"2 Pickett Dist. Road, New Milford, CT 06776",polling_place
CT,2012-11-06,town,New Milford,Schaghticoke School,5-0,Schaghticoke School,"23 Hipp Road, New Milford, CT 06776",polling_place
CT,2012-11-06,town,New Milford,Sarah Noble Intermediate School,7-0,Sarah Noble Intermediate School,"25 Sunny Valley Road, New Milford, CT 06776",polling_place
CT,2012-11-06,town,Newington,Anna Reynolds School District3,3-0,Anna Reynolds School District3,"85 Reservoir Road, Newington, CT 06111",polling_place
CT,2012-11-06,town,Newington,Elizabeth Green SchoolDistrict4,4-0,Elizabeth Green SchoolDistrict4,"30 Thomas St, Roseleah Ave Off Conn. Ave, Newington, CT 06111",polling_place
CT,2012-11-06,town,Newington,John Wallace Middle SchoolDistrict5,5-0,John Wallace Middle SchoolDistrict5,"71 Halleran Drive, Newington, CT 06111",polling_place
CT,2012-11-06,town,Newington,John Paterson SchoolDistrict6,6-0,John Paterson SchoolDistrict6,"120 Church Street, Newington, CT 06111",polling_place
CT,2012-11-06,town,Newington,John Wallace Middle School-- District--8,8-0,John Wallace Middle School-- District--8,"71 Halleran Drive, Newington, CT 06111",polling_place
CT,2012-11-06,town,Newington,Martin Kellogg Middle SchoolDistrict7,7-0,Martin Kellogg Middle SchoolDistrict7,"155 Harding Avenue Enter From Tom-Lin Road, Newington, CT 06111",polling_place
CT,2012-11-06,town,Newington,Ruth L. Chaffee SchoolDistrict2,2-0,Ruth L. Chaffee SchoolDistrict2,"160 Superior Avenue, Newington, CT 06111",polling_place
CT,2012-11-06,town,Newington,Town HallDistrict1,1-0,Town HallDistrict1,"131 Cedar St, Garfield St Entrance, Newington, CT 06111",polling_place
CT,2012-11-06,town,Newtown,Edmond Town Hall,3-2,Edmond Town Hall,"45 Main Street, Newtown, CT 06470",polling_place
CT,2012-11-06,town,Newtown,Head O Meadow School Cafetorium,3-1,Head O Meadow School Cafetorium,"94 Boggs Hill Road, Newtown, CT 06470",polling_place
CT,2012-11-06,town,Newtown,Head O Meadow School Cafetorium,3-5,Head O Meadow School Cafetorium,"94 Boggs Hill Road, Newtown, CT 06470",polling_place
CT,2012-11-06,town,Newtown,Middle School Gym A,1-0,Middle School Gym A,"11 Queen Street, Newtown, CT 06470",polling_place
CT,2012-11-06,town,Newtown,Middle School Gym A,1-5,Middle School Gym A,"11 Queen Street, Newtown, CT 06470",polling_place
CT,2012-11-06,town,Newtown,Reed Intermediate School,2-0,Reed Intermediate School,"3 Trades Lane, Newtown, CT 06470",polling_place
CT,2012-11-06,town,Norfolk,Town Hall,1-0,Town Hall,"19 Maple Avenue, Norfolk, CT 06058",polling_place
CT,2012-11-06,town,North Branford,Jerome Harrison Elementary School,1-0,Jerome Harrison Elementary School,"335 Foxon Road, Rte. 80, North Branford, CT 06471",polling_place
CT,2012-11-06,town,North Branford,Stanley T. Williams School,2-0,Stanley T. Williams School,"1332 Middletown Avenue, Rte. 17, Northford, CT 06472",polling_place
CT,2012-11-06,town,North Canaan,Town Hall - McCarthy Room,1-0,Town Hall - McCarthy Room,"100 Pease Street, North Canaan, CT 06018",polling_place
CT,2012-11-06,town,North Haven,Clintonville Elementary School,5-0,Clintonville Elementary School,"456 Clintonville Road, North Haven, CT 06473",polling_place
CT,2012-11-06,town,North Haven,Green Acres Elementary School,4-0,Green Acres Elementary School,"146 Upper State Street, North Haven, CT 06473",polling_place
CT,2012-11-06,town,North Haven,Montowese Elementary School,2-0,Montowese Elementary School,"145 Fitch Street, North Haven, CT 06473",polling_place
CT,2012-11-06,town,North Haven,Recreation Center,1-0,Recreation Center,"5 Linsley Street, North Haven, CT 06473",polling_place
CT,2012-11-06,town,North Haven,Ridge Road Elementary School,3-0,Ridge Road Elementary School,"1341 Ridge Road, North Haven, CT 06473",polling_place
CT,2012-11-06,town,North Haven,Ridge Road Elementary School,3-11,Ridge Road Elementary School,"1341 Ridge Road, North Haven, CT 06473",polling_place
CT,2012-11-06,town,North Stonington,New Town Hall,1-0,New Town Hall,"40 Main Street, North Stonington, CT 06359",polling_place
CT,2012-11-06,town,Norwalk,Columbus School,-140-2,Columbus School,"46 Concord Street, Norwalk, CT 00000",polling_place
CT,2012-11-06,town,Norwalk,Fox Run School,-142-1,Fox Run School,"226 Fillow Street, Norwalk, CT 00000",polling_place
CT,2012-11-06,town,Norwalk,Kendall School,-140-1,Kendall School,"57 Fillow Street, Norwalk, CT 00000",polling_place
CT,2012-11-06,town,Norwalk,Marvin School,-137-1,Marvin School,"15 Calf Pasture Beach Road, Norwalk, CT 00000",polling_place
CT,2012-11-06,town,Norwalk,Nathaniel Ely School,-140-3,Nathaniel Ely School,"11 Ingalls Avenue, Norwalk, CT 00000",polling_place
CT,2012-11-06,town,Norwalk,Nathan Hale School,-143-1,Nathan Hale School,"176 Strawberry Hill Avenue, Norwalk, CT 00000",polling_place
CT,2012-11-06,town,Norwalk,Ponus Ridge School,-142-2,Ponus Ridge School,"21 Hunters Lane, Norwalk, CT 00000",polling_place
CT,2012-11-06,town,Norwalk,Roton School,141-1,Roton School,"201 Highland Avenue, Norwalk, CT 06853",polling_place
CT,2012-11-06,town,Norwalk,St. Mary's Community Hall,-137-2,St. Mary's Community Hall,"669 West Avenue, Norwalk, CT 00000",polling_place
CT,2012-11-06,town,Norwalk,Tracey School,-137-3,Tracey School,"20 Camp Street, Norwalk, CT 00000",polling_place
CT,2012-11-06,town,Norwalk,West Rocks School,-142-3,West Rocks School,"95 West Rocks Road, Norwalk, CT 00000",polling_place
CT,2012-11-06,town,Norwalk,Wolfpit School,-143-2,Wolfpit School,"1 Starlight Drive, Norwalk, CT 00000",polling_place
CT,2012-11-06,town,Norwich,John M. Moriarty School,1-0,John M. Moriarty School,"20 Lawler Lane, Norwich, CT 06360",polling_place
CT,2012-11-06,town,Norwich,John B Stanton Elementary School,4-0,John B Stanton Elementary School,"384 New London Tpke, Norwich, CT 06360",polling_place
CT,2012-11-06,town,Norwich,Kelly Middle School,2-0,Kelly Middle School,"25 Mahan Drive, Norwich, CT 06360",polling_place
CT,2012-11-06,town,Norwich,Samuel Huntington Elementary School,3-0,Samuel Huntington Elementary School,"80 West Town Street, Norwich, CT 06360",polling_place
CT,2012-11-06,town,Norwich,Thames River Academy At Bishop School,5-0,Thames River Academy At Bishop School,"526 East Main Street, Norwich, CT 06360",polling_place
CT,2012-11-06,town,Old Lyme,Cross Lane Firehouse,1-0,Cross Lane Firehouse,"14 Cross Lane, Old Lyme, CT 06371",polling_place
CT,2012-11-06,town,Old Saybrook,Old Saybrook Middle School Gymnasium,1-0,Old Saybrook Middle School Gymnasium,"60 Sheffield Street, Old Saybrook, CT 06475",polling_place
CT,2012-11-06,town,Old Saybrook,Old Saybrook High School Gymnasium,2-0,Old Saybrook High School Gymnasium,"1111 Boston Post Road, Old Saybrook, CT 06475",polling_place
CT,2012-11-06,town,Orange,High Plains Community Center,2-0,High Plains Community Center,"525 Orange Center Road, Orange, CT 06477",polling_place
CT,2012-11-06,town,Orange,High Plains Community Center,3-0,High Plains Community Center,"Orange Center Road, Orange, CT 06477",polling_place
CT,2012-11-06,town,Orange,Mary L Tracy School,1-0,Mary L Tracy School,"650 Schoolhouse Lane, Orange, CT 06477",polling_place
CT,2012-11-06,town,Oxford,Quaker Farms School,1-0,Quaker Farms School,"30 Great Oak Road, Oxford, CT 06478",polling_place
CT,2012-11-06,town,Plainfield,1 Town Hall,1-0,1 Town Hall,"8 Community Avenue, Plainfield, CT 06374",polling_place
CT,2012-11-06,town,Plainfield,1a Town Hall,1-1,1a Town Hall,"8 Community Avenue, Plainfield, CT 06374",polling_place
CT,2012-11-06,town,Plainfield,2 Central Village Fire Station,2-0,2 Central Village Fire Station,"53 Black Hill Road, Central Village, CT 06332",polling_place
CT,2012-11-06,town,Plainfield,3 Moosup Fire Station,3-0,3 Moosup Fire Station,"37 Main Street, Moosup, CT 06354",polling_place
CT,2012-11-06,town,Plainfield,4 Atwood Hose Station,4-0,4 Atwood Hose Station,"24 Wauregan Road, Wauregan, CT 06387",polling_place
CT,2012-11-06,town,Plainville,Linden Street School,1-0,Linden Street School,"69 Linden Street, Plainville, CT 06062",polling_place
CT,2012-11-06,town,Plainville,Our Lady Of Mercy Parish Hall,2-0,Our Lady Of Mercy Parish Hall,"19 South Canal Street, Plainville, CT 06062",polling_place
CT,2012-11-06,town,Plainville,Toffolon School,3-0,Toffolon School,"145 Northwest Drive, Plainville, CT 06062",polling_place
CT,2012-11-06,town,Plainville,Wheeler School,4-0,Wheeler School,"15 Cleveland Memorial Drive, Plainville, CT 06062",polling_place
CT,2012-11-06,town,Plymouth,H S Fisher School,1-0,H S Fisher School,"79 North Main Street, Terryville, CT 06786",polling_place
CT,2012-11-06,town,Plymouth,Lyceum,2-0,Lyceum,"181 Main Street, Terryville, CT 06786",polling_place
CT,2012-11-06,town,Pomfret,Pomfret Community School,1-0,Pomfret Community School,"20 Pomfret Street, Pomfret Center, CT 06259",polling_place
CT,2012-11-06,town,Portland,Portland Senior Center,1-0,Portland Senior Center,"7 Waverly Avenue, Portland, CT 06480",polling_place
CT,2012-11-06,town,Preston,Town Hall,1-0,Town Hall,"389 Route 2, Preston, CT 06365",polling_place
CT,2012-11-06,town,Prospect,Community School,2-0,Community School,"Center Street, Prospect, CT 06712",polling_place
CT,2012-11-06,town,Prospect,Prospect Firehouse,1-0,Prospect Firehouse,"26 New Haven Road, Prospect, CT 06712",polling_place
CT,2012-11-06,town,Putnam,Murphy Park Building,1-0,Murphy Park Building,"61 Keech Street, Putnam Ct, CT 06260",polling_place
CT,2012-11-06,town,Putnam,Town Garage,2-0,Town Garage,"151 Fox Road, Putnam Ct, CT 06260",polling_place
CT,2012-11-06,town,Redding,Redding Community Center,1-0,Redding Community Center,"37 Lonetown Road, Redding, CT 06896",polling_place
CT,2012-11-06,town,Redding,Redding Community Center 2,2-0,Redding Community Center 2,"37 Lonetown Road, Redding, CT 06896",polling_place
CT,2012-11-06,town,Ridgefield,East Ridge Middle School - 1,1-0,East Ridge Middle School - 1,"10 East Ridge Avenue, Ridgefield, CT 06877",polling_place
CT,2012-11-06,town,Ridgefield,Scotts Ridge Middle School - 2,2-0,Scotts Ridge Middle School - 2,"750 North Salem Road, Ridgefield, CT 06877",polling_place
CT,2012-11-06,town,Ridgefield,Scotts Ridge Middle School - 4,4-0,Scotts Ridge Middle School - 4,"750 North Salem Road, Ridgefield, CT 06877",polling_place
CT,2012-11-06,town,Ridgefield,Yanity Gym - 3,3-0,Yanity Gym - 3,"60 Prospect Street, Ridgefield, CT 06877",polling_place
CT,2012-11-06,town,Rocky Hill,Griswold Middle School,3-0,Griswold Middle School,"144 Bailey Road, Rocky Hill, CT 06067",polling_place
CT,2012-11-06,town,Rocky Hill,Rocky Hill Community Center,2-0,Rocky Hill Community Center,"761 Old Main St., Rocky Hill, CT 06067",polling_place
CT,2012-11-06,town,Rocky Hill,Rocky Hill Community Center,4-0,Rocky Hill Community Center,"761 Old Main Street, Rocky Hill, CT 06067",polling_place
CT,2012-11-06,town,Rocky Hill,West Hill School,1-0,West Hill School,"95 Cronin Drive, Rocky Hill, CT 06067",polling_place
CT,2012-11-06,town,Roxbury,Roxbury Town Hall,1-0,Roxbury Town Hall,"29 North Street, Roxbury, CT 06783",polling_place
CT,2012-11-06,town,Salem,Salem Town Office Building,1-0,Salem Town Office Building,"270 Hartford Road, Salem, CT 06420",polling_place
CT,2012-11-06,town,Salisbury,Town Hall,1-0,Town Hall,"27 Main Street, Salisbury, CT 06068",polling_place
CT,2012-11-06,town,Scotland,Firehouse/community Center,1-0,Firehouse/community Center,"47 Brook Rd, Scotland, CT 06264",polling_place
CT,2012-11-06,town,Seymour,District 1 Community Center,1-0,District 1 Community Center,"20 Pine Street, Seymour, CT 06483",polling_place
CT,2012-11-06,town,Seymour,District 2 Seymour Middle School,2-0,District 2 Seymour Middle School,"211 Mountain Road, Seymour, CT 06483",polling_place
CT,2012-11-06,town,Seymour,District 3 Chatfield-Lopresti School,3-0,District 3 Chatfield-Lopresti School,"51 Skokorat Street, Seymour, CT 06483",polling_place
CT,2012-11-06,town,Sharon,Sharon Town Hall,1-0,Sharon Town Hall,"63 Main Street, Sharon, CT 06069",polling_place
CT,2012-11-06,town,Shelton,Elizabeth Shelton School,1-0,Elizabeth Shelton School,"138 Willoughby Road, Shelton, CT 06484",polling_place
CT,2012-11-06,town,Shelton,Long Hill School,3-0,Long Hill School,"565 Long Hill Avenue, Shelton, CT 06484",polling_place
CT,2012-11-06,town,Shelton,Mohegan School,4-0,Mohegan School,"47 Mohegan Road, Shelton, CT 06484",polling_place
CT,2012-11-06,town,Shelton,Shelton Intermediate School,2-0,Shelton Intermediate School,"675 Constitution Boulevard North, Shelton, CT 06484",polling_place
CT,2012-11-06,town,Shelton,Shelton Intermediate School,2-1,Shelton Intermediate School,"675 Constitution Boulevard North, Shelton, CT 06484",polling_place
CT,2012-11-06,town,Sherman,Sherman School,1-0,Sherman School,"2 Route 37 East, Sherman, CT 06784",polling_place
CT,2012-11-06,town,Simsbury,Henry James Memorial School,1-0,Henry James Memorial School,"155 Firetown Rd., Simsbury, CT 06070",polling_place
CT,2012-11-06,town,Simsbury,Latimer Lane School,2-0,Latimer Lane School,"33 Mountain View Road, Weatogue, CT 06089",polling_place
CT,2012-11-06,town,Simsbury,Tootin Hill School,3-0,Tootin Hill School,"25 Nimrod Road, West Simsbury, CT 06092",polling_place
CT,2012-11-06,town,Simsbury,Tariffville School,4-0,Tariffville School,"42 Winthrop Street, Tariffville, CT 06081",polling_place
CT,2012-11-06,town,Somers,Town Hall,1-0,Town Hall,"600 Main Street, Somers, CT 06071",polling_place
CT,2012-11-06,town,South Windsor,Eli Terry School-Gym,2-0,Eli Terry School-Gym,"569 Griffin Road, South Windsor, CT 06074",polling_place
CT,2012-11-06,town,South Windsor,Pleasant Valley School-Gym,1-0,Pleasant Valley School-Gym,"591 Ellington Road, South Windsor, CT 06074",polling_place
CT,2012-11-06,town,South Windsor,Philip R. Smith School-Gym,4-0,Philip R. Smith School-Gym,"949 Avery Street, South Windsor, CT 06074",polling_place
CT,2012-11-06,town,South Windsor,South Windsor High School-Auxiliary Gym,3-0,South Windsor High School-Auxiliary Gym,"161 Nevers Road, South Windsor, CT 06074",polling_place
CT,2012-11-06,town,South Windsor,Timothy Edwards School - Stairwell B,5-0,Timothy Edwards School - Stairwell B,"100 Arnold Way, South Windsor, CT 06074",polling_place
CT,2012-11-06,town,Southbury,Center Fire House District #1,1-0,Center Fire House District #1,"461 Main Street South, Southbury, CT 06488",polling_place
CT,2012-11-06,town,Southbury,Southbury Public Library District #2,2-0,Southbury Public Library District #2,"100 Poverty Road, Southbury, CT 06488",polling_place
CT,2012-11-06,town,Southbury,Southbury Community Building District #3,3-0,Southbury Community Building District #3,"561 Main Street South, Southbury, CT 06488",polling_place
CT,2012-11-06,town,Southington,Derynoski School,3-0,Derynoski School,"240 Main Street, Southington, CT 06489",polling_place
CT,2012-11-06,town,Southington,De Paolo School,6-0,De Paolo School,"385 Pleasant Street, Southington, CT 06489",polling_place
CT,2012-11-06,town,Southington,Flanders School,5-0,Flanders School,"100 Victoria Drive, Southington, CT 06489",polling_place
CT,2012-11-06,town,Southington,Hatton School,4-0,Hatton School,"70 Spring Lake Road, Southington, CT 06489",polling_place
CT,2012-11-06,town,Southington,Kennedy School,2-0,Kennedy School,"1071 South Main Street, Plantsville, CT 06479",polling_place
CT,2012-11-06,town,Southington,Kelley School,7-0,Kelley School,"501 Ridgewood Road, Southington, CT 06489",polling_place
CT,2012-11-06,town,Southington,Plantsville School,10-0,Plantsville School,"70 Church Street, Plantsville, CT 06479",polling_place
CT,2012-11-06,town,Southington,South End School,1-0,South End School,"10 Maxwell Nobel Drive, Plantsville, CT 06479",polling_place
CT,2012-11-06,town,Southington,Strong School,11-0,Strong School,"820 Marion Avenue, Plantsville, CT 06479",polling_place
CT,2012-11-06,town,Southington,Thalberg School,8-0,Thalberg School,"145 Dunham Road, Southington, CT 06489",polling_place
CT,2012-11-06,town,Southington,Tabernacle,9-0,Tabernacle,"1445 West Street, Southington, CT 06489",polling_place
CT,2012-11-06,town,Sprague,Baltic Fire House,1-0,Baltic Fire House,"22 Bushnell Hollow Road Route 138, Baltic Ct, CT 06330",polling_place
CT,2012-11-06,town,Stafford,Old Town Hall,1-0,Old Town Hall,"221 East Street, Route 19, Stafford, CT 06076",polling_place
CT,2012-11-06,town,Stafford,Stafford Senior Center,2-0,Stafford Senior Center,"3 Buckley Highway, Stafford, CT 06076",polling_place
CT,2012-11-06,town,Stafford,West Stafford Fire Department,3-0,West Stafford Fire Department,"144 West Stafford Road, Stafford, CT 06076",polling_place
CT,2012-11-06,town,Stamford,Agudath Sholom,6-1,Agudath Sholom,"301 Strawberry Hill Avenue, Stamford, CT 06902",polling_place
CT,2012-11-06,town,Stamford,Chester Addison Center,9-0,Chester Addison Center,"245 Selleck St, Stamford, CT 06902",polling_place
CT,2012-11-06,town,Stamford,Cloonan Middle School,-12-0,Cloonan Middle School,"11 West North St, Stamford, CT 00000",polling_place
CT,2012-11-06,town,Stamford,Domus (Old Rogers School),-2-0,Domus (Old Rogers School),"83 Lockwood Ave, Frank Street Entrance, Stamford, CT 00000",polling_place
CT,2012-11-06,town,Stamford,Dolan Middle School,14-0,Dolan Middle School,"51 Toms Road, Stamford, CT 06906",polling_place
CT,2012-11-06,town,Stamford,Davenport Ridge School,-19-0,Davenport Ridge School,"1300 Newfield Avenue, Stamford, CT 00000",polling_place
CT,2012-11-06,town,Stamford,First Presbyterian Church,7-2,First Presbyterian Church,"1101 Bedford Street, Stamford, CT 06905",polling_place
CT,2012-11-06,town,Stamford,Julia A Stark School,4-0,Julia A Stark School,"398 Glenbrook Road, Stamford, CT 06906",polling_place
CT,2012-11-06,town,Stamford,K T Murphy School,3-0,K T Murphy School,"19 Horton Street, Stamford, CT 06902",polling_place
CT,2012-11-06,town,Stamford,Long Ridge Church,-22-2,Long Ridge Church,"455 Old Ridge Road, Stamford, CT 00000",polling_place
CT,2012-11-06,town,Stamford,Northeast School,-21-0,Northeast School,"82 Scofieldtown Road, Stamford, CT 00000",polling_place
CT,2012-11-06,town,Stamford,Our Lady Star Of The Sea,-1-0,Our Lady Star Of The Sea,"1170 Shippan Avenue, Stamford, CT 00000",polling_place
CT,2012-11-06,town,Stamford,Rippowam Middle School,13-0,Rippowam Middle School,"381 High Ridge Road, Stamford, CT 06905",polling_place
CT,2012-11-06,town,Stamford,Roxbury School,-17-0,Roxbury School,"751 West Hill Road, Stamford, CT 00000",polling_place
