county_name,precinct_name,name,address,polling_place_type,state,polling_place_id,notes,precinct_id
Pinal,78 MARICOPA COMMUNITY CHURCH,MARICOPA COMMUNITY CHURCH,"44977 W HATHAWAY AVE, MARICOPA, AZ 85139",polling_place,AZ,,,
Pinal,79 VILLAGES AT RANCHO EL DORADO,VILLAGES AT RANCHO EL DORADO,"20991 N BUTTERFIELD PKWY, MARICOPA, AZ 85138",polling_place,AZ,,,
Pinal,80 GLOBAL WATER CENTER,GLOBAL WATER CENTER,"22590 N POWERS PKWY, MARICOPA, AZ 85138",polling_place,AZ,,,
Pinal,81 MISSION HEIGHTS PREPARATORY HIGH SCHOOL,MISSION HEIGHTS PREPARATORY HIGH SCHOOL,"1376 E COTTONWOOD LANE, CASA GRANDE, AZ 85122",polling_place,AZ,,,
Pinal,82 SONLAND LUTHERAN CHURCH,SONLAND LUTHERAN CHURCH,"432 W OCOTILLO ST, CASA GRANDE, AZ 85122",polling_place,AZ,,,
Pinal,83 NORTH TREKELL SOUTHERN BAPTIST CHURCH,NORTH TREKELL SOUTHERN BAPTIST CHURCH,"2492 N TREKELL RD, CASA GRANDE, AZ 85122",polling_place,AZ,,,
Pinal,84 SUPERSTITION FOOTHILLS BAPTIST CHURCH,SUPERSTITION FOOTHILLS BAPTIST CHURCH,"6338 S KINGS RANCH RD, GOLD CANYON, AZ 85118",polling_place,AZ,,,
Pinal,85 SAN TAN HEIGHTS ELEMENTARY  SCHOOL,SAN TAN HEIGHTS ELEMENTARY  SCHOOL,"2500 W SAN TAN HEIGHTS BLVD, QUEEN CREEK, AZ 85142",polling_place,AZ,,,
Pinal,86 CIRCLE CROSS K-8 SCHOOL,CIRCLE CROSS K-8 SCHOOL,"35900 N CHARBRAY DR, QUEEN CREEK, AZ 85143",polling_place,AZ,,,
Pinal,87 CHURCH OF JESUS CHRIST OF LATTER DAY SAINTS,CHURCH OF JESUS CHRIST OF LATTER DAY SAINTS,"1521 E BELLA VISTA RD, QUEEN CREEK, AZ 85143",polling_place,AZ,,,
Pinal,88 RANCH ELEMENTARY SCHOOL,RANCH ELEMENTARY SCHOOL,"43521 N KENWORTHY RD, QUEEN CREEK, AZ 85140",polling_place,AZ,,,
Pinal,89 CHURCH OF JESUS CHRIST OF LATTER DAY SAINTS,CHURCH OF JESUS CHRIST OF LATTER DAY SAINTS,"2559 E COMBS RD, QUEEN CREEK, AZ 85142",polling_place,AZ,,,
Pinal,90 MARICOPA UNIFIED SCHOOL DISTRICT OFFICE,MARICOPA UNIFIED SCHOOL DISTRICT OFFICE,"44150 W MARICOPA/CASA GRANDE HWY, MARICOPA, AZ 85138",polling_place,AZ,,,
Pinal,91 CENTRAL LUTHERAN CHURCH,CENTRAL LUTHERAN CHURCH,"12921 S SUNLAND GIN RD, ARIZONA CITY, AZ 85123",polling_place,AZ,,,
Pinal,92 DESERT VISTA THEATER  MARIPOSA RM,DESERT VISTA THEATER  MARIPOSA RM,"39900 S CLUB HOUSE DR, TUCSON, AZ 85739",polling_place,AZ,,,
Pinal,93 ORACLE COMMUNITY CENTER,ORACLE COMMUNITY CENTER,"685 E AMERICAN AVE, ORACLE, AZ 85623",polling_place,AZ,,,
Pinal,94 SKYLINE RANCH ELEMENTARY SCHOOL,SKYLINE RANCH ELEMENTARY SCHOOL,"1084 W SAN TAN HILLS DR, QUEEN CREEK, AZ 85143",polling_place,AZ,,,
Pinal,95 MOUNTAIN VISTA MIDDLE SCHOOL GYM,MOUNTAIN VISTA MIDDLE SCHOOL GYM,"33622  N MOUNTAIN VISTA BLVD, QUEEN CREEK, AZ",polling_place,AZ,,,
Pinal,96 EDU PRIZE SCHOOL,EDU PRIZE SCHOOL,"4567 W ROBERTS RD, QUEEN CREEK, AZ 85142",polling_place,AZ,,,
Pinal,97 LIFEPOINT CHURCH,LIFEPOINT CHURCH,"28479 N MAIN STREET, QUEEN CREEK, AZ 85143",polling_place,AZ,,,
Pinal,98 CHURCH OF JESUS CHRIST OF LATTER DAY SAINTS,CHURCH OF JESUS CHRIST OF LATTER DAY SAINTS,"2715 E OCOTILLO RD, QUEEN CREEK, AZ 85140",polling_place,AZ,,,
Pinal,99 FIRST ASSEMBLY OF GOD CHURCH,FIRST ASSEMBLY OF GOD CHURCH,"501 E KORTSEN RD, CASA GRANDE, AZ 85122",polling_place,AZ,,,
Santa_Cruz,ASSEMBLY OF GOD CHURCH #18,ASSEMBLY OF GOD CHURCH,"1380 E PATAGONIA HWY, NOGALES, AZ 85621",polling_place,AZ,,,
Santa_Cruz,ASSEMBLY OF GOD CHURCH #9,ASSEMBLY OF GOD CHURCH,"1380 E PATAGONIA HWY, NOGALES, AZ 85621",polling_place,AZ,,,
Santa_Cruz,CADY HALL #14,CADY HALL,"346 DUQUESNE AVE, PATAGONIA, AZ",polling_place,AZ,,,
Santa_Cruz,CADY HALL #23,CADY HALL,,polling_place,AZ,,,
Santa_Cruz,CADY HALL #24,CADY HALL,,polling_place,AZ,,,
Santa_Cruz,CHALLENGER SCHOOL,CHALLENGER SCHOOL,"901 E CALLE MAYER, NOGALES, AZ 85621",polling_place,AZ,,,
Santa_Cruz,CHRISTUS REX LUTHERAN CHURCH #7,CHRISTUS REX LUTHERAN CHURCH,"282 RIO RICO DRIVE, RIO RICO, AZ",polling_place,AZ,,,
Santa_Cruz,COATIMUNDI MIDDLE SCHOOL,COATIMUNDI MIDDLE SCHOOL,"490 AVENIDA COATIMUNDI, RIO RICO, AZ 85648",polling_place,AZ,,,
Santa_Cruz,ELGIN COMMUNITY HALL,ELGIN COMMUNITY HALL,"475 ELGIN ROAD, ELGIN, AZ",polling_place,AZ,,,
Santa_Cruz,KNIGHTS OF COLUMBUS HALL #4,KNIGHTS OF COLUMBUS HALL,,polling_place,AZ,,,
Santa_Cruz,KNIGHTS OF COLUMBUS HALL#3,KNIGHTS OF COLUMBUS HALL,"718 N PERKINS AVE, NOGALES, AZ",polling_place,AZ,,,
Santa_Cruz,MARY WELTY SCHOOL,MARY WELTY SCHOOL,"1050 W CIMMARRON STREET, NOGALES, AZ",polling_place,AZ,,,
Santa_Cruz,MI CASA RV PARK #10,MI CASA RV PARK,"2901 N GRAND AVE, NOGALES, AZ 85621",polling_place,AZ,,,
Santa_Cruz,MI CASA RV PARK #22,MI CASA RV PARK,"2901 N GRAND AVE, NOGALES, AZ 85621",polling_place,AZ,,,
Santa_Cruz,NOGALES SUBURBAN FIRE DIST. #13,NOGALES SUBURBAN FIRE DIST.,,polling_place,AZ,,,
Santa_Cruz,RIO RICO FIRE STATION 2-#17,RIO RICO FIRE STATION 2,"957 CALLE CALABASAS, RIO RICO, AZ 85648",polling_place,AZ,,,
Santa_Cruz,SANTA CRUZ COUNTY NORTH FACILITY,SANTA CRUZ COUNTY NORTH FACILITY,"50 BRIDGE ROAD, TUBAC, AZ",polling_place,AZ,,,
Santa_Cruz,SONOITA FIREHOUSE,SONOITA FIREHOUSE,"HIGHWAY 82 & 83, SONOITA, AZ",polling_place,AZ,,,
Santa_Cruz,ST. ANDREWS CHURCH HALL#5,ST. ANDREWS CHURCH HALL,"969 W COUNTRY CLUB DR., NOGALES, AZ",polling_place,AZ,,,
Santa_Cruz,TUBAC-PECK CANYON FIRE STATION,TUBAC-PECK CANYON FIRE STATION,"W. FRONTAGE RD., RIO RICO, AZ",polling_place,AZ,,,
Santa_Cruz,V.F.W. HALL #2,V.F.W. HALL,"653 N GRAND AVE., NOGALES, AZ 85621",polling_place,AZ,,,
Santa_Cruz,VFW HALL #12,VFW HALL,"653 N GRAND AVE, NOGALES, AZ",polling_place,AZ,,,
Santa_Cruz,VFW HALL #20,VFW HALL,"653 N GRAND AVE, NOGALES, AZ 85621",polling_place,AZ,,,
Santa_Cruz,WADE CARPENTER SCHOOL,WADE CARPENTER SCHOOL,"KINO STREET, NOGALES, AZ",polling_place,AZ,,,
Yavapai,,Alliance Bible Church,"2601 W Iron Springs Rd, Prescott",vote_center,AZ,VC-01,,
Yavapai,,Wyndham Garden Hotel,"4499 E State Route 69, Prescott",vote_center,AZ,VC-02,,
Yavapai,,Central Yavapai Fire District,"4125 W. Outer Loop, Prescott",vote_center,AZ,VC-03,,
Yavapai,,Mt. Vernon Church of Christ,"120 N. Mt. Vernon Avenue, Prescott",vote_center,AZ,VC-04,,
Yavapai,,Prescott Community Center,"1280 E. Rosser Street, Prescott",vote_center,AZ,VC-05,,
Yavapai,,St. Luke's Episcopal Church,"2000 Shepherds Lane, Prescott",vote_center,AZ,VC-06,,
Yavapai,,Trinity Presbyterian Church,"630 Park Avenue, Prescott",vote_center,AZ,VC-07,,
Yavapai,,Hampton Inn Hotel,"2901 N. Glassford Hill Road, Prescott Valley",vote_center,AZ,VC-08,,
Yavapai,,Vision Pointe Church (FKA Mile High Worship Center),"7605 E. Long Look Drive, Prescott Valley",vote_center,AZ,VC-09,,
Yavapai,,Robert Road Baptist Church,"5100 N. Robert Road, Prescott Valley",vote_center,AZ,VC-10,,
Yavapai,,Gateway Baptist Church,"12900 Prescott Dells Ranch Road, Dewey - Humboldt",vote_center,AZ,VC-11,,
Yavapai,,First Southern Baptist Church,"1524 N. Hwy 89, Chino Valley",vote_center,AZ,VC-12,,
Yavapai,,Clarkdale Baptist Church,"1051 W. State Route 89A, Clarkdale",vote_center,AZ,VC-13,,
Yavapai,,Cottonwood-Oak Creek School District,"1 N. Willard Street, Cottonwood",vote_center,AZ,VC-14,,
Yavapai,,First Southern Baptist Church,"1020 S. Camino Real, Cottonwood",vote_center,AZ,VC-15,,
Yavapai,,Immaculate Conception Catholic Church,"700 N. Bill Gray Road, Cottonwood",vote_center,AZ,VC-16,,
Yavapai,,Church of Christ,"2757 W. AZ 89A, Sedona",vote_center,AZ,VC-17,,
Yavapai,,Oak Creek Country Club,"690 Bell Rock Blvd, Sedona",vote_center,AZ,VC-18,,
Yavapai,,Camp Verde United Methodist Church,"480 S. 1st Street, Camp Verde",vote_center,AZ,VC-19,,
Yavapai,,Albins Civic Center,"19055 E. K-Mine Road, Black Canyon City",vote_center,AZ,VC-20,,
Yavapai,,American Legion Post # 57,"47006 N. 3rd Street, Ash Fork",vote_center,AZ,VC-21,,
Yavapai,,Bagdad Community Campus,"700 Palo Verde Street, Bagdad",vote_center,AZ,VC-22,,
Yavapai,,Beaver Creek Adult Center,"4250 E. Zuni Way, Lake Montezuma",vote_center,AZ,VC-23,,
Yavapai,,Congress Community Center,"26750 S. Santa Fe Rd, Congress",vote_center,AZ,VC-24,,
Yavapai,,Cordes Lake Community Center,"16357 S. Codes Lakes Drive, Cordes Lake",vote_center,AZ,VC-25,,
Yavapai,,Kirkland Elementary School,"14200 W. Kirkland Hillside Road, Kirkland",vote_center,AZ,VC-26,,
Yavapai,,Mayer Recreation Center,"10001 Wicks Avenue, Mayer",vote_center,AZ,VC-27,,
Yavapai,,Paulden Community Center,"24050 N. Marblehead Avenue, Paulden",vote_center,AZ,VC-28,,
Yavapai,,Seligman Library,"54170 N. Floyd Street, Seligman",vote_center,AZ,VC-29,,
Yavapai,,Yarnell Senior Center,"22302 Broadway Road, Yarnell",vote_center,AZ,VC-30,,
Pima,PCT: 1  -  VA 001,AJO FEDERATED CHURCH,101 W LOMITA AVENUE,,AZ,,SOCIAL HALL,
Pima,PCT: 4  -  VA 004,SELLS DISTRICT,ARIZONA HIGHWAY 86 AND MILE POST 112,,AZ,,DISTRICT CONFERENCE ROOM,
Pima,PCT: 7  -  VA 007,ROBLES VFW POST 10254,10111 S SASABE HIGHWAY,,AZ,,AUXILIARY,
Pima,PCT: 10  -  VA 010,EAST SOCIAL CENTER,7 S ABREGO DRIVE,,AZ,,AUDITORIUM,
Pima,PCT: 13  -  VA 013,ORO VALLEY CHURCH OF THE NAZARENE,500 W CALLE CONCORDIA,,AZ,,FELLOWSHIP HALL,
Pima,PCT: 16  -  VA 016,COMMUNITY OF HOPE LUTHERAN CHURCH,3141 W IRONWOOD HILLS DRIVE,,AZ,,WELCOME CENTER,
Pima,PCT: 19  -  VA 019,MENLO PARK ELEMENTARY SCHOOL,1100 W FRESNO STREET,,AZ,,LIBRARY,
Pima,PCT: 22  -  VA 022,MOUNTAIN VISTA MOBILE HOME COMMUNITY,4545 S MISSION ROAD,,AZ,,CLUB HOUSE,
Pima,PCT: 2  -  VA 002,WHY DOMESTIC WATER IMPROVEMENT DISTRICT,"341 S SONOITA WAY, HIGHWAY 85 SOUTH",,AZ,,WHY COMMUNITY BUILDING,
Pima,PCT: 5  -  VA 005,ROADRUNNER ELEMENTARY SCHOOL,16651 W CALLE CARMELA,,AZ,,STAGE,
Pima,PCT: 8  -  VA 008,ARIVACA OLD SCHOOL BUILDING,17180 W 4TH ST (CORNER OF 4TH ST AND 4TH AVE),,AZ,,OLD SCHOOL HOUSE,
Pima,PCT: 11  -  VA 011,AMERICAN LEGION POST 109,15921 S HOUGHTON ROAD,,AZ,,DINING ROOM,
Pima,PCT: 14  -  VA 014,"WHEELER TAFT ABBETT, SR. BRANCH LIBRARY",7800 N SCHISLER DRIVE,,AZ,,MEETING ROOM,
Pima,PCT: 17  -  VA 017,TOLSON ELEMENTARY SCHOOL,1000 S GREASEWOOD ROAD,,AZ,,LIBRARY,
Pima,PCT: 20  -  VA 020,MISSION BRANCH PUBLIC LIBRARY,3770 S MISSION ROAD,,AZ,,MEETING ROOM,
Pima,PCT: 23  -  VA 023,CHAPEL IN THE HILLS BAPTIST CHURCH,5455 S WESTOVER AVENUE,,AZ,,SOUTH BUILDING,
Pima,PCT: 3  -  VA 003,SCHUK TOAK DISTRICT,"HIGHWAY 86, MILE POST 126.5",,AZ,,DISTRICT OFFICE CONFERENCE ROOM,
Pima,PCT: 6  -  VA 006,TOWN OF MARANA PARKS & RECREATION DEPARTMENT,13251 N LON ADAMS ROAD,,AZ,,BOARD ROOM,
Pima,PCT: 9  -  VA 009,ST. PIUS X ROMAN CATHOLIC CHURCH,1800 N CAMINO PIO DECIMO,,AZ,,AZ ROOM-GYMNASIUM,
Pima,PCT: 12  -  VA 012,FAIRWINDS DESERT POINTE,10701 N LA RESERVE DRIVE,,AZ,,LIVING ROOM,
Pima,PCT: 15  -  VA 015,THORNYDALE ELEMENTARY SCHOOL,7651 N OLDFATHER ROAD,,AZ,,LIBRARY (MEDIA CENTER),
Pima,PCT: 18  -  VA 018,ST. MARGARET MARY'S CHURCH,801 N GRANDE AVENUE,,AZ,,CLASSROOM #3,
Pima,PCT: 21  -  VA 021,TUCSON ESTATES,5900 W WESTERN WAY CIRCLE,,AZ,,MULTI-PURPOSE ROOM,
Pima,PCT: 24  -  VA 024,PIMA COUNTY PARKS & RECREATION DEPARTMENT,16562 N ORACLE ROAD,,AZ,,CATALINA COMMUNITY CENTER,
Pima,PCT: 28  -  VA 028,HOPE UNITED METHODIST CHURCH,6740 S SANTA CLARA AVENUE,,AZ,,SANCTUARY,
Pima,PCT: 31  -  VA 031,VICTORY ASSEMBLY OF GOD CHURCH,2649 W RUTHRAUFF ROAD,,AZ,,COMMUNITY BUILDING,
Pima,PCT: 34  -  VA 034,FLOWING WELLS BAPTIST CHURCH,4314 N ROMERO ROAD,,AZ,,FELLOWSHIP HALL,
Pima,PCT: 37  -  VA 037,EL RIO NEIGHBORHOOD CENTER/BUILDING E,1390 W SPEEDWAY BOULEVARD,,AZ,,SUN ROOM AND MOON ROOM (BLDG E),
Pima,PCT: 40  -  VA 040,COUNTRYSIDE COMMUNITY CLUB,9151 N BALD EAGLE AVENUE,,AZ,,RECREATION ROOM,
Pima,PCT: 43  -  VA 043,EXECUTIVE INN & SUITES OF TUCSON,333 W DRACHMAN STREET,,AZ,,SONORAN ROOM,
Pima,PCT: 46  -  VA 046,SANTA ROSA BRANCH LIBRARY,1075 S 10TH AVENUE,,AZ,,ROOM 109,
Pima,PCT: 49  -  VA 049,DESERT SKY MIDDLE SCHOOL,9850 E RANKIN LOOP,,AZ,,LIBRARY,
Pima,PCT: 52  -  VA 052,VALENCIA BRANCH PUBLIC LIBRARY,202 W VALENCIA ROAD,,AZ,,LARGE MEETING ROOM,
Pima,PCT: 29  -  VA 029,ST. ODILIA CATHOLIC CHURCH,7570 N PASEO DEL NORTE,,AZ,,PARISH HALL,
Pima,PCT: 32  -  VA 032,ALLIANCE BIBLE CHURCH,1301 W WETMORE ROAD,,AZ,,SANCTUARY,
Pima,PCT: 35  -  VA 035,ST. MARGARET MARY'S CHURCH,801 N GRANDE AVENUE,,AZ,,CLASSROOM #3,
Pima,PCT: 38  -  VA 038,COMANCHE WELLS MOBILE HOME PARK,775 W ROGER ROAD,,AZ,,CLUB HOUSE,
Pima,PCT: 41  -  VA 041,TUCSON MOUNTAIN BAPTIST CHURCH,5757 W AJO WAY,,AZ,,ROOM 108,
Pima,PCT: 44  -  VA 044,GRACE EVANGELICAL LUTHERAN CHURCH,830 N FIRST AVENUE,,AZ,,FELLOWSHIP HALL,
Pima,PCT: 47  -  VA 047,JOHN VALENZUELA YOUTH CENTER,1550 S 6TH AVENUE,,AZ,,CLASSROOM #2,
Pima,PCT: 50  -  VA 050,AGAPE CHRISTIAN FELLOWSHIP,5450 S PARK AVENUE,,AZ,,SANCTUARY,
Pima,PCT: 53  -  VA 053,SUNNYSIDE SCHOOL DISTRICT ADMINISTRATION OFFICE,2238 E GINTER ROAD,,AZ,,BOARD ROOM,
Pima,PCT: 30  -  VA 030,FOUNTAINS AT LA CHOLLA,2001 W RUDASILL ROAD,,AZ,,KACHINA ROOM,
Pima,PCT: 33  -  VA 033,ARIZONA GAME AND FISH DEPARTMENT,555 N GREASEWOOD ROAD,,AZ,,CONFERENCE ROOM,
Pima,PCT: 36  -  VA 036,FLOWING WELLS ASSEMBLY OF GOD CHURCH,3198 N FLOWING WELLS ROAD,,AZ,,FELLOWSHIP HALL,
Pima,PCT: 39  -  VA 021,TUCSON ESTATES,5900 W WESTERN WAY CIRCLE,,AZ,,MULTI-PURPOSE ROOM,
Pima,PCT: 42  -  VA 042,DONNA R LIGGINS NEIGHBORHOOD CENTER,2160 N 6TH AVENUE,,AZ,,MULTIPURPOSE ROOM,
Pima,PCT: 45  -  VA 045,ARMORY PARK CENTER,220 S 5TH AVENUE,,AZ,,QUIET ROOM,
Pima,PCT: 48  -  VA 048,WAKEFIELD MIDDLE SCHOOL,101 W 44TH STREET,,AZ,,DANCE ROOM,
Pima,PCT: 51  -  VA 051,HOLY TRINITY LUTHERAN CHURCH,5951 S 12TH AVENUE,,AZ,,FELLOWSHIP HALL,
Pima,PCT: 54  -  VA 054,LAKEWOOD TOWNHOMES,4200 E BENSON HIGHWAY,,AZ,,CLUBHOUSE,
Pima,PCT: 58  -  VA 058,ST. DEMETRIOS GREEK ORTHODOX CHURCH,1145  E FORT LOWELL ROAD,,AZ,,HELLENIC CENTER,
Pima,PCT: 61  -  VA 061,UNITY OF TUCSON CHURCH,3617 N CAMINO BLANCO,,AZ,,FOYER,
Pima,PCT: 64  -  VA 064,GRACE TEMPLE MISSIONARY BAPTIST CHURCH,1019 E 31ST STREET,,AZ,,EDUCATION WING,
Pima,PCT: 67  -  VA 067,ST. FRANCES CABRINI CHURCH,3201 E PRESIDIO ROAD,,AZ,,"ROOM #5, EDUCATION BUILDING",
Pima,PCT: 70  -  VA 070,DESERT WINDS ELEMENTARY SCHOOL,12675 W RUDASILL ROAD,,AZ,,STAGE IN THE CAFETERIA,
Pima,PCT: 73  -  VA 073,GRACE ST. PAUL'S EPISCOPAL CHURCH,2331 E ADAMS STREET,,AZ,,MCBRIDE HALL,
Pima,PCT: 76  -  VA 076,BABOQUIVARI DISTRICT,FEDERAL ROUTE 19 & FRESNAL CANYON ROAD,,AZ,,CONFERENCE ROOM,
Pima,PCT: 79  -  VA 079,TORTOLITA MIDDLE SCHOOL,4101 W HARDY ROAD,,AZ,,LIBRARY,
Pima,PCT: 82  -  VA 082,KNIGHTS OF COLUMBUS,601 S TUCSON BOULEVARD,,AZ,,MAIN HALL,
Pima,PCT: 59  -  VA 059,DESERT DOVE CHRISTIAN CHURCH,6163 S MIDVALE PARK ROAD,,AZ,,WORSHIP BUILDING,
Pima,PCT: 62  -  VA 062,FIRST CHRISTIAN CHURCH,740 E SPEEDWAY BOULEVARD,,AZ,,CHAPEL AND PARLOR,
Pima,PCT: 65  -  VA 065,CHURCH OF JESUS CHRIST OF LATTER DAY SAINTS,9541 E SNYDER ROAD,,AZ,,CULTURAL HALL,
Pima,PCT: 68  -  VA 068,SILVERBELL BAPTIST CHURCH,3344 N CAMPBELL AVENUE,,AZ,,FELLOWSHIP HALL,
Pima,PCT: 71  -  VA 071,CHUKUT KUK DISTRICT,"FEDERAL ROUTE 19, TOPAWA ROAD, VAMORI VILLA",,AZ,,VAMORI COMMUNITY BUILDING,
Pima,PCT: 74  -  VA 074,DESERT HILLS SOCIAL CENTER,2980 S CAMINO DEL SOL,,AZ,,ROOM A,
Pima,PCT: 77  -  VA 077,CHURCH OF THE APOSTLES,12111 N LA CHOLLA BOULEVARD,,AZ,,CHURCH,
Pima,PCT: 80  -  VA 080,ST. MARK'S PRESBYTERIAN CHURCH,3809 E 3RD STREET,,AZ,,KNOX ROOM,
Pima,PCT: 83  -  VA 083,SABBAR SHRINE TEMPLE,450 S TUCSON BOULEVARD,,AZ,,LARGE BANQUET ROOM,
Pima,PCT: 60  -  VA 052,VALENCIA BRANCH PUBLIC LIBRARY,202 W VALENCIA ROAD,,AZ,,LARGE MEETING ROOM,
Pima,PCT: 63  -  VA 063,TEMPLE EMANU-EL,225 N COUNTRY CLUB ROAD,,AZ,,SY JUSTER SOCIAL HALL,
Pima,PCT: 66  -  VA 066,GIDEON MISSIONARY BAPTIST CHURCH,3085 S CAMPBELL AVENUE,,AZ,,FELLOWSHIP HALL,
Pima,PCT: 69  -  VA 069,FAR HORIZONS EAST MOBILE HOME PARK,7570 E SPEEDWAY BOULEVARD,,AZ,,MAIN CLUB HOUSE,
Pima,PCT: 72  -  VA 072,SOUTHERN AZ ASSOCIATION FOR THE VISUALLY IMPAIRED,3767 E GRANT ROAD,,AZ,,ROMANOSKI ROOM,
Pima,PCT: 75  -  VA 075,EMMANUEL BAPTIST CHURCH,1825 N ALVERNON WAY,,AZ,,PRESCHOOL C,
Pima,PCT: 78  -  VA 078,HIMMEL PARK BRANCH LIBRARY,1035 N TREAT AVENUE,,AZ,,MEETING ROOM,
Pima,PCT: 81  -  VA 081,BUTTERFIELD ELEMENTARY SCHOOL,3400 W MASSINGALE ROAD,,AZ,,LIBRARY,
Pima,PCT: 84  -  VA 084,QUAIL CREEK MADERA CLUBHOUSE,2055 E QUAIL CROSSING  BOULEVARD,,AZ,,CRYSTAL BALLROOM #3,
Pima,PCT: 88  -  VA 088,SUNRISE DRIVE ELEMENTARY SCHOOL,5301 E SUNRISE DRIVE,,AZ,,STAFF LOUNGE,
Pima,PCT: 91  -  VA 091,MARTHA COOPER LIBRARY,1377 N CATALINA AVENUE,,AZ,,MEETING ROOM,
Pima,PCT: 94  -  VA 094,FIRST BRETHREN CHURCH OF TUCSON,201 N COLUMBUS BOULEVARD,,AZ,,FELLOWSHIP HALL,
Pima,PCT: 97  -  VA 097,MOST HOLY TRINITY PARISH,1300 N GREASEWOOD ROAD,,AZ,,GUADALUPE HALL,
Pima,PCT: 100  -  VA 100,STREAMS IN THE DESERT LUTHERAN CHURCH,5360 E PIMA STREET,,AZ,,FELLOWSHIP HALL,
Pima,PCT: 103  -  VA 103,CHRIST CHURCH UNITED METHODIST,655 N CRAYCROFT ROAD,,AZ,,FELLOWSHIP HALL,
Pima,PCT: 106  -  VA 106,COMFORT SUITES HOTEL,7007 E TANQUE VERDE ROAD,,AZ,,CONFERENCE ROOM,
Pima,PCT: 109  -  VA 109,RINCON CONGREGATIONAL CHURCH,122 N CRAYCROFT ROAD,,AZ,,FELLOWSHIP HALL,
Pima,PCT: 112  -  VA 112,ESPERERO CANYON MIDDLE SCHOOL,5801 N SABINO CANYON ROAD,,AZ,,FRONT ROOM,
Pima,PCT: 89  -  VA 089,LIGHTHOUSE - CITY YMCA,2900 N COLUMBUS BOULEVARD,,AZ,,MULTIPURPOSE ROOM,
Pima,PCT: 92  -  VA 092,ROBINS ELEMENTARY SCHOOL,3939 N MAGNETITE LANE,,AZ,,LIBRARY,
Pima,PCT: 95  -  VA 095,MESQUITE ELEMENTARY SCHOOL,9455 E RITA ROAD,,AZ,,LIBRARY,
Pima,PCT: 98  -  VA 098,RANDOLPH GOLF COMPLEX,600 S ALVERNON WAY,,AZ,,CACTUS ROOM,
Pima,PCT: 101  -  VA 101,COPPER CREST ADULT COMMUNITY CENTER,7700 W BOPP ROAD,,AZ,,CLUBHOUSE,
Pima,PCT: 104  -  VA 104,REDEEMER EVANGELICAL LUTHERAN CHURCH & SCHOOL,8845 N SILVERBELL ROAD,,AZ,,MINISTRY CENTER,
Pima,PCT: 107  -  VA 107,TUCSON ARIZONA BOYS CHORUS,5770 E PIMA STREET,,AZ,,EAST REHEARSAL ROOM,
Pima,PCT: 110  -  VA 110,PASCUA YAQUI TRIBE COUNCIL CHAMBERS,7474 S CAMINO DE OESTE,,AZ,,TRIBAL COUNCIL CHAMBERS,
Pima,PCT: 113  -  VA 113,SHALOM MENNONITE FELLOWSHIP CHURCH,6044 E 30TH STREET,,AZ,,SANCTUARY,
Pima,PCT: 90  -  VA 090,TUCSON CHURCH OF THE BRETHREN,2200 N DODGE BOULEVARD,,AZ,,FELLOWSHIP HALL,
Pima,PCT: 93  -  VA 093,D.A.V. CHAPTER 18,4656 E 1ST STREET,,AZ,,HALL,
Pima,PCT: 96  -  VA 096,CENTRAL CHURCH OF THE NAZARENE,404 S COLUMBUS BOULEVARD,,AZ,,FELLOWSHIP HALL,
Pima,PCT: 99  -  VA 099,FAITH TABERNACLE CHURCH,5011 E FT LOWELL ROAD,,AZ,,FELLOWSHIP HALL,
Pima,PCT: 102  -  VA 102,MALDONADO ELEMENTARY SCHOOL,3535 W MESSALA WAY,,AZ,,LIBRARY,
Pima,PCT: 105  -  VA 105,MYERS-GANOUNG ELEMENTARY SCHOOL,5000 E ANDREW STREET,,AZ,,STAGE,
Pima,PCT: 108  -  VA 108,VALLEY CHRISTIAN CHURCH,5968 E FAIRMOUNT AVENUE,,AZ,,SANCTUARY,
Pima,PCT: 111  -  VA 111,ST. JOSEPH'S CHURCH,215 S CRAYCROFT ROAD,,AZ,,"BUILDING #2, ST. FRANCIS ROOM",
Pima,PCT: 114  -  VA 114,FREEDOM RECREATION CENTER,5000 E 29TH STREET,,AZ,,COMPUTER ROOM,
Pima,PCT: 118  -  VA 118,COLONIA VERDE CLUBHOUSE,2700 N CAMINO VALLE VERDE,,AZ,,DINING ROOM/CARD ROOM,
Pima,PCT: 121  -  VA 121,SUNRISE CHAPEL,8421 E WRIGHTSTOWN ROAD,,AZ,,FRIENDSHIP HALL,
Pima,PCT: 124  -  VA 124,RIVER OF LIFE BAPTIST CHURCH,6902 E GOLF LINKS ROAD,,AZ,,SANCTUARY,
Pima,PCT: 127  -  VA 127,EASTSIDE COVENANT CHURCH,551 N CAMINO SECO,,AZ,,FELLOWSHIP HALL,
Pima,PCT: 130  -  VA 130,NEW SPIRIT LUTHERAN CHURCH,8701 E OLD SPANISH TRAIL,,AZ,,FELLOWSHIP HALL,
Pima,PCT: 133  -  VA 133,CLEMENTS REGIONAL CENTER,8155 E POINCIANA DRIVE,,AZ,,MULTIPURPOSE ROOM,
Pima,PCT: 136  -  VA 136,HICKIWAN DISTRICT,VAYA CHIN VILLAGE,,AZ,,KIOHOD TONLIK KI,
Pima,PCT: 139  -  VA 139,SOPORI ELEMENTARY SCHOOL,"5000 W ARIVACA ROAD, AMADO, AZ 85645",,AZ,,GYMNASIUM,
