state,election_date,jurisdiction_type,county_name,precinct_id,precinct_name,name,address,polling_location_type
MN,2018-11-06,county,Cass,320,WOODROW TWP,WOODROW,1133 COUNTY 11 NW,polling_place
MN,2018-11-06,county,Dakota,1010,APPLE VALLEY P-01,REDWOOD COMMUNITY CENTER,311 150TH ST W,polling_place
MN,2018-11-06,county,Dakota,1020,APPLE VALLEY P-02,APPLE VALLEY SENIOR CENTER,14601 HAYES RD,polling_place
MN,2018-11-06,county,Dakota,1030,APPLE VALLEY P-03,WESTVIEW ELEMENTARY SCHOOL,225 GARDEN VIEW DR,polling_place
MN,2018-11-06,county,Dakota,1040,APPLE VALLEY P-04,APPLE VALLEY COMMUNITY CENTER,14603 HAYES RD,polling_place
MN,2018-11-06,county,Dakota,1060,APPLE VALLEY P-06,AUGUSTANA CARE HEALTH AND REHABILITATION,14650 GARRETT AVE,polling_place
MN,2018-11-06,county,Dakota,1070,APPLE VALLEY P-07,SHEPHERD OF THE VALLEY LUTHERAN CHURCH,12650 JOHNNY CAKE RIDGE RD,polling_place
MN,2018-11-06,county,Dakota,1080,APPLE VALLEY P-08,GREENLEAF ELEMENTARY SCHOOL,13333 GALAXIE AVE,polling_place
MN,2018-11-06,county,Dakota,1090,APPLE VALLEY P-09,COMMUNITY OF CHRIST CHURCH,5990 134TH ST CT,polling_place
MN,2018-11-06,county,Dakota,1100,APPLE VALLEY P-10,SOUTH SUBURBAN EVANGELICAL FREE CHURCH,12600 JOHNNY CAKE RIDGE RD,polling_place
MN,2018-11-06,county,Dakota,1110,APPLE VALLEY P-11,ISD 196 DISTRICT SERVICE CENTER,14445 DIAMOND PATH,polling_place
MN,2018-11-06,county,Dakota,1120,APPLE VALLEY P-12,SPIRIT OF LIFE PRESBYTERIAN CHURCH,14401 PILOT KNOB RD,polling_place
MN,2018-11-06,county,Dakota,1130,APPLE VALLEY P-13,DIAMOND PATH ELEMENTARY - SCHOOL OF INT'L STUDIES,14455 DIAMOND PATH,polling_place
MN,2018-11-06,county,Dakota,1140,APPLE VALLEY P-14,APPLE VALLEY MUNICIPAL CENTER,7100 147TH ST W,polling_place
MN,2018-11-06,county,Dakota,1150,APPLE VALLEY P-15,RIVER VALLEY CHURCH,14898 ENERGY WAY,polling_place
MN,2018-11-06,county,Dakota,1050,APPLE VALLEY P-5A,HOPE CHURCH,7477 145TH ST W,polling_place
MN,2018-11-06,county,Dakota,1055,APPLE VALLEY P-5B,MOUNT OLIVET ASSEMBLY OF GOD CHURCH,14201 CEDAR AVE,polling_place
MN,2018-11-06,county,Dakota,1210,BURNSVILLE P-01,SIOUX TRAIL ELEMENTARY SCHOOL,2801 RIVER HILLS DR,polling_place
MN,2018-11-06,county,Dakota,1220,BURNSVILLE P-02,ST JAMES LUTHERAN CHURCH,3650 WILLIAMS DR,polling_place
MN,2018-11-06,county,Dakota,1230,BURNSVILLE P-03,VISTA VIEW ELEMENTARY SCHOOL,13109 COUNTY RD 5,polling_place
MN,2018-11-06,county,Dakota,1240,BURNSVILLE P-04,SKY OAKS ELEMENTARY,100 E 134th ST,polling_place
MN,2018-11-06,county,Dakota,1250,BURNSVILLE P-05,EDEN BAPTIST CHURCH,1313 HIGHWAY 13,polling_place
MN,2018-11-06,county,Dakota,1260,BURNSVILLE P-06,DESTINY CHRISTIAN CHURCH,12119 16TH AVE S,polling_place
MN,2018-11-06,county,Dakota,1270,BURNSVILLE P-07,NEILL ELEMENTARY SCHOOL,13409 UPTON AVE S,polling_place
MN,2018-11-06,county,Dakota,1280,BURNSVILLE P-08,BURNSVILLE CITY HALL,100 CIVIC CENTER PKWY,polling_place
MN,2018-11-06,county,Dakota,1290,BURNSVILLE P-09,GIDEON POND ELEMENTARY SCHOOL,613 130TH ST E,polling_place
MN,2018-11-06,county,Dakota,1300,BURNSVILLE P-10,"MARY, MOTHER OF THE CHURCH",3333 CLIFF RD E,polling_place
MN,2018-11-06,county,Dakota,1310,BURNSVILLE P-11,DISCOVER CHURCH,14300 BURNSVILLE PKWY,polling_place
MN,2018-11-06,county,Dakota,1320,BURNSVILLE P-12,GRACE UNITED METHODIST CHURCH,15309 MAPLE ISLAND RD,polling_place
MN,2018-11-06,county,Dakota,1330,BURNSVILLE P-13,BEREAN BAPTIST CHURCH,309 COUNTY ROAD 42 E,polling_place
MN,2018-11-06,county,Dakota,1340,BURNSVILLE P-14,ECHO PARK ELEMENTARY SCHOOL,14100 COUNTY ROAD 11,polling_place
MN,2018-11-06,county,Dakota,1350,BURNSVILLE P-15,EPISCOPAL CHURCH OF THE NATIVITY,15601 MAPLE ISLAND RD,polling_place
MN,2018-11-06,county,Dakota,1360,BURNSVILLE P-16,BUCK HILL SKI RESORT,15400 BUCK HILL RD,polling_place
MN,2018-11-06,county,Dakota,1370,BURNSVILLE P-17,DAKOTA COUNTY LIBRARY-BURNHAVEN,1101 COUNTY ROAD 42 W,polling_place
MN,2018-11-06,county,Dakota,1410,CASTLE ROCK TWP,CASTLE ROCK TOWN HALL,2537 240TH ST W,polling_place
MN,2018-11-06,county,Dakota,1510,COATES,DAKOTA COUNTY ELECTIONS,1590 HWY 55 STE 2300,mail_only
MN,2018-11-06,county,Dakota,1610,DOUGLAS TWP,DOUGLAS TOWN HALL,12409 240TH ST E,polling_place
MN,2018-11-06,county,Dakota,1710,EAGAN P-01,PILOT KNOB STEM MAGNET SCHOOL,1436 LONE OAK RD,polling_place
MN,2018-11-06,county,Dakota,1720,EAGAN P-02,EAGAN COMMUNITY CENTER,1501 CENTRAL PKWY,polling_place
MN,2018-11-06,county,Dakota,1730,EAGAN P-03,TRINITY LONE OAK CHURCH,2950 Highway 55,polling_place
MN,2018-11-06,county,Dakota,1740,EAGAN P-04,CEDAR ELEMENTARY SCHOOL-EAGAN,2140 DIFFLEY RD,polling_place
MN,2018-11-06,county,Dakota,1770,EAGAN P-07,WOODLAND ELEMENTARY SCHOOL,945 WESCOTT RD,polling_place
MN,2018-11-06,county,Dakota,1780,EAGAN P-08,NORTHVIEW ELEMENTARY SCHOOL,965 DIFFLEY RD,polling_place
MN,2018-11-06,county,Dakota,1800,EAGAN P-10,CHRIST LUTHERAN CHURCH,1930 DIFFLEY RD,polling_place
MN,2018-11-06,county,Dakota,1810,EAGAN P-11,THOMAS LAKE ELEMENTARY SCHOOL,4350 THOMAS LAKE RD,polling_place
MN,2018-11-06,county,Dakota,1820,EAGAN P-12,OAK RIDGE ELEMENTARY SCHOOL,4350 JOHNNY CAKE RIDGE RD,polling_place
MN,2018-11-06,county,Dakota,1830,EAGAN P-13,EASTER LUTHERAN CHURCH,4200 PILOT KNOB RD,polling_place
MN,2018-11-06,county,Dakota,1840,EAGAN P-14,CHAPEL HILL CHURCH,4888 PILOT KNOB RD,polling_place
MN,2018-11-06,county,Dakota,1850,EAGAN P-15,PINEWOOD ELEMENTARY SCHOOL,4300 DODD RD,polling_place
MN,2018-11-06,county,Dakota,1860,EAGAN P-16,RED PINE ELEMENTARY SCHOOL,530 RED PINE LN,polling_place
MN,2018-11-06,county,Dakota,1870,EAGAN P-17,ST THOMAS BECKET CHURCH,4455 SOUTH ROBERT TRL,polling_place
MN,2018-11-06,county,Dakota,1750,EAGAN P-5A,OAK HILLS CHURCH,1570 YANKEE DOODLE RD,polling_place
MN,2018-11-06,county,Dakota,1755,EAGAN P-5B,MOUNT CALVARY LUTHERAN CHURCH,3930 RAHN RD,polling_place
MN,2018-11-06,county,Dakota,1760,EAGAN P-6A,WESCOTT LIBRARY,1340 Wescott DR,polling_place
MN,2018-11-06,county,Dakota,1765,EAGAN P-6B,DEERWOOD ELEMENTARY SCHOOL,1480 DEERWOOD DR,polling_place
MN,2018-11-06,county,Dakota,1790,EAGAN P-9A,METCALF JUNIOR HIGH SCHOOL,2250 DIFFLEY RD,polling_place
MN,2018-11-06,county,Dakota,1795,EAGAN P-9B,RAHN ELEMENTARY SCHOOL,4424 SANDSTONE DR,polling_place
MN,2018-11-06,county,Dakota,2010,EMPIRE TWP,EMPIRE PUBLIC WORKS BUILDING,2577 VERMILLION RIVER TRL,polling_place
MN,2018-11-06,county,Dakota,2110,EUREKA TWP,EUREKA TOWN HALL,25043 CEDAR AVE,polling_place
MN,2018-11-06,county,Dakota,2210,FARMINGTON P-1,RAMBLING RIVER CENTER,325 OAK ST,polling_place
MN,2018-11-06,county,Dakota,2220,FARMINGTON P-2,ROBERT BOECKMAN MIDDLE SCHOOL,800 DENMARK AVE,polling_place
MN,2018-11-06,county,Dakota,2230,FARMINGTON P-3,FARMINGTON MAINTENANCE FACILITY,19650 MUNICIPAL DR,polling_place
MN,2018-11-06,county,Dakota,2240,FARMINGTON P-4,FARMINGTON LUTHERAN CHURCH,20600 AKIN RD,polling_place
MN,2018-11-06,county,Dakota,2250,FARMINGTON P-5,BIBLE BAPTIST CHURCH,19700 AKIN RD,polling_place
MN,2018-11-06,county,Dakota,2260,FARMINGTON P-6,FARMINGTON CITY HALL,430 3RD ST,polling_place
MN,2018-11-06,county,Dakota,2310,GREENVALE TWP,GREENVALE TOWN HALL,31800 GUAM AVE,polling_place
MN,2018-11-06,county,Dakota,2410,HAMPTON CITY,HAMPTON CITY HALL - FIRE STATION,5265 238TH ST E,polling_place
MN,2018-11-06,county,Dakota,2510,HAMPTON TWP,HAMPTON TOWN HALL,23250 MAIN ST,polling_place
MN,2018-11-06,county,Dakota,2610,HASTINGS W-1 P-2,HASTINGS CITY HALL,101 4TH ST E,polling_place
MN,2018-11-06,county,Dakota,2620,HASTINGS W-1 P-3,HOPE LUTHERAN CHURCH,16898 MICHAEL AVE,polling_place
MN,2018-11-06,county,Dakota,2630,HASTINGS W-2 P-1,ST JOHN'S LUTHERAN CHURCH - HASTINGS,202 8TH ST W,polling_place
MN,2018-11-06,county,Dakota,2635,HASTINGS W-2 P-2,OUR SAVIOUR'S LUTHERAN CHURCH,400 9TH ST W,polling_place
MN,2018-11-06,county,Dakota,2640,HASTINGS W-3 P-1,CALVARY CHRISTIAN CHURCH,907 15TH ST W,polling_place
MN,2018-11-06,county,Dakota,2645,HASTINGS W-3 P-2,UNITED METHODIST CHURCH,615 15TH ST W,polling_place
MN,2018-11-06,county,Dakota,2650,HASTINGS W-4 P-1,ST PHILIP'S LUTHERAN CHURCH,1401 15TH ST W,polling_place
MN,2018-11-06,county,Dakota,2660,HASTINGS W-4 P-2,CROSSROADS CHURCH - HASTINGS,225 33rd ST W,polling_place
MN,2018-11-06,county,Dakota,2710,INVER GROVE HTS P-01,AMAZING GRACE LUTHERAN CHURCH,7160 SOUTH ROBERT TRL,polling_place
MN,2018-11-06,county,Dakota,2720,INVER GROVE HTS P-02,INVER HILLS CHURCH,8265 BABCOCK TRL E,polling_place
MN,2018-11-06,county,Dakota,2730,INVER GROVE HTS P-03,NATIONAL GUARD ARMORY-IGH,8076 BABCOCK TRL,polling_place
MN,2018-11-06,county,Dakota,2740,INVER GROVE HTS P-04,INVER GROVE HEIGHTS CITY HALL,8150 BARBARA AVE,polling_place
MN,2018-11-06,county,Dakota,2750,INVER GROVE HTS P-05,EMANUEL LUTHERAN CHURCH,2075 70TH ST E,polling_place
MN,2018-11-06,county,Dakota,2760,INVER GROVE HTS P-06,GOOD SHEPHERD LUTHERAN CHURCH,7600 Cahill AVE E,polling_place
MN,2018-11-06,county,Dakota,2770,INVER GROVE HTS P-07,ST PATRICK'S CATHOLIC CHURCH,3535 72ND ST E,polling_place
MN,2018-11-06,county,Dakota,2780,INVER GROVE HTS P-08,RIVER HEIGHTS VINEYARD CHURCH,6070 CAHILL AVE E,polling_place
MN,2018-11-06,county,Dakota,2790,INVER GROVE HTS P-09,CROSSROADS CHURCH - IGH,5590 BABCOCK TRL,polling_place
MN,2018-11-06,county,Dakota,2800,INVER GROVE HTS P-10,BETHESDA LUTHERAN CHURCH,2855 47TH ST E,polling_place
MN,2018-11-06,county,Dakota,2910,LAKEVILLE P-01,LAKEVILLE HERITAGE CENTER,20110 HOLYOKE AVE,polling_place
MN,2018-11-06,county,Dakota,2920,LAKEVILLE P-02,ST JOHN'S LUTHERAN CHURCH - LAKEVILLE,20165 HEATH AVE,polling_place
MN,2018-11-06,county,Dakota,2930,LAKEVILLE P-03,LAKEVILLE SOUTH HIGH SCHOOL,21135 JACQUARD AVE,polling_place
MN,2018-11-06,county,Dakota,2940,LAKEVILLE P-04,TRINITY EVANGELICAL FREE CHURCH,10658 210TH ST W,polling_place
MN,2018-11-06,county,Dakota,2950,LAKEVILLE P-05,LAKEVILLE NORTH HIGH SCHOOL,19600 Ipava AVE,polling_place
MN,2018-11-06,county,Dakota,2960,LAKEVILLE P-06,FAMILY OF CHRIST LUTHERAN CHURCH,10970 185TH ST W,polling_place
MN,2018-11-06,county,Dakota,2970,LAKEVILLE P-07,EVERGREEN COMMUNITY CHURCH,16165 KENWOOD TRL,polling_place
MN,2018-11-06,county,Dakota,2980,LAKEVILLE P-08,HOSANNA! LUTHERAN CHURCH,9600 163RD ST W,polling_place
MN,2018-11-06,county,Dakota,2990,LAKEVILLE P-09,CHURCH OF JESUS CHRIST LATTER-DAY SAINTS,18460 KACHINA CT,polling_place
MN,2018-11-06,county,Dakota,3000,LAKEVILLE P-10,LAKEVILLE WATER TREATMENT FACILITY,18400 IPAVA AVE,polling_place
MN,2018-11-06,county,Dakota,3010,LAKEVILLE P-11,CRYSTAL LAKE EDUCATION CENTER,16250 IPAVA AVE,polling_place
MN,2018-11-06,county,Dakota,3020,LAKEVILLE P-12,OAK HILLS ELEMENTARY SCHOOL,8640 165th ST W,polling_place
MN,2018-11-06,county,Dakota,3030,LAKEVILLE P-13,LAKEVILLE CENTRAL MAINTENANCE FACILITY,7570 179TH ST W,polling_place
MN,2018-11-06,county,Dakota,3040,LAKEVILLE P-14,SOUTHLAND CITY CHURCH,17297 Glacier WAY,polling_place
MN,2018-11-06,county,Dakota,3050,LAKEVILLE P-15,CROSSROADS CHURCH - LAKEVILLE,17671 Glacier WAY,polling_place
MN,2018-11-06,county,Dakota,3060,LAKEVILLE P-16,LORD OF LIFE LUTHERAN CHURCH,16200 DODD LN,polling_place
MN,2018-11-06,county,Dakota,3070,LAKEVILLE P-17,NORTH TRAIL ELEMENTARY SCHOOL,5580 170TH ST W,polling_place
MN,2018-11-06,county,Dakota,3110,LILYDALE,LILYDALE CITY HALL,1011 SIBLEY MEMORIAL HWY,polling_place
MN,2018-11-06,county,Dakota,3210,MARSHAN TWP,MARSHAN TOWN HALL,12497 205TH ST E,polling_place
MN,2018-11-06,county,Dakota,3310,MENDOTA CITY,DU POIS HOUSE,1357 SIBLEY MEMORIAL HWY,polling_place
MN,2018-11-06,county,Dakota,3410,MENDOTA HTS P-1,SOMERSET ELEMENTARY SCHOOL,1355 DODD RD,polling_place
MN,2018-11-06,county,Dakota,3420,MENDOTA HTS P-2,HENRY SIBLEY HIGH SCHOOL,1897 DELAWARE AVE,polling_place
MN,2018-11-06,county,Dakota,3430,MENDOTA HTS P-3,MENDOTA ELEMENTARY SCHOOL,1979 SUMMIT LN,polling_place
MN,2018-11-06,county,Dakota,3440,MENDOTA HTS P-4,ST THOMAS ACADEMY,949 MENDOTA HEIGHTS RD,polling_place
MN,2018-11-06,county,Dakota,3450,MENDOTA HTS P-5,FRIENDLY HILLS MIDDLE SCHOOL,701 MENDOTA HEIGHTS RD,polling_place
MN,2018-11-06,county,Dakota,3510,MIESVILLE,DAKOTA COUNTY ELECTIONS,1590 HWY 55 STE 2300,mail_only
MN,2018-11-06,county,Dakota,3610,NEW TRIER,DAKOTA COUNTY ELECTIONS,1590 HWY 55 STE 2300,mail_only
MN,2018-11-06,county,Dakota,3710,NININGER TWP,NININGER TOWN HALL,12390 IVANHOE WAY,polling_place
MN,2018-11-06,county,Dakota,3810,NORTHFIELD W-3 P-2,BETHEL LUTHERAN CHURCH,1321 NORTH AVE,polling_place
MN,2018-11-06,county,Dakota,3910,RANDOLPH CITY,RANDOLPH CITY/FIRE HALL - CITY,4365 292ND ST E,polling_place
MN,2018-11-06,county,Dakota,4010,RANDOLPH TWP,RANDOLPH CITY HALL/FIRE HALL - TWP,4365 292ND ST E,polling_place
MN,2018-11-06,county,Dakota,4110,RAVENNA TWP,RAVENNA TOWN HALL,20425 RED WING BLVD,polling_place
MN,2018-11-06,county,Dakota,4210,ROSEMOUNT P-1,ROSEMOUNT COMMUNITY CENTER,13885 SOUTH ROBERT TRL,polling_place
MN,2018-11-06,county,Dakota,4220,ROSEMOUNT P-2,ST JOHN'S LUTHERAN CHURCH - ROSEMOUNT,14385 BLAINE AVE E,polling_place
MN,2018-11-06,county,Dakota,4230,ROSEMOUNT P-3,FIRST BAPTIST CHURCH,14400 DIAMOND PATH W,polling_place
MN,2018-11-06,county,Dakota,4240,ROSEMOUNT P-4,ROSEMOUNT STEEPLE CENTER,14375 S ROBERT TRL,polling_place
MN,2018-11-06,county,Dakota,4250,ROSEMOUNT P-5,OUR SAVIORS CHURCH,14980 DIAMOND PATH W,polling_place
MN,2018-11-06,county,Dakota,4260,ROSEMOUNT P-6,THE WELL OF ROSEMOUNT,14770 CANADA AVE W,polling_place
MN,2018-11-06,county,Dakota,4270,ROSEMOUNT P-7,COMMUNITY OF HOPE LUTHERAN CHURCH,14401 BISCAYNE AVE W,polling_place
MN,2018-11-06,county,Dakota,4310,SCIOTA TWP,SCIOTA TOWN HALL,30038 ALTA AVE,polling_place
MN,2018-11-06,county,Dakota,4410,SOUTH ST PAUL P-1,ST JOHN VIANNEY CHURCH,789 17TH AVE N,polling_place
MN,2018-11-06,county,Dakota,4420,SOUTH ST PAUL P-2,FIRST PRESBYTERIAN CHURCH,535 20TH AVE N,polling_place
MN,2018-11-06,county,Dakota,4430,SOUTH ST PAUL P-3,LUTHER MEMORIAL CHURCH,315 15TH AVE N,polling_place
MN,2018-11-06,county,Dakota,4440,SOUTH ST PAUL P-4,DAKOTA COUNTY HISTORICAL MUSEUM,130 3RD AVE N,polling_place
MN,2018-11-06,county,Dakota,4450,SOUTH ST PAUL P-5,KAPOSIA EDUCATION CENTER,1225 1ST AVE S,polling_place
MN,2018-11-06,county,Dakota,4510,SUNFISH LAKE,ST ANNE'S EPISCOPAL CHURCH,2035 CHARLTON RD,polling_place
MN,2018-11-06,county,Dakota,4610,VERMILLION CITY,VERMILLION CITY HALL,105 MAIN ST E,polling_place
MN,2018-11-06,county,Dakota,4710,VERMILLION TWP,PACE LOCAL 7-662,18970 GOODWIN AVE,polling_place
MN,2018-11-06,county,Dakota,4810,WATERFORD TWP,WATERFORD COMMUNITY CENTER,3847 321ST ST W,polling_place
MN,2018-11-06,county,Dakota,4910,WEST ST PAUL W-1 P-1,ST. GEORGE ANTIOCHIAN ORTHODOX CHURCH,1250 OAKDALE AVE,polling_place
MN,2018-11-06,county,Dakota,4920,WEST ST PAUL W-1 P-2,AUGUSTANA LUTHERAN CHURCH,1400 SOUTH ROBERT ST,polling_place
MN,2018-11-06,county,Dakota,4940,WEST ST PAUL W-2 P-1,HERITAGE MIDDLE SCHOOL,121 BUTLER AVE W,polling_place
MN,2018-11-06,county,Dakota,4950,WEST ST PAUL W-2 P-2,CITY MUNICIPAL CENTER,1616 HUMBOLDT AVE,polling_place
MN,2018-11-06,county,Dakota,4970,WEST ST PAUL W-3 P-1,CHURCH OF ST JOSEPH,1154 SEMINOLE AVE,polling_place
MN,2018-11-06,county,Dakota,4980,WEST ST PAUL W-3 P-2,ST. STEPHEN'S LUTHERAN CHURCH,1575 CHARLTON ST,polling_place
MN,2018-11-06,county,Swift,5,APPLETON,CIVIC CENTER- P1,323 W SCHLIEMAN AVE,polling_place
MN,2018-11-06,county,Swift,10,APPLETON TWP.,APPLETON TWP MAIL BALLOT,301 14TH ST N,mail_only
MN,2018-11-06,county,Swift,15,BENSON P-1,BENSON ARMORY (W 1),203 14TH ST S,polling_place
MN,2018-11-06,county,Swift,20,BENSON P-2,BENSON ARMORY (W 2),203 14TH ST S,polling_place
MN,2018-11-06,county,Swift,25,BENSON TWP.,BENSON ARMORY (W 1),203 14TH ST S,polling_place
MN,2018-11-06,county,Swift,30,CAMP LAKE TWP.,CAMP LAKE TOWNSHIP MAIL BALLOT,301 14TH ST N,mail_only
MN,2018-11-06,county,Swift,35,CASHEL TWP.,CASHEL TOWNSHIP MAIL BALLOT,301 14TH ST N,mail_only
MN,2018-11-06,county,Swift,40,CLONTARF,CLONTARF CITY MAIL BALLOT,301 14TH ST N,mail_only
MN,2018-11-06,county,Swift,45,CLONTARF TWP.,CLONTARF TWP MAIL BALLOT,301 14TH ST N,mail_only
MN,2018-11-06,county,Swift,50,DANVERS,DANVERS CITY MAIL BALLOT,301 14TH ST N,mail_only
MN,2018-11-06,county,Swift,55,DEGRAFF,DEGRAFF COMMUNITY CENTER,405 5th ST S,polling_place
MN,2018-11-06,county,Swift,60,DUBLIN TWP.,DUBLIN TWP MAIL BALLOT,301 14TH ST N,mail_only
MN,2018-11-06,county,Swift,65,EDISON TWP.,EDISON TWP MAIL BALLOT,301 14TH ST N,mail_only
MN,2018-11-06,county,Swift,70,FAIRFIELD TWP.,FAIRFIELD TWP MAIL BALLOT,301 14TH ST N,mail_only
MN,2018-11-06,county,Swift,75,HAYES TWP.,HAYES TWP MAIL BALLOT,301 14TH ST N,mail_only
MN,2018-11-06,county,Swift,80,HEGBERT TWP.,HEGBERT TWP MAIL BALLOT,301 14TH ST N,mail_only
MN,2018-11-06,county,Swift,85,HOLLOWAY,HOLLOWAY CITY MAIL BALLOT,301 14TH ST N,mail_only
MN,2018-11-06,county,Swift,90,KERKHOVEN,KERKHOVEN CIVIC CENTER,208 N 10TH ST,polling_place
MN,2018-11-06,county,Swift,95,KERKHOVEN TWP.,KERKHOVEN TWP MAIL BALLOT,301 14TH ST N,mail_only
MN,2018-11-06,county,Swift,100,KILDARE TWP.,DEGRAFF COMMUNITY CENTER,405 5th ST S,polling_place
MN,2018-11-06,county,Swift,105,MARYSLAND TWP.,MARYSLAND TWP MAIL BALLOT,301 14TH ST N,mail_only
MN,2018-11-06,county,Swift,110,MOYER TWP.,MOYER TWP MAIL BALLOT,301 14TH ST N,mail_only
MN,2018-11-06,county,Swift,115,MURDOCK,SWIFT COUNTY COURTHOUSE,301 14TH ST N,mail_only
MN,2018-11-06,county,Swift,120,PILLSBURY TWP.,KERKHOVEN CIVIC CENTER,208 N 10TH ST,polling_place
MN,2018-11-06,county,Swift,125,SHIBLE TWP.,SHIBLE TWP MAIL BALLOT,301 14TH ST N,mail_only
MN,2018-11-06,county,Swift,130,SIX MILE GROVE TWP.,SIX MILE GROVE TWP MAIL BALLOT,301 14TH ST N,mail_only
MN,2018-11-06,county,Swift,135,SWENODA TWP.,SWENODA TWP MAIL BALLOT,301 14TH ST N,mail_only
MN,2018-11-06,county,Swift,140,TARA TWP.,TARA TWP MAIL BALLOT,301 14TH ST N,mail_only
MN,2018-11-06,county,Swift,145,TORNING TWP.,BENSON  CITY ARMORY,203 14TH ST S,polling_place
MN,2018-11-06,county,Swift,150,WEST BANK TWP.,WEST BANK TOWN HALL SEC 15,890 100TH AVE SW,polling_place
MN,2018-11-06,county,Kandiyohi,5,ARCTANDER TWP.,KANDIYOHI AUDITOR-TREASURERS OFFICE,400 SW Benson AVE,mail_only
MN,2018-11-06,county,Kandiyohi,10,ATWATER,ATWATER COMMUNITY CENTER,107 2ND ST N,polling_place
MN,2018-11-06,county,Kandiyohi,15,BLOMKEST,BLOMKEST COMMUNITY CENTER,103 MAIN ST S,polling_place
MN,2018-11-06,county,Kandiyohi,20,BURBANK TWP.,ROSEVILLE TOWNSHIP HALL,15768 232ND AVE NE,polling_place
MN,2018-11-06,county,Kandiyohi,25,COLFAX TWP.,COLFAX TOWNSHIP HALL,25490 5TH ST NW,polling_place
MN,2018-11-06,county,Kandiyohi,30,DOVRE TWP.,DOVRE TOWNSHIP HALL,3077 COUNTY ROAD 27 NW,polling_place
MN,2018-11-06,county,Kandiyohi,35,EAST LAKE LILLIAN TWP,LAKE LILLIAN CITY CENTER COMM BLDG,511 LAKEVIEW ST S,polling_place
MN,2018-11-06,county,Kandiyohi,40,EDWARDS TWP.,RAYMOND COMMUNITY CENTER,314 SPICER AVE,polling_place
MN,2018-11-06,county,Kandiyohi,45,FAHLUN TWP.,FAHLUN TOWNSHIP HALL,7442 71ST AVE SE,polling_place
MN,2018-11-06,county,Kandiyohi,50,GENNESSEE TWP.,ATWATER COMMUNITY CENTER,107 2ND ST N,polling_place
MN,2018-11-06,county,Kandiyohi,55,GREEN LAKE TWP.,PRAIRIE MEADOWS SCHOOL (GREEN LAKE TWP),650 COUNTY ROAD 10 W,polling_place
MN,2018-11-06,county,Kandiyohi,60,HARRISON TWP.,ATWATER COMMUNITY CENTER,107 2ND ST N,polling_place
MN,2018-11-06,county,Kandiyohi,65,HOLLAND TWP.,PRINSBURG COMMUNITY FIRE HALL,501 3RD ST,polling_place
MN,2018-11-06,county,Kandiyohi,70,IRVING TWP.,IRVING TOWNSHIP HALL,15282 195TH AVE NE,polling_place
MN,2018-11-06,county,Kandiyohi,75,KANDIYOHI,KANDIYOHI CIVIC CENTER,432 ATLANTIC AVE N,polling_place
MN,2018-11-06,county,Kandiyohi,80,KANDIYOHI TWP.,KANDIYOHI CIVIC CENTER,432 ATLANTIC AVE N,polling_place
MN,2018-11-06,county,Kandiyohi,85,LAKE ANDREW TWP.,LAKE ANDREW TOWNSHIP HALL,3453 150TH AVE NE,polling_place
MN,2018-11-06,county,Kandiyohi,90,LAKE ELIZABETH TWP.,ATWATER COMMUNITY CENTER,107 2ND ST N,polling_place
MN,2018-11-06,county,Kandiyohi,95,LAKE LILLIAN,KANDIYOHI AUDITOR-TREASURERS OFFICE,400 SW Benson AVE,mail_only
MN,2018-11-06,county,Kandiyohi,100,LAKE LILLIAN TWP.,LAKE LILLIAN CITY CENTER COMM BLDG,511 LAKEVIEW ST S,polling_place
MN,2018-11-06,county,Kandiyohi,105,MAMRE TWP.,PENNOCK COMMUNITY CENTER,305 DAKOTA AVE NE,polling_place
MN,2018-11-06,county,Kandiyohi,110,NEW LONDON,NEW LONDON CITY HALL,20 1ST AVE SW,polling_place
MN,2018-11-06,county,Kandiyohi,115,NEW LONDON TWP.,NEW LONDON TOWNSHIP HALL,16151 COUNTY ROAD 9 NE,polling_place
MN,2018-11-06,county,Kandiyohi,120,NORWAY LAKE TWP.,SUNBURG COMMUNITY CENTER,211 ISOLA ST,polling_place
MN,2018-11-06,county,Kandiyohi,125,PENNOCK,PENNOCK COMMUNITY CENTER,305 DAKOTA AVE NE,polling_place
MN,2018-11-06,county,Kandiyohi,130,PRINSBURG,PRINSBURG COMMUNITY FIRE HALL,501 3RD ST,polling_place
MN,2018-11-06,county,Kandiyohi,135,RAYMOND,RAYMOND COMMUNITY CENTER,314 SPICER AVE,polling_place
MN,2018-11-06,county,Kandiyohi,140,REGAL,ROSEVILLE TOWNSHIP HALL,15768 232ND AVE NE,polling_place
MN,2018-11-06,county,Kandiyohi,145,ROSELAND TWP.,BLOMKEST COMMUNITY CENTER,103 MAIN ST S,polling_place
MN,2018-11-06,county,Kandiyohi,150,ROSEVILLE TWP.,ROSEVILLE TOWNSHIP HALL,15768 232ND AVE NE,polling_place
MN,2018-11-06,county,Kandiyohi,160,SPICER,DETHLEFS SENIOR CENTER (SPICER),217 HILLCREST AVE,polling_place
MN,2018-11-06,county,Kandiyohi,155,ST. JOHNS TWP.,PENNOCK COMMUNITY CENTER,305 DAKOTA AVE NE,polling_place
MN,2018-11-06,county,Kandiyohi,165,SUNBURG,SUNBURG COMMUNITY CENTER,211 ISOLA ST,polling_place
MN,2018-11-06,county,Kandiyohi,170,WHITEFIELD TWP.,WHITEFIELD TOWNSHIP HALL,1510 125TH AVE SE,polling_place
