FIPS,Election Date,Site Type,Polling Location Name,Polling Location Address,Precinct Name
340,2016-11-08,polling_location,LEVITT JUNIOR HIGH SCHOOL CAFETERIA ,50 REV DR M L KING JR DR   WILLINGBORO TOWNSHIP NJ 08046,WILLINGBORO TOWNSHIP-00-14
340,2016-11-08,polling_location,STUART SCHOOL ALL PURPOSE ROOM ,70 S SUNSET RD   WILLINGBORO TOWNSHIP NJ 08046,WILLINGBORO TOWNSHIP-00-01
340,2016-11-08,polling_location,TINC ROAD SCHOOL  GYM,24 TINC RD   FLANDERS NJ 07836,MOUNT OLIVE TOWNSHIP-00-07
340,2016-11-08,polling_location,SLACKWOOD FIRE COMPANY  ,21 SLACK AVENUE   LAWRENCE NJ 08648,LAWRENCE-00-09
340,2016-11-08,polling_location,PEMBERTON LIBRARY  ,16 BROADWAY   BROWNS MILLS NJ 08015,PEMBERTON TOWNSHIP-00-04
340,2016-11-08,polling_location,CROSSROADS SCHOOL SOUTH  ,195 MAJOR RD   SOUTH BRUNSWICK NJ 08852,SOUTH BRUNSWICK-00-14
340,2016-11-08,polling_location,TWIN HILL SCHOOL ALL PURPOSE ROOM ,110 TWIN HILL DR   WILLINGBORO TOWNSHIP NJ 08046,WILLINGBORO TOWNSHIP-00-35
340,2016-11-08,polling_location,YM-YWHA OF UNION COUNTY  ,501 GREEN LA   UNION NJ 07083,UNION-00-17
340,2016-11-08,polling_location,STUART SCHOOL ALL PURPOSE ROOM ,70 S SUNSET RD   WILLINGBORO TOWNSHIP NJ 08046,WILLINGBORO TOWNSHIP-00-30
340,2016-11-08,polling_location,PERRY L. DREW SCHOOL GYMNASIUM GYMNASIUM,70 TWIN RIVERS DRIVE NORTH   EAST WINDSOR NJ 08520,EAST WINDSOR-00-16
340,2016-11-08,polling_location,MOUNT LAUREL FELLOWSHIP FIRE STATION BAY AREA ,3824 CHURCH RD   MOUNT LAUREL TOWNSHIP NJ 08054,MOUNT LAUREL TOWNSHIP-00-06
340,2016-11-08,polling_location,LAWRENCE ROAD FIRE COMPANY  ,1252 LAWRENCE RD   LAWRENCE NJ 08648,LAWRENCE-00-06
340,2016-11-08,polling_location,THE ENGLISH MANOR  ,1 ENGLISH LN   OCEAN NJ 07712,OCEAN-00-05
340,2016-11-08,polling_location,CALVARY CHURCH CLASSROOM #2 ,317 CONROW RD   DELRAN TOWNSHIP NJ 08075,DELRAN TOWNSHIP-02-06
340,2016-11-08,polling_location,BROWNS MILLS VOLUNTEER FIRE COMPANY #1 MAIN BAY ,15 TRENTON RD   BROWNS MILLS NJ 08015,PEMBERTON TOWNSHIP-00-01
340,2016-11-08,polling_location,GARFIELD EAST SCHOOL ALL PURPOSE ROOM ,150 EVERGREEN DR   WILLINGBORO TOWNSHIP NJ 08046,WILLINGBORO TOWNSHIP-00-26
340,2016-11-08,polling_location,BRAYTON SCHOOL  ,89 TULIP ST   SUMMIT NJ 07901,SUMMIT-02-10
340,2016-11-08,polling_location,LUMBERTON FIREHOUSE BAY AREA ,561 MAIN ST   LUMBERTON NJ 08048,LUMBERTON TOWNSHIP-00-04
340,2016-11-08,polling_location,RIVERSIDE FIRE CO  ,14 W SCOTT ST   RIVERSIDE NJ 08075,RIVERSIDE TOWNSHIP-00-02
340,2016-11-08,polling_location,FAIRMOUNT FIRE HOUSE  MAIN ROOM,12 PARKER RD   WASHINGTON TOWNSHIP NJ 07853,WASHINGTON TOWNSHIP-00-01
340,2016-11-08,polling_location,EAST RIVERTON COMMUNITY CENTER COMMUNITY ROOM ,905 JAMES ST   CINNAMINSON TOWNSHIP NJ 08077,CINNAMINSON TOWNSHIP-00-01
340,2016-11-08,polling_location,RIVERSIDE VETERANS COMMUNITY   RECREATION CENTER  ,165 5TH AVE   PATERSON NJ 07524,PATERSON-03-04
340,2016-11-08,polling_location,MAPLEWOOD COMMUNITY CENTER (H)  ,120 BURNETT AVE   MAPLEWOOD NJ 07040,MAPLEWOOD-00-11
340,2016-11-08,polling_location,FREDON CIVIC CENTER  ,436 STATE RT 94   FREDON NJ 07860,FREDON-07-04
340,2016-11-08,polling_location,GEORGE L HESS SCHOOL AUDITORIUM  ,700 BABCOCK RD   HAMILTON TWP NJ 08330,HAMILTON TWP-00-07
340,2016-11-08,polling_location,LAWRENCE ROAD FIRE COMPANY  ,1252 LAWRENCE RD   LAWRENCE NJ 08648,LAWRENCE-00-11
340,2016-11-08,polling_location,RIVERSIDE HIGH SCHOOL ALL PURPOSE ROOM ,112 E WASHINGTON ST   RIVERSIDE TOWNSHIP NJ 08075,RIVERSIDE TOWNSHIP-00-08
340,2016-11-08,polling_location,MUNICIPAL BUILDING  ,403 SOUTH AVE   GARWOOD NJ 07027,GARWOOD-00-02
