FIPS,Election Date,Site Type,Polling Location Name,Polling Location Address,Precinct Name
26,2018-11-06,PollingLocation,ST. MICHAEL LUTH. CH,,Not Given
26,2018-11-06,PollingLocation,FLOWERFIELD TWP HALL,,Not Given
26,2018-11-06,PollingLocation,FLOWERFIELD TWP HALL,,Not Given
26,2018-11-06,PollingLocation,MCGRAFT PARK,,Not Given
26,2018-11-06,PollingLocation,RAISINVILLE TWP HALL,,Not Given
26,2018-11-06,PollingLocation,RAISINVILLE TWP HALL,,Not Given
26,2018-11-06,PollingLocation,RAISINVILLE TWP HALL,,Not Given
26,2018-11-06,PollingLocation,RAISINVILLE TWP HALL,,Not Given
26,2018-11-06,PollingLocation,RAISINVILLE TWP HALL,,Not Given
26,2018-11-06,PollingLocation,REDEEMER CHU,,Not Given
26,2018-11-06,PollingLocation,REDEEMER CHU,,Not Given
26,2018-11-06,PollingLocation,MARQUETTE SCHOOL,,Not Given
26,2018-11-06,PollingLocation,HAGGERTY SCHOOL,,Not Given
26,2018-11-06,PollingLocation,GLENSIDE SCHOOL,,Not Given
26,2018-11-06,PollingLocation,KENNEDY MEMORIAL BLD,,Not Given
26,2018-11-06,PollingLocation,KENNEDY MEMORIAL BLD,,Not Given
26,2018-11-06,PollingLocation,LAKESIDE ELEMENTARY,,Not Given
26,2018-11-06,PollingLocation,TOWNSHIP HALL,,Not Given
26,2018-11-06,PollingLocation,TOWNSHIP HALL,,Not Given
26,2018-11-06,PollingLocation,TOWNSHIP HALL,,Not Given
26,2018-11-06,PollingLocation,TOWNSHIP HALL,,Not Given
26,2018-11-06,PollingLocation,TOWNSHIP HALL,,Not Given
26,2018-11-06,PollingLocation,TOWNSHIP HALL,,Not Given
26,2018-11-06,PollingLocation,TOWNSHIP HALL,,Not Given
26,2018-11-06,PollingLocation,TOWNSHIP HALL,,Not Given
26,2018-11-06,PollingLocation,TOWNSHIP HALL,,Not Given
26,2018-11-06,PollingLocation,MONTCALM TWP HALL,,Not Given
26,2018-11-06,PollingLocation,MONTCALM TWP HALL,,Not Given
26,2018-11-06,PollingLocation,MONTCALM TWP HALL,,Not Given
26,2018-11-06,PollingLocation,RICHLAND TWP. HALL,,Not Given
26,2018-11-06,PollingLocation,RICHLAND TWP. HALL,,Not Given
26,2018-11-06,PollingLocation,RICHLAND TWP. HALL,,Not Given
26,2018-11-06,PollingLocation,MARQUETTE ELEM MIDDLE SCHOOL,,Not Given
26,2018-11-06,PollingLocation,R. P. INTERMEDIATE,,Not Given
26,2018-11-06,PollingLocation,GETHSEMANE CHURCH,,Not Given
26,2018-11-06,PollingLocation,GETHSEMANE CHURCH,,Not Given
26,2018-11-06,PollingLocation,GETHSEMANE CHURCH,,Not Given
26,2018-11-06,PollingLocation,TOWNSHIP HALL,,Not Given
26,2018-11-06,PollingLocation,TOWNSHIP HALL,,Not Given
26,2018-11-06,PollingLocation,BROWN TOWNSHIP,,Not Given
26,2018-11-06,PollingLocation,BROWN TOWNSHIP,,Not Given
26,2018-11-06,PollingLocation,CENTRAL ELEMENTARY,,Not Given
26,2018-11-06,PollingLocation,OAKDALE PARK CHRISTIAN,,Not Given
26,2018-11-06,PollingLocation,ROGERS TOWNSHIP HALL,,Not Given
26,2018-11-06,PollingLocation,BRILEY TWP HALL,,Not Given
26,2018-11-06,PollingLocation,LOCKPORT TWP HALL,,Not Given
26,2018-11-06,PollingLocation,LOCKPORT TWP HALL,,Not Given
26,2018-11-06,PollingLocation,LOCKPORT TWP HALL,,Not Given
26,2018-11-06,PollingLocation,LOCKPORT TWP HALL,,Not Given
26,2018-11-06,PollingLocation,LOCKPORT TWP HALL,,Not Given
26,2018-11-06,PollingLocation,LOCKPORT TWP HALL,,Not Given
26,2018-11-06,PollingLocation,COMMUNITY CENTER,,Not Given
26,2018-11-06,PollingLocation,COMMUNITY CENTER,,Not Given
26,2018-11-06,PollingLocation,YALE CITY HALL,,Not Given
26,2018-11-06,PollingLocation,FIRE STATION,,Not Given
26,2018-11-06,PollingLocation,DETROIT SCHOOL OF ARTS,,Not Given
26,2018-11-06,PollingLocation,FIRE STATION #2,,Not Given
26,2018-11-06,PollingLocation,FIRE STATION #1,,Not Given
26,2018-11-06,PollingLocation,THORNAPPLE COVENANT,,Not Given
26,2018-11-06,PollingLocation,MONTMORENCYTWP HALL,,Not Given
26,2018-11-06,PollingLocation,HOME TWP HALL,,Not Given
26,2018-11-06,PollingLocation,HOME TWP HALL,,Not Given
26,2018-11-06,PollingLocation,PINCONNING CITY HALL,,Not Given
26,2018-11-06,PollingLocation,MUNICIPAL BUILDING,,Not Given
26,2018-11-06,PollingLocation,LOUD TWP HALL,,Not Given
26,2018-11-06,PollingLocation,MILTON TOWNSHIP HALL,,Not Given
26,2018-11-06,PollingLocation,EVERGREEN TWP HALL,,Not Given
26,2018-11-06,PollingLocation,STANTON CITY HALL,,Not Given
26,2018-11-06,PollingLocation,ST. JOSEPH PARISH,,Not Given
26,2018-11-06,PollingLocation,ST. JOSEPH PARISH,,Not Given
26,2018-11-06,PollingLocation,PIERSON TWP HALL,,Not Given
26,2018-11-06,PollingLocation,PIERSON TWP HALL,,Not Given
26,2018-11-06,PollingLocation,TROUT LAKE TWP,,Not Given
26,2018-11-06,PollingLocation,CORAL FIRE BARN,,Not Given
26,2018-11-06,PollingLocation,CORAL FIRE BARN,,Not Given
26,2018-11-06,PollingLocation,EVANGELINE TOWNSHIP HALL,,Not Given
26,2018-11-06,PollingLocation,EVANGELINE TOWNSHIP HALL,,Not Given
26,2018-11-06,PollingLocation,SHERIDAN VILLAGE,,Not Given
26,2018-11-06,PollingLocation,SHERIDAN VILLAGE,,Not Given
26,2018-11-06,PollingLocation,SHERIDAN VILLAGE,,Not Given
26,2018-11-06,PollingLocation,BCTWP POLICE DEPT.,,Not Given
26,2018-11-06,PollingLocation,ST LUKES CHURCH,,Not Given
26,2018-11-06,PollingLocation,DOUGLASS TWP HALL,,Not Given
26,2018-11-06,PollingLocation,DOUGLASS TWP HALL,,Not Given
26,2018-11-06,PollingLocation,DOUGLASS TWP HALL,,Not Given
26,2018-11-06,PollingLocation,DOUGLASS TWP HALL,,Not Given
26,2018-11-06,PollingLocation,DOUGLASS TWP HALL,,Not Given
