state,election_date,jurisdiction_type,county_name,precinct_name,name,address
MI,2012-11-06,county,,PRECINCT 12,WEST MIDDLE SCHOOL,1515 REID ROAD GRAND BLANC MI 48439
MI,2012-11-06,county,,PRECINCT 1,YANKEE SPRINGS TWP,284 N BRIGGS ROAD MIDDLEVILLE MI 49333
MI,2012-11-06,county,,PRECINCT 362,GETHSEMANE CHURCH,17701 GLENDALE DETROIT MI 48227
MI,2012-11-06,county,,PRECINCT 378,BURNETTE BAPTIST CH,16801 SCHOOLCRAFT DETROIT MI 48223
MI,2012-11-06,county,,PRECINCT 2,ST. CHRISTOPHERS CHU,3945 WILLIAMSON SAGINAW MI 48601
MI,2012-11-06,county,,PRECINCT 2,LAKEVIEW SCHOOL,CROIX STREET NEGAUNEE MI 49866
MI,2012-11-06,county,,PRECINCT 205,GREENFIELD UNION SCH,420 W SEVEN MILE RD DETROIT MI 48203
MI,2012-11-06,county,,PRECINCT 3,AMBROSE RIDGE APTS,1501 WOODWORTH STREET NE GRAND RAPIDS MI 49525
MI,2012-11-06,county,,PRECINCT 20,MERRILL PARK SCHOOL,1800 GROUT SAGINAW MI 48602
MI,2012-11-06,county,,PRECINCT 5,SPRINGFIELD PLNS ELE,8650 HOLCOMB RD CLARKSTON MI 48348
MI,2012-11-06,county,,PRECINCT 216,HOUSE OF PRAYER,16520 WYOMING DETROIT MI 48221
MI,2012-11-06,county,,PRECINCT 2,IRON MTN CITY HALL,501 S STEPHENSON AVENUE IRON MOUNTAIN MI 49801
MI,2012-11-06,county,,PRECINCT 22,ST ANASTASIA,4571 JOHN R TROY MI 48085
MI,2012-11-06,county,,PRECINCT 232,GRT EMMANUEL,19161 SCHAEFER HWY DETROIT MI 48235
MI,2012-11-06,county,,PRECINCT 3,THETFORD REC. HALL,4014 E VIENNA RD CLIO MI 48420-9700
MI,2012-11-06,county,,PRECINCT 15,SOUTHSIDE VINEYARD,1040 26TH STREET SW WYOMING MI 49509
MI,2012-11-06,county,,PRECINCT 246,GTR. MITCHELL CHURCH,13737 CURTIS DETROIT MI 48235
MI,2012-11-06,county,,PRECINCT 64,CAMELOT WOODS COMM.,BUILDING - 2339 ROWLAND SE GRAND RAPIDS MI 49546
MI,2012-11-06,county,,PRECINCT 2,ST. ANTHONY'S CHURCH,409 W COLUMBIA BELLEVILLE MI 48111
MI,2012-11-06,county,,PRECINCT 387,MUMFORD HIGH,17525 WYOMING DETROIT MI 48221
MI,2012-11-06,county,,PRECINCT 1,SOO TOWNSHIP COMM CE,639 W 3 1/2 MILE RD SAULT STE MARIE MI 49783
MI,2012-11-06,county,,PRECINCT 2,VEVAY TOWNSHIP HALL,780 SOUTH EDEN ROAD MASON MI 48854
MI,2012-11-06,county,,PRECINCT 81,GREATER ST. PAUL,15325 GRATIOT DETROIT MI 48205
MI,2012-11-06,county,,PRECINCT 2,HILTON SCHOOL,9600 HILTON RD BRIGHTON MI 48114
MI,2012-11-06,county,,PRECINCT 96,TRANSFIGURATION CH,5830 SIMON K DETROIT MI 48212
MI,2012-11-06,county,,PRECINCT 1,TOWNSHIP HALL,2300 E M 113 KINGSLEY MI 49649
MI,2012-11-06,county,,PRECINCT 2,TOWNSHIP HALL,13551 MYRON  AVERY DRIVE MARSHALL MI 49068
MI,2012-11-06,county,,PRECINCT 100,THOMAS PHILIP,10235 GRATIOT DETROIT MI 48213
MI,2012-11-06,county,,PRECINCT 2,BOOS CENTER,210 GILBERT ST JACKSON MI 49202
MI,2012-11-06,county,,PRECINCT 1,TOBACCO TWP HALL,1758 DALE ROAD BEAVERTON MI 48612
MI,2012-11-06,county,,PRECINCT 10,FAITH CLINIC COGIC,12260 CAMDEN DETROIT MI 48213
MI,2012-11-06,county,,PRECINCT 1,TOWNSHIP HALL,226 FRONT ST LAKE LINDEN MI 49945
MI,2012-11-06,county,,PRECINCT 111,DETROIT CATH PAST AL,9200 GRATIOT DETROIT MI 48213
MI,2012-11-06,county,,PRECINCT 7,DAYSTAR MINISTRIES,2220 THREE MILE ROAD NE GRAND RAPIDS MI 49525
MI,2012-11-06,county,,PRECINCT 3,NEW CANNAN MBC,8946 CHARLEVOIX DETROIT MI 48214
MI,2012-11-06,county,,PRECINCT 118,BETHEL BAPT CH EAST,5733 HOLCOMB DETROIT MI 48213
MI,2012-11-06,county,,PRECINCT 8,SPENCER SCHOOL,10711 SPENCER ROAD BRIGHTON MI 48114
MI,2012-11-06,county,,PRECINCT 1,SEBEWAING TWP HALL,14 E SHARPSTEEN STREET SEBEWAING MI 48759
MI,2012-11-06,county,,PRECINCT 133,SHERIDAN PLACE I,7501 E JEFFERSON DETROIT MI 48214
MI,2012-11-06,county,,PRECINCT 1,WEST TRAVERSE  TWP,TOWNSHIP HALL  8000 S  M-119 HWY HARBOR SPRINGS MI 49740
MI,2012-11-06,county,,PRECINCT 135,GTR FAITH ASSEMBLY,1330 CRANE DETROIT MI 48214
MI,2012-11-06,county,,PRECINCT 62,PERFECTING CHURCH,7616 E NEVADA DETROIT MI 48234
MI,2012-11-06,county,,PRECINCT 3,CORNERSTONE CHURCH,2395 W HIGH ST JACKSON MI 49203
MI,2012-11-06,county,,PRECINCT 416,GREATER MT TABOR CH,7345 W CHICAGO DETROIT MI 48204
MI,2012-11-06,county,,PRECINCT 480,LA SAD YTH/SEN CTR,7150 W VERNOR DETROIT MI 48209
MI,2012-11-06,county,,PRECINCT 5,CENTENNIAL FARM,RECREATION BUILDING 25797 THIRD ST GROSSE ILE MI 48138
MI,2012-11-06,county,,PRECINCT 336,ST PETER & PAUL BLDG,7718 WESTWOOD DETROIT MI 48228
MI,2012-11-06,county,,PRECINCT 26,HOPE BAPTIST CHURCH,42259 HAYES ROAD STERLING HEIGHTS MI 48313
MI,2012-11-06,county,,PRECINCT 338,ST THOMAS AQUINAS,5780 EVERGREEN DETROIT MI 48228
MI,2012-11-06,county,,PRECINCT 1,COMMUNITY CTR-TUSTIN,310 S NEILSON TUSTIN MI 49688
MI,2012-11-06,county,,PRECINCT 1,MUELLER TOWNSHIP HAL,184 INLAND QUARRY RD GULLIVER MI 49840
MI,2012-11-06,county,,PRECINCT 343,DIXON ACADEMY,8401 TRINITY DETROIT MI 48228
MI,2012-11-06,county,,PRECINCT 345,ST. SUZANNE SCHOOL,19321 W CHICAGO DETROIT MI 48228
MI,2012-11-06,county,,PRECINCT 2,SAWDON SCHOOL,220 LAMSON ST GRAND LEDGE MI 48837
MI,2012-11-06,county,,PRECINCT 23B,ROOSEVELT SCHOOL,30200 LYNDON LIVONIA MI 48154
MI,2012-11-06,county,,PRECINCT 376,WM. FORD MEM. CHURCH,16400 W WARREN DETROIT MI 48228
MI,2012-11-06,county,,PRECINCT 2,NORUP JR.HIGH SCHL,14450 MANHATTAN OAK PARK MI 48237
MI,2012-11-06,county,,PRECINCT 411,ST. JOHN CH.,4950 OAKMAN DETROIT MI 48204
MI,2012-11-06,county,,PRECINCT 4,SC CHURCH OF CHRIST,4410 S SEYMOUR RD SWARTZ CREEK MI 48473
MI,2012-11-06,county,,PRECINCT 6,AVON CLUBHOUSE,2600 AUBURN RD W ROCHESTER HILLS MI 48309
MI,2012-11-06,county,,PRECINCT 1,DUNCAN TWP HALL,HIGHWAY 16 TROUT CREEK MI 49967
MI,2012-11-06,county,,PRECINCT 3,WOODCLIFF-AD. OFFICE,2915 HALL STREET SE GRAND RAPIDS MI 49506
MI,2012-11-06,county,,PRECINCT 7,ATHERTON MIDDLE SCH,3444 S GENESEE BURTON MI 48519
MI,2012-11-06,county,,PRECINCT 3,TRINITY CRC CHURCH,660 S STATE STREET SPARTA MI 49345
MI,2012-11-06,county,,PRECINCT 4,TYRONE TWP BLDG,10408 CENTER ROAD FENTON MI 48430
MI,2012-11-06,county,,PRECINCT 1,ED HIGH SCHOOL,15320 NINE MILE RD EASTPOINTE MI 48021
MI,2012-11-06,county,,PRECINCT 3,POLO FIELDS OF WASH,2955 PACKARD ROAD YPSILANTI MI 48197
MI,2012-11-06,county,,PRECINCT 10,FOREST PARK SCHOOL,18361 FOREST EASTPOINTE MI 48021
MI,2012-11-06,county,,PRECINCT 1,KENT CO RECYCLING &,EDUC CTR - 977 WEALTHY SW GRAND RAPIDS MI 49503
MI,2012-11-06,county,,PRECINCT 9,BETH AHM SYNAGOGUE,5075 WEST MAPLE ROAD WEST BLOOMFIELD MI 48322
MI,2012-11-06,county,,PRECINCT 3,ECORSE MANOR APT,4560 9TH STREET ECORSE MI 48229
MI,2012-11-06,county,,PRECINCT 51,CARTER MIDDLE,12000 MASONIC WARREN MI 48093
MI,2012-11-06,county,,PRECINCT 1,ELBA TWP OFFICE,109 OAK ST ASHLEY ASHLEY MI 48806
MI,2012-11-06,county,,PRECINCT 3,GPP MUNICPAL BLDG,15115 E JEFFERSON GROSSE POINTE PARK MI 48230
MI,2012-11-06,county,,PRECINCT 1,HOPE LUTHERAN CHURCH,2510 JUHL RD MARLETTE MI 48453
MI,2012-11-06,county,,PRECINCT 2,PUTNAM TOWNSHIP HALL,3280 W M-36 PINCKNEY MI 48169
MI,2012-11-06,county,,PRECINCT 10,LAKEWOOD ELEM,1500 BOGIE LAKE RD WHITE LAKE MI 48383
MI,2012-11-06,county,,PRECINCT 1,ENTERPRISE TWP HALL,9022 E BURNS RD MERRITT MI 49667
MI,2012-11-06,county,,PRECINCT 1,BUSHNELL TWP HALL,2983 E BOYER ROAD FENWICK MI 48834
MI,2012-11-06,county,,PRECINCT 1,FIRE STATION,126 N WASHINGTON STREET HUBBARDSTON MI 48845
MI,2012-11-06,county,,PRECINCT 1,TOWNSHIP HALL,6042 ACME RD ACME MI 49610
MI,2012-11-06,county,,PRECINCT 7,ST LUKES CHURCH,3215 FOUR MILE ROAD NE GRAND RAPIDS MI 49525
MI,2012-11-06,county,,PRECINCT 1,STAMBO TWP HALL,110 EAST HILL ROAD IRON RIVER MI 49935
MI,2012-11-06,county,,PRECINCT 4,ADA CONGREGATIONAL,6330 ADA DRIVE SE ADA MI 49301
MI,2012-11-06,county,,PRECINCT 2,SIBLEY ELEM SCHOOL,947 SIBLEY NW GRAND RAPIDS MI 49504
MI,2012-11-06,county,,PRECINCT 1,W. B. CITY HALL,121 N 4TH ST WEST BRANCH MI 48661
MI,2012-11-06,county,,PRECINCT 9,DUNCKEL MIDDLE SCHL,32800 TWELVE MILE RD FARMINGTON HILLS MI 48334
MI,2012-11-06,county,,PRECINCT 4,WEST MIDDLE SCHOOL,105 N MANSFIELD STREET YPSILANTI MI 48197
MI,2012-11-06,county,,PRECINCT 5,FIRE STATION #3,610 9-MILE RD NW COMSTOCK PARK MI 49321
MI,2012-11-06,county,,PRECINCT 16,HILLSIDE ELEM SCH,36801 ELEVEN MILE RD FARMINGTON HILLS MI 48331
MI,2012-11-06,county,,PRECINCT 1,VILLAGE HALL,795 LAKESHORE RD GROSSE POINTE SHORES MI 48230
MI,2012-11-06,county,,PRECINCT 1,BENTON HARBOR HIGH,870 COLFAX BENTON HARBOR MI 49022
MI,2012-11-06,county,,PRECINCT 3,ST JOHNS SCHOOL,1020 IRWIN AVE ALBION MI 49224
MI,2012-11-06,county,,PRECINCT 1,KULICK COMM CNTR,1201 LIVERNOIS FERNDALE MI 48220
MI,2012-11-06,county,,PRECINCT 7,FRONTLINE CHURCH,8283 PFEIFFER FARMS DR SW BYRON CENTER MI 49315
MI,2012-11-06,county,,PRECINCT 2,ALGONAC ELEM. SCHOOL,1300 ST CLAIR BOULEVARD ALGONAC MI 48001
MI,2012-11-06,county,,PRECINCT 2,MAYFIELD TWP HALL,1900 N SAGINAW ROAD LAPEER MI 48446
MI,2012-11-06,county,,PRECINCT 2,GRISWOLD AUDITORIUM,401 HUBBARD STREET ALLEGAN MI 49010
MI,2012-11-06,county,,PRECINCT 1,LAKEFIELD TWP HALL,21050  LAKEFIELD RD MERRILL MI 48637
MI,2012-11-06,county,,PRECINCT 1,HUBBELL COMM. BLDG.,52235 M 26 HUBBELL MI 49934
MI,2012-11-06,county,,PRECINCT 22,POTTER ELEM. SCHOOL,2500 N AVERILL AVE FLINT MI 48506
MI,2012-11-06,county,,PRECINCT 1,SENECA TWP. HALL,SENECA HWY MORENCI MI 49256
MI,2012-11-06,county,,PRECINCT 12,HUNGARIAN REFORMED,9901 ALLEN ALLEN PARK MI 48101
MI,2012-11-06,county,,PRECINCT 1,GUSTIN TWP. HALL,113 S SECOND ST LINCOLN MI 48742
MI,2012-11-06,county,,PRECINCT 1,ALMIRA TWP FIRE/EMS,7272 OLE WHITE DRIVE LAKE ANN MI 49650
MI,2012-11-06,county,,PRECINCT 1,TOWNSHIP HALL,5020 FIFE LAKE RD FIFE LAKE MI 49633
MI,2012-11-06,county,,PRECINCT 3,UNITED METHODIST CHU,7400 MILLER ROAD SWARTZ CREEK MI 48473
MI,2012-11-06,county,,PRECINCT 6,FIRE STATION #1,LOWER LEVEL - 841 ALPINE CHURCH RD COMSTOCK PARK MI 49321
MI,2012-11-06,county,,PRECINCT 1,CALEDONIA TWP. HALL,GILLARD RD SPRUCE MI 48762
MI,2012-11-06,county,,PRECINCT 5,MCMORRAN PLACE,701 MCMORRAN BOULEVARD PORT HURON MI 48060
MI,2012-11-06,county,,PRECINCT 1,SOMERSET TOWNSHIP,12715 E CHICAGO RD SOMERSET CENTER MI 49282
MI,2012-11-06,county,,PRECINCT 3,COMMUNITY HIGH SCHL,401 N DIVISION ST ANN ARBOR MI 48104
MI,2012-11-06,county,,PRECINCT 5,NORTHSIDE SCHOOL,912 BARTON DR ANN ARBOR MI 48105
MI,2012-11-06,county,,PRECINCT 31,PALMER ELEM SCHOOL,309 PALMER ST NE GRAND RAPIDS MI 49505
MI,2012-11-06,county,,PRECINCT 14,MARSHALL SCHOOL,35100 BAYVIEW WESTLAND MI 48186
MI,2012-11-06,county,,PRECINCT 4,ANGELL SCHOOL,1608 S UNIVERSITY AVE ANN ARBOR MI 48104
MI,2012-11-06,county,,PRECINCT 1,MICHIGAN LEAGUE,911 N UNIVERSITY AVE ANN ARBOR MI 48109
MI,2012-11-06,county,,PRECINCT 2,HAGAR TOWNSHIP HALL,3900 RIVERSIDE ROAD RIVERSIDE MI 49084
MI,2012-11-06,county,,PRECINCT 1,MICHIGAN UNION,530 S STATE ST ANN ARBOR MI 48104
MI,2012-11-06,county,,PRECINCT 8,GRISWOLD BAPT CHURCH,1232 GRISWOLD ST PORT HURON MI 48060
MI,2012-11-06,county,,PRECINCT 1,PUBLIC SAFETY BLDG,218 W GENESEE ST FRANKENMUTH MI 48734
MI,2012-11-06,county,,PRECINCT 1,ERWIN TOWN HALL,N8908 VANBUSKIRK RD IRONWOOD MI 49938
MI,2012-11-06,county,,PRECINCT 1,FRASER TOWNSHIP HALL,1474 N MACKINAW RD LINWOOD MI 48634
MI,2012-11-06,county,,PRECINCT 57,GREEN ACRES SCHOOL,4655 HOLMES WARREN MI 48092
MI,2012-11-06,county,,PRECINCT 2,CROSSROADS NAZARENE,5366 S STATE RD GOODRICH MI 48438
MI,2012-11-06,county,,PRECINCT 32,BOARD OF ED. SERVICE,BUILDING - 900 UNION AVE NE GRAND RAPIDS MI 49503
MI,2012-11-06,county,,PRECINCT 35B,MCKINLEY CENTER,9101 HILLCREST AVE LIVONIA MI 48150
MI,2012-11-06,county,,PRECINCT 1,RICHFIELD TOWNSHP,3888 S MAPLE VALLEY RD ST HELEN MI 48656
MI,2012-11-06,county,,PRECINCT 1,WINN COMMUNITY BLDG,WINN COMMUNITY BUILDING MT PLEASANT MI 48858
MI,2012-11-06,county,,PRECINCT 1,HARBOR SPRINGS,CITY HALL 160 ZOLL ST HARBOR SPRINGS MI 49740
MI,2012-11-06,county,,PRECINCT 1,WAYNE TOWNSHIP HALL,53950 GLENWOOD RD DOWAGIAC MI 49047
MI,2012-11-06,county,,PRECINCT 1,BALDWIN TWP HALL,1119 MONUMENT ROAD TAWAS CITY MI 48763
MI,2012-11-06,county,,PRECINCT 2,COLONIAL WOOD CHURCH,3240 PINE GROVE AVENUE PORT HURON MI 48060
MI,2012-11-06,county,,PRECINCT 2,CASCO TOWNHSIP,4512 MELDRUM ROAD CASCO MI 48064
MI,2012-11-06,county,,PRECINCT 9,SAVAGE SCHOOL,42975 SAVAGE RD BELLEVILLE MI 48111
MI,2012-11-06,county,,PRECINCT 1,HICKORY FIRE STATION,14505 S KELLOGG SCHOOL RD HICKORY CORNERS MI 49060
MI,2012-11-06,county,,PRECINCT 1,BATES TOWNSHIP HALL,3070 EAST US 2 IRON RIVER MI 49935
MI,2012-11-06,county,,PRECINCT 437,NEW BETHEL BPT CH,8430 LINWOOD DETROIT MI 48206
MI,2012-11-06,county,,PRECINCT 3,IRON RIVER CITY HALL,106 W GENESEE STREET IRON RIVER MI 49935
MI,2012-11-06,county,,PRECINCT 2,FIRE STATION # 2,115 S ULDRIKS DR BATTLE CREEK MI 49017
MI,2012-11-06,county,,PRECINCT 4,BEDFORD LIBRARY,8575 JACKMAN  RD TEMPERANCE MI 48182
MI,2012-11-06,county,,PRECINCT 1,TOWNSHIP HALL,W905 US 2 & 41 WILSON MI 49896
MI,2012-11-06,county,,PRECINCT 1,BENNINGTON TWP HALL,5849 S M-52 OWOSSO MI 48867
MI,2012-11-06,county,,PRECINCT 2,TOWNSHIP HALL,8916 M-140 BERRIEN CENTER MI 49102
MI,2012-11-06,county,,PRECINCT 1,SCHOOL,6609 VINE ST CASEVILLE MI 48725
MI,2012-11-06,county,,PRECINCT 3,NORTHVILLE HIGH SCHL,45700 SIX MILE NORTHVILLE MI 48168
MI,2012-11-06,county,,PRECINCT 7,SCS SENIOR CENTER,20000 STEPHENS ST CLAIR SHORES MI 48080
MI,2012-11-06,county,,PRECINCT 6,MUNICIPAL BUILDING,151 MARTIN BIRMINGHAM MI 48009
MI,2012-11-06,county,,PRECINCT 8,BALDWIN CENTER,212 BALDWIN AVENUE PONTIAC MI 48342
MI,2012-11-06,county,,PRECINCT 1,BISMARCK TWP. HALL,7662 CLAUS ROAD HAWKS MI 49743
MI,2012-11-06,county,,PRECINCT 442,THIRKELL SCHOOL,7724 14TH DETROIT MI 48206
MI,2012-11-06,county,,PRECINCT 25,FOX HILLS ELEM SCH,1661 HUNTERS RIDGE DR BLOOMFIELD HILLS MI 48304
MI,2012-11-06,county,,PRECINCT 1,EMMANUEL LUTHERAN,201 N RIVER BLVD YPSILANTI MI 48198
MI,2012-11-06,county,,PRECINCT 49,RANSOM TOWER APTS,50 RANSOM NE (BARCLAY ENT) GRAND RAPIDS MI 49503
MI,2012-11-06,county,,PRECINCT 2,COLOMA TWP HALL,4919 PAW PAW LAKE ROAD COLOMA MI 49038
MI,2012-11-06,county,,PRECINCT 2,DERBY MIDDLE SCHOOL,1300 DERBY BIRMINGHAM MI 48009
MI,2012-11-06,county,,PRECINCT 57,PLYMOUTH CONGREG.,CHURCH - 4010 KALAMAZOO SE GRAND RAPIDS MI 49508
MI,2012-11-06,county,,PRECINCT 1,BOURRET TWP HALL,2749 SCHOOL RD ALGER MI 48610
MI,2012-11-06,county,,PRECINCT 1,TOWNSHIP HALL,6767 MAIN ST CASEVILLE MI 48725
MI,2012-11-06,county,,PRECINCT 1,BOWNE HISTORIC HALL,8240 ALDEN NASH SE ALTO MI 49302
MI,2012-11-06,county,,PRECINCT 1,RUST TWP HALL,23390 COHOON RD HILLMAN MI 49746
MI,2012-11-06,county,,PRECINCT 288,BOW SCHOOL,19801 PREVOST DETROIT MI 48235
MI,2012-11-06,county,,PRECINCT 70,DICKINSON ELEMENTARY,SCHOOL - 448 DICKINSON SE GRAND RAPIDS MI 49507
MI,2012-11-06,county,,PRECINCT 448,TABERNACLE BPT CH,2080 W GRAND BLVD DETROIT MI 48208
MI,2012-11-06,county,,PRECINCT 2,WESTFIELD CENTER,2700 WESTFIELD RD TRENTON MI 48183
MI,2012-11-06,county,,PRECINCT 302,GRAYLING TWP HALL,2090 VIKING WAY GRAYLING MI 49738
MI,2012-11-06,county,,PRECINCT 1,SENIOR CENTER,122 STAR ROAD SPRING ARBOR MI 49283
MI,2012-11-06,county,,PRECINCT 1,OVID TOWNSHIP HALL,1015 BAESE COURT OVID MI 48866
MI,2012-11-06,county,,PRECINCT 1,GREEN CHRT TWP HALL,21431 NORTHLAND DR PARIS MI 49338
MI,2012-11-06,county,,PRECINCT 1,HASTINGS JR HIGH,232 W GRAND ST HASTINGS MI 49058
MI,2012-11-06,county,,PRECINCT 1,COMMUNITY BUILDING,7361 MAIN STREET OWENDALE MI 48754
MI,2012-11-06,county,,PRECINCT 1,R. LAGINESS PARK,9505 BRANDON ROAD NEWPORT MI 48166
MI,2012-11-06,county,,PRECINCT 1,TOWNSHIP HALL,490 QUARTERLINE RD NEWAYGO MI 49337
MI,2012-11-06,county,,PRECINCT 1,CASPIAN G. FIRE HALL,4 MUSEUM DRIVE CASPIAN MI 49915
MI,2012-11-06,county,,PRECINCT 2,MASON CITY HALL,201 W ASH STREET MASON MI 48854
MI,2012-11-06,county,,PRECINCT 2,TOWNSHIP HALL,490 QUARTERLINE RD NEWAYGO MI 49337
MI,2012-11-06,county,,PRECINCT 3,GUDITH SCHOOL,22700 SIBLEY ROAD RIVERVIEW MI 48193
MI,2012-11-06,county,,PRECINCT 153,EDMONSON SCHOOL,1300 W CANFIELD DETROIT MI 48201
MI,2012-11-06,county,,PRECINCT 3,BURTCHVILLE TOWNSHIP,4000 BURTCH ROAD BURTCHVILLE MI 48059
MI,2012-11-06,county,,PRECINCT 3,HAMT COMMUNITY CTR-O,11350 CHAREST HAMTRAMCK MI 48212
MI,2012-11-06,county,,PRECINCT 1,TOWNSHIP HALL,71 HAYES TOWER RD GAYLORD MI 49735
MI,2012-11-06,county,,PRECINCT 7,SENIOR CITIZEN PLAZA,2620 HOLBROOK HAMTRAMCK MI 48212
MI,2012-11-06,county,,PRECINCT 1,TOWNSHIP HALL,N4298 GORMAN ROAD SAINT IGNACE MI 49781
MI,2012-11-06,county,,PRECINCT 1,CALDWELL TWP HALL,9510 W WALKER ROAD MANTON MI 49663
MI,2012-11-06,county,,PRECINCT 1,CEDARVILLE TWP HALL,8235 OLD MILL LN CEDARVILLE MI 49719
MI,2012-11-06,county,,PRECINCT 3,PEPPER SCHOOL,24301 CHURCH OAK PARK MI 48237
MI,2012-11-06,county,,PRECINCT 1,TOWNSHIP HALL,HEMLOCK & MAIN ST WHITE PINE MI 49971
MI,2012-11-06,county,,PRECINCT 4,CHURCH OF NAZARENE,696 E MAHAN HAZEL PARK MI 48030
MI,2012-11-06,county,,PRECINCT 154,EDMONSON SCHOOL,1300 W CANFIELD DETROIT MI 48201
MI,2012-11-06,county,,PRECINCT 4,BEECH ELEMENTARY ,19990 BEECH DALY ROAD REDFORD MI 48240
MI,2012-11-06,county,,PRECINCT 1,CHAMP. TWP. FIREHALL,5170 US 41 HWY CHAMPION MI 49814
MI,2012-11-06,county,,PRECINCT 1,PERRY SCHOOL(OLD GYM,550 PERRY ST YPSILANTI MI 48197
MI,2012-11-06,county,,PRECINCT 13,HIGGINS ELEM  SCH,29901 24 MILE ROAD CHESTERFIELD MI 48051
MI,2012-11-06,county,,PRECINCT 1,HENDERSON TWP HALL,2076 W 46 RD  CADILLAC CADILLAC MI 49601
MI,2012-11-06,county,,PRECINCT 15,ASPEN CREEK APTS.,30001 23 MILE ROAD NEW BALTIMORE MI 48047
MI,2012-11-06,county,,PRECINCT 2,HARWOOD ELEMENTARY,4900 SOUTHLAWN DRIVE STERLING HEIGHTS MI 48310
MI,2012-11-06,county,,PRECINCT 1,NELSON TWP HALL,2 MAPLE ST SAND LAKE MI 49343
MI,2012-11-06,county,,PRECINCT 6,MORAN PARK CHURCH,97 W 22ND STREET HOLLAND MI 49423
MI,2012-11-06,county,,PRECINCT 5,CENTER  TOWNSHIP,TOWNSHIP HALL  981 VAN ROAD PELLSTON MI 49769
MI,2012-11-06,county,,PRECINCT 5,WALKER ICE & FITNESS,4151 REMEMBRANCE RD GRAND RAPIDS MI 49544
MI,2012-11-06,county,,PRECINCT 8,CALVARY BAPTIST CHUR,517 W 32ND STREET HOLLAND MI 49423
MI,2012-11-06,county,,PRECINCT 16,RUTH PETERSEN BLDG,990 JOSLYN PONTIAC MI 48341
MI,2012-11-06,county,,PRECINCT 3,SC CHURCH OF CHRIST,4410 S SEYMOUR RD SWARTZ CREEK MI 48473
MI,2012-11-06,county,,PRECINCT 349,N AMERICAN IND CTR,22720 PLYMOUTH DETROIT MI 48239
MI,2012-11-06,county,,PRECINCT 11,CLINTONDALE HIGH,35200 LITTLE MACK CLINTON TOWNSHIP MI 48035
MI,2012-11-06,county,,PRECINCT 7,YPSI TWP FIRE STATN,222 S FORD BLVD YPSILANTI MI 48197
MI,2012-11-06,county,,PRECINCT 14,CLINTON VALLEY ELEM,1260 MULBERRY CLINTON TOWNSHIP MI 48035
MI,2012-11-06,county,,PRECINCT 1,GODS HOUSE OF PRAYER,11843 HAMILTON AVE HIGHLAND PARK MI 48203
MI,2012-11-06,county,,PRECINCT 24,ST. MARGARET CHURCH,21201 THIRTEEN MILE ROAD ST CLAIR SHORES MI 48082
MI,2012-11-06,county,,PRECINCT 1,COLUMBIA TWP HALL,53053 CR 388 GRAND JUNCTION MI 49056
MI,2012-11-06,county,,PRECINCT 43,CROMIE  SCHOOL,29797 GILBERT AT COMMON WARREN MI 48093
MI,2012-11-06,county,,PRECINCT 1,CUMMING TWP HALL,750 N MORRISON RD WEST BRANCH MI 48661
MI,2012-11-06,county,,PRECINCT 12,CARKENORD ELEM  SCHL,27100 24 MILE RD CHESTERFIELD MI 48051
MI,2012-11-06,county,,PRECINCT 15,MORAINE ELEMENTARY,46811 EIGHT MILE NORTHVILLE MI 48167
MI,2012-11-06,county,,PRECINCT 1,CITY HALL,26 W SPEAKER ST SANDUSKY MI 48471
MI,2012-11-06,county,,PRECINCT 1,CURTIS TOWNSHIP HALL,4932 F-30 GLENNIE MI 48737
MI,2012-11-06,county,,PRECINCT 20,SALVATION ARMY ,469 MLK BLVD S PONTIAC MI 48341
MI,2012-11-06,county,,PRECINCT 33,HOWARD SCHOOL,1611 N YORK DEARBORN MI 48128
MI,2012-11-06,county,,PRECINCT 408,NW CHURCH OF CHRIST,5151 OAKMAN DETROIT MI 48204
MI,2012-11-06,county,,PRECINCT 35,LINDBERGH SCHOOL,WAVERLY & MYRTLE DEARBORN MI 48128
MI,2012-11-06,county,,PRECINCT 1,RUDYARD TOWNSHIP,18725 W MACKINAC TR RUDYARD MI 49780
MI,2012-11-06,county,,PRECINCT 1,FIRE HALL,23175 ARMADA CENTER ROAD ARMADA MI 48005
MI,2012-11-06,county,,PRECINCT 2,IRA TOWNSHIP HALL,7085 MELDRUM RD FAIR HAVEN MI 48023
MI,2012-11-06,county,,PRECINCT 5,COMMUNITY REFORMED,10476 FELCH ST ZEELAND MI 49464
MI,2012-11-06,county,,PRECINCT 12,COOLEY ELEM SCHOOL,2000 HIGHFIELD WATERFORD MI 48329
MI,2012-11-06,county,,PRECINCT 1,KING CENTER,1107 ADRIAN ST JACKSON MI 49203
MI,2012-11-06,county,,PRECINCT 36,HOPE METHODIST,26275 NORTHWESTERN HWY SOUTHFIELD MI 48076
MI,2012-11-06,county,,PRECINCT 103,WM BECKHAM ACAD,9860 PARK DRIVE DETROIT MI 48213
MI,2012-11-06,county,,PRECINCT 5,HOPE MIDDLE SCHOOL,2020 PARK LANE HOLT MI 48842
MI,2012-11-06,county,,PRECINCT 18,JONAS SALK ELEM,17601 FIFTEEN MILE ROAD CLINTON TOWNSHIP MI 48035
MI,2012-11-06,county,,PRECINCT 1,HESPERIA VILLAGE HAL,33 E MICHIGAN AVE HESPERIA MI 49421
