election_date,state,jurisdiction,jurisdiction_type,precinct_id,precinct_name,name,address
2018-11-06,TX,Harris,county,0292,,Audrey H Lawson Middle School,"14000 Stancliff Street, Houston 77045-5328"
2018-11-06,TX,Harris,county,0293,,Andy Anderson Elementary School,"5727 Ludington Drive, Houston 77035-4305"
2018-11-06,TX,Harris,county,0294,,Southeast Community Church,"10413 Ashville Drive, Houston 77051-4260"
2018-11-06,TX,Harris,county,0295,,Greater Lighthouse Church of God in Christ,"4514 Knoxville Street, Houston 77051-2662"
2018-11-06,TX,Harris,county,0296,,Lansdale Park Community Center,"8201 Roos Road, Houston 77036-6313"
2018-11-06,TX,Harris,county,0297,,Sharpstown Park Community Center,"6600 Harbor Town Drive, Houston 77036-4052"
2018-11-06,TX,Harris,county,0298,,Waldo Emerson Elementary School,"9533 Skyline Drive, Houston 77063-5215"
2018-11-06,TX,Harris,county,0299,,Treasure Forest Elementary School,"7635 Amelia Road, Houston 77055-1737"
2018-11-06,TX,Harris,county,0300,,Sampson Elementary School,"16002 Coles Crossing Drive, Cypress 77429-6981"
2018-11-06,TX,Harris,county,0301,,Red Bluff Elementary School,"416 Bearle Street, Pasadena 77506-3098"
2018-11-06,TX,Harris,county,0302,,Deepwater Junior High School,"501 Glenmore Drive, Pasadena 77503-1518"
2018-11-06,TX,Harris,county,0303,,The Vosswood,"815 South Voss Road, Houston 77057-1031"
2018-11-06,TX,Harris,county,0304,,Herod Elementary School,"5627 Jason Street, Houston 77096-2110"
2018-11-06,TX,Harris,county,0305,,Lone Star College Cypress Center,"19710 Clay Road, Katy 77449"
2018-11-06,TX,Harris,county,0306,,Clear Lake High School,"2929 Bay Area Boulevard, Houston 77058"
2018-11-06,TX,Harris,county,0307,,City of Nassau Bay Council Chamber,"1800 Space Park Drive No 200, Nassau Bay 77058-3508"
2018-11-06,TX,Harris,county,0308,,Courtyard by Marriott Houston Hobby,"9190 Gulf Freeway, Houston 77017-7009"
2018-11-06,TX,Harris,county,0309,,South Transition Campus,"11339 Britoak Lane, Houston 77079-3446"
2018-11-06,TX,Harris,county,0310,,Northbrook Middle School,"3030 Rosefield Drive, Houston 77080-2610"
2018-11-06,TX,Harris,county,0311,,Ed White Elementary School,"9001 Triola Lane, Houston 77036-6147"
2018-11-06,TX,Harris,county,0312,,Mark White Elementary School,"2515 Old Farm Road, Houston 77063"
2018-11-06,TX,Harris,county,0313,,Sheraton Houston Brookhollow Hotel,"3000 North Loop West Freeway, Houston 77092-8810"
2018-11-06,TX,Harris,county,0314,,Jan Hansen Aragon Middle School,"16823 West Road, Houston 77095-5503"
2018-11-06,TX,Harris,county,0315,,Elrod Elementary School,"6230 Dumfries Drive, Houston 77096-4603"
2018-11-06,TX,Harris,county,0316,,Pilgrim Lutheran Church Narthex,"8601 Chimney Rock Road, Houston 77096-1399"
2018-11-06,TX,Harris,county,0317,,Godwin Park Community Center,"5101 Rutherglenn Drive, Houston 77096"
2018-11-06,TX,Harris,county,0318,,Hobby Elementary School,"4021 Woodmont Drive, Houston 77045-3515"
2018-11-06,TX,Harris,county,0319,,Hiram Clarke Multi Service Center,"3810 West Fuqua Street, Houston 77045-6402"
2018-11-06,TX,Harris,county,0320,,Woodland Lodge No 1157,"8337 Sweetwater Lane, Houston 77037-3615"
2018-11-06,TX,Harris,county,0321,,Melrose Park Community Center,"1001 Canino Road, Houston 77076-1218"
2018-11-06,TX,Harris,county,0322,,Northwest Church of Christ,"6720 West Tidwell Road, Houston 77092-1436"
2018-11-06,TX,Harris,county,0323,,Sheraton Houston Brookhollow Hotel,"3000 North Loop West Freeway, Houston 77092-8810"
2018-11-06,TX,Harris,county,0324,,Harper Alternative School,"4425 North Shepherd Drive, Houston 77018"
2018-11-06,TX,Harris,county,0325,,High School Ahead Academy,"5320 Yale Street, Houston 77091-5730"
2018-11-06,TX,Harris,county,0326,,Armandina Farias Early Childhood Center,"515 Rittenhouse Street, Houston 77076"
2018-11-06,TX,Harris,county,0327,,Wesley Elementary School,"800 Dillard Street, Houston 77091-2301"
2018-11-06,TX,Harris,county,0328,,Saint Frances Cabrini Catholic Community Parish Hall,"10727 Hartsook Street, Houston 77034-3597"
2018-11-06,TX,Harris,county,0329,,W I Stevenson Middle School,"9595 Winkler Drive, Houston 77017-5921"
2018-11-06,TX,Harris,county,0330,,Buffalo Creek Elementary School,"2801 Blalock Road, Houston 77080-2822"
2018-11-06,TX,Harris,county,0331,,Katy Junior High School,"5350 Franz Road, Katy 77493-1747"
2018-11-06,TX,Harris,county,0332,,Jean Hines Caldwell Elementary School,"5515 West Orem Drive, Houston 77085"
2018-11-06,TX,Harris,county,0333,,Evelyn Meador Branch Library,"2400 Meyer Road, Seabrook 77586-2964"
2018-11-06,TX,Harris,county,0334,,Ramada Inn,"6115 Will Clayton Parkway, Humble 77338-8127"
2018-11-06,TX,Harris,county,0335,,Jane Long Academy Middle School,"6501 Bellaire Boulevard, Houston 77074-6428"
2018-11-06,TX,Harris,county,0336,,Houston Sports Park,"12211 Kirby Drive, Houston 77045"
2018-11-06,TX,Harris,county,0337,,Fondren Elementary School,"12405 Carlsbad Street, Houston 77085-1224"
2018-11-06,TX,Harris,county,0338,,Alexander Elementary School,"8500 Brookwulf Drive, Houston 77072-3837"
2018-11-06,TX,Harris,county,0339,,Looscan Elementary School,"3800 Robertson Street, Houston 77009-4959"
2018-11-06,TX,Harris,county,0340,,Good Shepherd Episcopal Church,"2929 Woodland Hills Drive, Humble 77339-1496"
2018-11-06,TX,Harris,county,0341,,Burbank Elementary School,"216 Tidwell Road, Houston 77022-2046"
2018-11-06,TX,Harris,county,0342,,Calvert Elementary School,"1925 Marvell Drive, Houston 77032-2085"
2018-11-06,TX,Harris,county,0343,,Houston Federation of Teachers,"2704 Sutherland Street, Houston 77023-5399"
2018-11-06,TX,Harris,county,0344,,Greater Emmanuel Family Worship Center,"3915 Kelley Street, Houston 77026-1411"
2018-11-06,TX,Harris,county,0345,,Sylvan Rodriguez Jr Elementary School,"5858 Chimney Rock Road, Houston 77081-2715"
2018-11-06,TX,Harris,county,0346,,Deer Park Junior High School,"410 East 9th Street, Deer Park 77536"
2018-11-06,TX,Harris,county,0347,,Vincent Miller Intermediate School,"1002 Fairmont Parkway, Pasadena 77504-2999"
2018-11-06,TX,Harris,county,0348,,Pasadena First Church of the Nazarene,"3610 Watters Road, Pasadena 77504-2398"
2018-11-06,TX,Harris,county,0349,,Heritage Park Baptist Church,"2732 FM 528 Road, Webster 77598-4502"
2018-11-06,TX,Harris,county,0350,,The Rice School,"7550 Seuss Drive, Houston 77025-2271"
2018-11-06,TX,Harris,county,0351,,Pine Forest Elementary School,"19702 West Lake Houston Parkway, Humble 77346-2000"
2018-11-06,TX,Harris,county,0352,,San Jacinto College Central Campus Library,"8060 Spencer Highway, Pasadena 77505-5999"
2018-11-06,TX,Harris,county,0353,,Purple Sage Elementary School,"6500 Purple Sage Road, Houston 77049-3800"
2018-11-06,TX,Harris,county,0354,,Kenneth J Tice Elementary School,"14120 Wallisville Road, Houston 77049-4031"
2018-11-06,TX,Harris,county,0355,,James H Law Elementary School,"12401 South Coast Drive, Houston 77047-2736"
2018-11-06,TX,Harris,county,0356,,Walnut Bend Elementary School,"10620 Briar Forest Drive, Houston 77042-2320"
2018-11-06,TX,Harris,county,0357,,Hidden Hollow Elementary School,"4104 Appalachian Trail, Kingwood 77345-1099"
2018-11-06,TX,Harris,county,0358,,Richard and Kitty Spence Elementary School,"1300 Gears Road, Houston 77067-4204"
2018-11-06,TX,Harris,county,0359,,Betty Roberts Best Elementary School,"10000 Centre Parkway, Houston 77036-8200"
2018-11-06,TX,Harris,county,0360,,La Quinta Inn Houston Greenway,"4015 Southwest Freeway, Houston 77027-7401"
2018-11-06,TX,Harris,county,0361,,Rice Memorial Center,"Rice University Entrance 20, Houston 77005"
2018-11-06,TX,Harris,county,0362,,Westland Baptist Church,"1407 West Grand Parkway South, Katy 77494-8201"
2018-11-06,TX,Harris,county,0363,,Whispering Pines Elementary School,"17321 Woodland Hills Drive, Humble 77346-3001"
2018-11-06,TX,Harris,county,0364,,Willie B Ermel Elementary School,"7103 Woodsman Trail, Houston 77040-1839"
2018-11-06,TX,Harris,county,0365,,Saint Pius the Tenth High School,"811 West Donovan Street, Houston 77091-5643"
2018-11-06,TX,Harris,county,0366,,Gloria B Sammons Elementary School,"2301 Frick Road, Houston 77038-1701"
2018-11-06,TX,Harris,county,0367,,B T Washington High School,"119 East 39th Street, Houston 77018-6545"
2018-11-06,TX,Harris,county,0368,,Galena Park ISD Administration Building,"14705 Woodforest Boulevard, Houston 77015-3231"
2018-11-06,TX,Harris,county,0369,,Leonel J Castillo Community Center,"2101 South Street, Houston 77009-8039"
2018-11-06,TX,Harris,county,0370,,Goodson Middle School,"17333 Huffmeister Road, Cypress 77429-6403"
2018-11-06,TX,Harris,county,0371,,Faith Christian Center,"10118 Tidwell Road, Houston 77078-3702"
2018-11-06,TX,Harris,county,0372,,Southmeadow Property Owners Clubhouse,"12002 Fairmeadow Drive, Houston 77071-2504"
2018-11-06,TX,Harris,county,0373,,Kashmere MultiService Center,"4802 Lockwood Drive, Houston 77026-2941"
2018-11-06,TX,Harris,county,0374,,Knights of Columbus Hall Council 5077,"5309 Oates Road, Houston 77013-2850"
2018-11-06,TX,Harris,county,0375,,Felix L Baldree Building,"13828 Corpus Christi Street, Houston 77015-3912"
2018-11-06,TX,Harris,county,0376,,Royalwood Elementary School,"7715 Royalwood Drive, Houston 77049-2314"
2018-11-06,TX,Harris,county,0377,,Bayshore Elementary School,"800 McCabe Road, La Porte 77571-6717"
2018-11-06,TX,Harris,county,0378,,Forest Bend Civic Building,"4300 Laura Leigh Lane, Friendswood 77546-4168"
2018-11-06,TX,Harris,county,0379,,Bellfort Church of Christ,"6606 Bellfort Street, Houston 77087-6410"
2018-11-06,TX,Harris,county,0380,,Deussen Park Senior Center,"12303 Sonnier Street, Houston 77044-7208"
2018-11-06,TX,Harris,county,0381,,Alice Johnson Junior High School,"15500 Proctor Street, Channelview 77530-2697"
2018-11-06,TX,Harris,county,0382,,Sheldon Elementary School,"17203 Hall Shepperd Road, Houston 77049-1049"
2018-11-06,TX,Harris,county,0383,,Carverdale Park Community Center,"9920 Porto Rico Road, Houston 77041-7536"
2018-11-06,TX,Harris,county,0384,,Riceville Mount Olive Baptist Church,"11539 South Gessner Road, Houston 77071-2209"
2018-11-06,TX,Harris,county,0385,,Memorial Drive Christian Church,"11750 Memorial Drive, Houston 77024-7298"
2018-11-06,TX,Harris,county,0386,,George H Gentry Junior High School,"1919 East Archer Road, Baytown 77521-9310"
2018-11-06,TX,Harris,county,0387,,Highlands Elementary School GCCISD,"200 East Wallisville Road, Highlands 77562-3896"
2018-11-06,TX,Harris,county,0388,,Humble Middle School,"11207 Will Clayton Parkway, Humble 77346-3005"
2018-11-06,TX,Harris,county,0389,,University of Houston Recreation and Wellness Center,"4500 University Drive, Houston 77004"
2018-11-06,TX,Harris,county,0390,,Wheeler Avenue Baptist Church Fellowship Hall,"3826 Wheeler Avenue, Houston 77004-2604"
2018-11-06,TX,Harris,county,0391,,City of Houston Fire Station 72,"17401 Saturn Lane, Houston 77058-2298"
2018-11-06,TX,Harris,county,0392,,Living Faith Baptist Church,"4310 Holloway Drive, Houston 77047-1119"
2018-11-06,TX,Harris,county,0393,,Hope Christian Reformed Church,"770 Pineloch Drive, Houston 77062"
2018-11-06,TX,Harris,county,0394,,Pasadena High School,"206 South Shaver Street, Pasadena 77506-2016"
2018-11-06,TX,Harris,county,0395,,Ashford Elementary School,"1815 Shannon Valley Drive, Houston 77077-4901"
2018-11-06,TX,Harris,county,0396,,Scenic Woods Regional Library,"10677 Homestead Road, Houston 77016"
2018-11-06,TX,Harris,county,0397,,1st Baptist Church North Houston,"4422 Lauder Road, Houston 77039-3599"
2018-11-06,TX,Harris,county,0398,,Horne Elementary School,"14950 West Little York Road, Houston 77084-1598"
2018-11-06,TX,Harris,county,0399,,Calvary Hill Funeral Home,"21723 Aldine Westfield Road, Humble 77338"
2018-11-06,TX,Harris,county,0400,,Church on the Rock,"433 Barker Cypress Road, Houston 77094"
2018-11-06,TX,Harris,county,0401,,Lakewood Park Community Center,"8811 Feland Street, Houston 77028-2016"
2018-11-06,TX,Harris,county,0402,,Robert L Frost Elementary School,"5002 Almeda Genoa Road, Houston 77048-4725"
2018-11-06,TX,Harris,county,0403,,Westbury Baptist Church,"10425 Hillcroft Street, Houston 77096-4798"
2018-11-06,TX,Harris,county,0404,,Keller Middle School,"1711 Magnolia Street, Pasadena 77503"
2018-11-06,TX,Harris,county,0405,,Salyards Middle School,"21757 Fairfield Place Drive, Cypress 77433-3196"
2018-11-06,TX,Harris,county,0406,,Kashmere MultiService Center,"4802 Lockwood Drive, Houston 77026-2941"
2018-11-06,TX,Harris,county,0407,,John Knox Presbyterian Church,"2525 Gessner Road, Houston 77080-3800"
2018-11-06,TX,Harris,county,0408,,Little York Volunteer Fire Station 81,"10410 Airline Drive, Houston 77037-1304"
2018-11-06,TX,Harris,county,0409,,Pep Mueller County Park Clubhouse,"14750 Henry Road, Houston 77060-5625"
2018-11-06,TX,Harris,county,0410,,Holiday Inn Houston Intercontinental,"15222 John F Kennedy Boulevard, Houston 77032-2306"
2018-11-06,TX,Harris,county,0411,,Mary Walke Stephens Elementary School,"2402 Aldine Mail Route Road, Houston 77039-5510"
2018-11-06,TX,Harris,county,0412,,Julia C Hester House,"2020 Solo Street, Houston 77020-4224"
2018-11-06,TX,Harris,county,0413,,North Shore Elementary School,"14310 Duncannon Drive, Houston 77015-2514"
2018-11-06,TX,Harris,county,0414,,Cedar Bayou Junior School,"2610 Elvinta Street, Baytown 77520-3826"
2018-11-06,TX,Harris,county,0415,,HC Clear Lake Park Recreation Building,"5001 Nasa Road 1, Seabrook 77586-5305"
2018-11-06,TX,Harris,county,0416,,Pipers Meadow Community Center,"15920 Pipers View Drive, Webster 77598-2550"
2018-11-06,TX,Harris,county,0417,,Stuchbery Elementary School,"11210 Hughes Road, Houston 77089-4636"
2018-11-06,TX,Harris,county,0418,,Beverly Hills Community Center,"10201 Kingspoint Road, Houston 77075"
2018-11-06,TX,Harris,county,0419,,Park View Intermediate School,"3003 Dabney Drive, Pasadena 77502-5530"
2018-11-06,TX,Harris,county,0420,,Deer Park Community Center,"610 East San Augustine Street, Deer Park 77536-0700"
2018-11-06,TX,Harris,county,0421,,Woodcreek Middle School,"14600 Woodson Park Drive, Houston 77044-4492"
2018-11-06,TX,Harris,county,0422,,Crestmont Park Community Center,"5200 Selinsky Road, Houston 77048-1739"
2018-11-06,TX,Harris,county,0423,,Black Elementary School,"160 Mill Stream Lane, Houston 77060-4199"
2018-11-06,TX,Harris,county,0424,,Housman Elementary School,"6705 Housman Street, Houston 77055-2221"
2018-11-06,TX,Harris,county,0425,,Judy Bush Elementary School,"9730 Stroud Drive, Houston 77036-5105"
2018-11-06,TX,Harris,county,0426,,Sharpstown International School,"8330 Triola Lane, Houston 77036-6310"
2018-11-06,TX,Harris,county,0427,,Crowne Plaza Suites Houston,"9090 Southwest Freeway, Houston 77074-1503"
2018-11-06,TX,Harris,county,0428,,Houston Community College Alief Center,"13803 Bissonnet Street, Houston 77083-5916"
2018-11-06,TX,Harris,county,0429,,Mildred Rickard Landis Elementary School,"10255 Spice Lane, Houston 77072-5035"
2018-11-06,TX,Harris,county,0430,,Jane Long Academy Middle School,"6501 Bellaire Boulevard, Houston 77074-6428"
2018-11-06,TX,Harris,county,0431,,Burnett Bayland Community Center,"6000 Chimney Rock Drive, Houston 77081-4001"
2018-11-06,TX,Harris,county,0432,,Pilgrim Academy,"6302 Skyline Drive, Houston 77057-6902"
2018-11-06,TX,Harris,county,0433,,Piney Point Elementary School,"8921 Pagewood Lane, Houston 77063-5543"
2018-11-06,TX,Harris,county,0434,,Hampton Inn Galleria,"4500 Post Oak Parkway, Houston 77027-3419"
2018-11-06,TX,Harris,county,0435,,The Village of Tanglewood,"1600 Augusta Drive, Houston 77057"
2018-11-06,TX,Harris,county,0436,,Tanglewood Middle School,"5215 San Felipe Street, Houston 77056"
2018-11-06,TX,Harris,county,0437,,Nottingham Elementary School,"570 Nottingham Oaks Trail, Houston 77079-6399"
2018-11-06,TX,Harris,county,0438,,SBISD Technology Training Center,"14330 Memorial Drive, Houston 77079-6704"
2018-11-06,TX,Harris,county,0439,,Memorial Middle School,"12550 Vindon Drive, Houston 77024-4130"
2018-11-06,TX,Harris,county,0440,,Bunker Hill Elementary School,"11950 Taylorcrest Road, Houston 77024-4399"
2018-11-06,TX,Harris,county,0441,,Spring Branch Middle School,"1000 Piney Point Road, Houston 77024-2796"
2018-11-06,TX,Harris,county,0442,,Saint Marys Episcopal Church,"15415 North Eldridge Parkway, Cypress 77429-2005"
2018-11-06,TX,Harris,county,0443,,Trini Mendenhall Community Center,"1414 Wirt Road, Houston 77055-4917"
2018-11-06,TX,Harris,county,0444,,Spring Woods Middle School,"9810 Neuens Road Enter 9700 Hammerly, Houston 77080-6498"
2018-11-06,TX,Harris,county,0445,,Northbrook Senior High School,"1 Raider Circle South, Houston 77080-3995"
2018-11-06,TX,Harris,county,0446,,Quality Inn and Suites Hwy 290 Brookhollow,"12439 Northwest Freeway, Houston 77092"
2018-11-06,TX,Harris,county,0447,,Eagle Spring Elementary School,"12500 Will Clayton Parkway, Humble 77346-3006"
2018-11-06,TX,Harris,county,0448,,Black Middle School,"1575 Chantilly Lane, Houston 77018-4150"
2018-11-06,TX,Harris,county,0449,,Nimitz High School,"2005 W W Thorne Boulevard, Houston 77073-3301"
2018-11-06,TX,Harris,county,0450,,Josie Ruth Smith Academy,"5815 West Little York Road, Houston 77091-1199"
2018-11-06,TX,Harris,county,0451,,Yeager Elementary School,"13615 Champion Forest Drive, Houston 77069-1899"
2018-11-06,TX,Harris,county,0452,,Zwink Elementary School,"22200 Frassati Way Drive, Spring 77389-1417"
2018-11-06,TX,Harris,county,0453,,Westbury Senior High School,"11911 Chimney Rock Road, Houston 77035"
2018-11-06,TX,Harris,county,0454,,Beebe Tabernacle Christian Methodist Episcopal,"7210 Langley Road, Houston 77016-2724"
2018-11-06,TX,Harris,county,0455,,Restoration Square Full Gospel Baptist Cathedral,"5110 Crane Street, Houston 77026-3908"
2018-11-06,TX,Harris,county,0456,,Harris County Courthouse Annex Num 8,"701 West Baker Road, Baytown 77521-2376"
2018-11-06,TX,Harris,county,0457,,Ramada Inn,"6115 Will Clayton Parkway, Humble 77338-8127"
2018-11-06,TX,Harris,county,0458,,The Power Center,"12401 South Post Oak Road, Houston 77045-2020"
2018-11-06,TX,Harris,county,0459,,Kingwood Community Center,"4102 Rustic Woods Drive, Kingwood 77345-1350"
2018-11-06,TX,Harris,county,0460,,North Channel Branch Library,"15741 Wallisville Road, Houston 77049-4607"
2018-11-06,TX,Harris,county,0461,,Parkway Place Independent Living,"1321 Park Bayou Drive, Houston 77077-1507"
2018-11-06,TX,Harris,county,0462,,Kate Bell Elementary School,"12323 Shaftsbury Drive, Houston 77031-3123"
2018-11-06,TX,Harris,county,0463,,Korean Central Presbyterian Church of Houston,"14311 Park Row Drive, Houston 77084-5695"
2018-11-06,TX,Harris,county,0464,,Cypressdale Clubhouse,"4815 Elmbrook Drive, Spring 77388-4935"
2018-11-06,TX,Harris,county,0465,,Ponderosa Elementary School,"17202 Butte Creek Road, Houston 77090-2332"
2018-11-06,TX,Harris,county,0466,,Church of Christ on Bammel Road,"2604 FM 1960 Road, Houston 77068-3299"
2018-11-06,TX,Harris,county,0467,,First New Hope Bible Church,"5400 West Mount Houston Road, Houston 77088-1271"
2018-11-06,TX,Harris,county,0468,,Northcliffe Manor Community Center,"12026 West Marsham Circle, Houston 77066-4439"
2018-11-06,TX,Harris,county,0469,,Kingwood United Methodist Church,"1799 Woodland Hills Drive, Kingwood 77339-1402"
2018-11-06,TX,Harris,county,0470,,Bonnette Junior High,"5010 West Pasadena Boulevard, Deer Park 77536"
2018-11-06,TX,Harris,county,0471,,Lomax Junior High School,"9801 North Avenue L, La Porte 77571"
2018-11-06,TX,Harris,county,0472,,Residence Garage,"2347 Underwood Street, Houston 77030-3627"
2018-11-06,TX,Harris,county,0473,,Clear Lake Presbyterian Church,"1511 El Dorado Boulevard, Houston 77062-3422"
2018-11-06,TX,Harris,county,0474,,Clear Brook High School,"4607 FM 2351, Friendswood 77546-2823"
2018-11-06,TX,Harris,county,0475,,SJC South Campus Fine Arts Center Building 15,"13735 Beamer Road Entrance B, Houston 77089-6009"
2018-11-06,TX,Harris,county,0476,,Frazier Elementary School PISD,"10503 Hughes Road, Houston 77089-4530"
2018-11-06,TX,Harris,county,0477,,Charles R Hooks Education Center Cypress Creek EMS,"7111 Five Forks Drive, Spring 77379-4101"
2018-11-06,TX,Harris,county,0478,,Saint Timothy Lutheran Church,"14225 Hargrave Road, Houston 77070-3843"
2018-11-06,TX,Harris,county,0479,,Lakewood Residents Club,"15006 Lakewood Forest Drive, Houston 77070-1321"
2018-11-06,TX,Harris,county,0480,,Barwood Home Owners Clubhouse,"13003 Aste Lane, Houston 77065-2226"
2018-11-06,TX,Harris,county,0481,,Cypress Fairbanks Exhibit Center,"11206 Telge Road, Cypress 77429-3398"
2018-11-06,TX,Harris,county,0482,,Roth Elementary School,"21623 Castlemont Lane, Spring 77388-3860"
2018-11-06,TX,Harris,county,0483,,Nottingham Park Building,"926 Country Place Drive, Houston 77079"
2018-11-06,TX,Harris,county,0484,,Norchester Clubhouse,"13439 Jones Road, Houston 77070-3917"
2018-11-06,TX,Harris,county,0485,,Willow Creek Elementary School in Tomball ISD,"18302 North Eldridge Parkway, Tomball 77377-8084"
2018-11-06,TX,Harris,county,0486,,Lakewood United Methodist Church,"11330 Louetta Road, Houston 77070-1358"
2018-11-06,TX,Harris,county,0487,,Alief Middle School,"4415 Cook Road, Houston 77072-1104"
2018-11-06,TX,Harris,county,0488,,Holub Middle School,"9515 South Dairy Ashford Road, Houston 77099-4909"
2018-11-06,TX,Harris,county,0489,,India House,"8888 West Bellfort Street, Houston 77031-2406"
2018-11-06,TX,Harris,county,0490,,Creekbend Gardens Apartments,"8106 Creekbend Drive, Houston 77071-1547"
2018-11-06,TX,Harris,county,0491,,Tanglewood Middle School,"5215 San Felipe Street, Houston 77056"
2018-11-06,TX,Harris,county,0492,,Paul Revere Middle School,"10502 Briar Forest Drive, Houston 77042-2338"
2018-11-06,TX,Harris,county,0493,,Klenk Elementary School,"6111 Bourgeois Road, Houston 77066-3903"
2018-11-06,TX,Harris,county,0494,,Hill Intermediate School,"2625 West Mount Houston Road, Houston 77038-3434"
2018-11-06,TX,Harris,county,0495,,Ramona Bang Elementary School,"8900 Rio Grande Drive, Houston 77064-7137"
2018-11-06,TX,Harris,county,0496,,Frazier Elementary School CFISD,"8300 Little River Road, Houston 77064-7904"
2018-11-06,TX,Harris,county,0497,,New Beulah E Johnson Elementary School,"13901 Homestead Road, Houston 77039"
2018-11-06,TX,Harris,county,0498,,Northwest Church of Christ,"6720 West Tidwell Road, Houston 77092-1436"
2018-11-06,TX,Harris,county,0499,,Grace Presbyterian Church,"10221 Ella Lee Lane, Houston 77042-2999"
2018-11-06,TX,Harris,county,0500,,Lemm Elementary School,"19034 Joan Leigh Drive, Spring 77388-5255"
2018-11-06,TX,Harris,county,0501,,Mount Sinai Baptist Church Family Life Center,"902 West 8th Street, Houston 77007-1408"
2018-11-06,TX,Harris,county,0502,,Crosby Kindergarten Center PreK Center North,"5910 Pecan Street, Crosby 77532-5866"
2018-11-06,TX,Harris,county,0503,,French Elementary School,"5802 West Rayford Road, Spring 77389-2981"
2018-11-06,TX,Harris,county,0504,,Country Village Clubhouse,"12042 Riverview Drive, Houston 77077-3036"
2018-11-06,TX,Harris,county,0505,,Wainwright Elementary School,"5330 Milwee Street, Houston 77092-6655"
2018-11-06,TX,Harris,county,0506,,Fondren Park Community Building,"11802 Mclain Boulevard, Missouri City 77071-3334"
2018-11-06,TX,Harris,county,0507,,Margaret Collins Elementary School,"9829 Town Park Drive, Houston 77036-2315"
2018-11-06,TX,Harris,county,0508,,Chancellor Elementary School,"4350 Boone Road, Houston 77072-1999"
2018-11-06,TX,Harris,county,0509,,Memorial Parkway Community Association Clubhouse,"21600 Cimarron Parkway, Katy 77450-2502"
2018-11-06,TX,Harris,county,0510,,Tarrytowne Estates,"1815 Enclave Parkway, Houston 77077-3671"
2018-11-06,TX,Harris,county,0511,,Woodard Elementary School,"17501 Cypress North Houston, Cypress 77433-5246"
2018-11-06,TX,Harris,county,0512,,Chimney Hill Community Center,"13720 Smokey Trail Drive, Houston 77041-1619"
2018-11-06,TX,Harris,county,0513,,Huntwick Forest Clubhouse Recreational Facility,"5300 Coral Gables Drive, Houston 77069-3306"
2018-11-06,TX,Harris,county,0514,,Strack Intermediate School,"18027 South Kuykendahl Road, Spring 77379-8199"
2018-11-06,TX,Harris,county,0515,,Brill Elementary School,"9102 Herts Road, Spring 77379-6772"
2018-11-06,TX,Harris,county,0516,,Glorious Way Church,"11611 Champion Forest Drive, Houston 77066-2740"
2018-11-06,TX,Harris,county,0517,,Lieder Elementary School,"17003 Kieth Harrow Boulevard, Houston 77084"
2018-11-06,TX,Harris,county,0518,,Emmott Elementary School,"11750 Steepleway Boulevard, Houston 77065-4366"
2018-11-06,TX,Harris,county,0519,,HCPL Northwest Library,"11355 Regency Green Drive, Cypress 77429-4799"
2018-11-06,TX,Harris,county,0520,,Eickenroht Elementary School,"15252 Grand Point Road, Houston 77090-6329"
2018-11-06,TX,Harris,county,0521,,Mayde Creek MUD Community Center,"19600 Misty Cove Drive, Katy 77449"
2018-11-06,TX,Harris,county,0522,,Saint Peters United Methodist Church,"20775 Kingsland Boulevard, Katy 77450-2705"
2018-11-06,TX,Harris,county,0523,,Iglesia Bautista Redencion,"16155 Aspenglenn Drive, Houston 77084-3545"
2018-11-06,TX,Harris,county,0524,,Petrosky Elementary School,"6703 Winkleman Road, Houston 77083-2499"
2018-11-06,TX,Harris,county,0525,,Milne Elementary School,"7800 Portal Drive, Houston 77071-1700"
2018-11-06,TX,Harris,county,0526,,Raul Yzaguirre School for Success Tejano Center Building B,"2950 Broadway Boulevard, Houston 77017-1794"
2018-11-06,TX,Harris,county,0527,,Red Bluff Elementary School,"416 Bearle Street, Pasadena 77506-3098"
2018-11-06,TX,Harris,county,0528,,Clinton Park Community Center,"200 Mississippi Street, Houston 77029"
2018-11-06,TX,Harris,county,0529,,First Baptist Church of Tomball,"401 Oxford Street, Tomball 77375-4461"
2018-11-06,TX,Harris,county,0530,,Raul C Martinez Annex,"1001 SSGT Macario Garcia Drive, Houston 77011"
2018-11-06,TX,Harris,county,0531,,Crosby Volunteer Fire Station No 1,"2502 Highway 90, Crosby 77532"
2018-11-06,TX,Harris,county,0532,,James Bowie Elementary School,"2200 Clayton Drive, Baytown 77520-3643"
2018-11-06,TX,Harris,county,0533,,James Bowie Elementary School,"2200 Clayton Drive, Baytown 77520-3643"
2018-11-06,TX,Harris,county,0534,,Parkgate Community Church,"3715 Preston Avenue, Pasadena 77505-2012"
2018-11-06,TX,Harris,county,0535,,Deepwater Junior High School,"501 Glenmore Drive, Pasadena 77503-1518"
2018-11-06,TX,Harris,county,0536,,Laura Welch Bush Elementary School,"9100 Blackhawk Boulevard, Houston 77075-2250"
2018-11-06,TX,Harris,county,0537,,Bella Vita Clubhouse,"1548 B North Riviera Circle, Houston 77581-5261"
2018-11-06,TX,Harris,county,0538,,Alice McKean Young Neighborhood Library,"5107 Griggs Road, Houston 77021-3715"
2018-11-06,TX,Harris,county,0539,,Spring Chateau,"4010 FM 2920, Spring 77388-3229"
