state,election_date,jurisdiction_type,county_name,precinct_id,precinct_name,name,address
IA,2012-11-06,county,Linn,CR05,Cedar Rapids 05,05-MT ZION MISSIONARY BAPTIST CHURCH,"6621 C AVE NE, CEDAR RAPIDS IA 52402"
IA,2012-11-06,county,Linn,CR27,Cedar Rapids 27,27-LINN COUNTY DAY CARE,"520   11TH ST NW, CEDAR RAPIDS IA 52405"
IA,2012-11-06,county,Linn,CR32,Cedar Rapids 32,32-CALVARY BAPTIST CHURCH,"5338  JOHNSON AVE SW, CEDAR RAPIDS IA 52404"
IA,2012-11-06,county,Linn,CR16,Cedar Rapids 16,16-FRANKLIN MIDDLE SCHOOL,"300   20TH ST NE, CEDAR RAPIDS IA 52402"
IA,2012-11-06,county,Linn,MR09,Marion 09,MR09-ASCENSION LUTHERAN CHURCH,"2210 GRAND AVE, MARION IA 52302"
IA,2012-11-06,county,Linn,MR05,Marion 05,MR05-LUTHERAN CHURCH OF THE RESURRECTION,"3500 29TH AVE, MARION IA 52302"
IA,2012-11-06,county,Linn,CR23,Cedar Rapids 23,23-JOHNSON SCHOOL FOR THE ARTS,"355  18TH ST SE, CEDAR RAPIDS IA 52403"
IA,2012-11-06,county,Linn,MVS,Mount Vernon South,MVS-ST JOHNS CHURCH-EDUC WING,"212  S 7TH ST E, MOUNT VERNON IA 52314"
IA,2012-11-06,county,Linn,TFRA,Franklin Township,TFRA-LISBON CITY HALL,"115 N WASHINGTON ST, LISBON IA 52253"
IA,2012-11-06,county,Linn,MR08,Marion 08,MR08-SQUAW CREEK BAPTIST CHURCH,"1410   44TH ST, MARION IA 52302"
IA,2012-11-06,county,Linn,CR21,Cedar Rapids 21,21-IMMANUEL BAPTIST CHURCH,"1900 F AVE NW, CEDAR RAPIDS IA 52405"
IA,2012-11-06,county,Linn,CR06,Cedar Rapids 06,06-PEACE CHRISTIAN REFORMED CHR,"6600 C AVE NE, CEDAR RAPIDS IA 52402"
IA,2012-11-06,county,Linn,CR11,Cedar Rapids 11,11-COMMUNITY OF CHRIST,"1500 BLAIRSFERRY RD, HIAWATHA IA 52233"
IA,2012-11-06,county,Linn,CR29,Cedar Rapids 29,29-IBEW LOCAL 405,"1211 WILEY BLVD SW, CEDAR RAPIDS IA 52404"
IA,2012-11-06,county,Linn,CR33,Cedar Rapids 33,33-TAYLOR ELEMENTARY SCHOOL,"720   7TH AVE SW, CEDAR RAPIDS IA 52404"
IA,2012-11-06,county,Linn,CR14,Cedar Rapids 14,14-ARTHUR ELEMENTARY SCHOOL,"2630 B AVE NE, CEDAR RAPIDS IA 52402"
IA,2012-11-06,county,Linn,CR13,Cedar Rapids 13,13-ISAAC NEWTON ACADEMY,"1635 LINMAR DR NE, CEDAR RAPIDS IA 52402"
IA,2012-11-06,county,Linn,CR30,Cedar Rapids 30,30-GLORIA DEI LUTHERAN CHURCH,"153   CHERRY HILL RD NW, CEDAR RAPIDS IA 50405"
IA,2012-11-06,county,Linn,CR37,Cedar Rapids 37,37-HOPE LUTHERAN CHURCH,"2736 BOWLING ST SW, CEDAR RAPIDS IA 52404"
IA,2012-11-06,county,Linn,HIA01,Hiawatha 01,HIA01-HOPE UNITED CHURCH OF CHRIST,"150   9TH AVE, HIAWATHA IA 52233"
IA,2012-11-06,county,Linn,CR41,Cedar Rapids 41,41-MOOSE LODGE,"1820 WEST POST RD SW, CEDAR RAPIDS IA 52404"
IA,2012-11-06,county,Linn,CR20,Cedar Rapids 20,20-HOLY REEDEMER LUTHERAN CHURCH,"720 EDGEWOOD RD NW, CEDAR RAPIDS IA 52405"
IA,2012-11-06,county,Linn,MR07,Marion 07,MR07-ST. PAUL'S LUTHERAN CHURCH,"915 27TH ST, MARION IA 52302"
IA,2012-11-06,county,Linn,CR19,Cedar Rapids 19,19-MADISON ELEMENTARY SCHOOL,"1341 WOODSIDE DR NW, CEDAR RAPIDS IA 52405"
IA,2012-11-06,county,Linn,CR24,Cedar Rapids 24,24-BETHANY LUTHERAN CHURCH,"2202 FOREST DR SE, CEDAR RAPIDS IA 52403"
IA,2012-11-06,county,Linn,TWAS,Washington Township,TWAS-CENTER POINT CITY HALL,"200   FRANKLIN ST, CENTER POINT IA 52213"
IA,2012-11-06,county,Linn,CR31,Cedar Rapids 31,31-CEDAR HILLS COMMUNITY CHURCH,"6455  E AVE NW, CEDAR RAPIDS IA 52405"
IA,2012-11-06,county,Linn,CR36,Cedar Rapids 36,36-ST STEPHENS LUTHERAN CHURCH,"610   31ST ST SE, CEDAR RAPIDS IA 52403"
IA,2012-11-06,county,Linn,CR39,Cedar Rapids 39,39-LINN COUNTY CSB,"1240 26TH AVE CT SW, CEDAR RAPIDS IA 52404"
IA,2012-11-06,county,Linn,CR28,Cedar Rapids 28,28-CR FIRST CHURCH OF THE NAZERENE,"3113 1ST AVE SW, CEDAR RAPIDS IA 52404"
IA,2012-11-06,county,Linn,MR11,Marion 11,MR11-MARION CHRISTIAN CHURCH,"1050   MCGOWAN BLVD, MARION IA 52302"
IA,2012-11-06,county,Linn,CR10,Cedar Rapids 10,10-LOVELY LANE UNITED METHODIST CHURCH,"2424 42ND STREET NE, CEDAR RAPIDS IA 52402"
IA,2012-11-06,county,Linn,CR26,Cedar Rapids 26,26-GRANT WOOD ELEM SCHOOL,"645   26TH ST SE, CEDAR RAPIDS IA 52403"
IA,2012-11-06,county,Linn,ROB,Robins,ROB-ROBINS COMMUNITY CENTER,"265  S 2ND ST, ROBINS IA 52328"
IA,2012-11-06,county,Linn,CR12,Cedar Rapids 12,12-OAKLAND CHURCH OF NAZARENE,"3000 42ND ST NE, CEDAR RAPIDS IA 52402"
IA,2012-11-06,county,Linn,MR06,Marion 06,MR06-FIRST BAPTIST CHURCH,"1260   29TH ST, MARION IA 52302"
IA,2012-11-06,county,Linn,TBER,Bertram Township,TBER-ANTIOCH CHRISTIAN CHURCH,"7215 COTTAGE GROVE PKWY, MARION IA 52302"
IA,2012-11-06,county,Linn,CR25,Cedar Rapids 25,25-CALVIN SINCLAIR PRESBYTERIAN CHURCH,"715 38TH ST SE, CEDAR RAPIDS IA 52403"
IA,2012-11-06,county,Louisa,MS,Morningsun Marshall,MORNING SUN COMMUNITY CENTER,"19 NE 1ST ST, MORNING SUN IA 52640"
IA,2012-11-06,county,Louisa,CJ,Columbus Jct City,AMERICAN LEGION CJ,"99 2ND ST, COLUMBUS JCT IA 52738"
IA,2012-11-06,county,Louisa,GV,Grandview Port Louisa,L&M SCHOOL,"L&M HIGH SCHOOL, HWY 61 IA 52754"
IA,2012-11-06,county,Louisa,WL,West Louisa,COLUMBUS CITY MASONIC LODGE,"2502 MARKET ST, COLUMBUS CITY IA 52737"
IA,2012-11-06,county,Louisa,SEL,Southeast Louisa,BRIGGS CIVIC CENTER,"WATER ST, WAPELLO IA 52653"
IA,2012-11-06,county,Lucas,EX,Extension Precinct,LUCAS COUNTY EXTENSION OFFICE,"48293 HY-VEE RD., CHARITON IA 50049"
IA,2012-11-06,county,Lucas,POM,Pin Oak Marsh,PIN OAK MARSH,"45996 STATE HWY 14, CHARITON IA 50049"
IA,2012-11-06,county,Lucas,RS,Russell Precinct,RUSSELL COMMUNITY CENTER,"316 MAPLE ST., RUSSELL IA 50238"
IA,2012-11-06,county,Lucas,LC,Lucas Precinct,LUCAS COMMUNITY BUILDING,"110 E. FRONT ST., LUCAS IA 50151"
IA,2012-11-06,county,Lucas,WM,Williamson Precinct,WILLIAMSON COMMUNITY CENTER,"204 MAIN ST., WILLIAMSON IA 50272"
IA,2012-11-06,county,Lucas,C1,Chariton Ward #1,CITY HALL,"115 S. MAIN ST., CHARITON IA 50049"
IA,2012-11-06,county,Lucas,C2,Chariton Ward #2,CHARITON COMMUNITY CENTER,"915 OSAGE, CHARITON IA 50049"
IA,2012-11-06,county,Lyon,P6,Pct 6 Little Rock,LR TOWN & CTRY BLDG,"409 MAIN ST, LITTLE ROCK  IA 51243"
IA,2012-11-06,county,Lyon,P5,Pct 5 Lester,LESTER COMM BLDG,"203 5TH ST, LESTER IA 51242"
IA,2012-11-06,county,Lyon,P3,Pct 3 Inwood,INWOOD COMM CTR,"103 S MAIN ST, INWOOD IA 51240"
IA,2012-11-06,county,Lyon,P4,Pct 4 Larchwood,LW CITY HALL,"201 BROADWAY ST, LARCHWOOD IA 51241"
IA,2012-11-06,county,Lyon,P2,Pct 2 Doon,DOON COMM CTR,"207 BARTON AVE, DOON IA 51235"
IA,2012-11-06,county,Lyon,P7,Pct 7 Rock Rapids ,FORSTER COMM BLDG N,"404 1ST AVE, ROCK RAPIDS IA 51246"
IA,2012-11-06,county,Lyon,P8,Pct 8 Rock Rapids,FORSTER COMM BLDG S,"404 1ST AVE, ROCK RAPIDS IA 51246"
IA,2012-11-06,county,Lyon,P1,Pct 1 George,GEORGE COMM CTR,"117 S MAIN ST, GEORGE IA 51237"
IA,2012-11-06,county,Madison,GMW,GrandR-Monro-Webst,WRC HALL,"102 W NORTH ST, MACKSBURG IA 50155"
IA,2012-11-06,county,Madison,WO,Walnut-Ohio,TRURO LIONS HALL,"100 S. RAILROAD, TRURO IA 50257"
IA,2012-11-06,county,Madison,JL,Jeff-Lee,LEE TOWNSHIP SCHOOL,"120TH ST & TIMBER RIDGE AVE, VAN METER IA 50261"
IA,2012-11-06,county,Madison,JDL,Jack-Doug-Linc,COMMUNITY BLDG JDL(WINTERSET),"1150 W SUMMIT ST, WINTERSET IA 50273"
IA,2012-11-06,county,Madison,South,South,ST. CHARLES PARISH HALL,"305 W MAIN ST, ST CHARLES IA 50273"
IA,2012-11-06,county,Madison,UCS,Union-Craw-Scott,COMMUNITY BLDG UCS-(WINTERSET),"COMM. BLDG
1150 W SUMMIT ST, WINTERSET IA 50273"
IA,2012-11-06,county,Madison,PM,Penn-Mad,EARLHAM COMMUNITY CTR,"150 E 1ST ST, EARLHAM IA 50072"
IA,2012-11-06,county,Madison,WT1,Wt1,NORTHWARD PLAZA,"415 N 2ND ST, WINTERSET IA 50273"
IA,2012-11-06,county,Madison,WT2,Wt2,V F W HALL-S WINT.,"116 N 3RD ST
, WINTERSET IA 50273"
IA,2012-11-06,county,Mahaska,ED,E&W DES MOINES - JEFFERSON,MAINTAINER SHOP TRUAX,"101 LAKONTA OAK STREET, EDDYVILLE  IA 52553"
IA,2012-11-06,county,Mahaska,AD,Adams -  Monroe - Pleasant Grove - Union,UNION MILLS CHRISTIAN CHURCH ACTIVITY BLDG,"1405 PARKIN AVENUE, UNION MILLS IA 50027"
IA,2012-11-06,county,Mahaska,SP,SPRING CREEK,KEOMAH VILLAGE COMMUNITY BUILDING,"399 KEOMAH VILLAGE, OSKALOOSA IA 52577"
IA,2012-11-06,county,Mahaska,BO,Black Oak Scott,LEIGHTON CHRISTIAN REFORMED CHURCH,"415 REID STREET, LEIGHTON IA 50143"
IA,2012-11-06,county,Mahaska,CE,CEDAR - HARRISON - WHITE OAK,FREMONT COMMUNITY BUILDING,"107 EAST MAIN STREET, FREMONT  IA 52561"
IA,2012-11-06,county,Mahaska,GF,Garfield-Lincoln-Madison,NEW COUNTY SHOP BLDG,"2074 HWY 163, OSKALOOSA IA 52577"
IA,2012-11-06,county,Mahaska,PR,Prairie - Richland,NEW SHARON CITY PARK BLDG,"102 WEST HIGH STREET, NEW SHARON IA 50207"
IA,2012-11-06,county,Mahaska,OS1,Oskaloosa Ward 1,AEA / AG EXTENSION OFFICE BLDG,"212 NORTH I STREET, OSKALOOSA IA 52577"
IA,2012-11-06,county,Mahaska,OS2,Oskaloosa Ward 2,FELLOWSHIP BIBLE ACTIVITY BLDG,"A AVE WEST & NORTH I STREET, OSKALOOSA IA 52577"
IA,2012-11-06,county,Mahaska,OS4,Oskaloosa Ward 4,OLD GRANT SCHOOL BLDG,"715 B AVE EAST, OSKALOOSA IA 52577"
IA,2012-11-06,county,Mahaska,OS3,OSKALOOSA WARD 3 - UNIVERSITY PARK,OLD WEBSTER SCHOOL BLDG.,"508 SOUTH 7TH STREET, OSKALOOSA IA 52577"
IA,2012-11-06,county,Marion,WS,Washington,COLUMBIA FIRE STATION,"1032 VIRGINIA ST, COLUMBIA IA 50057"
IA,2012-11-06,county,Marion,IN,Indiana,ATTICA GAVEL LODGE,"1870 HWY G76, KNOXVILLE IA 50138"
IA,2012-11-06,county,Marion,LB,Liberty,BUSSEY COMMUNITY CENTER,"313 5TH ST, BUSSEY IA 50044"
IA,2012-11-06,county,Marion,CL,Clay Township,HARVEY COMMUNITY CENTER,"300 MAIN ST, HARVEY IA 50119"
IA,2012-11-06,county,Marion,KX4,Knoxville City Ward 4,BINGLEY BUILDING,"MARION COUNTY FAIRGROUNDS
1000 N LINCOLN ST, KNOXVILLE IA 50138"
IA,2012-11-06,county,Marion,DA,Dallas,MELCHER DALLAS COMMUNITY CTR,"112 N MAIN ST, MELCHER IA 50163"
IA,2012-11-06,county,Marion,KX1,Knoxville City Ward 1,KNOXVILLE SCHOOL ADMIN. BLDG.,"309 W MAIN ST, KNOXVILLE IA 50138"
IA,2012-11-06,county,Marion,PE4,Pella City Ward 4,UNITED METHODIST CHURCH OF PELLA,"1414 UNIVERSITY ST, PELLA IA 50219"
IA,2012-11-06,county,Marion,KX2,Knoxville City Ward 2,KNOXVILLE CITY HALL,"305 S THIRD ST, KNOXVILLE IA 50138"
IA,2012-11-06,county,Marion,OTLEY,Otley,OTLEY REFORMED CHURCH,"700 JOHNSTON ST, OTLEY IA 50214"
IA,2012-11-06,county,Marion,KX3,Knoxville City Ward 3,COMMUNITY OF CHRIST CHURCH,"714 WILLETTS DR, KNOXVILLE IA 50138"
IA,2012-11-06,county,Marion,LP,Lake Prairie,HEARTLAND REFORMED CHURCH,"628 HWY T14, PELLA IA 50219"
IA,2012-11-06,county,Marion,PE1,Pella City Ward 1,TRINITY REFORMED CHURCH ACTIVITY CTR,"708 E SECOND ST, PELLA IA 50219"
IA,2012-11-06,county,Marion,PE2,Pella City Ward 2,CALVARY CHURCH,"408 MAPLE ST, PELLA IA 50219"
IA,2012-11-06,county,Marion,PE3,Pella City Ward 3,PELLA LEGION HALL,"829 BROADWAY ST, PELLA IA 50219"
IA,2012-11-06,county,Marion,KXT,Knoxville Twp,MARION CO PUBLIC HEALTH BLDG,"2003 N LINCOLN, KNOXVILLE IA 50138"
IA,2012-11-06,county,Marion,PVLLE,Pleasantville,PLEASANTVILLE MEMORIAL BUILDING,"101 N JEFFERSON ST, PLEASANTVILLE IA 50225"
IA,2012-11-06,county,Marshall,6 LB-MI,Liberty Minerva,CLEMONS FIRE STATION,"202 BEVINS ST, CLEMONS IA 50051"
IA,2012-11-06,county,Marshall,1 BA-LS,Bangor Liscomb,LISCOMB COMM BLDG,"114 MAIN ST, LISCOMB IA 50148"
IA,2012-11-06,county,Marshall,7 MA-WA,Marietta Washington,CONSUMER'S ENERGY,"2074 242ND ST, MARSHALLTOWN IA 50158"
IA,2012-11-06,county,Marshall,4 JF,Jefferson,LAUREL CITY HALL,"102 N MAIN ST, LAUREL IA 50141"
IA,2012-11-06,county,Marshall,3 GC,Green Castle,GILMAN CITY HALL,"128 N MAIN ST, GILMAN IA 50106"
IA,2012-11-06,county,Marshall,18 TA,Taylor,ALBION FIRE STATION,"100 S MAIN ST, ALBION IA 50005"
IA,2012-11-06,county,Marshall,19 TC,Timber Creek,IVCCD ADMIN BLDG,"3702 S CENTER ST, MARSHALLTOWN IA 50158"
IA,2012-11-06,county,Marshall,8 MR-VI,Marion Vienna,LIONS PARK BLDG,"111 WOOLSTON ST, GREEN MOUNTAIN IA 50632"
IA,2012-11-06,county,Marshall,5 LG,Legrand,LEGRAND COMM BLDG,"206 N VINE ST, LEGRAND IA 50142"
IA,2012-11-06,county,Marshall,9 1-1,1-1 PUBLIC LIBRARY,1-1 LIBRARY,"105 W BOONE ST, MARSHALLTOWN IA 50158"
IA,2012-11-06,county,Marshall,2 ED-LO,Eden Logan,MELBOURNE RECREATION CENTER,"613 MAIN ST, MELBOURNE IA 50162"
IA,2012-11-06,county,Marshall,17 SC,State Center,STATE CENTER CITY HALL,"118 E MAIN ST., STATE CENTER IA 50247"
IA,2012-11-06,county,Marshall,10 1-2,1-2 PUBLIC LIBRARY,1-2LIBRARY,"105 W. BOONE ST., MARSHALLTOWN IA 50158"
IA,2012-11-06,county,Marshall,15 4-1,4-1 FIRST BAPTIST CHURCH,4-1 FIRST BAPTIST CHURCH,"700 E. OLIVE ST., MARSHALLTOWN IA 50158"
IA,2012-11-06,county,Marshall,11 2-1,2-1 IVH MALLOY HALL,2-1 IVH MALLOY HALL,"1301 SUMMIT ST, MARSHALLTOWN IA 50158"
IA,2012-11-06,county,Marshall,16 4-2,4-2 FIRST BAPTIST CHURCH,4-2 FIRST BAPTIST CHURCH,"700 E OLIVE ST, MARSHALLTOWN IA 50158"
IA,2012-11-06,county,Marshall,13 3-1,3-1 FISHER COMMUNITY CENTER,3-1 FISHER COMMUNITY CENTER,"709 S CENTER ST, MARSHALLTOWN IA 50158"
IA,2012-11-06,county,Marshall,12 2-2,2-2 IVH MALLOY HALL,2-2 IVH MALLOY HALL,"1301 SUMMIT ST, MARSHALLTOWN IA 50158"
IA,2012-11-06,county,Marshall,14 3-2,3-2 FISHER COMMUNITY CENTER,3-2 FISHER COMMUNITY CENTER,"709 S. CENTER ST., MARSHALLTOWN IA 50158"
IA,2012-11-06,county,Mills,DR,Deer Creek White Cloud,INDIAN CREEK MUSEUM - DR,"59256 380TH ST, HASTINGS IA 51540"
IA,2012-11-06,county,Mills,HN,Henderson Anderson Twp,HENDERSON CITY HALL,"310 MAPLE STREET, HENDERSON IA 51541"
IA,2012-11-06,county,Mills,SV,Silver City Ingraham Twp,SILVER CITY AMERICAN LEGION,"403 MAIN ST, SILVER CITY IA 51571"
IA,2012-11-06,county,Mills,EM,Emerson Hastings Ind Crk Twp,INDIAN CREEK MUSEUM - EM,"59256 380TH ST, HASTINGS IA 51540"
IA,2012-11-06,county,Mills,PJ,Pacific Junction Ly/Platt,PACIFIC JCT COMMUNITY CENTER,"407 LINCOLN, PACIFIC JCT IA 51561"
IA,2012-11-06,county,Mills,GW1,Glenwood 1,MILLS COUNTY COURTHOUSE,"418 SHARP ST, GLENWOOD IA 51534"
IA,2012-11-06,county,Mills,GWR,Glenwood Twp,MILLS CO ENGINEER FACILITY,"403 RAILROAD AVE, GLENWOOD IA 51534"
IA,2012-11-06,county,Mills,GW2,Glenwood 2,AMERICAN LEGION BLDG 2 WEST,"1ST & VINE STREETS, GLENWOOD IA 51534"
IA,2012-11-06,county,Mills,GW3,Glenwood 3,AMERICAN LEGION BLDG 3 EAST,"1ST & VINE STREETS, GLENWOOD IA 51534"
IA,2012-11-06,county,Mills,MV,Malvern Tabor Sil/Cen/Raw,MALVERN PUBLIC LIBRARY,"502 MAIN ST, MALVERN IA 51551"
IA,2012-11-06,county,Mills,OK,Oak Saint Mary Twp,ST. JOHN LUTHERAN CHURCH,"603 MAIN ST, MINEOLA IA 51554"
IA,2012-11-06,county,Mitchell,DG,Douglas East Lincoln,NEW HAVEN CATHOLIC CHURCH,"2985 360TH ST, OSAGE IA 50461"
IA,2012-11-06,county,Mitchell,OT,Otranto Newburg Carpenter City,CARPENTER COMMUNITY CENTER,"508 WILLIAM ST., CARPENTER IA 50426"
IA,2012-11-06,county,Mitchell,BO,BO Lib Osage,OSAGE UNITED METHODIST CHURCH,"819 MAIN ST , OSAGE IA 50461"
IA,2012-11-06,county,Mitchell,SV,Stacyville,STACYVILLE LIBRARY,"106 N BROAD ST
BOX 219, STACYVILLE IA 50476"
IA,2012-11-06,county,Mitchell,OS2,Osage Pct 2,LINCOLN SCHOOL,"515 CHASE ST, OSAGE IA 50461"
IA,2012-11-06,county,Mitchell,OS3,Osage Pct 3,MITCHELL COUNTY COURTHOUSE,"508 STATE ST, OSAGE IA 50461"
IA,2012-11-06,county,Mitchell,OS1,Osage Pct 1,OUR SAVIOR'S LUTHERAN CHURCH,"833 ASH ST, OSAGE IA 50461"
IA,2012-11-06,county,Mitchell,JK,Jenkins Riceville City,RICEVILLE CITY HALL,"123 W MAIN ST, RICEVILLE IA 50466"
IA,2012-11-06,county,Mitchell,OS4,Osage Pct 4,OSAGE CITY HALL,"806 MAIN ST, OSAGE IA 50461"
IA,2012-11-06,county,Mitchell,MT,Rock Mitchell Cedar,MITCHELL CITY HALL,"125 E. VAN BUREN, MITCHELL IA 50461"
IA,2012-11-06,county,Mitchell,SA,St Ansgar Union,FIRST LUTHERAN CHURCH,"212 N. MAIN ST., ST. ANSGAR IA 50472"
IA,2012-11-06,county,Monona,CN002,Castana Center Jordan,CASTANA LEGION HALL,"111 THIRD ST, CASTANA IA 51010"
IA,2012-11-06,county,Monona,SH010,Sherman SE Franklin Blencoe Sioux,BLENCOE COMMUNITY BLDG,"413 MAIN ST, BLENCOE IA 51523"
IA,2012-11-06,county,Monona,STC11,St Clair Ute,UTE CITY HALL,"130 MAIN ST, UTE IA 51060"
IA,2012-11-06,county,Monona,ON106,Onawa Ward 1,ONAWA COMMUNITY CENTER,"320 10TH ST, ONAWA IA 51040"
IA,2012-11-06,county,Monona,ON409,Onawa Ward 4,COURTHOUSE ANNEX,"610 IOWA AVE, ONAWA IA 51040"
IA,2012-11-06,county,Monona,ON308,Onawa Ward 3,ONAWA CITY OFFICE,"914 DIAMOND ST, ONAWA IA 51040"
IA,2012-11-06,county,Monona,ON207,Onawa Ward 2 Franklin,FAITH LUTHERAN CHURCH,"316 15TH ST, ONAWA IA 51040"
IA,2012-11-06,county,Monona,AS001,Ashton Belvidere Kennebec Lincoln Franklin Turin,ARBORETUM,"318 E IOWA AVE, ONAWA IA 51040"
IA,2012-11-06,county,Monona,MH005,Moorhead Soldier Soldier City Spring Valley Willow,MOORHEAD COMMUNITY BLDG,"110 OAK AVE, MOORHEAD IA 51558"
IA,2012-11-06,county,Monona,FV004,Fairview Grant Lake Rodney West Fork Whiting,WHITING CITY OFFICE,"605 WHITTIER ST, WHITING IA 51063"
IA,2012-11-06,county,Monona,CP003,Cooper Maple Mapleton,MAPLETON CITY OFFICE,"513 MAIN ST, MAPLETON  IA 51034"
IA,2012-11-06,county,Monroe,MELROSE,Precinct Melrose(JK/WY/FR/ML),ST PATRICK'S CHURCH,"200 SHAMROCK, MELROSE IA 52569"
IA,2012-11-06,county,Monroe,AL3,Precinct Al3,GRANT ELEMENTARY SCHOOL,"S CLINTON ST, ALBIA IA 52531"
IA,2012-11-06,county,Monroe,AL4,Precinct Al4,KENDALL ELEMENTARY,"701 WASHINGTON AVE E, ALBIA IA 52531"
IA,2012-11-06,county,Monroe,AL2,Precinct Al2,ALBIA FIRE STATION,"115 2ND AVE W, ALBIA IA 52531"
IA,2012-11-06,county,Monroe,AL1,Precinct Al1,LINCOLN CENTER,"222 N 2ND ST, ALBIA IA 52531"
IA,2012-11-06,county,Monroe,LOVILIA,Precinct Lovilia(CE/UN/BC/LV),LOVILIA COMMUNITY CENTER,"608 W 7TH , LOVILIA IA 50150"
IA,2012-11-06,county,Monroe,CTHSE,Precinct Courthse(TR/MT/GL/UR/MN/PL),COURTHOUSE,"10 BENTON AVE E, ALBIA IA 52531"
IA,2012-11-06,county,Montgomery,05,5 Pilot Grove Frankfort Douglas Wash Twp Grant,GRANT FIRE DEPARTMENT,"106 U AVE, GRANT IA 50847"
IA,2012-11-06,county,Montgomery,04,4 Grfld Lncln Sher Pilot Grove Twp Elliott,ELLIOTT COMMUNITY CENTER,"403 MAIN ST, ELLIOTT IA 51532"
IA,2012-11-06,county,Montgomery,06,6 West Grant Scott Twp Coburg Stanton,STANTON FIRE DEPARTMENT,"205 BROAD AVE, STANTON IA 51573"
IA,2012-11-06,county,Montgomery,07,7 Scott East Twp Villisca,VILLISCA COMMUNITY CENTER,"201 S 3RD AVE, VILLISCA IA 50864"
IA,2012-11-06,county,Montgomery,02,Ward2 Sherman Ro Twp,RED OAK FIRE DEPARTMENT,"1904 N BROADWAY, RED OAK IA 51566"
IA,2012-11-06,county,Montgomery,01,Ward1 Pilot Grove Frankfort Ro Twp,GOLD FAIR BUILDING,"FAIRGROUNDS, RED OAK IA 51566"
IA,2012-11-06,county,Montgomery,03,Ward3 Sherman Pilot Grove Frankfort Ro Twp,RED OAK FIRST CHRISTIAN CHURCH,"1909 E SUMMIT ST, RED OAK IA 51566"
IA,2012-11-06,county,Muscatine,OR,Orono,CONESVILLE CITY HALL,"306 W 3RD STREET, CONESVILLE IA 52739"
IA,2012-11-06,county,Muscatine,GO,Goshen,ATALISSA CITY HALL,"122 3RD STREET, ATALISSA IA 52720"
IA,2012-11-06,county,Muscatine,76CE,Seventy Six/Cedar,76 TOWNSHIP HALL,"INDEPENDENCE AVE, LETTS IA 52754"
IA,2012-11-06,county,Muscatine,PI,Pike,NICHOLS CITY HALL,"332 MAIN STREET, NICHOLS IA 52766"
IA,2012-11-06,county,Muscatine,F2LA,Fruitland 2/Lake,LUTHERAN HOMES,"2421 LUTHERAN DR, MUSCATINE IA 52761"
IA,2012-11-06,county,Muscatine,WTMW,Wilton Twp/Moscow,WILTON COMM CENTER TWP,"1215 CYPRESS ST, WILTON IA 52778"
IA,2012-11-06,county,Muscatine,WL2,West Liberty 2,CNTY FAIRGROUNDS CITY 2,"COUNTY FAIRGROUNDS , WEST LIBERTY IA 52776"
IA,2012-11-06,county,Muscatine,F1,Fruitland 1,FRUITLAND CITY HALL,"NORTH STREET, FRUITLAND IA 52749"
IA,2012-11-06,county,Muscatine,FUMO,Fulton/Montpelier,A-1 SIGN,"3667 HWY 61, BLUE GRASS IA 52720"
IA,2012-11-06,county,Muscatine,MU05,Muscatine 5,CENTRAL MIDDLE SCHOOL,"901 CEDAR STREET, MUSCATINE IA 52761"
IA,2012-11-06,county,Muscatine,MU04,Muscatine 4,CLARK HOUSE,"117 W 3RD STREET, MUSCATINE IA 52761"
IA,2012-11-06,county,Muscatine,MU08,Muscatine 8,GARFIELD SCHOOL,"1409 WISCONSIN STREET, MUSCATINE IA 52761"
IA,2012-11-06,county,Muscatine,MU07,Muscatine 7,FRANKLIN SCHOOL,"210 TAYLOR STREET, MUSCATINE IA 52761"
IA,2012-11-06,county,Muscatine,MU03,Muscatine 3,WASHINGTON SCHOOL,"610 MAIDEN LANE, MUSCATINE IA 52761"
IA,2012-11-06,county,Muscatine,WLWA,West Liberty 1/Wapsie,CNTY FAIRGOUNDS TWP/CITY 1,"COUNTY FAIRGROUNDS, WEST LIBERTY IA 52776"
IA,2012-11-06,county,Muscatine,MU10,Muscatine 10,MADISON SCHOOL,"1820 1ST AVE, MUSCATINE IA 52761"
IA,2012-11-06,county,Muscatine,MU02,Muscatine 2,WEST MIDDLE SCHOOL,"600 KINDLER AVE, MUSCATINE IA 52761"
IA,2012-11-06,county,Muscatine,MU09,Muscatine 9,LINCOLN CENTER,"810 PARK AVE, MUSCATINE IA 52761"
IA,2012-11-06,county,Muscatine,BL,Bloomington,CHURCH OF CHRIST,"3603 MULBERRY AVE, MUSCATINE IA 52761"
IA,2012-11-06,county,Muscatine,SW,Sweetland,NEW ERA FELLOWSHIP HALL,"3455 NEW ERA ROAD, MUSCATINE IA 52761"
IA,2012-11-06,county,Muscatine,WC,Wilton City,WILTON COMM CENTER CITY,"1215 CYPRESS ST, WILTON IA 52778"
IA,2012-11-06,county,Muscatine,MU06,Muscatine 6,MUSC SCHOOL ADMIN BLDG WEST,"2900 MULBERRY AVE, MUSCATINE IA 52761"
IA,2012-11-06,county,Muscatine,MU01,Muscatine 1,MUSC SCHOOL ADMIN BLDG EAST,"2900 MULBERRY AVE, MUSCATINE IA 52761"
IA,2012-11-06,county,O'Brien,P1,Carroll Floyd,"COMM BLDG, SHELDON P1","416 9TH ST, SHELDON IA 51201"
