Harrison,1534,West North Gpt,4111,ISIAH FREDERICKS COMMUNITY CENTER,"3312 MARTIN LUTHER KING JR BLVD, GULFPORT MS 39501",2229
Harrison,1538,Magnolia Grove,4121,GULF COAST COMMUNITY ACTION AGENCY,"500 24TH ST, GULFPORT MS 39501",1757
Harrison,1545,New Hope,5011,HARRISON CENTRAL HIGH SCHOOL,"15600 SCHOOL RD, GULFPORT MS 39503",1659
Harrison,1548,Biloxi # 11,5031,DONAL M. SNYDER COMMUNITY CENTER,"2520 PASS RD, BILOXI MS 39531",4785
Harrison,1549,East Handsboro,5041,FRANCIS X COLLINS LIFETIME FITNESS CENTER,"2204 SWETMAN BLVD, GULFPORT MS 39507",1827
Harrison,1550,East Miss City,5051,MISSISSIPPI GULF COAST STUDIOS,"269 DEBUYS RD, GULFPORT MS 39507",3556
Harrison,1552,Howard Creek,5061,WOOLMARKET LIONS CLUB # 11271,"12596 LORRAINE RD, BILOXI MS 39531",3320
Harrison,1554,Saucier,5071,SAUCIER SENIOR CITIZENS CENTER,"24014 CHURCH ST, SAUCIER MS 39574",1867
Harrison,1557,Peace,5081,WOOLMARKET COMMUNITY CENTER,"16320 OLD WOOLMARKET RD, BILOXI MS 39532",2224
Harrison,1559,Bay Central,5091,PENTACOSTALS OF THE GULF COAST,"1907 POPPS FERRY RD, BILOXI MS 39532",1738
Harrison,1561,Margaret Sherry,5101,MARGARET SHERRY LIBRARY,"2141 POPPS FERRY RD, BILOXI MS 39532",2943
Harrison,1565,Invalid Addresses 9999,9999,DATAMIGRATION,,32
Hinds,33,Precinct 01,1,EUDORA WELTY LIBRARY,"300 NORTH STATE ST, JACKSON MS 39201",991
Hinds,35,Precinct 02,2,PEOPLES FUNERAL HOME,"886 N FARISH ST, JACKSON MS 39202",274
,,,,,,
Hinds,40,Precinct 06,6,"GOOD SAMARITAN CENTER, INC","114 MILLSAPS AVE, JACKSON MS 39202",798
Hinds,42,Precinct 08,8,FIRE STATION #5,"1810 NORTH STATE ST, JACKSON MS 39202",697
Hinds,44,Precinct 09,9,BELHAVEN COLLEGE,"1500 PEACHTREE ST, JACKSON MS 39202",1124
Hinds,46,Precinct 10,10,GALLOWAY ELEMENTARY SCHOOL,"186 IDLEWILD ST, JACKSON MS 39203",454
