Lauderdale,782,238 - Marion,238,LAUDERDALE BAPTIST ASSOC. BUILDING,"5521 CLINTON ST, MARION MS 39342",931
Lauderdale,783,240 - Kewanee,240,SPRINGHILL BAPTIST CHURCH,"5395 WRIGHT SPUR RD, TOOMSUBA MS 39364",325
Lauderdale,784,254 - Russell,254,RUSSELL COMMUNITY CENTER,"1722 MARION RUSSELL RD, MERIDIAN MS 39301",1090
Lauderdale,785,262 - Toomsuba,262,TOOMSUBA FIRE STATION,"51 WILL GARRETT RD, TOOMSUBA MS 39364",582
Lauderdale,792,303 - Three,303,EL BETHEL MISSIONARY BAPT CHURCH,"2300 STATE BOULEVARD, MERIDIAN MS 39305",1449
Lauderdale,793,313 - Thirteen,313,NORTHCREST BAPT CHURCH STUDENT YOUTH CENTER,"3412 NORTH HILLS STREET, MERIDIAN MS 39305",1957
Lauderdale,794,329 - Center Hill,329,FELLOWSHIP BAPTIST CHURCH,"9325 FELLOWSHIP RD, MERIDIAN MS 39305",1575
Lauderdale,795,331 - Collinsville,331,COLLINSVILLE VOLUNTEER FIRE DEPT,"11710 NANCY DR, COLLINSVILLE MS 39325",1806
Lauderdale,796,343 - Martin,343,PINE GROVE BAPTIST CHURCH,"11874 PINE GROVE RD, COLLINSVILLE MS 39325",1034
Lauderdale,798,361 - Suqualena,361,MACEDONIA BAPTIST CHURCH,"11206 HWY 494, MERIDIAN MS 39305",1911
Lauderdale,806,407 - Seven,407,FRANK COCHRAN CENTER,"1725 CAROUSEL DR, MERIDIAN MS 39307",1005
Lauderdale,807,408 - Eight,408,MSU-MERIDIAN,"1000 HWY 19 N, MERIDIAN MS 39307",1005
Lauderdale,808,409 - Nine,409,CAROUSEL PLACE-COMMUNITY CTR,"4610 VALLY ST, MERIDIAN MS 39307",828
Lauderdale,809,410 - Ten,410,MCCSA (OLD MT BARTON SCH),"2900 ST PAUL ST, MERIDIAN MS 39301",530
Lauderdale,810,411 - Eleven,411,FIRST BAPTIST CHURCH OF MERIDIAN,"701 26TH AVE, MERIDIAN MS 39301",1299
Lauderdale,811,412 - Twelve,412,COUNCIL OF ORGANIZATIONS,"814 45TH AVENUE, MERIDIAN MS 39307",1822
Lauderdale,814,450 - Pickard,450,MT. VERNON BAPTIST CHURCH,"4390 VALLEY RD, MERIDIAN MS 39307",605
,,,,,,
Lauderdale,825,525 - Alamucha,525,ALAMUCHA/GREENHILL MISSIONARY BAPTIST CHURCH,"5324 HIGHWAY 496, TOOMSUBA MS 39364",278
Lauderdale,826,528 - Causeyville,528,CAUSEYVILLE FIRE STATION,"6145 CAUSEYVILLE RD, MERIDIAN MS 39301",531
Lauderdale,827,530 - Clarkdale,530,NEW HOPE BAPTIST CHURCH,"6573 HWY 145, MERIDIAN MS 39301",1471
Lauderdale,829,544 - Meehan,544,MEEHAN FIRE STATION,"12195 OLD HWY 80 WEST, MERIDIAN MS 39301",650
Lauderdale,830,549 - Odom,549,PENTECOSTAL CHURCH OF JESUS CHRIST,"1404 HWY 19 S, MERIDIAN MS 39301",583
Lauderdale,831,560 - South Nellieburg,560,LOST GAP FIRE STATION,"87 NORTH LAKELAND DR, MERIDIAN MS 39307",553
Lauderdale,832,563 - Valley,563,SOUTH LAUDERDALE FIRE STATION,"4849 VALLEY RD, MERIDIAN MS 39307",173
Lauderdale,833,564 - Vimville,564,COKER'S CHAPEL UNITED METHODIST CHURCH,"3042 JEFF DAVIS SCHOOL ROAD, MERIDIAN MS 39301",1626
Lauderdale,834,565 - Whynot,565,WHYNOT FIRE STATION,"4602 OLD HWY 19 SE, MERIDIAN MS 39301",634
Lauderdale,835,567 - Zero,567,LONG CREEK FIRE STATION,"4892 ZERO RD, MERIDIAN MS 39301",1321
Lauderdale,837,583 - Mt Gilead,583,MT GILEAD BAPTIST CHURCH,"3456 KOA CAMPGROUND RD, MERIDIAN MS 39301",685
Lawrence,8016,Courthouse A-Z,1,COURTHOUSE,"517 EAST BROAD STREET, MONTICELLO MS 39654",1480
Lawrence,8017,Tilton,10,TILTON FIRE DEPARTMENT,"213 GIVENS MULLINS ROAD, JAYESS MS 39641",274
Lawrence,8018,Topeka,11,TOPEKA FIRE DEPT.,"20 BISMARK ROAD, JAYESS MS 39641",408
Lawrence,8019,Armory,12,NATIONAL GUARD ARMORY,"74 OLD HWY 27 NORTH, MONTICELLO MS 39654",169
Lawrence,8020,Grange,13,COLEMANS CHAPEL CHURCH,"204 D. E. STEPHENS ROAD, SILVER CREEK MS 39663",263
Lawrence,8021,Hooker,14,PEARL RIVER BAPTIST CHURCH,"24 PEARL RIVER ROAD, SILVER CREEK MS 39663",266
Lawrence,8022,New Hebron,15,NEW HEBRON FIRE STATION,"506 MAIN AVENUE, NEW HEBRON MS 39140",549
