Clay,7247,North-West Point,NWP,RECREATION CENTER,"1032 WOOD ST., WEST POINT MS 39773",1919
Clay,7248,Pheba,P,PHEBA - VOTER BUILDING,"21523 HIGHWAY 50 W, PHEBA MS 39755",620
Clay,7249,Pine Bluff,PB,PINE BLUFF VOTER BUILDING,"10498 COLONY ROAD, MANTEE MS 39751",511
Clay,7251,Siloam,SI,SILOAM - COMMUNITY CENTER,"2504 HIGHWAY 47, WEST POINT MS 39773",1075
Clay,7252,South-West Point,SWP,SOUTH-WEST POINT,"540 E. BRAME AVE., WEST POINT MS 39773",1749
Clay,7253,Tibbee,T,TIBBEE - FIRE STATION,"2895 E. TIBBEE RD., WEST POINT MS 39773",409
Clay,7255,Union Star,US,UNION STAR - FIRE STATION,"6423 WAVERLY RD., WEST POINT MS 39773",704
Clay,7256,Vinton,V,VINTON - COUNTY SHED,"440 BARTON FERRY RD, WEST POINT MS 39773",694
Clay,7257,West-West Point,WWP,HENRY HARRIS BUILDING,"227 COURT STREET, WEST POINT MS 39773",2056
Coahoma,6460,Lula,11,LULA COMMUNITY CENTER,,356
Coahoma,6461,Coahoma,12,COAHOMA CITY HALL,"325 CHERRY ST., COAHOMA MS 38617",353
Coahoma,6462,Lyon,13,LYON CITY HALL,"111 PARK STREET, LYON MS 38645",1324
Coahoma,6463,Clarksdale Courthouse,14,COURTHOUSE,"115 FIRST ST., CLARKSDALE MS 38614",1164
Coahoma,6464,Friars Point,21,FRIARS POINT FIRE STATION,"201 WEBB STREET, FRIARS POINT MS 38631",925
Coahoma,6465,Farrell,22,FARRELL,"215 FARRELL-SHAW ST., FARRELL MS 38631",256
Coahoma,6466,Sherard,23,SHERARD,"50 HIGHWAY 322, SHERARD MS 38639",45
Coahoma,6467,Clarksdale #2,24,LEE DRIVE FIRE STATION,"1300 LEE DRIVE, CLARKSDALE MS 38614",1919
Coahoma,6468,Jonestown,31,JONESTOWN FIRE STATION,"414 SECOND ST., JONESTOWN MS 38639",1051
Coahoma,6469,Dublin,32,DUBLIN FIRE STATION,"1397 EMERALD ROAD, DUBLIN MS 38677",221
Coahoma,6470,Clarksdale #3,33,CLARKSDALE AUDITORIUM,"506 EAST SECOND ST., CLARKSDALE MS 38614",854
Coahoma,6471,Sasse Street Fire Station,34,SASSE STREET FIRE STATION,"620 SASSE ST., CLARKSDALE MS 38614",809
Coahoma,6472,Cagle Crossing,41,CAGLE CROSSING,"3251 DOGWALK ROAD, TUTWILER MS 38687",87
Coahoma,6473,Clarksdale #4,42,NATIONAL GUARD ARMORY,"924 RITCHIE STREET, CLARKSDALE MS 38614",2447
Coahoma,6474,Clarksdale #4 North,43,DRIVERS LICENSE BUILDING,"144 RITCH ST., CLARKSDALE MS 38614",282
Coahoma,6475,Rena Lara,51,RENA LARA FIRE STATION,"3430 HIGHWAY 1, RENA LARA MS 38677",291
Coahoma,6476,Bobo,52,BOBO,"540 BOBO DAVENPORT ROAD, BOBO MS 38644",183
Coahoma,6477,Roundaway,53,OLD SUNFLOWER SCHOOL,"245 STANLEY ROAD, CLARKSDALE MS 38614",133
Coahoma,6478,Clarksdale #5,54,EXPO BUILDING,"1150 WILDCAT DRIVE, CLARKSDALE MS 38614",2573
Copiah,3670,Beauregard,BGA,BEAUREGARD,"1009 BEAUREGARD RD, WESSON MS 39191",744
Copiah,3671,Centerpoint,CE,CENTERPOINT,"1004 CENTERPOINT LN, HAZLEHURST MS 39083",1140
