election_date,state,county_name,precinct_id,name,address
2018-11-06,CA,Los Angeles,"9001782B, 9001782C, 9001782G, 9001782H, 9002007B, 9002007C","CIENEGA ELEMENTARY SCHOOL, AUDITORIUM/ORANGE TABLE",2611 S ORANGE DR LOS ANGELES CA 90016
2018-11-06,CA,Los Angeles,"9001783A, 9001783C, 9001783D, 9001783E, 9005503A, 9005503B, 9005503G, 9005503H","VINEYARD RECREATION CENTER, GYMNASIUM/YELLOW TABLE",2942 VINEYARD AVE LOS ANGELES CA 90016
2018-11-06,CA,Los Angeles,"9001784A, 9001784B, 9001784C, 9001784D, 9001784E, 9001806B, 9001806C","VINEYARD RECREATION CENTER, GYMNASIUM/ORANGE TABLE",2942 VINEYARD AVE LOS ANGELES CA 90016
2018-11-06,CA,Los Angeles,"9001785A, 9001785B, 9001785D, 9001785E, 9001806A, 9005503C, 9005503E, 9005503F","MESSIAH BAPTIST CHURCH, NURSERY ROOM",4500 W ADAMS BLVD LOS ANGELES CA 90016
2018-11-06,CA,Los Angeles,"9001786A, 9001786B, 9001786C, 9001786D, 9001786E, 9001786F","VIRGINIA RD ELEMENTARY SCHOOL, AUDITORIUM",2925 VIRGINIA RD LOS ANGELES CA 90016
2018-11-06,CA,Los Angeles,"9001787A, 9001787B, 9001787C, 9001787D, 9001787E, 9001787F","RESTAURACION, LOBBY",4409 W ADAMS BLVD LOS ANGELES CA 90016
2018-11-06,CA,Los Angeles,"9000933A, 9000933B, 9000933C, 9001796B, 9001796C, 9001796D, 9001796F","TRINITY EPISCOPAL CHURCH, PARISH HALL/ORANGE TABLE",4274 MELROSE AVE LOS ANGELES CA 90029
2018-11-06,CA,Los Angeles,"9000048B, 9000048D, 9001798A, 9001798B, 9001798C, 9001798D","LEMON GROVE RECREATION CENTER, AUDITORIUM/GREEN TABLE",4959 LEMON GROVE AVE LOS ANGELES CA 90029
2018-11-06,CA,Los Angeles,"9001799A, 9001799B, 9001799C, 9001799E, 9001799F","BRET HARTE MIDDLE SCHOOL, BOYS GYMNASIUM/ORANGE TABLE",9301 S HOOVER ST LOS ANGELES CA 90044
2018-11-06,CA,Los Angeles,"9000476A, 9000899A, 9001740A, 9001740B, 9001740C, 9001801B, 9001801C, 9001801D","HARVARD BLVD ELEMENTARY SCH, AUDITORIUM/GREEN TABLE",330 N HARVARD BLVD LOS ANGELES CA 90004
2018-11-06,CA,Los Angeles,"9001804C, 9001804D, 9001804F, 9001807A, 9002634A, 9002635A, 9002637A, 9002638A, 9002638B","ALEXANDRIA ELEMENTARY SCH, AUDITORIUM",4211 OAKWOOD AVE LOS ANGELES CA 90004
2018-11-06,CA,Los Angeles,"9000161A, 9000161B, 9000161C, 9001805A, 9001805B, 9001805C, 9001805D, 9007790A","GRANADA HILLS CHARTER ELEM, AUDITORIUM/GREEN TABLE",17170 TRIBUNE ST GRANADA HILLS CA 91344
2018-11-06,CA,Los Angeles,"9000539A, 9000539B, 9001808A, 9001808C, 9001808G, 9002317A, 9002317B, 9007866C","LIMERICK AVE ELEMENTARY SCH, AUDITORIUM/ORANGE TABLE",8530 LIMERICK AVE WINNETKA CA 91306
2018-11-06,CA,Los Angeles,"9000476B, 9000971A, 9001810A, 9001810B, 9001810C, 9001810D, 9001810E","FRANK DEL OLMO ELEM / MPR, ENTER ON VERMONT/ORANGE TABLE",100 N NEW HAMPSHIRE AVE LOS ANGELES CA 90004
2018-11-06,CA,Los Angeles,"9001814A, 9001814B, 9001814C, 9001814D, 9001815A, 9001815B, 9001815C, 9002825A, 9002825B, 9002825C","FRANK DEL OLMO ELEM / MPR, ENTER ON VERMONT/YELLOW TABLE",100 N NEW HAMPSHIRE AVE LOS ANGELES CA 90004
2018-11-06,CA,Los Angeles,"9001797A, 9001797D, 9001797E, 9001797F, 9001817A, 9001820A, 9001820C, 9001820E, 9001820F","ECHO PARK RECREATION CENTER, GYMNASIUM/ORANGE TABLE",1632 BELLEVUE AVE LOS ANGELES CA 90026
2018-11-06,CA,Los Angeles,"9000700A, 9000700D, 9000936A, 9001824A, 9001824B, 9001824C, 9001824E, 9002876A, 9004026A, 9004026B, 9004026C, 9004026D, 9004026E
9005113B
","RESIDENCE, GARAGE",2320 HILLHURST AVE LOS ANGELES CA 90027
2018-11-06,CA,Los Angeles,"9001827A, 9001827B, 9001827C, 9001827D, 9001827E, 9001827F, 9002688C, 9002698D","WHITE POINT ELEMENTARY SCHOOL, AUDITORIUM",1410 SILVIUS AVE SAN PEDRO CA 90731
2018-11-06,CA,Los Angeles,"9000903B, 9000903D, 9001838A, 9001838B, 9001838D, 9001840A, 9001840B","ROSEMONT AVE ELEMENTARY SCH, AUDITORIUM/YELLOW TABLE",421 N ROSEMONT AVE LOS ANGELES CA 90026
2018-11-06,CA,Los Angeles,"9001817C, 9001820B, 9001820D, 9001839A, 9001839B, 9001839C, 9001839D, 9001839E, 9001839F","ECHO DEEP POOL, POOL DECK EAST/YELLOW TABLE",1419 COLTON ST LOS ANGELES CA 90026
2018-11-06,CA,Los Angeles,"9001774A, 9001813A, 9001841A, 9001841B, 9001841D, 9001842C, 9001842F, 9005105B, 9005105C","ALBION ELEMENTARY SCHOOL, AUDITORIUM / ENTER ON AVE 19",322 S AVENUE 18 LOS ANGELES CA 90031
2018-11-06,CA,Los Angeles,"9001846A, 9001846B, 9001846C, 9001846E, 9001846G, 9001849B, 9002719F","WABASH RECREATION CENTER, GYMNASIUM/ ORANGE TABLE",2765 WABASH AVE LOS ANGELES CA 90033
2018-11-06,CA,Los Angeles,"9001851A, 9001851B, 9001851C, 9001851D, 9001851E","TENRIKYO MISSION, DINING ROOM",117 N SARATOGA ST LOS ANGELES CA 90033
2018-11-06,CA,Los Angeles,"9001854A, 9001854E, 9001854F, 9001854G, 9001856A, 9001856B, 9001856C","MALABAR ST ELEMENTARY SCHOOL, AUDITORIUM",3200 MALABAR ST LOS ANGELES CA 90063
2018-11-06,CA,Los Angeles,"9001849C, 9001855A, 9001855B, 9001855D, 9001855E, 9001855F, 9001855G","ASSUMPTION CHURCH, HALL/GREEN TABLE",2828 BLANCHARD ST LOS ANGELES CA 90033
2018-11-06,CA,Los Angeles,"9000274A, 9000274B, 9001859A, 9001859B, 9001859E, 9001859G, 9001902C, 9001902G","HOLLENBECK PARK REC CENTER, BOYLE HEIGHTS RM/GREEN TABLE",415 S ST LOUIS ST LOS ANGELES CA 90033
2018-11-06,CA,Los Angeles,"9001862C, 9001862F, 9001862G","PICO GARDENS, SOCIAL HALL BUILDING 3",1520 E 004TH ST LOS ANGELES CA 90033
2018-11-06,CA,Los Angeles,"9001874A, 9001879A","MARINA CITY CLUB, MONTEREY ROOM/ORANGE TABLE",4333 ADMIRALTY WAY MARINA DEL REY CA 90292
2018-11-06,CA,Los Angeles,"9001781A, 9001875A, 9001875B, 9001875C, 9001875D, 9001875E","NORMANDIE RECREATION CENTER, GYMNASIUM/PINK TABLE",1550 S NORMANDIE AVE LOS ANGELES CA 90006
2018-11-06,CA,Los Angeles,"9001876A, 9001876B, 9001876C, 9001876D, 9001876E","DEL REY HILLS EVANGELICAL CHR, FIRESIDE ROOM",8505 SARAN DR PLAYA DEL REY CA 90293
2018-11-06,CA,Los Angeles,"9000359A, 9000359D, 9001877A, 9001877B, 9001877C, 9001877E, 9001878A, 9001878B","HART ST ELEMENTARY SCHOOL, AUDITORIUM/GREEN TABLE",21040 HART ST CANOGA PARK CA 91303
2018-11-06,CA,Los Angeles,"9001884A, 9001884B, 9001884D, 9001884E, 9001884F, 9003197A, 9003197B, 9003197C, 9003197D, 9003197E, 9003197F","LIFEGUARD HEADQUARTERS, GARAGE / ORANGE TABLE",2300 OCEAN FRONT WALK VENICE CA 90291
2018-11-06,CA,Los Angeles,"9000273A, 9001889A, 9001889B, 9001889C, 9001889D","SECOND ST ELEMENTARY SCHOOL, ROOM 1",1942 E 002ND ST LOS ANGELES CA 90033
2018-11-06,CA,Los Angeles,"9001862A, 9001890A, 9001890B, 9001890C, 9001890E","UTAH ST ELEMENTARY SCHOOL, AUDITORIUM",255 GABRIEL MARQUEZ ST LOS ANGELES CA 90033
2018-11-06,CA,Los Angeles,"9001891A, 9001891B, 9001891C, 9001891D, 9001894A, 9001894B, 9001894C, 9001894F","EVERGREEN RECREATIONAL CTR, GYMNASIUM/ORANGE TABLE",2844 E 002ND ST LOS ANGELES CA 90033
2018-11-06,CA,Los Angeles,"9000227B, 9000227C, 9001892A, 9001892B, 9001892C, 9001892D, 9001892E, 9001892F, 9001892G, 9006642B","ST MARYS ASSYRIAN CHURCH, BANQUET HALL/ORANGE TABLE",5955 LINDLEY AVE TARZANA CA 91356
2018-11-06,CA,Los Angeles,"9000057B, 9000225B, 9001893A, 9001893B, 9001893C","ENCINO SELF STORAGE, LOBBY",18019 VENTURA BLVD ENCINO CA 91316
2018-11-06,CA,Los Angeles,"9000275A, 9001895A, 9001895B, 9001895C, 9001895D, 9001895E","EVERGREEN RECREATIONAL CTR, GYMNASIUM/YELLOW TABLE",2844 E 002ND ST LOS ANGELES CA 90033
2018-11-06,CA,Los Angeles,"9000230A, 9000230C, 9000230E, 9000230F, 9000230M, 9001896A, 9001896B, 9001896C, 9001896D, 9001896E, 9001896F, 9006660E","ENCINO WOMANS CLUB, MEETING HALL/ ORANGE TABLE",4924 PASO ROBLES AVE ENCINO CA 91316
2018-11-06,CA,Los Angeles,"9001899A, 9001899B, 9001899C, 9001899D, 9001911F","RAMON GARCIA RECREATION CTR, GYMNASIUM/ORANGE TABLE",1016 S FRESNO ST LOS ANGELES CA 90023
2018-11-06,CA,Los Angeles,"9001900B, 9001900C, 9001900E, 9001900F, 9002801A, 9004204A, 9004204B, 9004204C, 9004204F","FIRE STATION #7, APPARATUS ROOM",14630 PLUMMER ST PANORAMA CITY CA 91402
2018-11-06,CA,Los Angeles,"9001902E, 9001902F, 9001904A, 9001904B, 9001904D, 9001911C, 9001911D, 9001911E","RAMON GARCIA RECREATION CTR, GYMNASIUM/YELLOW TABLE",1016 S FRESNO ST LOS ANGELES CA 90023
2018-11-06,CA,Los Angeles,"9000584C, 9001899E, 9001899F, 9001905A, 9001905B, 9003309C","ROBERT L STEVENSON MIDDLE SCH, AUDITORIUM",725 S INDIANA ST LOS ANGELES CA 90023
2018-11-06,CA,Los Angeles,"9000080B, 9000080F, 9000390A, 9001907A, 9001907B, 9001907G, 9002886B","PACOIMA MIDDLE SCHOOL, SOCIAL HALL/ORANGE TABLE",9919 LAUREL CANYON BLVD PACOIMA CA 91331
2018-11-06,CA,Los Angeles,"9001910H, 9001910J, 9001910K, 9001911A, 9001911B","ESTRADA COURTS COMMUNITY CTR, GYMNASIUM/GREEN TABLE",3225 HUNTER ST LOS ANGELES CA 90023
2018-11-06,CA,Los Angeles,"9000537A, 9000537B, 9000537F, 9000538A, 9001917A, 9001917B, 9001917C, 9001917D","VALLEY PLAZA RECREATION CTR, SMALL GYMNASIUM/YELLOW TABLE",12240 ARCHWOOD ST NORTH HOLLYWOOD CA 91606
2018-11-06,CA,Los Angeles,"9001028A, 9001920A, 9001920B, 9001920C, 9001920D, 9001920E","WARD VILLAS SENIOR HOUSING, LOBBY",1177 W ADAMS BLVD LOS ANGELES CA 90007
2018-11-06,CA,Los Angeles,"9001121A, 9001121B, 9001121C, 9001121G, 9001924B, 9001924C, 9001924D, 9001924E, 9001924F","VAN NUYS/SHERMAN OAKS REC CTR, GYMNASIUM/YELLOW TABLE",14201 HUSTON ST SHERMAN OAKS CA 91423
2018-11-06,CA,Los Angeles,"9000217A, 9000217C, 9000217D, 9000746E, 9001926C, 9001926D, 9001933A, 9001933B, 9005199B","MILLIKAN MIDDLE SCHOOL, GYMNASIUM/PINK TABLE",5041 SUNNYSLOPE AVE SHERMAN OAKS CA 91423
2018-11-06,CA,Los Angeles,"9001927A, 9001927B, 9001927C, 9001927D, 9001927E, 9001927F, 9001927G","A PLACE CALLED HOME, THEATER 2",2901 S CENTRAL AVE LOS ANGELES CA 90011
2018-11-06,CA,Los Angeles,"9001928B, 9001928C, 9001928D, 9001928E, 9007139B, 9007139C, 9007139D","SUNRISE SENIOR LIVING, PARLOR",4610 COLDWATER CANYON AVE STUDIO CITY CA 91604
2018-11-06,CA,Los Angeles,"9001046H, 9001160A, 9001161A, 9001929A, 9001929B, 9001929C, 9001929D","RONALD TUTOR CAMPUS CTR (USC), BALLROOM B41-B42/YELLOW TABLE",3607 TROUSDALE PKWY LOS ANGELES CA 90089
2018-11-06,CA,Los Angeles,"9000809A, 9000809C, 9001928F, 9001931A, 9001931C, 9001931E, 9001931G","RIVERSIDE DR ELEMENTARY SCH, AUDITORIUM/ORANGE TABLE",13061 RIVERSIDE DR SHERMAN OAKS CA 91423
2018-11-06,CA,Los Angeles,"9001071A, 9001071B, 9001932B, 9001932E, 9001932F, 9001932G, 9001937B, 9001937F","KILGORE MANOR APT, RECREATION ROOM/ORANGE TABLE",2411 S CENTRAL AVE LOS ANGELES CA 90011
2018-11-06,CA,Los Angeles,"9001244A, 9001244B, 9001244C, 9001244D, 9001244E, 9001244F, 9001938A, 9001938B, 9001938C, 9001938D, 9001938E","ADDA & PAUL SAFRAN SR HOUSING, COMMUNITY ROOM",151 OCEAN FRONT WALK VENICE CA 90291
2018-11-06,CA,Los Angeles,"9001940D, 9001940E, 9001940F","NEVIN ELEMENTARY SCHOOL, AUDITORIUM/ORANGE TABLE",1569 E 032ND ST LOS ANGELES CA 90011
2018-11-06,CA,Los Angeles,"9001937A, 9001937C, 9001941A, 9001941B, 9001941C, 9001941D, 9001941E","THOMAS JEFFERSON HIGH SCHOOL, AUDITORIUM FOYER",1319 E 041ST ST LOS ANGELES CA 90011
2018-11-06,CA,Los Angeles,"9001942A, 9001942B, 9001942C, 9001958A","RONALD TUTOR CAMPUS CTR (USC), BALLROOM B41-B42/GREEN TABLE",3607 TROUSDALE PKWY LOS ANGELES CA 90089
2018-11-06,CA,Los Angeles,"9001943A, 9001943B, 9001943C, 9001943D, 9001943E","KILGORE MANOR APT, RECREATION ROOM/GREEN TABLE",2411 S CENTRAL AVE LOS ANGELES CA 90011
2018-11-06,CA,Los Angeles,"9001950A, 9001950D, 9001950E, 9001950F","MERCADO LA PALOMA, COMMUNITY ROOM/GREEN TABLE",3655 S GRAND AVE LOS ANGELES CA 90007
2018-11-06,CA,Los Angeles,"9000487A, 9000487B, 9000487C, 9000487E, 9001951A, 9001951B, 9001951C, 9001951D","HOLLYWOOD CITY HALL, COMMUNITY ROOM/GREEN TABLE",6501 FOUNTAIN AVE LOS ANGELES CA 90028
2018-11-06,CA,Los Angeles,"9001956A, 9001956B, 9001956D, 9001956E, 9001956F, 9001956G, 9002787A, 9002787B","FIRE STATION #15, LIGHT APPARATUS ROOM",3000 S HOOVER ST LOS ANGELES CA 90007
2018-11-06,CA,Los Angeles,"9001959A, 9001959B, 9001959C, 9002449A","GREEN MEADOWS RECREATION CTR, GYMNASIUM/ ORANGE TABLE",431 E 089TH ST LOS ANGELES CA 90003
2018-11-06,CA,Los Angeles,"9001033A, 9001583A, 9001961A, 9001961B, 9001961C, 9001961D, 9001961E, 9002761A","MENLO AVE ELEMENTARY SCHOOL, AUDITORIUM/ORANGE TABLE",4156 MENLO AVE LOS ANGELES CA 90037
2018-11-06,CA,Los Angeles,"9000295E, 9001579A, 9001579B, 9001964A, 9001964B, 9001964C, 9001964D, 9001970A, 9002567C","107TH STREET ELEMENTARY SCH, LIBRARY",147 E 107TH ST LOS ANGELES CA 90003
2018-11-06,CA,Los Angeles,"9001081G, 9001966A, 9001966E, 9001973A, 9001973B, 9001973C, 9005217A, 9005217E","MERCADO LA PALOMA, COMMUNITY ROOM/ORANGE TABLE",3655 S GRAND AVE LOS ANGELES CA 90007
2018-11-06,CA,Los Angeles,"9001966B, 9001966F, 9002756A, 9005472A, 9005472D","TRINITY STREET ELEMENTARY SCH, AUDITORIUM/YELLOW TABLE",3736 TRINITY ST LOS ANGELES CA 90011
2018-11-06,CA,Los Angeles,"9001314D, 9001974A, 9001974B, 9001974C, 9001974D, 9002025B, 9002025C","MT CARMEL RECREATION CTR, AFTER SCHOOL ROOM",000 830 W 070TH ST LOS ANGELES CA 90044
2018-11-06,CA,Los Angeles,"9001980A, 9001980D, 9001980E, 9001980F","ROSS SNYDER RECREATION CTR, HOME RM CLUBROOM/ORANGE TABLE",1501 E 041ST ST LOS ANGELES CA 90011
2018-11-06,CA,Los Angeles,"9001376A, 9001983D, 9001984B, 9001984C, 9002104A, 9002111A","PALMS ELEMENTARY SCHOOL, AUDITORIUM/ GREEN TABLE",3520 MOTOR AVE LOS ANGELES CA 90034
2018-11-06,CA,Los Angeles,"9001377B, 9001377D, 9001377F, 9001378A, 9001985A, 9001985B, 9001985C, 9001985D","FIRE STATION #43, APPARATUS ROOM/ORANGE TABLE",3690 MOTOR AVE LOS ANGELES CA 90034
2018-11-06,CA,Los Angeles,"9000748A, 9000748B, 9001987A, 9001987E, 9001987F, 9001987G","ASCOT ELEMENTARY SCHOOL, AUDITORIUM",1447 E 045TH ST LOS ANGELES CA 90011
2018-11-06,CA,Los Angeles,"9000748C, 9000958A, 9001991A, 9001991C, 9001991D, 9001991E","HOOPER ELEMENTARY SCHOOL, AUDITORIUM",1225 E 052ND ST LOS ANGELES CA 90011
2018-11-06,CA,Los Angeles,"9001993B, 9001993C, 9001993J, 9001998C, 9001998H","SLAUSON RECREATION CENTER, GYMNASIUM/GREEN TABLE",5306 COMPTON AVE LOS ANGELES CA 90011
2018-11-06,CA,Los Angeles,"9000958B, 9000958C, 9001998A, 9001998B, 9001998D, 9001998E","SLAUSON RECREATION CENTER, GYMNASIUM/ORANGE TABLE",5306 COMPTON AVE LOS ANGELES CA 90011
2018-11-06,CA,Los Angeles,"9001019B, 9001019D, 9001021B, 9001021E, 9001999A, 9001999D, 9001999E, 9001999F, 9001999G, 9001999H","CHR J C OF LATTER DAY SAINTS, CULTURAL HALL/GREEN TABLE",4501 DESERET DR WOODLAND HILLS CA 91364
2018-11-06,CA,Los Angeles,"9000911A, 9001551B, 9001720E, 9001721B, 9002001A, 9002001B, 9002001C","LOS ANGELES ELEMENTARY SCHOOL, AUDITORIUM/ORANGE TABLE",1211 S HOBART BLVD LOS ANGELES CA 90006
2018-11-06,CA,Los Angeles,"9002005A, 9002005B, 9002005C, 9002005F","LOS ANGELES ACADEMY, MULTI-PURPOSE RM/ORANGE TABLE",644 E 056TH ST LOS ANGELES CA 90011
2018-11-06,CA,Los Angeles,"9002009A, 9002009B, 9002009C, 9002363C, 9003674A","SABORES DE OAXACA, OUTSIDE DINING ROOM",6136 VENICE BLVD LOS ANGELES CA 90034
2018-11-06,CA,Los Angeles,"9000986E, 9002010A, 9002010B, 9002010C, 9002010D, 9002010E","ESTRELLA ELEMENTARY SCHOOL, MULTI-PUR BLDG/YELLOW TABLE",120 E 057TH ST LOS ANGELES CA 90011
2018-11-06,CA,Los Angeles,"9001952B, 9001952C, 9002012B, 9002012C, 9002012D, 9002012E","LEO POLITI ELEMENTARY SCHOOL, BUNGALOW 36",2481 W 011TH ST LOS ANGELES CA 90006
2018-11-06,CA,Los Angeles,"9000476C, 9001069C, 9002017A, 9002017B, 9002017C, 9002017D, 9002017E, 9002823B, 9002823C","FRANK DEL OLMO ELEM / MPR, ENTER ON VERMONT/GREEN TABLE",100 N NEW HAMPSHIRE AVE LOS ANGELES CA 90004
2018-11-06,CA,Los Angeles,"9001170A, 9001269A, 9001591D, 9002020D, 9002020F, 9002020G","GOOD SHEPHERD BAPTIST CHURCH, FELLOWSHIP HALL",510 W 053RD ST LOS ANGELES CA 90037
2018-11-06,CA,Los Angeles,"9002019B, 9002020A, 9002020E, 9002021A, 9002021C","FIFTY-SECOND ST ELEMENTARY, AUDITORIUM / GREEN TABLE",816 W 051ST ST LOS ANGELES CA 90037
2018-11-06,CA,Los Angeles,"9001975A, 9002022A, 9002022B, 9002022C, 9002022D, 9002022E, 9002022F","SIXTY-FIRST ST ELEMENTARY SCH, AUDITORIUM",6020 S FIGUEROA ST LOS ANGELES CA 90003
2018-11-06,CA,Los Angeles,"9001170B, 9002023A, 9002023B, 9002032A, 9002032B","FIGUEROA CHURCH OF CHRIST, DINING AREA",455 W 057TH ST LOS ANGELES CA 90037
2018-11-06,CA,Los Angeles,"9002024A, 9002024B, 9002024C, 9002024D, 9002024E, 9002025F","SIXTY-EIGHTH ST ELEMENTARY, AUDITORIUM/ORANGE TABLE",612 W 068TH ST LOS ANGELES CA 90044
2018-11-06,CA,Los Angeles,"9002027A, 9002027B, 9002027C, 9002027D, 9002027E, 9002033A","NEELYS EDUCATIONAL MATERIAL, STORE FRONT",5950 S BROADWAY LOS ANGELES CA 90003
2018-11-06,CA,Los Angeles,"9000854B, 9000855A, 9000855F, 9002029A, 9002029B, 9002029C, 9002034B","MICHELTORENA ST ELEMENTARY, AUDITORIUM/GREEN TABLE",1511 MICHELTORENA ST LOS ANGELES CA 90026
2018-11-06,CA,Los Angeles,"9002033B, 9002033C, 9002033D, 9002033F, 9002344C, 9002344E","BETHUNE MIDDLE SCHOOL, LIBRARY",155 W 069TH ST LOS ANGELES CA 90003
2018-11-06,CA,Los Angeles,"9002014B, 9002014C, 9002036A, 9002036B, 9002036C","EXPO CENTER, SENIOR BALLROOM/ORANGE TABLE",260 3980 BILL ROBERTSON LN LOS ANGELES CA 90037
2018-11-06,CA,Los Angeles,"9002037A, 9002037C, 9002037D, 9002038A, 9002038B","SIXTY-SIXTH ST ELEM SCH / AUD, ENTER ON 67TH ST/ORANGE TABLE",6600 S SAN PEDRO ST LOS ANGELES CA 90003
2018-11-06,CA,Los Angeles,"9001258A, 9001258B, 9002030A, 9002030B, 9002030D, 9002039A, 9002039D, 9002039E","SIXTY-SIXTH ST ELEM SCH / AUD, ENTER ON 67TH ST/GREEN TABLE",6600 S SAN PEDRO ST LOS ANGELES CA 90003
2018-11-06,CA,Los Angeles,"9001260A, 9002042A, 9002042B, 9002042C, 9002042D, 9002042E, 9002042G, 9002042H, 9002050B","SEVENTY-FIFTH ST ELEM SCHOOL, AUDITORIUM/YELLOW TABLE",142 W 075TH ST LOS ANGELES CA 90003
2018-11-06,CA,Los Angeles,"9002043A, 9002043B, 9002043D, 9002043E, 9002052A, 9002052C","KING SOLOMON M B CHURCH, ANNEX",7407 S CENTRAL AVE LOS ANGELES CA 90001
2018-11-06,CA,Los Angeles,"9000480B, 9000826C, 9000877A, 9002046A, 9002046B, 9002048A, 9002048B, 9002051A, 9002450A","ALLESANDRO ELEMENTARY SCHOOL, AUDITORIUM",2210 RIVERSIDE DR LOS ANGELES CA 90039
2018-11-06,CA,Los Angeles,"9002047A, 9002047E, 9002047H, 9002672C, 9002672D","PRAISES OF ZION BAPT CHURCH, MULTI-PURPOSE RM/ORANGE TABLE",8222 S SAN PEDRO ST LOS ANGELES CA 90003
2018-11-06,CA,Los Angeles,"9002047B, 9002047C, 9002671A, 9002672A, 9002672B","MOTHER OF SORROWS CHURCH, SOCIAL HALL / YELLOW TABLE",114 W 087TH ST LOS ANGELES CA 90003
2018-11-06,CA,Los Angeles,"9002043C, 9002050A, 9002050C, 9002050D, 9002050E, 9002052B","FREMONT HIGH SCHOOL, AUDITORIUM FOYER",7676 S SAN PEDRO ST LOS ANGELES CA 90003
2018-11-06,CA,Los Angeles,"9002053B, 9002053D, 9002053E, 9002053G, 9002246B, 9003933B, 9003933C","GLASSELL PARK SENIOR CENTER, COMMUNITY RM/ORANGE TABLE",3750 VERDUGO RD LOS ANGELES CA 90065
2018-11-06,CA,Los Angeles,"9002054A, 9002054B, 9002054C, 9002160A, 9002673A, 9002673B","PRAISES OF ZION BAPT CHURCH, MULTI-PURPOSE RM/GREEN TABLE",8222 S SAN PEDRO ST LOS ANGELES CA 90003
2018-11-06,CA,Los Angeles,"9001910B, 9001910D, 9001910F, 9002057A, 9003895B","LOU COSTELLO RECREATION CTR, GYMNASIUM",3141 E OLYMPIC BLVD LOS ANGELES CA 90023
2018-11-06,CA,Los Angeles,"9001717A, 9002059A, 9002059B, 9002059C, 9002059D","PRAISES OF ZION BAPT CHURCH, MULTI-PURPOSE RM/YELLOW TABLE",8222 S SAN PEDRO ST LOS ANGELES CA 90003
2018-11-06,CA,Los Angeles,"9002063A, 9002063B, 9002063D, 9002063E, 9002063F, 9002645A","RITA WALTERS LEARNING COMPLEX, GYMNASIUM/ ORANGE TABLE",915 W MANCHESTER AVE LOS ANGELES CA 90044
2018-11-06,CA,Los Angeles,"9002067D, 9002067E, 9002067F, 9002068B, 9002068C, 9002068D","COLISEUM ST ELEMENTARY SCHOOL, AUDITORIUM/GREEN TABLE",4400 COLISEUM ST LOS ANGELES CA 90016
2018-11-06,CA,Los Angeles,"9001971A, 9001971B, 9002069B, 9002069C","JIM GILLIAM PARK, GYMNASIUM/GREEN TABLE",4000 S LA BREA AVE LOS ANGELES CA 90008
2018-11-06,CA,Los Angeles,"9000669A, 9002070A, 9002070B, 9002082B, 9002083A, 9004219A","FIRE STATION #34, APPARATUS ROOM",3661 S 007TH AVE LOS ANGELES CA 90018
2018-11-06,CA,Los Angeles,"9000368H, 9000798D, 9000798E, 9002072D, 9002072E, 9005543B","EVANS COMMUNITY ADULT SCHOOL, AUDITORIUM/ORANGE TABLE",717 N FIGUEROA ST LOS ANGELES CA 90012
2018-11-06,CA,Los Angeles,"9002073A, 9002073B, 9002073D, 9002073E, 9002076A","MARTIN LUTHER KING REC CTR, COMMUNITY ROOM/GREEN TABLE",3916 S WESTERN AVE LOS ANGELES CA 90062
2018-11-06,CA,Los Angeles,"9001979B, 9002074B, 9002074C, 9002074D, 9002074F, 9002076B","MARTIN L KING JR ELEM SCHOOL, AUDITORIUM",3989 S HOBART BLVD LOS ANGELES CA 90062
2018-11-06,CA,Los Angeles,"9002077A, 9002077B, 9002077C, 9002077D, 9002077E, 9002435A","MANUAL ARTS HIGH SCHOOL, AUDITORIUM FOYER/ORANGE TABLE",4131 S VERMONT AVE LOS ANGELES CA 90037
2018-11-06,CA,Los Angeles,"9000653A, 9000653B, 9000653C, 9002080A, 9002080B, 9002080C, 9002080D, 9002082A","LOS ANGELES SENTINEL, CONFERENCE ROOM",293 3800 CRENSHAW BLVD LOS ANGELES CA 90008
2018-11-06,CA,Los Angeles,"9001776A, 9002083B, 9002083C, 9002083D, 9003050B, 9003050C","TOM BRADLEY MAGNET SCHOOL, AUDITORIUM/GREEN TABLE",3875 DUBLIN AVE LOS ANGELES CA 90008
2018-11-06,CA,Los Angeles,"9002084A, 9002084B, 9002084C, 9002084D, 9002084E, 9002084F, 9002097A, 9002097C, 9002097D","AUDUBON MIDDLE SCHOOL, AUDITORIUM / GREEN TABLE",4120 011TH AVE LOS ANGELES CA 90008
2018-11-06,CA,Los Angeles,"9002086A, 9002086B, 9002086E, 9002860A","RESIDENCE, GARAGE",1844 MIDDLETON PL LOS ANGELES CA 90062
2018-11-06,CA,Los Angeles,"9002090A, 9002090B, 9002090F, 9002090G, 9002861A, 9002861B, 9002861C, 9002861D","FORTY-SECOND ST ELEMENTARY, AUDITORIUM/ORANGE TABLE",4231 004TH AVE LOS ANGELES CA 90008
2018-11-06,CA,Los Angeles,"9002091A, 9002091B, 9002091C, 9002091D, 9002093C, 9002093D","FORTY-SECOND ST ELEMENTARY, AUDITORIUM/GREEN TABLE",4231 004TH AVE LOS ANGELES CA 90008
2018-11-06,CA,Los Angeles,"9002089A, 9002089C, 9002089D, 9002094A","WEINGART CENTER, CAFE",554 S SAN PEDRO ST LOS ANGELES CA 90013
