state,jurisdiction_type,county_name,precinct_name,name,address
KY,county,,FLORENCE #7,COLONIAL HEIGHTS RETIREMENT CENTER,6900 HOPEFUL RD FLORENCE KY 41042
KY,county,,BELLEVIEW,BELLEVIEW MCVILLE FIRE STATION,6900 MCVILLE RD BURLINGTON KY 41005
KY,county,,AMHERST,TWIN PINES CHRISTIAN CHURCH,1139 TANBARK RD LEXINGTON KY 40515
KY,county,,FOUR WYNDS,TWIN PINES CHRISTIAN CHURCH,1139 TANBARK RD LEXINGTON KY 40515
KY,county,,HEARTWOOD,TWIN PINES CHRISTIAN CHURCH,1139 TANBARK RD LEXINGTON KY 40515
KY,county,,SOUTH SIMPSON,LAKE SPRING BAP FELLOWSHIP HALL,1429 LAKE SPRING RD FRANKLIN KY 42134
KY,county,,CATLETTSBURG,CATLETTSBURG SENIOR CENTER,3015 LOUISA ST CATLETTSBURG KY 41129
KY,county,,ENGLAND HILL,CATLETTSBURG SENIOR CENTER,3015 LOUISA ST CATLETTSBURG KY 41129
KY,county,,SCHENKEL LANE,ELKHORN MIDDLE SCHOOL,1060 E MAIN ST FRANKFORT KY 40601
KY,county,,MILLERSBURG #1,MILLERSBURG CITY HALL CIVIC CNTR,1113 MAIN ST MILLERSBURG KY 40348
KY,county,,CAMPBRANCH #2,LITTLE UNION FIREHOUSE,90 COTTON LN TAYLORSVILLE KY 40071
KY,county,,VOGLER-COLEMAN,VFW POST 4075,104 E SECOND ST FRANKFORT KY 40601
KY,county,,HUNTING CREEK,CHRIST UNITED METHODIST CHURCH,716 CAVE MILL RD BOWLING GREEN KY 42104
KY,county,,CEDARWOOD,CHRIST UNITED METHODIST CHURCH,716 CAVE MILL RD BOWLING GREEN KY 42104
KY,county,,LITTLE BEND,FREDDY PHARRIS,7030 STATE ROUTE 269 BEAVER DAM KY 42320
KY,county,,NORMANDY #11,SPENCER CHRISTIAN CHURCH,5720 TAYLORSVILLE RD FISHERVILLE KY 40071
KY,county,,CLINTONVILLE,CLINTONVILLE FIRE STATION,108 AUSTERLITZ RD PARIS KY 40361
KY,county,,WARD'S CREEK,U K RESEARCH CENTER,1190 SANDLICK RD PRINCETON KY 42445
KY,county,,AIRPORT,U K RESEARCH CENTER,1190 SANDLICK RD PRINCETON KY 42445
KY,county,,HARMONY,U K RESEARCH CENTER,1190 SANDLICK RD PRINCETON KY 42445
KY,county,,CECIL,MCCRACKEN COUNTY ROAD DEPT,3700 COLEMAN RD PADUCAH KY 42001
KY,county,,EVERGREEN,FIRST CHURCH OF GOD,1029 BURLINGTON LN FRANKFORT KY 40601
KY,county,,THE ORCHARD,SAM CORMAN COMMUNITY BLDG,102 HIGH ST NICHOLASVILLE KY 40356
KY,county,,HICKORY HILLS,"EXUM CENTER, KENTUCKY STATE UNIV",101 UNIVERSITY DR FRANKFORT KY 40601
KY,county,,SOUTH ASHLAND,OAKVIEW ELEMENTARY SCHOOL,3111 BLACKBURN AVE ASHLAND KY 41101
KY,county,,RATCLIFF,OAKVIEW ELEMENTARY SCHOOL,3111 BLACKBURN AVE ASHLAND KY 41101
KY,county,,VINCENT,OAKVIEW ELEMENTARY SCHOOL,3111 BLACKBURN AVE ASHLAND KY 41101
KY,county,,ADAMS STATION,SIMPSONVILLE ELEMENTARY SCHOOL,6725 SHELBYVILLE RD SIMPSONVILLE KY 40067
KY,county,,SIMPSONVILLE,SIMPSONVILLE ELEMENTARY SCHOOL,6725 SHELBYVILLE RD SIMPSONVILLE KY 40067
KY,county,,FLAT FORK,NORTH MAGOFFIN FIRE DEPT,1991 US 460 SALYERSVILLE KY 41465
KY,county,,BAYES,NORTH MAGOFFIN FIRE DEPT,1991 US 460 SALYERSVILLE KY 41465
KY,county,,EAST BALLARDSVILLE,BALLARDSVILLE FIRE DEPT,4600 S HWY 53 CRESTWOOD KY 40014
KY,county,,HOODS CREEK,FAIRVIEW HIGH SCHOOL,2123 MAIN ST ASHLAND KY 41102
KY,county,,FAIRVIEW,FAIRVIEW HIGH SCHOOL,2123 MAIN ST ASHLAND KY 41102
KY,county,,BUCKLEY,FAIRVIEW HIGH SCHOOL,2123 MAIN ST ASHLAND KY 41102
KY,county,,WESTWOOD,FAIRVIEW HIGH SCHOOL,2123 MAIN ST ASHLAND KY 41102
KY,county,,MILLSEAT,FAIRVIEW HIGH SCHOOL,2123 MAIN ST ASHLAND KY 41102
KY,county,,SOUTH DIXON,COURTHOUSE,25 US HWY 41A S DIXON KY 42409
KY,county,,WEEKSBURY,WEEKSBURY COMMUNITY CENTER,2348 KY RT 466 WEEKSBURY KY 41667
KY,county,,WINDOVER,ROCKFIELD ELEMENTARY SCHOOL,7597 RUSSELLVILLE RD BOWLING GREEN KY 42101
KY,county,,17-6-1,ROCKFIELD ELEMENTARY SCHOOL,7597 RUSSELLVILLE RD BOWLING GREEN KY 42101
KY,county,,ROCKFIELD,ROCKFIELD ELEMENTARY SCHOOL,7597 RUSSELLVILLE RD BOWLING GREEN KY 42101
KY,county,,GREEN ACRES,GREEN ACRES SHELTER,1560 LASALLE RD LEXINGTON KY 40511
KY,county,,HOLLOW CREEK,GREEN ACRES SHELTER,1560 LASALLE RD LEXINGTON KY 40511
KY,county,,PARIS #4,LEGION PARK,103 LEGION DR PARIS KY 40361
KY,county,,PARIS #1,LEGION PARK,103 LEGION DR PARIS KY 40361
KY,county,,PARIS 2,LEGION PARK,103 LEGION DR PARIS KY 40361
KY,county,,PARIS 3,LEGION PARK,103 LEGION DR PARIS KY 40361
KY,county,,PARIS #5,LEGION PARK,103 LEGION DR PARIS KY 40361
KY,county,,PARIS #7,LEGION PARK,103 LEGION DR PARIS KY 40361
KY,county,,PRECINCT 142 34 DISTRICT,PRESBYTERIAN SEMINARY WINN CENTER,1044 ALTA VISTA RD LOUISVILLE KY 40205
KY,county,,PRECINCT 156 34 DISTRICT,PRESBYTERIAN SEMINARY WINN CENTER,1044 ALTA VISTA RD LOUISVILLE KY 40205
KY,county,,PRECINCT 162 34 DISTRICT,PRESBYTERIAN SEMINARY WINN CENTER,1044 ALTA VISTA RD LOUISVILLE KY 40205
KY,county,,SOUTH LAGRANGE,HOLY TRINITY LUTHERAN CHURCH,2416 S HWY 53 LAGRANGE KY 40031
KY,county,,NICHOLSON #1,KENTON COUNTY PUBLIC LIBRARY,1992 WALTON-NICHOLSON PK INDEPENDENCE KY 41051
KY,county,,NICHOLSON #2,KENTON COUNTY PUBLIC LIBRARY,1992 WALTON-NICHOLSON PK INDEPENDENCE KY 41051
KY,county,,GERMANTOWN,GERMANTOWN COMM CENTER/FIRE HALL,70 BRIDGEVILLE RD GERMANTOWN KY 41044
KY,county,,MARBLE CREEK #3,PROVIDENCE CHRISTIAN CHURCH,101 PROVIDENCE WAY NICHOLASVILLE KY 40356
KY,county,,NORTH BOONEVILLE EAST,COURTHOUSE 2ND FLOOR LAST ROOM LEFT,20 MAIN ST 20 BOONEVILLE KY 41314
KY,county,,COURT HOUSE/TRIMBLE BR,OLD COURTHOUSE PVA OFFICE,149 S CENTRAL AVE ROOM 5 PRESTONSBURG KY 41653
KY,county,,UPPER CARR,CARR CREEK FIRE DEPT,25 HWY 582 LITTCARR KY 41834
KY,county,,NEW CITY WEST,WOODLAWN CHRISTIAN CHURCH,831 WEST MAIN ST CAMPBELLSVILLE KY 42718
KY,county,,RICHMOND,COUNTY ATTORNEY'S OFFICE,149 S CENTRAL AVE ROOM 4 PRESTONSBURG KY 41653
KY,county,,BIG CREEK,BIG CREEK ELEMENTARY SCHOOL,90 BULLSKIN RD BEAR BRANCH KY 41714
KY,county,,HEBRON #2,HEBRON FIRE STATION,3120 N BEND RD HEBRON KY 41048
KY,county,,DICE,LOST CREEK VOLUNTEER FIRE DEPT,4353 LOST CREEK RD HAZARD KY 41701
KY,county,,WEBBS,RUSSELL SPRINGS ELEMENTARY SCHOOL,1554 N HWY 127 RUSSELL SPRINGS KY 42642
KY,county,,ROYVILLE,RUSSELL SPRINGS ELEMENTARY SCHOOL,1554 N HWY 127 RUSSELL SPRINGS KY 42642
KY,county,,CITY HALL,RUSSELL SPRINGS ELEMENTARY SCHOOL,1554 N HWY 127 RUSSELL SPRINGS KY 42642
KY,county,,SUMMITVIEW,FLORENCE ALLIANCE CHURCH,980 CAYTON RD FLORENCE KY 41042
KY,county,,TROSPER,KAY JAY CENTER,40 BACK TRACK RD BARBOURVILLE KY 40906
KY,county,,YELVINGTON SOUTH,YELVINGTON FIRE STATION,1124 YELVINGTON KNOTTSVILLE RD MACEO KY 42355
KY,county,,YELVINGTON NORTH,YELVINGTON FIRE STATION,1124 YELVINGTON KNOTTSVILLE RD MACEO KY 42355
KY,county,,FLORENCE #11,ERPENBECK ELEMENTARY SCHOOL,9001 WETHERINGTON BLVD FLORENCE KY 41042
KY,county,,FLORENCE #2,BOONE COUNTY LIBRARY-FLORENCE BRANCH,7425 US 42 FLORENCE KY 41042
KY,county,,TURTLE CREEK,ATHENS-CHILESBURG ELEMENTARY SCH,930 JOUETT CREEK DR LEXINGTON KY 40509
KY,county,,NEEDLERUSH,ATHENS-CHILESBURG ELEMENTARY SCH,930 JOUETT CREEK DR LEXINGTON KY 40509
KY,county,,DENALI,ATHENS-CHILESBURG ELEMENTARY SCH,930 JOUETT CREEK DR LEXINGTON KY 40509
KY,county,,MASTERTOWN,CENTRAL ELEMENTARY SCHOOL,710 W 8TH ST CORBIN KY 40701
KY,county,,CORBIN #45,CENTRAL ELEMENTARY SCHOOL,710 W 8TH ST CORBIN KY 40701
KY,county,,CLOVERDALE,COLLINS LANE SCHOOL GYMNASIUM,1 COUGAR LN FRANKFORT KY 40601
KY,county,,THISTLETON,COLLINS LANE SCHOOL GYMNASIUM,1 COUGAR LN FRANKFORT KY 40601
KY,county,,OWENSBORO #18,OWENSBORO PARKS ADMIN. BUILDING,1530 MC JOHNSON AVE OWENSBORO KY 42303
KY,county,,DURBIN-ASHLAND OIL,BURNAUGH BAPTIST CHURCH,19675 MAYO TRAIL RD CATLETTSBURG KY 41129
KY,county,,RUSSELLVILLE FIRE STATION,OLD NAT'L GUARD ARMORY REC CENTR,190 S WINTER ST RUSSELLVILLE KY 42276
KY,county,,EAST LOUISA,CITY HALL,215 N MAIN CROSS ST LOUISA KY 41230
KY,county,,EAST FORK,GARNER MISSIONARY BAPTIST CHURCH,19231 STATE RT 3 RUSH KY 41168
KY,county,,VERDA,VERDA HEAD START,54 VERDA SCHOOL RD EVARTS KY 40828
KY,county,,DRIFT,MCDOWELL SENIOR CITIZENS BLDG,8954 KY RT 122 MINNIE KY 41655
KY,county,,ATKINSON,SOUTH MAGOFFIN ELEMENTARY SCHOOL,171 HALF MOUNTAIN RD SAYLERSVILLE KY 41465
KY,county,,RVILLE & ORNGBRG 21A & 22,COMMUNITY CENTER FIRE HALL,8002 DAY PK MAYSVILLE KY 41056
KY,county,,NORTH PRESTONBURG,PRESTONSBURG HIGH SCHOOL,850 BLACKCAT BLVD PRESTONSBURG KY 41653
KY,county,,HARMONY,NORTH OLDHAM HIGH SCHOOL,1815 S HWY 1793 GOSHEN KY 40026
KY,county,,SOUTH HARMONY,NORTH OLDHAM HIGH SCHOOL,1815 S HWY 1793 GOSHEN KY 40026
KY,county,,WHITE OAK RIDGE,FLIPPIN FIRE DEPARTMENT,546 FLIPPIN LAMB RD TOMPKINSVILLE KY 42167
KY,county,,PINEVILLE EAST,PINEVILLE LIBRARY,214 S WALNUT ST PINEVILLE KY 40977
KY,county,,LANE ALLEN,GARDENSIDE CHRISTIAN CHURCH,940 HOLLY SPRINGS DR LEXINGTON KY 40504
KY,county,,SKYCREST,GARDENSIDE CHRISTIAN CHURCH,940 HOLLY SPRINGS DR LEXINGTON KY 40504
KY,county,,CAMP SPRINGS,CAMP SPRINGS FIREHOUE,6844 FOUR MILE RD CAMP SPRINGS KY 41059
KY,county,,FLORENCE #6,HILLARD COLLINS ELEMENTARY SCHOOL,9000 SPRUCE DR FLORENCE KY 41042
KY,county,,PERRY COUNTY LIBRARY,PERRY COUNTY PUBLIC LIBRARY,289 BLACK GOLD BLVD HAZARD KY 41701
KY,county,,UNION # 2,BOONE COUNTY LIBRARY-UNION BRANCH,8899 US 42 UNION KY 41091
KY,county,,OLD NATIONAL GUARD ARMORY,RECREATIONAL CENTER,190 S WINTER ST RUSSELLVILLE KY 42276
KY,county,,FAXON,ELM GROVE BAPTIST CHURCH,6483 STATE ROUTE 94 E MURRAY KY 42071
KY,county,,CUNNINGHAM,CUNNINGHAM FIRE DEPARTMENT,7506 US HWY 62 CUNNINGHAM KY 42035
KY,county,,WHITESVILLE SOUTH,WHITESVILLE ELEMENTARY SCHOOL,9656 HWY 54 WHITESVILLE KY 42378
KY,county,,WHITESVILLE NORTH,WHITESVILLE ELEMENTARY SCHOOL,9656 HWY 54 WHITESVILLE KY 42378
KY,county,,HARRIS GROVE,SOUTHWEST ELEMENTARY SCHOOL,3426 WISWELL RD MURRAY KY 42071
KY,county,,PRECINCT 149 42 DISTRICT,NEW BIRTH MINISTRY CENTER,3301 LINDA LN LOUISVILLE KY 40211
KY,county,,PRECINCT 105 44 DISTRICT,NEW BIRTH MINISTRY CENTER,3301 LINDA LN LOUISVILLE KY 40211
KY,county,,MT VICTORY 33,MT VICTORY FIRE STATION,14995 HWY 192 SOMERSET KY 42501
KY,county,,BARBER,HAGER ELEMENTARY SCHOOL,1600 BLACKBURN AVE ASHLAND KY 41101
KY,county,,PRICHARD,HAGER ELEMENTARY SCHOOL,1600 BLACKBURN AVE ASHLAND KY 41101
KY,county,,GRAYSON-SPRINGHILL,HAGER ELEMENTARY SCHOOL,1600 BLACKBURN AVE ASHLAND KY 41101
KY,county,,AVONDALE,HAGER ELEMENTARY SCHOOL,1600 BLACKBURN AVE ASHLAND KY 41101
KY,county,,MONTICELLO 1A,FIRE STATION,795 N MAIN ST MONTICELLO KY 42633
KY,county,,JACKSON,MURRAY CALLOWAY COUNTY AIRPORT,544 AIRFIELD LN MURRAY KY 42071
KY,county,,PRECINCT 165 48 DISTRICT,NORTHEAST CHRISTIAN CHURCH,9900 BROWNSBORO RD LOUISVILLE KY 40241
KY,county,,PRECINCT 139 48 DISTRICT,NORTHEAST CHRISTIAN CHURCH,9900 BROWNSBORO RD LOUISVILLE KY 40241
KY,county,,PRECINCT 141 48 DISTRICT,NORTHEAST CHRISTIAN CHURCH,9900 BROWNSBORO RD LOUISVILLE KY 40241
KY,county,,PRECINCT 164 48 DISTRICT,NORTHEAST CHRISTIAN CHURCH,9900 BROWNSBORO RD LOUISVILLE KY 40241
KY,county,,CHARLESTON,SHELBYVILLE FIRE STATION #2,99 CLUB HOUSE DR SHELBYVILLE KY 40065
KY,county,,ELMWOOD-HILL TOP,CHARLES RUSSELL ELEMENTARY SCHOOL,1100 RUSSELL ST ASHLAND KY 41101
KY,county,,GARTRELL,CHARLES RUSSELL ELEMENTARY SCHOOL,1100 RUSSELL ST ASHLAND KY 41101
KY,county,,GARTIN,CHARLES RUSSELL ELEMENTARY SCHOOL,1100 RUSSELL ST ASHLAND KY 41101
KY,county,,HILLENDALE,CHARLES RUSSELL ELEMENTARY SCHOOL,1100 RUSSELL ST ASHLAND KY 41101
KY,county,,AUXIER,HISTORICAL SOCIETY BLDG,6 RIVER ST AUXIER KY 41602
KY,county,,A3,FOSTER HEIGHTS SCHOOL,211 E MUIR BARDSTOWN KY 40004
KY,county,,SOUTH CORBIN,CORBIN INTERMEDIATE,404 W 17TH ST CORBIN KY 40701
KY,county,,SOUTH WARD SCHOOL,CORBIN INTERMEDIATE,404 W 17TH ST CORBIN KY 40701
KY,county,,HEAD OF MUD,VICKI BRYANT BLDG,13813 KY RT 979 BEAVER KY 41604
KY,county,,NORTHWEST CADIZ,EOC BUILDING,39 JEFFERSON ST CADIZ KY 42211
KY,county,,RUDDLES MILLS,RUDDLES MILLS CHRISTIAN CHURCH,3804 RUDDLES MILLS MILLERSBURG PARIS KY 40361
KY,county,,HIGH SCHOOL COUNTY,WOODFORD CO HIGH SCHOOL,180 FRANKFORT ST VERSAILLES KY 40383
KY,county,,HIGH SCHOOL CITY,WOODFORD CO HIGH SCHOOL,180 FRANKFORT ST VERSAILLES KY 40383
KY,county,,BLACKBERRY,BLACKBERRY COMMUNITY CENTER,5010 ST HWY 1056 RANSOM KY 41554
KY,county,,LITTLE MUD,OLD SPRUCE PINE SCHOOL,5984 KY RT 2030 PRINTER KY 41655
KY,county,,ELWOOD,VESTA ROBERTS JOHNSON LIBRARY,180 HWY 610 W VIRGIE KY 41572
KY,county,,FLAT ROCK,LITL ROCK CHRISTIAN CHURCH,3207 CANE RIDGE RD PARIS KY 40361
KY,county,,SALYERSVILLE WARD #1,MAGOFFIN COUNTY COURTHOUSE,42 E MAPLE ST SALYERSVILLE KY 41465
KY,county,,HEBRON #4,NORTH POINTE ELEMENTARY SCHOOL,875 NORTH BEND RD HEBRON KY 41048
KY,county,,BEATTYVILLE #4,SHRINER'S BLDG,2200 CENTER ST BEATTYVILLE KY 41311
KY,county,,CENTRAL,CENTRAL FIRE STATION,1021 CARTER AVE-COMMUNITY ROOM ASHLAND KY 41101
KY,county,,MOORE,CENTRAL FIRE STATION,1021 CARTER AVE-COMMUNITY ROOM ASHLAND KY 41101
KY,county,,REDHOUSE,CAUDILL MIDDLE SCHOOL,1428 ROBERT R MARTIN BYPASS RICHMOND KY 40475
KY,county,,D1,THOMAS NELSON HIGH SCHOOL,2885 NEW SHEPHERDSVILLE RD BARDSTOWN KY 40004
KY,county,,ARKANSAS,TAD ADKINS BLDG,100 CLICK BR MARTIN KY 41649
KY,county,,UNION # 1,NEW UNION FIRE STATION,9611 US 42 UNION KY 41091
KY,county,,E. COLUMBIA,WHEET FELLOWSHIP HALL,1208 JAMESTOWN ST COLUMBIA KY 42728
KY,county,,SOUTH COLUMBIA HARMONY,WHEET FELLOWSHIP HALL,1208 JAMESTOWN ST COLUMBIA KY 42728
KY,county,,FLORENCE #14,FLORENTINE RECEPTION HALL,8605 HAINES DR FLORENCE KY 41042
KY,county,,COOPERATIVE,VOTING BUILDING,6663 HWY 1363 STEARNS KY 42647
KY,county,,NORTHEAST BUCKNER,OLDHAM COUNTY HIGH SCHOOL,1150 N HIGHWAY 393 LAGRANGE KY 40031
KY,county,,EAST BUCKNER,OLDHAM COUNTY HIGH SCHOOL,1150 N HIGHWAY 393 LAGRANGE KY 40031
KY,county,,ALMO,MURRAY AUTO AUCTION,749 RADIO RD ALMO KY 42020
KY,county,,WEST MAIN,SALVATION ARMY,736 W MAIN ST LEXINGTON KY 40508
KY,county,,SOUTH BOONEVILLE,COURTHOUSE 1ST FLOOR,20 MAIN ST BOONEVILLE KY 41314
KY,county,,KRYPTON,KRYPTON VOLUNTEER FIRE & RESCUE,35 FIRE HOUSE LN KRYPTON KY 41754
KY,county,,BANDANA,BANDANA BAPTIST FAMILY LIFE CNTR,157 ALLEN ST BANDANA KY 42022
KY,county,,MAPLELEAF,THE FOUNTAINS AT ANDOVER,3200 TODDS RD LEXINGTON KY 40509
KY,county,,FLORENCE #13,PANORAMA PLUS APARTMENTS,8510 OLD TOLL RD FLORENCE KY 41042
KY,county,,BETHEL,BY JONES MARKET,38 LEAMON RICHMOND RD PINE KNOT KY 42635
KY,county,,PRATER CREEK,OLD PRATER SCHOOL LUNCHROOM,3958 KY RT 1426 DANA KY 41615
KY,county,,GREEN HILL,AMERICAN LEGION BLDG,164 VERSAILLES RD FRANKFORT KY 40601
KY,county,,OWENSBORO #33,SUTTON SCHOOL,2060 LEWIS LN OWENSBORO KY 42301
KY,county,,CENTERVILLE,CENTERVILLE FIRE DEPT,545 HAWKINS CUMMINS RD PARIS KY 40361
KY,county,,ALABAMA,GRACE BAPTIST CHURCH,811 BRYAN AVE LEXINGTON KY 40505
KY,county,,MEADOW LANE,GRACE BAPTIST CHURCH,811 BRYAN AVE LEXINGTON KY 40505
KY,county,,CORBIN #41,CORBIN MIDDLE SCHOOL,706 S KENTUCKY AVE CORBIN KY 40701
KY,county,,JOHN ANT/FRASURES CREEK,GRIGSBY FIELDHOUSE GYM,366 KY RT 680 MCDOWELL KY 41647
KY,county,,VAN CLEAVE,HOPE HARBOR CHURCH,2725 STATE ROUTE 94 EAST MURRAY KY 42071
KY,county,,MAYKING,MAYKING VOLUNTEER FIRE DEPT,84 HWY 1862 MAYKING KY 41837
KY,county,,BRUSHY,BLAINE SCHOOL,600 HWY 2562 BLAINE KY 41124
KY,county,,BLAINE,BLAINE SCHOOL,600 HWY 2562 BLAINE KY 41124
KY,county,,FLORENCE #8,OCKERMAN ELEMENTARY SCHOOL,8250 US 42 FLORENCE KY 41042
KY,county,,KELLEY,HICKS GROCERY,12125 E HWY 90 MONTICELLO KY 42633
KY,county,,FLORENCE # 10,R.A. JONES MIDDLE SCHOOL,8000 SPRUCE DR FLORENCE KY 41042
KY,county,,WEST LAWRENCEBURG,ANDERSON CO HIGH-FRESHMAN WING,750 WEST BROADWAY LAWRENCEBURG KY 40342
KY,county,,LILLARD,ANDERSON CO HIGH-FRESHMAN WING,750 WEST BROADWAY LAWRENCEBURG KY 40342
KY,county,,MCBRAYER,ANDERSON CO HIGH-FRESHMAN WING,750 WEST BROADWAY LAWRENCEBURG KY 40342
KY,county,,CANNON,KCEOC CANNON CENTER,56 MALIBU RD CANNON KY 40923
KY,county,,COW CREEK,ALLEN ELEMENTARY SCHOOL,112 EAGLE LN ALLEN KY 41601
KY,county,,SOUTH MARSHALL,OLD SOUTH MARSHALL JR HIGH SCHOOL,85 SID DARNALL RD BENTON KY 42025
KY,county,,EDGEWOOD #1,JA CAYWOOD ELEMENTARY,3300 TURKEYFOOT RD EDGEWOOD KY 41017
KY,county,,EDGEWOOD #7,JA CAYWOOD ELEMENTARY,3300 TURKEYFOOT RD EDGEWOOD KY 41017
KY,county,,EDGEWOOD 1.5,JA CAYWOOD ELEMENTARY,3300 TURKEYFOOT RD EDGEWOOD KY 41017
KY,county,,WALLINGFORD,WALLINGFORD COMMUNITY CHURCH,6404 WALLINGFORD RD. WALLINGFORD KY 41093
KY,county,,PRECINCT 111 37 DISTRICT,OLMSTED ACADEMY SOUTH,5650 SOUTHERN PKWY LOUISVILLE KY 40214
KY,county,,PRECINCT 108 38 DISTRICT,OLMSTED ACADEMY SOUTH,5650 SOUTHERN PKWY LOUISVILLE KY 40214
KY,county,,FLORENCE #4,BOONE COUNTY HEALTH DEPARTMENT,7505 BURLINGTON PK FLORENCE KY 41042
KY,county,,C2,BARDSTOWN BAPTIST CHURCH,101 W BRASHEAR BARDSTOWN KY 40004
KY,county,,BOONE HEIGHT,CENTRAL ELEMENTARY,1000 KY 3439 BARBOURVILLE KY 40906
KY,county,,OWENSBORO #37,ADAMS VILLAGE MEET RM SIDE ENT,519 DIETERLE DR OWENSBORO KY 42303
KY,county,,CLEAR CREEK,S FLOYD HIGH SCHOOL FRONT FOYER,299 MOUNT RAIDER DR HI HAT KY 41636
KY,county,,BAKER JACKHORN HEMPHILL,HEMPHILL COMMUNITY CENTER,2514 HWY 317 NEON KY 41840
KY,county,,PENINSULA,GEORGETOWN CITY HALL,100 N COURT ST GEORGETOWN KY 40324
KY,county,,OLD DEPOT,GEORGETOWN MIDDLE SCHOOL,730 S HAMILTON ST GEORGETOWN KY 40324
KY,county,,COLLEGE,GEORGETOWN MIDDLE SCHOOL,730 S HAMILTON ST GEORGETOWN KY 40324
KY,county,,BRADSHAW,GEORGETOWN MIDDLE SCHOOL,730 S HAMILTON ST GEORGETOWN KY 40324
KY,county,,DIXVILLE,DIXVILLE FIRE DEPT,2470 NEW DIXVILLE RD HARRODSBURG KY 40330
KY,county,,SMITHS GROVE,SMITHS GROVE FIRE STATION,120 S MAIN ST SMITHS GROVE KY 42171
KY,county,,EUCLID,SHIRLEY MILES GARAGE,6253 CUB RUN HWY MUNFORDVILLE KY 42765
KY,county,,TOWERS,CATHOLIC NEWMAN CENTER,320 ROSE LN LEXINGTON KY 40508
KY,county,,CLIFTON,CATHOLIC NEWMAN CENTER,320 ROSE LN LEXINGTON KY 40508
KY,county,,CAVE CITY NORTH,CAVE CITY CONVENTION CENTER,502 MAMMOTH CAVE ST CAVE CITY KY 42127
KY,county,,CAVE CITY SOUTH,CAVE CITY CONVENTION CENTER,502 MAMMOTH CAVE ST CAVE CITY KY 42127
KY,county,,GOODHOPE-HAZELDELL 28,WOODSTOCK FIRE STATION,2895 CHARLES ELGIN RD EUBANK KY 42567
KY,county,,MARKET GARDEN,GLENEAGLES APARTMENTS CLUBHOUSE,2920 POLO CLUB BLVD LEXINGTON KY 40509
KY,county,,TWIN OAKS,SOUTHERN HILLS UNITED METHODIST,2356 HARRODSBURG RD LEXINGTON KY 40503
KY,county,,PASADENA,SOUTHERN HILLS UNITED METHODIST,2356 HARRODSBURG RD LEXINGTON KY 40503
KY,county,,JESSE TOWN,COON HUNTERS LODGE,100 JESSETOWN RD FINLEY KY 42736
KY,county,,BREMEN,BREMEN ELEMENTARY SCHOOL,5000 MAIN STREET BREMEN KY 42325
KY,county,,MIDLAND,BREMEN ELEMENTARY SCHOOL,5000 MAIN STREET BREMEN KY 42325
KY,county,,MILLPORT,BREMEN ELEMENTARY SCHOOL,5000 MAIN STREET BREMEN KY 42325
KY,county,,DALLAS 45,SHOPVILLE ELEM SCHOOL GYM,819 MARK SHOPVILLE RD SOMERSET KY 42503
KY,county,,MARK 30,SHOPVILLE ELEM SCHOOL GYM,819 MARK SHOPVILLE RD SOMERSET KY 42503
KY,county,,EAST LAWRENCEBURG,ANDERSON CO MIDDLE SCHOOL,200 W WOODFORD ST LAWRENCEBURG KY 40342
KY,county,,DUNCAN,ANDERSON CO MIDDLE SCHOOL,200 W WOODFORD ST LAWRENCEBURG KY 40342
KY,county,,WEST DUNCAN,ANDERSON CO MIDDLE SCHOOL,200 W WOODFORD ST LAWRENCEBURG KY 40342
KY,county,,WITHERSPOON,ANDERSON CO MIDDLE SCHOOL,200 W WOODFORD ST LAWRENCEBURG KY 40342
KY,county,,WOODSPOINT,VICTORY LUTHERAN CHURCH,2885 RIO DOSA DR LEXINGTON KY 40509
KY,county,,C5,BOSTON SCHOOL,130 WILSON CREEK RD BOSTON KY 40107
KY,county,,RIO DOSA,RICHMOND PLACE,3051 RIO DOSA DR LEXINGTON KY 40509
KY,county,,PAXTON PARK,BELLVIEW BAPTIST CHURCH,4875 OLD MAYFIELD RD PADUCAH KY 42003
KY,county,,HENDRON # 4,BELLVIEW BAPTIST CHURCH,4875 OLD MAYFIELD RD PADUCAH KY 42003
KY,county,,BRUCE CONVENTION CTR. #1,JAMES E. BRUCE CONVENTION CENTER,303 CONFERENCE CENTER DR HOPKINSVILLE KY 42240
KY,county,,BRUCE CONVENTION CTR. #2,JAMES E. BRUCE CONVENTION CENTER,303 CONFERENCE CENTER DR HOPKINSVILLE KY 42240
KY,county,,PRECINCT 101 31 DISTRICT,ST JOHN LUTHERAN CHURCH,901 BRECKENRIDGE LN LOUISVILLE KY 40207
KY,county,,PRECINCT 104 31 DISTRICT,ST JOHN LUTHERAN CHURCH,901 BRECKENRIDGE LN LOUISVILLE KY 40207
KY,county,,PRECINCT 164 34 DISTRICT,ST JOHN LUTHERAN CHURCH,901 BRECKENRIDGE LN LOUISVILLE KY 40207
KY,county,,PRECINCT 168 34 DISTRICT,ST JOHN LUTHERAN CHURCH,901 BRECKENRIDGE LN LOUISVILLE KY 40207
KY,county,,TOWN BRANCH,FIRST BAPTIST CHURCH BRACKTOWN,3016 BRACKTOWN RD LEXINGTON KY 40511
KY,county,,STALLION RUN,FIRST BAPTIST CHURCH BRACKTOWN,3016 BRACKTOWN RD LEXINGTON KY 40511
KY,county,,WHITEBERRY,FIRST BAPTIST CHURCH BRACKTOWN,3016 BRACKTOWN RD LEXINGTON KY 40511
