state,county_name,precinct_name,polling_place_id,name,address
SC,OCONEE,Seneca No. 3,2234,Shaver Rec Gymnasium," 698 W South 4Th St, Seneca, SC 29678"
SC,OCONEE,Seneca No. 4,1089,Shaver Rec Gymnasium," 698 W South 4Th St, Seneca, SC 29678"
SC,ORANGEBURG,Orangeburg Wd 1,1790,Orangeburg Arts Center," 619 Riverside Dr, Orangeburg, SC 29115"
SC,ORANGEBURG,Orangeburg Wd 2,1942,Chamber Of Commerce," 155 Riverside Drive, Orangeburg, SC 29115"
SC,ORANGEBURG,Orangeburg Wd 3,1940,Mellichamp Elementary Sch," 350 Murray Rd, Orangeburg, SC 29115"
SC,ORANGEBURG,Orangeburg Wd 4,1232,Smith-Hamm-Mid Mem Ctr," 200 Buckley St, Orangeburg, SC 29115"
SC,ORANGEBURG,Orangeburg Wd 5,1543,Zimmerman Youth Ctr," 759 Peasley St, Orangeburg, SC 29115"
SC,ORANGEBURG,Orangeburg Wd 6,1685,Youth Canteen," 1620 Middleton St, Orangeburg, SC 29115"
SC,ORANGEBURG,Orangeburg Wd 7,1163,Sheridan Elementary Sch," 1139 Hillsboro Rd, Orangeburg, SC 29118"
SC,ORANGEBURG,Orangeburg Wd 8,310,W J Clark Middle Sch," 919 Bennett Ave, Orangeburg, SC 29115"
SC,ORANGEBURG,Orangeburg Wd 9,1893,Marshall Elementary Sch," 1441 Marshall St, Orangeburg, SC 29118"
SC,ORANGEBURG,Orangeburg Wd10,745,Sheridan Elementary Sch," 1139 Hillsboro Rd, Orangeburg, SC 29118"
SC,ORANGEBURG,Suburban 1,1284,R E Howard Middle Sch," 1255 Belleville Rd, Orangeburg, SC 29115"
SC,ORANGEBURG,Suburban 2,666,Whittaker Elementary Sch," 790 Whittaker Pkwy, Orangeburg, SC 29115"
SC,ORANGEBURG,Suburban 3,2048,Orbg Area Development Ctr," 1060 Pineland St, Orangeburg, SC 29115"
SC,ORANGEBURG,Suburban 4,584,Orbg Municipal Airport," 1811 Airport Road, Orangeburg, SC 29115"
SC,ORANGEBURG,Suburban 5,2249,Rivelon Elementary Sch," 350 Thomas B Eklund Cir, Orangeburg, SC 29115"
SC,ORANGEBURG,Suburban 6,1640,Rivelon Elementary Sch," 350 Thomas B Eklund Cir, Orangeburg, SC 29115"
SC,ORANGEBURG,Suburban 7,310,W J Clark Middle Sch," 919 Bennett Ave, Orangeburg, SC 29115"
SC,ORANGEBURG,Suburban 8,2149,Marshall Elementary Sch,"1441 Marshall Ave, Orangeburg, SC 29118"
SC,ORANGEBURG,Suburban 9,1661,Human Resources Center," 2570 St Matthews Rd, Orangeburg, SC 29118"
SC,ORANGEBURG,Bethel,1841,Bethune Bowman High Sch," 4857 Charleston Hwy, Orangeburg, SC 29115"
SC,ORANGEBURG,Bowman 1,1108,Old Bowman Elementary Sch," 131 Poplar St, Bowman, SC 29018"
SC,ORANGEBURG,Bowman 2,189,Old Bowman Elementary Sch," 131 Poplar Street, Bowman, SC 29018"
SC,ORANGEBURG,Branchville 1,808,Branchville High Sch," 1349 Dorange Rd, Branchville, SC 29432"
SC,ORANGEBURG,Branchville 2,201,Branchville Community Center," 7647 Freedom Rd, Branchville, SC 29432"
SC,ORANGEBURG,Brookdale,1641,Brookdale Elem Sch," 394 Brookdale Dr, Orangeburg, SC 29115"
SC,ORANGEBURG,Cope,188,Cope Area Career Center," 6052 Slab Landing Rd, Cope, SC 29038"
SC,ORANGEBURG,Cordova 1,1944,Edisto High School," 500 R M Foster Rd, Cordova, SC 29039"
SC,ORANGEBURG,Edisto,1322,Canaan Vol Fire Dept," 4208 Cannon Bridge Rd, Cope, SC 29038"
SC,ORANGEBURG,Elloree 1,2218,New Elloree Elementary," 200 Warrior Dr, Elloree, SC 29047"
SC,ORANGEBURG,Eutawville 1,1568,Eutawville Community Ctr," 419 Porcher Ave, Eutawville, SC 29048"
SC,ORANGEBURG,Eutawville 2,2197,St James-Gaillard Elementary Sch," 1555 Gardensgate Rd, Eutawville, SC 29048"
SC,ORANGEBURG,Four Holes,524,Four Holes Fire Station," 1010 Gramling Road, Orangeburg, SC 29115"
SC,ORANGEBURG,Holly Hill 2,348,Holly Hill Roberts Middle,"530 Hesseman Ave, Holly Hill, SC 29059"
SC,ORANGEBURG,Holly Hill 1,1156,Holly Hill Elementary Sch," 1490 Brant Ave, Holly Hill, SC 29059"
SC,ORANGEBURG,Jamison,1787,O-C Technical College," 3250 St Matthews Rd, Orangeburg, SC 29118"
SC,ORANGEBURG,Limestone 1,1752,Prince Of Orange Mall,"2390 Chestnut St, Orangeburg, SC 29115"
SC,ORANGEBURG,Neeses-Livingston,513,Livingston Community Center,"5875 Savannah Hwy, Orangeburg, SC 29115"
SC,ORANGEBURG,Nix,1301,Nix Elementary Sch," 770 Stilton Rd, Orangeburg, SC 29115"
SC,ORANGEBURG,North 2,931,Aiken Electric Co-op," 8381 North Rd, North, SC 29112"
SC,ORANGEBURG,North 1,1584,North Town Hall," 9305 North Rd, North, SC 29112"
SC,ORANGEBURG,Norway,1973,Norway Senior Center,"105 Saint Johns Ave, Norway, SC 29113"
SC,ORANGEBURG,Pinehill,2546,Great Branch Community Center,"2890 Neeses Hwy, Orangeburg, SC 29115"
SC,ORANGEBURG,Providence,182,Providence Vol Fire Dept," 4767 Old State Rd, Holly Hill, SC 29059"
SC,ORANGEBURG,Rowesville,713,Rowesville Community Ctr,"125 Camelia Dr, Rowesville, SC 29133"
SC,ORANGEBURG,Santee 1,579,Santee Family Develop Ctr,"210 Municipal Way, Santee, SC 29142"
SC,ORANGEBURG,Springfield,1410,Old Springfield Elementary," 210 Brodie St, Springfield, SC 29146"
SC,ORANGEBURG,Vance,2121,Vance-Providence Elementary Sch," 633 Camden Rd, Vance, SC 29163"
SC,ORANGEBURG,Whittaker,943,Whittaker Elementary Sch," 790 Whittaker Pkwy, Orangeburg, SC 29115"
SC,ORANGEBURG,Bolentown,746,Bolentown Vol Fire Dept," 2310 Norway Rd, Orangeburg, SC 29115"
SC,ORANGEBURG,Cordova 2,341,Cordova Town Hall,"105 Flashover Ln, Cordova, SC 29039"
SC,ORANGEBURG,Elloree 2,1434,New Elloree Elementary," 200 Warrior Dr., Elloree, SC 29047"
SC,ORANGEBURG,Limestone 2,1333,Prince Of Orange Mall,"2390 Chestnut St, Orangeburg, SC 29115"
SC,ORANGEBURG,Santee 2,1109,Santee Fire Dept," 1005 Bass Dr, Santee, SC 29142"
SC,PICKENS,Stone Church,1059,University Baptist Church," 411 Pendleton Rd, Clemson, SC 29631"
SC,PICKENS,University,1356,University Lutheran Church," 111 Sloan St, Clemson, SC 29631"
SC,PICKENS,Morrison,1535,East Clemson Baptist Church," 230 Frontage Rd, Clemson, SC 29631"
SC,PICKENS,Abel,1028,Abel Baptist Church," 150 Abel Rd, Clemson, SC 29631"
SC,PICKENS,Calhoun,1485,Crosspoint Church,"1019 Tiger Blvd, Clemson, SC 29631"
SC,PICKENS,Clemson,1812,Clemson Downs Ernie Corley Activity Cent," 150 Downs Blvd, Clemson, SC 29631"
SC,PICKENS,Issaqueena,1442,Mt Tabor Baptist Church," 827 Old Greenville Hwy, Clemson, SC 29631"
SC,PICKENS,West Central,2076,Central / Clemson Library," 105 Commons Way, Central, SC 29630"
SC,PICKENS,North Central,356,Central First Baptist Church," 207 Johnson Rd, Central, SC 29630"
SC,PICKENS,Pike,1307,R C Edwards Middle School," 1157 Madden Bridge Rd, Central, SC 29630"
SC,PICKENS,Lawrence Chapel,1525,Central Rural Fire Department," 1840 Six Mile Hwy, Central, SC 29630"
SC,PICKENS,Norris,1593,Norris Town Hall," 103 E Jamison St, Norris, SC 29667"
SC,PICKENS,Six Mile,979,Six Mile Town Hall - Community Room," 106 S Main St, Six Mile, SC 29682"
SC,PICKENS,Six Mile Mountain,1319,Six Mile Elementary School," 777 N Main St, Six Mile, SC 29682"
SC,PICKENS,Praters Creek,1542,Praters Creek Baptist Church," 621 Praters Creek Rd, Pickens, SC 29671"
SC,PICKENS,Mountain View,2334,Keowee Baptist Church,"544 Keowee Baptist Church Rd, Six Mile, SC 29682"
SC,PICKENS,A R Lewis,2616,Pickens Rural Fire Department,"756 Concord Church Rd, Pickens, SC 29671"
SC,PICKENS,Holly Springs,1951,Holly Springs Baptist Church,"3450 Table Rock Rd, Pickens, SC 29671"
SC,PICKENS,Pumpkintown,2718,New Hope Baptist Church,"108 New Hope Rd, Pickens, SC 29671"
SC,PICKENS,Griffin,1729,Griffin Baptist Church," 1629 Pumpkintown Hwy, Pickens, SC 29671"
SC,PICKENS,North Pickens,2299,Northside Baptist Church,"421 Sangamo Rd, Pickens, SC 29671"
SC,PICKENS,West Pickens,417,Secona Baptist Church Fellowship Bldg,"234 Secona Rd, Pickens, SC 29671"
SC,PICKENS,South Pickens,2628,Lakeview Baptist Church,"107 Mauldin Lake Rd, Pickens, SC 29671"
SC,PICKENS,East Pickens,2702,City of Pickens Maintenance Building,"133 Railroad St, Pickens, SC 29671"
SC,PICKENS,Glassy Mountain,205,Glassy Mountain Baptist Church," 1103 Farrs Bridge Rd, Pickens, SC 29671"
SC,PICKENS,Cedar Rock,1135,Cedar Rock Baptist Church," 1667 Cedar Rock Ch Rd, Easley, SC 29640"
SC,PICKENS,Skelton,2596,Enon Baptist Church,"871 Enon Church Rd, Easley, SC 29640"
SC,PICKENS,Rices Creek,1001,Liberty First Baptist Church,"403 Edgemont Ave, Liberty, SC 29657"
SC,PICKENS,West Liberty,2335,Calumet Baptist Church,"400 S Peachtree St, Liberty, SC 29657"
SC,PICKENS,East Liberty,259,Eastside Baptist Church," 920 Anderson Dr, Liberty, SC 29657"
SC,PICKENS,Flat Rock,1597,Flat Rock Baptist Church," 115 Slab Bridge Rd, Liberty, SC 29657"
SC,PICKENS,Zion,2238,Brookdale Easley (fka Country Side)," 706 Pelzer Hwy, Easley, SC 29642"
SC,PICKENS,Smith Grove,2251,Smith Grove Baptist Church,"1220 Smith Grove Rd, Easley, SC 29640"
SC,PICKENS,Arial Mill,1054,Arial Mill Baptist Church," 618 Rice Rd, Easley, SC 29640"
SC,PICKENS,Simpson,1466,Easley Union Baptist Church," 200 N Pendleton St, Easley, SC 29640"
SC,PICKENS,Woodside,954,Jones Avenue Baptist Church," 614 Ross Ave, Easley, SC 29640"
SC,PICKENS,Brushy Creek,530,Brushy Creek Baptist Church," 100 Clay St, Easley, SC 29642"
SC,PICKENS,Pickensville,2448,Pendleton Street Baptist Church,"601 S Pendleton St, Easley, SC 29640"
SC,PICKENS,Easley,2448,Pendleton Street Baptist Church,"601 S Pendleton St, Easley, SC 29640"
SC,PICKENS,Forest Acres,663,St. Matthias Lutheran Church," 501 Powdersville Rd, Easley, SC 29642"
SC,PICKENS,Crestview,2298,Saint Michaels Episcopal Church,"1200 Powdersville Rd, Easley, SC 29642"
SC,PICKENS,Sitton,1395,Foothills Retirement Community," 205 Bud Nalley Dr, Easley, SC 29642"
SC,PICKENS,Rock Springs,1876,Rock Springs Baptist Church,"310 Rock Springs Rd, Easley, SC 29642"
SC,PICKENS,Saluda,1627,Crosswell First Baptist Church,"219 S Fishtrap Rd, Greenville, SC 29611"
SC,PICKENS,Crosswell,988,Crosswell Elementary School,"161 School Rd, Easley, SC 29640"
SC,PICKENS,Georges Creek,1843,Georges Creek Baptist Church," 1991 Saluda Dam Rd, Easley, SC 29640"
SC,PICKENS,McKissick,1502,Calvary Hill Baptist Church,"501 Rampey St, Easley, SC 29640"
SC,PICKENS,Vinland,988,Crosswell Elementary School,"161 School Rd, Easley, SC 29640"
SC,PICKENS,Crossroads,755,Cross Roads Baptist Church," 160 Cross Roads Church Rd, Easley, SC 29640"
SC,PICKENS,Dacusville,516,Former Dacusville Elementary School,"2671 Earls Bridge Rd, Easley, SC 29640"
SC,PICKENS,Nine Forks,1269,Nine Forks Baptist Church," 3207 Earls Bridge Rd, Easley, SC 29640"
SC,PICKENS,South Central,2610,White Oak Spring Missionary Baptist Chur,"234 College St, Central, SC 29630"
SC,PICKENS,Crescent Hill,1164,Crescent Hill Baptist Church," 115 Crescent Hill Dr, Pickens, SC 29671"
SC,PICKENS,North Liberty,2300,Liberty United Methodist Church,"310 Mae St, Liberty, SC 29657"
SC,PICKENS,Pendleton,2301,Grace Baptist Church,"930 N Old Pendleton Rd, Liberty, SC 29657"
SC,PICKENS,Fruit Mountain,954,Jones Avenue Baptist Church," 614 Ross Ave, Easley, SC 29640"
SC,PICKENS,Pope Field,530,Brushy Creek Baptist Church," 100 Clay St, Easley, SC 29642"
SC,PICKENS,Sheffield,663,St. Matthias Lutheran Church," 501 Powdersville Rd, Easley, SC 29642"
SC,PICKENS,Tri County,2297,Victory Baptist Church,"1832 Powdersville Rd, Easley, SC 29642"
SC,PICKENS,McAlister,1876,Rock Springs Baptist Church,"310 Rock Springs Rd, Easley, SC 29642"
SC,PICKENS,Lenhardt,2295,New Foundation Baptist Church,"556 Lenhardt Rd, Easley, SC 29640"
SC,RICHLAND,Ward 1,497,Lourie Senior Ctr,"1650 Park Cir, Columbia, SC 29201"
SC,RICHLAND,Ward 2,1954,Marion Street Apartments,"1930 Marion St, Columbia, SC 29201"
SC,RICHLAND,Ward 3,546,Reformation Lutheran Ch,"1118 Union St, Columbia, SC 29201"
SC,RICHLAND,Ward 4,655,Logan Elementary School,"815 Elmwood Ave, Columbia, SC 29201"
SC,RICHLAND,Ward 5,1721,Pacific Memorial Park,"200 Wayne St, Columbia, SC 29201"
SC,RICHLAND,Ward 6,464,Bradley Elementary,"3032 Pine Belt Rd, Columbia, SC 29204"
SC,RICHLAND,Ward 7,724,W A Perry Middle School,"2600 Barhamville Rd, Columbia, SC 29204"
SC,RICHLAND,Ward 8,295,David Swinton Campus Ctr,"1616 Oak St, Columbia, SC 29204"
SC,RICHLAND,Ward 9,871,Prince Hall Masonic Lodge,"2324 Gervais St, Columbia, SC 29204"
SC,RICHLAND,Ward 10,485,A C Moore Elementary,"333 Etiwan Ave, Columbia, SC 29205"
SC,RICHLAND,Ward 11,1294,Ben Arnold Recreation Ctr," 1100 S Holly St, Columbia, SC 29205"
SC,RICHLAND,Ward 12,1985,Hand Middle School," 2600 Wheat St, Columbia, SC 29205"
SC,RICHLAND,Ward 13,1972,Rosewood Elementary," 3300 Rosewood Dr, Columbia, SC 29205"
SC,RICHLAND,Ward 14,761,Sims Park," 3500 Duncan St, Columbia, SC 29205"
SC,RICHLAND,Ward 15,1575,Melrose Park,"1500 Fairview Dr, Columbia, SC 29205"
SC,RICHLAND,Ward 16,1718,Dreher High School,"3319 Millwood Ave, Columbia, SC 29205"
SC,RICHLAND,Ward 17,1189,Brennen Elementary,"4438 Devereaux Rd, Columbia, SC 29205"
SC,RICHLAND,Ward 18,2648,Carver-Lyon Elementary,"2100 Waverly St, Columbia, SC 29204"
SC,RICHLAND,Ward 19,1945,Latimer Manor Comm Center,"100 Lorick Cir, Columbia, SC 29203"
SC,RICHLAND,Ward 20,2328,Earlewood Park Comm Center,"1111 Parkside Dr, Columbia, SC 29203"
SC,RICHLAND,Ward 21,764,Arden Elementary,"1300 Ashley St, Columbia, SC 29203"
SC,RICHLAND,Ward 22,644,Eau Claire High School,"4800 Monticello Rd, Columbia, SC 29203"
SC,RICHLAND,Ward 23,2024,Shandon Fire Station," 2847 Devine St, Columbia, SC 29205"
SC,RICHLAND,Ward 24,2190,Kilbourne Park Baptist," 4205 Kilbourne Rd, Columbia, SC 29206"
SC,RICHLAND,Ward 25,2226,Kilbourne Park Baptist," 4205 Kilbourne Rd, Columbia, SC 29206"
SC,RICHLAND,Ward 26,2649,Thompson Funeral Hm Community Rm TEMP,"845 Leesburg Rd, Columbia, SC 29209"
SC,RICHLAND,Ward 29,1647,Alcorn Middle School,"5125 Fairfield Rd, Columbia, SC 29203"
SC,RICHLAND,Ward 30,1230,Arsenal Hill Park,"1800 Lincoln St, Columbia, SC 29201"
SC,RICHLAND,Ward 31,2651,Hyatt Park Gym,"950 Jackson Ave, Columbia, SC 29203"
SC,RICHLAND,Ward 32,2268,Charles R Drew Wellness,"2101 Walker Solomon Way, Columbia, SC 29204"
SC,RICHLAND,Ward 33,181,Martin Luther King Park," 2300 Greene St, Columbia, SC 29205"
SC,RICHLAND,Ward 34,2273,Pinehurst Park,"2300 Pinehurst Rd, Columbia, SC 29204"
SC,RICHLAND,Arcadia,921,Forest Lake Park Gym,"6820 Wedgefield Rd, Columbia, SC 29206"
SC,RICHLAND,Ardincaple,1000,EE Taylor Elementary,"200 McRae St, Columbia, SC 29203"
SC,RICHLAND,Ballentine 1,2052,Ballentine Elementary,"1040 Bickley Rd, Irmo, SC 29063"
SC,RICHLAND,Ballentine 2,2379,Ballentine Park,"1035 Bird Rd, Irmo, SC 29063"
SC,RICHLAND,Beatty Road,776,St Andrews Park," 920 Beatty Rd, Columbia, SC 29210"
SC,RICHLAND,Bluff,1012,Bluff Road Park,"148 Carswell Dr, Columbia, SC 29209"
SC,RICHLAND,Blythewood 1,561,Bethel Hanberry Elem,"125 Boney Rd, Blythewood, SC 29016"
SC,RICHLAND,Blythewood 2,1114,Blythewood Park,"126 Boney Rd, Blythewood, SC 29016"
SC,RICHLAND,Blythewood 3,583,Blythewood High School," 10901 Wilson Blvd, Blythewood, SC 29016"
SC,RICHLAND,Bookman,2399,Radiant Life Church,"1010 Old Two Notch Rd, Elgin, SC 29045"
SC,RICHLAND,Brandon 1,1468,Annie Burnside Elementary," 7300 Patterson Rd, Columbia, SC 29209"
SC,RICHLAND,Brandon 2,2567,Annie Burnside Elem (TEMP),"7300 Patterson Rd, Columbia, SC 29209"
SC,RICHLAND,Briarwood,1193,E L Wright Middle School,"2740 Alpine Rd, Columbia, SC 29223"
SC,RICHLAND,Bridge Creek,2390,Bridge Creek Elementary,"121 Bombing Range Rd, Elgin, SC 29045"
SC,RICHLAND,Caughman Road,196,Caughman Rd Park," 2800 Trotter Rd, Columbia, SC 29209"
SC,RICHLAND,College Place,164,John P Thomas Elementary,"6001 Weston Ave, Columbia, SC 29203"
SC,RICHLAND,Cooper,1121,St Michaels All Angels Epis Ch,"6408 Bridgewood Rd, Columbia, SC 29206"
SC,RICHLAND,Dennyside,1913,Denny Terrace Gymnasium,"6429 Bishop Ave, Columbia, SC 29203"
SC,RICHLAND,Dentsville,2034,Dent Middle School,"2721 Decker Blvd, Columbia, SC 29206"
SC,RICHLAND,Dutch Fork 1,1469,Dutch Fork High School,"1400 Old Tamah Rd, Irmo, SC 29063"
SC,RICHLAND,Dutch Fork 2,689,Dutch Fork Middle School,"1528 Old Tamah Rd, Irmo, SC 29063"
SC,RICHLAND,Dutch Fork 3,352,River Springs Church,"1007 W Shady Grove Rd, Irmo, SC 29063"
SC,RICHLAND,Dutch Fork 4,2391,Shady Grove UMC Fam Life Ctr,"1918 Shady Grove Rd, Irmo, SC 29063"
SC,RICHLAND,Eastover,1912,Eastover Park,"1031 Main St, Eastover, SC 29044"
SC,RICHLAND,Edgewood,2166,Burton-Pack Elementary,"111 Garden Dr, Columbia, SC 29204"
SC,RICHLAND,Estates,2380,Bookman Road Elementary,"1244 Bookman Rd, Elgin, SC 29045"
SC,RICHLAND,Fairlawn,694,New Keenan High School," 361 Pisgah Church Rd, Columbia, SC 29203"
SC,RICHLAND,Fairwold,1043,Pendergrass-Fairwold Elem,"5935 Token St, Columbia, SC 29203"
SC,RICHLAND,East Forest Acres,224,Brockman School,"2245 Montclair Dr, Columbia, SC 29206"
SC,RICHLAND,North Forest Acres,374,Trenholm Park,"3900 Covenant Rd, Columbia, SC 29204"
SC,RICHLAND,South Forest Acres,389,Crayton Middle School,"5000 Clemson Ave, Columbia, SC 29206"
SC,RICHLAND,Friarsgate 1,1920,Friarsgate Park," 1712 Chadford Rd, Irmo, SC 29063"
SC,RICHLAND,Friarsgate 2,2208,HE Corley Elementary," 1500 Chadford Rd, Irmo, SC 29063"
SC,RICHLAND,Old Friarsgate,215,Dutch Fork Elementary,"7900 Broad River Rd, Irmo, SC 29063"
SC,RICHLAND,Gadsden,2679,Gadsden Community Cntr,"1668 S Goodwin Cir, Gadsden, SC 29052"
SC,RICHLAND,Garners,690,Crossroads Community Ctr,"2750 McCords Ferry Rd, Eastover, SC 29044"
SC,RICHLAND,Greenview,493,Greenview Park,"6700 David St, Columbia, SC 29203"
SC,RICHLAND,Gregg Park,503,Shandon Baptist Church,"5250 Forest Dr, Columbia, SC 29206"
SC,RICHLAND,Hampton,557,S Kilbourne Elementary,"1400 S Kilbourne Rd, Columbia, SC 29205"
SC,RICHLAND,Harbison 1,458,Harbison Community Ctr," 106 Hillpine Rd, Columbia, SC 29212"
SC,RICHLAND,Harbison 2,1199,New Heights Baptist Ch," 5501 Broad River Rd, Columbia, SC 29210"
SC,RICHLAND,Hopkins 1,1866,Hopkins Park,"150 Hopkins Park Rd, Hopkins, SC 29061"
SC,RICHLAND,Hopkins 2,2392,Hopkins Elementary School,"6120 Cabin Creek Rd, Hopkins, SC 29061"
SC,RICHLAND,Horrell Hill,2089,Horrell Hill Elementary,"517 Horrell Hill Rd, Hopkins, SC 29061"
SC,RICHLAND,Hunting Creek,1977,Southeast Middle School,"731 Horrell Hill Rd, Hopkins, SC 29061"
SC,RICHLAND,Keels 1,1512,Joseph Keels Elementary,"7500 Springcrest Dr, Columbia, SC 29223"
SC,RICHLAND,Keels 2,2393,Adult Activity Center,"7494 Parklane Rd, Columbia, SC 29223"
SC,RICHLAND,Keenan,221,Sanders Middle School,"3455 Pine Belt Rd, Columbia, SC 29204"
SC,RICHLAND,Kelly Mill,1529,Kelly Mill Middle School," 1141 Kelly Mill Rd, Blythewood, SC 29016"
SC,RICHLAND,Killian,2092,Killian Park," 1424 Marthan Rd, Columbia, SC 29223"
SC,RICHLAND,Kingswood,1619,Columbia High School,"1701 Westchester Dr, Columbia, SC 29210"
SC,RICHLAND,Lake Carolina,1203,Lake Carolina Elem -Lower," 1151 Kelly Mill Rd, Blythewood, SC 29016"
SC,RICHLAND,Lincolnshire,254,Forest Heights Elementary,"2500 Blue Ridge Ter, Columbia, SC 29203"
SC,RICHLAND,Longcreek,2204,Blythewood Middle,"2351 Longtown Rd E, Blythewood, SC 29016"
SC,RICHLAND,Longleaf,2394,Longleaf Middle School,"1160 Longreen Pkwy, Columbia, SC 29229"
SC,RICHLAND,Lykesland,1336,Caughman Road Elementary,"7725 Caughman Rd, Columbia, SC 29209"
SC,RICHLAND,Mallet Hill,2382,Polo Road Elementary,"1250 Polo Rd, Columbia, SC 29223"
SC,RICHLAND,Meadowfield,1384,Meadowfield Elementary," 525 Galway Ln, Columbia, SC 29209"
SC,RICHLAND,Meadowlake,669,Meadowlake Park,"600 Beckman Rd, Columbia, SC 29203"
SC,RICHLAND,McEntire,1977,Southeast Middle School,"731 Horrell Hill Rd, Hopkins, SC 29061"
SC,RICHLAND,Midway,1433,Louie Conder Elementary,"8040 Hunt Club Rd, Columbia, SC 29223"
SC,RICHLAND,Mill Creek,1030,Mill Creek Elementary," 925 Universal Dr, Columbia, SC 29209"
SC,RICHLAND,Monticello,432,Upper Richland Community,"280 Camp Ground Rd, Columbia, SC 29203"
SC,RICHLAND,North Springs 1,2680,North Springs Community Cntr,"1320 Clemson Rd, Columbia, SC 29229"
SC,RICHLAND,North Springs 2,1324,North Springs Elem," 1300 Clemson Rd, Columbia, SC 29223"
SC,RICHLAND,North Springs 3,2415,North Point Community Church,"532 N Brickyard Rd, Columbia, SC 29223"
SC,RICHLAND,Oak Pointe 1,1833,Oak Pointe Elementary Sch,"1 River Bottom Rd, Irmo, SC 29063"
SC,RICHLAND,Oak Pointe 2,1833,Oak Pointe Elementary Sch,"1 River Bottom Rd, Irmo, SC 29063"
SC,RICHLAND,Oak Pointe 3,2383,Hope Lutheran Church,"1400 Kennerly Rd, Irmo, SC 29063"
SC,RICHLAND,Oakwood,1552,N Trenholm Baptist,"6515 N Trenholm Rd, Columbia, SC 29206"
SC,RICHLAND,Olympia,875,Olympia Learning Center,"621 Bluff Rd, Columbia, SC 29201"
SC,RICHLAND,Parkridge 1,141,Harbison Fire Station," 131 Lake Murray Blvd, Irmo, SC 29063"
SC,RICHLAND,Parkridge 2,2404,Grace United Methodist,"410 Harbison Blvd, Columbia, SC 29212"
SC,RICHLAND,Parkway 1,2384,Brookland Baptist Ch NE,"1203 Summit Pkwy, Columbia, SC 29229"
SC,RICHLAND,Parkway 2,2145,Summit Pkwy Middle School,"200 Summit Pkwy, Columbia, SC 29229"
SC,RICHLAND,Parkway 3,2400,Rehoboth Baptist Church,"4646 Hard Scrabble Rd, Columbia, SC 29229"
SC,RICHLAND,Pennington 1,2385,Kings Grant Club House,"300 N Kings Grant Dr, Columbia, SC 29209"
SC,RICHLAND,Pennington 2,1516,Asbury Memorial Methodist," 1005 Asbury Dr, Columbia, SC 29209"
SC,RICHLAND,Pine Grove,768,Pine Grove Elem School,"111 Huffstetler Dr, Columbia, SC 29210"
SC,RICHLAND,Pine Lakes 1,1654,Lower Richland High,"2615 Lower Richland Blvd, Hopkins, SC 29061"
SC,RICHLAND,Pine Lakes 2,2386,Garners Ferry Soccer Complex AAC,"8620 Garners Ferry Rd, Hopkins, SC 29061"
SC,RICHLAND,Pinewood,1654,Lower Richland High,"2615 Lower Richland Blvd, Hopkins, SC 29061"
SC,RICHLAND,Polo Road,971,Polo Road Park," 730 Polo Rd, Columbia, SC 29223"
SC,RICHLAND,Pontiac 1,1780,Pontiac Elementary,"500 Spears Creek Rd, Elgin, SC 29045"
SC,RICHLAND,Pontiac 2,2387,Catawba Trail Elementary,"1080 Old National Hwy, Elgin, SC 29045"
SC,RICHLAND,Rice Creek 1,2388,Vive Church,"2630 Clemson Rd, Columbia, SC 29229"
SC,RICHLAND,Rice Creek 2,2398,North Star Church,"711 Longtown Rd, Columbia, SC 29229"
SC,RICHLAND,Ridge View 1,1405,Ridge View High School," 4801 Hardscrabble Rd, Columbia, SC 29229"
SC,RICHLAND,Ridge View 2,1392,Rice Creek Elementary," 4751 Hardscrabble Rd, Columbia, SC 29223"
SC,RICHLAND,Ridgewood,1050,Ridgewood Baptist Church,"5326 Ridgeway St, Columbia, SC 29203"
SC,RICHLAND,Riverside,660,Virginia Wingard Meth Ch," 1500 Broad River Rd, Columbia, SC 29210"
SC,RICHLAND,Riversprings 1,1440,River Springs Elementary," 115 Connie Wright Rd, Irmo, SC 29063"
SC,RICHLAND,Riversprings 2,2701,Kennerly Road Baptist,"1526 Kennerly Rd, Irmo, SC 29063"
SC,RICHLAND,Riversprings 3,2442,River Springs Elementary,"115 Connie Wright Rd, Irmo, SC 29063"
SC,RICHLAND,Riverwalk,1889,Episcopal Ch/St Simon/St Jude,"1110 Kinley Rd, Irmo, SC 29063"
SC,RICHLAND,Round Top,1375,Round Top Elem School," 449 Rimer Pond Rd, Blythewood, SC 29016"
SC,RICHLAND,St. Andrews,592,St Andrews Middle,"1231 Bluefield Dr, Columbia, SC 29210"
SC,RICHLAND,Sandlapper,108,Sandlapper Elem School,"1001 Longtown Rd, Columbia, SC 29229"
SC,RICHLAND,Satchelford,265,Satchelford Elementary,"5901 Satchelford Rd, Columbia, SC 29206"
SC,RICHLAND,Skyland,2547,True Gospel Ministries,"901 Skyland Dr, Columbia, SC 29210"
SC,RICHLAND,South Beltline,2405,Sherwood Forest Pres Ch,"4325 Wilmot Ave, Columbia, SC 29205"
SC,RICHLAND,Spring Hill,2395,Spring Hill High,"11629 Broad River Rd, Chapin, SC 29036"
SC,RICHLAND,Spring Valley,1712,Lonnie B Nelson Elem," 225 N Brickyard Rd, Columbia, SC 29223"
SC,RICHLAND,Spring Valley West,2094,Jewish Community Center,"306 Flora Dr, Columbia, SC 29223"
