FIPS,Election Date,Site Type,Polling Location Name,Polling Location Address,Precinct Name
05,2012-11-06,polling_location,Antioch Baptist Church,3212 Sunshine Rd Royal AR 0,9C
05,2012-11-06,polling_location,Antioch Baptist Church,3212 Sunshine Rd Royal AR 0,9D
05,2012-11-06,polling_location,Antioch Baptist Church,3212 Sunshine Rd Royal AR 0,9J
05,2012-11-06,polling_location,"First Baptist Church, Royal",7402 Albert Pike Rd Royal AR 0,10A
05,2012-11-06,polling_location,"First Baptist Church, Royal",7402 Albert Pike Rd Royal AR 0,10B
05,2012-11-06,polling_location,"First Baptist Church, Royal",7402 Albert Pike Rd Royal AR 0,10C
05,2012-11-06,polling_location,"First Baptist Church, Royal",7402 Albert Pike Rd Royal AR 0,10D
05,2012-11-06,polling_location,"First Baptist Church, Royal",7402 Albert Pike Rd Royal AR 0,10E
05,2012-11-06,polling_location,"First Baptist Church, Royal",7402 Albert Pike Rd Royal AR 0,10F
05,2012-11-06,polling_location,"First Baptist Church, Royal",7402 Albert Pike Rd Royal AR 0,10G
05,2012-11-06,polling_location,"First Baptist Church, Royal",7402 Albert Pike Rd Royal AR 0,9A
05,2012-11-06,polling_location,"First Baptist Church, Royal",7402 Albert Pike Rd Royal AR 0,9B
05,2012-11-06,polling_location,"First Baptist Church, Royal",7402 Albert Pike Rd Royal AR 0,9K
05,2012-11-06,polling_location,Guy City Hall,427 Hwy 25 N Guy AR 720605,California
05,2012-11-06,polling_location,Martin Chapel Methodist Church,1102 Hwy 8 South Hermitage AR 71647,Marion
05,2012-11-06,polling_location,Tupelo Community Building,  AR 0,Auvergne
05,2012-11-06,polling_location,Tupelo Community Building,  AR 0,Shoffner
05,2012-11-06,polling_location,Tupelo Community Building,  AR 0,Tupelo
05,2012-11-06,polling_location,Tupelo Community Building,  AR 0,Weldon
05,2012-11-06,polling_location,Charity Baptist Church,2901 W. Olive Street Rogers AR 72756,47
05,2012-11-06,polling_location,Tuckerman United Methodist Church,East Walnut Street and Highway 367 Tuckerman AR 72473,Campbell Station
05,2012-11-06,polling_location,Tuckerman United Methodist Church,East Walnut Street and Highway 367 Tuckerman AR 72473,Tuckerman Outside
05,2012-11-06,polling_location,Tuckerman United Methodist Church,East Walnut Street and Highway 367 Tuckerman AR 72473,Tuckerman Ward 1
05,2012-11-06,polling_location,Tuckerman United Methodist Church,East Walnut Street and Highway 367 Tuckerman AR 72473,Tuckerman Ward 2
05,2012-11-06,polling_location,Tuckerman United Methodist Church,East Walnut Street and Highway 367 Tuckerman AR 72473,Tuckerman Ward 3
05,2012-11-06,polling_location,Tuckerman United Methodist Church,East Walnut Street and Highway 367 Tuckerman AR 72473,Water Brothers Store
05,2012-11-06,polling_location,Jessieville First Baptist Church,174 Beaudry Cir Jessieville AR 0,11D
05,2012-11-06,polling_location,Jessieville First Baptist Church,174 Beaudry Cir Jessieville AR 0,11E
05,2012-11-06,polling_location,Jessieville First Baptist Church,174 Beaudry Cir Jessieville AR 0,11H
05,2012-11-06,polling_location,Sulphur Rock City Hall,  AR 0,White River
05,2012-11-06,polling_location,Unit University Village Church,403 Barcelona Rd Hot Springs AR 0,11K
05,2012-11-06,polling_location,Christ Lutheran Church,103 Ponferada Way Hot Springs AR 0,11J
05,2012-11-06,polling_location,Christ Lutheran Church,103 Ponferada Way Hot Springs AR 0,13A
05,2012-11-06,polling_location,Arkansas Arts Center,501 E. 9th St. Little Rock AR 0,114
05,2012-11-06,polling_location,De Valls Bluff City Hall,977 East Cypress DeValls Bluff AR 720405,Wattensaw City
05,2012-11-06,polling_location,De Valls Bluff City Hall,977 East Cypress DeValls Bluff AR 720405,Wattensaw Country
05,2012-11-06,polling_location,Village Bible Church,100 Ponderosa Wy Hot Springs AR 0,12N
05,2012-11-06,polling_location,Village Bible Church,100 Ponderosa Wy Hot Springs AR 0,13B
05,2012-11-06,polling_location,Village Bible Church,100 Ponderosa Wy Hot Springs AR 0,13C
05,2012-11-06,polling_location,Fountain Lake School,4207 Park Ave Hot Springs AR 0,12H
05,2012-11-06,polling_location,Fountain Lake School,4207 Park Ave Hot Springs AR 0,12K
05,2012-11-06,polling_location,Fountain Lake School,4207 Park Ave Hot Springs AR 0,12M
05,2012-11-06,polling_location,Fountain Lake School,4207 Park Ave Hot Springs AR 0,13D
05,2012-11-06,polling_location,Fountain Lake School,4207 Park Ave Hot Springs AR 0,13E
05,2012-11-06,polling_location,Fountain Lake School,4207 Park Ave Hot Springs AR 0,13N
05,2012-11-06,polling_location,Bethel Heights City Hall,530 Sunrise Drive Bethel Heights AR 72764,48
05,2012-11-06,polling_location,Diaz City Hall,3401 S Main Newport AR 72112,Diaz
05,2012-11-06,polling_location,Calvert Fire Department,  AR 0,Calvert
05,2012-11-06,polling_location,St. Paul AME Church,  AR 0,Darysaw
05,2012-11-06,polling_location,Philadelphia Baptist Church Fellowship Hall,  AR 0,Davis
05,2012-11-06,polling_location,First Presbyterian Church,1208 W. Main St. Jacksonville AR 0,36
05,2012-11-06,polling_location,Palestine Community Building,  AR 0,Dekalb #1
05,2012-11-06,polling_location,Tull Community Building,  AR 0,Dekalb #2
05,2012-11-06,polling_location,Marvin Vinson Blvd,1611 Oakland St Clarksville AR 72830,Sp3-Spadra
05,2012-11-06,polling_location,Marvin Vinson Blvd,1611 Oakland St Clarksville AR 72830,Sp4-Spadra
05,2012-11-06,polling_location,Poyen City Hall,  AR 0,Fenter
05,2012-11-06,polling_location,Springtown Church Of Christ,11905 Springtown Road Springtown AR 72734,15
05,2012-11-06,polling_location,Corinth Baptist Church Building,  AR 0,Franklin
05,2012-11-06,polling_location,Grapevine Fire Department,  AR 0,Madison
05,2012-11-06,polling_location,Faith Christian Fellowship Church,1221 E. New Hope Road Rogers AR 72758,50
05,2012-11-06,polling_location,Farm Bureau Building,107 South Hazen Avenue Hazen AR 72064,Hazen City Ward 1
05,2012-11-06,polling_location,Stokes Church of Christ,8139 HWY 115 Pocahantas AR 0,Columbia
05,2012-11-06,polling_location,Ralph Ayecock Shop,1041 Highway 138 East  AR 71630,10-Jefferson
05,2012-11-06,polling_location,War Eagle Mill,11045 War Eagle Road Rogers AR 72756,51
05,2012-11-06,polling_location,Palestine Baptist Church,389 Edgemont Road Quitman AR 721305,Center Post
05,2012-11-06,polling_location,Palestine Baptist Church,389 Edgemont Road Quitman AR 721305,Clayton
05,2012-11-06,polling_location,Baptist Church - Snow Lake,  AR 0,11-Mississippi
05,2012-11-06,polling_location,Brownsville Baptist Church,3815 Greers Ferry Road Greers Ferry AR 72067,Francis
05,2012-11-06,polling_location,Marvin Vinson Bldg.,1611 Oakland St Clarksville AR 72830,Sp2- Spadra
05,2012-11-06,polling_location,Concord Community Center,10424 Heber Springs Road North Concord AR 72523,Grassey Inside
05,2012-11-06,polling_location,Concord Community Center,10424 Heber Springs Road North Concord AR 72523,Grassey Outside
05,2012-11-06,polling_location,Municipal Building,8739 Edgemont Road Greers Ferry AR 72067,Giles
05,2012-11-06,polling_location,Municipal Building,8739 Edgemont Road Greers Ferry AR 72067,Greers Ferry Giles
05,2012-11-06,polling_location,West Memphis High School,501 W Broadway St West Memphis AR 723005,Ward 3 Precinct 1
05,2012-11-06,polling_location,Drasco Fire Station,6526 Heber Springs Road North Drasco AR 72530,Healing Springs
05,2012-11-06,polling_location,Heber Springs City Hall,1001 West Main Street Heber Springs AR 72543,Heber Springs Ward 1
05,2012-11-06,polling_location,Big Fork Community Building,6101 hwy 8 E Mena AR 71953,Big Fork
05,2012-11-06,polling_location,Naylor United Methodist,Hwy 36 Vilonia AR 72173,Newton
05,2012-11-06,polling_location,Falcon Church,  AR 0,Alabama
05,2012-11-06,polling_location,Enders Community Center,Hwy 107 Quitman AR 721305,No. Mountain
05,2012-11-06,polling_location,Rogers 1St United Methodist Church,307 W. Elm Street Rogers AR 72756,53
05,2012-11-06,polling_location,Friendship Baptist Church- Rockey Point Rd,767 Rockey Point Rd Conway AR 0,Palarm
05,2012-11-06,polling_location,Mt. Gayle Baptist Church,8 W Brannon Dr Conway AR 0,Pine Mountain
05,2012-11-06,polling_location,Salado Baptist Church,1785 Lyon Street Batesville AR 725005,Salado
05,2012-11-06,polling_location,UCA Campus,201 Donaghey Ave Conway AR 0,Uca
05,2012-11-06,polling_location,Bethlehem Baptist Church Family life Center,506 Hwy 225 W Greenbrier AR 0,Union
05,2012-11-06,polling_location,First United Methodist Church,  AR 0,13-Randolph-1
05,2012-11-06,polling_location,First United Methodist Church,  AR 0,Spg 01
05,2012-11-06,polling_location,First United Methodist Church,  AR 0,Spg 09
05,2012-11-06,polling_location,Peel Fire House,7820 Hwy 125 NW Peel AR 72668,3
05,2012-11-06,polling_location,Pumpkin Bend Church,Pumpkin Bend  AR 0,19
05,2012-11-06,polling_location,Almyra Community Center,107 S. Elizabeth Street Almyra AR 72003,Almyra
05,2012-11-06,polling_location,Almyra Community Center,107 S. Elizabeth Street Almyra AR 72003,Keaton
05,2012-11-06,polling_location,Almyra Community Center,107 S. Elizabeth Street Almyra AR 72003,Mill Bayou
05,2012-11-06,polling_location,Robinson Community Building,16903 Schooolhouse Road Siloam Springs AR 727605,16
05,2012-11-06,polling_location,Calvary Church,  AR 0,Ward 3 Precinct 2
05,2012-11-06,polling_location,Birta Community Building,  AR 0,Mason
05,2012-11-06,polling_location,Old Municipal Building,  AR 0,14-Randolph-2
05,2012-11-06,polling_location,Damascus City Hall,5 Broadway Damascus AR 0,Walker
05,2012-11-06,polling_location,Salem Baptist Church,4949 Prince St Conway AR 72034,West Cadron
05,2012-11-06,polling_location,Southside Church Of Christ,919 S. Dixieland Road Rogers AR 72758,55
05,2012-11-06,polling_location,Cato Vol Fire Dept,814 Hwy 89 S N Little Rock AR 0,Wilson
05,2012-11-06,polling_location,N Franklin County Fair Building,100 Hillbilly Lane Ozark AR 72949,1-A
05,2012-11-06,polling_location,N Franklin County Fair Building,100 Hillbilly Lane Ozark AR 72949,1-B
05,2012-11-06,polling_location,N Franklin County Fair Building,100 Hillbilly Lane Ozark AR 72949,1-C
05,2012-11-06,polling_location,N Franklin County Fair Building,100 Hillbilly Lane Ozark AR 72949,2-A
05,2012-11-06,polling_location,N Franklin County Fair Building,100 Hillbilly Lane Ozark AR 72949,2-B
05,2012-11-06,polling_location,N Franklin County Fair Building,100 Hillbilly Lane Ozark AR 72949,2-E
05,2012-11-06,polling_location,N Franklin County Fair Building,100 Hillbilly Lane Ozark AR 72949,4-D
05,2012-11-06,polling_location,N Franklin County Fair Building,100 Hillbilly Lane Ozark AR 72949,5-B
05,2012-11-06,polling_location,Weaver Elementary,1280 E Barton Ave West Memphis AR 723005,Ward 4 Precinct 1
05,2012-11-06,polling_location,Weaver Elementary,1280 E Barton Ave West Memphis AR 723005,Ward 4 Precinct 2
05,2012-11-06,polling_location,Walker Creek Community Center,5811 Highway 53 Taylor AR 718605,Walker Creek
05,2012-11-06,polling_location,Rehoboth Baptist Church,Corner of Wire Rd and Cravens Ozark AR 72949,2-C
05,2012-11-06,polling_location,Rehoboth Baptist Church,Corner of Wire Rd and Cravens Ozark AR 72949,3-A
05,2012-11-06,polling_location,Pleasant View Community Bldg,HWY 64 and Fairview Rd Mulberry AR 72947,2-D
05,2012-11-06,polling_location,Pleasant View Community Bldg,HWY 64 and Fairview Rd Mulberry AR 72947,5-A
05,2012-11-06,polling_location,Municipal Building,204 E Main Murfreesboro AR 71958,8
05,2012-11-06,polling_location,Municipal Building,204 E Main Murfreesboro AR 71958,9
05,2012-11-06,polling_location,First Assembly of God Church,18200 N HWY 215 Mountainburg AR 72949,3-B
05,2012-11-06,polling_location,Black Springs Community Center,1111 Hwy 8 W Norman AR 71960,Black Springs
05,2012-11-06,polling_location,Barnes Fire Dept,2318 Barnes Rd Ozark AR 72949,3-C
05,2012-11-06,polling_location,Spadra Methodist Church,367 CR 2342 Clarksville AR 72830,Pra-Prairie
05,2012-11-06,polling_location,Jethro Community Bldg,Oak Ridge Rd Ozark AR 72949,3-D
05,2012-11-06,polling_location,Joe Crouch Shop,12938 Watalula Rd Ozark AR 72949,3-E
05,2012-11-06,polling_location,Joe Crouch Shop,12938 Watalula Rd Ozark AR 72949,4-B
05,2012-11-06,polling_location,Hickory Grove Community Bldg,Mountain Top Rd and Hickory Grove Rd Ozark AR 72949,3-F
05,2012-11-06,polling_location,Watalula Fire Dept,HWY 352 Ozark AR 72949,4-A
05,2012-11-06,polling_location,Weiner Fire Station,101 N Washington St Weiner AR 0,Dobson Cooper-Haynes
05,2012-11-06,polling_location,Weiner Fire Station,101 N Washington St Weiner AR 0,Dobson Pitts
05,2012-11-06,polling_location,Weiner Fire Station,101 N Washington St Weiner AR 0,West Prairie City
05,2012-11-06,polling_location,Weiner Fire Station,101 N Washington St Weiner AR 0,West Prairie City
05,2012-11-06,polling_location,Altus United Pentacostal Church,110 Miller Altus AR 728205,4-C
05,2012-11-06,polling_location,Altus United Pentacostal Church,110 Miller Altus AR 728205,6-A
05,2012-11-06,polling_location,Altus United Pentacostal Church,110 Miller Altus AR 728205,6-B
05,2012-11-06,polling_location,Altus United Pentacostal Church,110 Miller Altus AR 728205,6-C
05,2012-11-06,polling_location,Altus United Pentacostal Church,110 Miller Altus AR 728205,6-D
05,2012-11-06,polling_location,Webb City Baptist Church,Hwy 23 and 309 Ozark AR 72949,5-C
05,2012-11-06,polling_location,Webb City Baptist Church,Hwy 23 and 309 Ozark AR 72949,7-B
05,2012-11-06,polling_location,Hickory Creek Fire Station,15645 Hwy. 264 East Lowell AR 72745,57
05,2012-11-06,polling_location,Cecil Methodist Church,Hwy 41 and 96 Cecil AR 72930,7-A
05,2012-11-06,polling_location,Cecil Methodist Church,Hwy 41 and 96 Cecil AR 72930,8-F
05,2012-11-06,polling_location,Etna Fire Dept,6047 S Hwt 23 Ozark AR 72949,7-C
05,2012-11-06,polling_location,Wonder Boys Club,412 South 25th Street West Memphis AR 723005,Ward 5 Precinct 2
05,2012-11-06,polling_location,Branch City Hall,22 N Jones St Branch AR 72928,7-D
05,2012-11-06,polling_location,Branch City Hall,22 N Jones St Branch AR 72928,8-A
05,2012-11-06,polling_location,Branch City Hall,22 N Jones St Branch AR 72928,8-E
05,2012-11-06,polling_location,Branch City Hall,22 N Jones St Branch AR 72928,8-G
05,2012-11-06,polling_location,Catholic Hall,18 Prairie St Charleston AR 72933,8-B
05,2012-11-06,polling_location,Catholic Hall,18 Prairie St Charleston AR 72933,8-C
05,2012-11-06,polling_location,Catholic Hall,18 Prairie St Charleston AR 72933,9-A
05,2012-11-06,polling_location,Catholic Hall,18 Prairie St Charleston AR 72933,9-B
05,2012-11-06,polling_location,Catholic Hall,18 Prairie St Charleston AR 72933,9-C
05,2012-11-06,polling_location,West Fork Comm. Center,  AR 0,Valley
05,2012-11-06,polling_location,West Fork Comm. Center,  AR 0,Valley-H
05,2012-11-06,polling_location,West Fork Comm. Center,  AR 0,Valley-S
05,2012-11-06,polling_location,West Fork Comm. Center,  AR 0,West Fork City-1
05,2012-11-06,polling_location,West Fork Comm. Center,  AR 0,West Fork City-2
05,2012-11-06,polling_location,West Fork Comm. Center,  AR 0,West Fork City-3
05,2012-11-06,polling_location,West Fork Comm. Center,  AR 0,West Fork Twp
05,2012-11-06,polling_location,West Fork Comm. Center,  AR 0,West Fork Twp-H
05,2012-11-06,polling_location,Moorefield Community Center,  AR 0,Moorefield
05,2012-11-06,polling_location,Vesta Community Bldg,8871 HWY 217 Charleston AR 72933,8-D
05,2012-11-06,polling_location,Washita Fire Station,4099 Hwy 27 N Story AR 71970,Washita
05,2012-11-06,polling_location,A Mammoth Spring Firestation,165 South 2nd Street Mammoth Spring AR 72554,Afton
05,2012-11-06,polling_location,Brownsville Community Building,5273 North State Highway 23 Booneville AR 72927,Washburn
05,2012-11-06,polling_location,Salem City Hall,120 North Main Street Salem AR 72576,Benton - Union
