jurisdiction_name,text_election_code,date_election,text_name,text_address1,text_address2,text_address3,text_city,cde_state,text_zip5,text_zip4
Lawrence,GE2020,11/3/2020 00:00:00,Sedgwick Community Building,130 Maple St.,,,Sedgwick,AR,72465,
Lawrence,GE2020,11/3/2020 00:00:00,Smithville Community Building,116 S. Highway 115,,,Smithville,AR,72466,
Lawrence,GE2020,11/3/2020 00:00:00,Strawberry Community Building,19 S. Main St.,,,Strawberry,AR,72469,
Lee,GE2020,11/3/2020 00:00:00,Aubrey City Hall,106 Trailby St,,,Aubrey,AR,72311,
Lee,GE2020,11/3/2020 00:00:00,Marianna Civic Center,593 Hwy 243,,,Marianna,AR,72360,
Lee,GE2020,11/3/2020 00:00:00,Moro Community Center-Old Cafeteria,1106 Hwy 238,,,Moro,AR,72368,
Lincoln,GE2020,11/3/2020 00:00:00,Bright Star Church,Hwy 425,,,Star City,AR,71667,
Lincoln,GE2020,11/3/2020 00:00:00,Cornerville Comm. Ctr.,38821 St. Hwy 11 South,,,Star City,AR,71667,
Lincoln,GE2020,11/3/2020 00:00:00,Dark Corner Christian Church,,,,,AR,,
Lincoln,GE2020,11/3/2020 00:00:00,Glendale Fire Station,1219 St Hwy 54 West,,,Star City,AR,71667,
Lincoln,GE2020,11/3/2020 00:00:00,Grady Community Center,Hwy 65,,,Grady,AR,71644,
Lincoln,GE2020,11/3/2020 00:00:00,Griffith Springs Community Center,312 Arrowhead Rd.,,,Pine Bluff,AR,71603,
Lincoln,GE2020,11/3/2020 00:00:00,Holly Springs Missionary Baptist Church,13369 St Hwy 54 E,,,Star City,AR,71667,
Lincoln,GE2020,11/3/2020 00:00:00,"Landmark Baptist Church (aub,gould Twp, Gould Wd1)",,,,,AR,,
Lincoln,GE2020,11/3/2020 00:00:00,"Landmark Baptist Church (gould Wd2, Gould Wd3)",Hwy 65,,,Gould,AR,71643,
Lincoln,GE2020,11/3/2020 00:00:00,Mt. Nebo Baptist,12799 US. Hwy 425,,,Star City,AR,71667,
Lincoln,GE2020,11/3/2020 00:00:00,Palmyra Fire Station,3543 St. Hwy 114 West,,,Star City,AR,71667,
Lincoln,GE2020,11/3/2020 00:00:00,SE Lincoln County Fire Dept.,111 Maplewood Rd.,,,Dumas,AR,71639,
Lincoln,GE2020,11/3/2020 00:00:00,Star City Civic Center- Cane Creek 2 &3,,,,,AR,,
Lincoln,GE2020,11/3/2020 00:00:00,Star City Civic Center-Cane Creek 1,201 Liberty St.,,,Star City,AR,71667,
Lincoln,GE2020,11/3/2020 00:00:00,Star City Civic Center-SC Ward 1,201 Liberty St.,,,Star City,AR,71667,
Lincoln,GE2020,11/3/2020 00:00:00,Star City Civic Center-Sc Ward 2,201 Liberty St.,,,Star City,AR,71667,
Lincoln,GE2020,11/3/2020 00:00:00,Star City Civic Center-Sc Ward 3,201 Liberty St.,,,Star City,AR,71667,
Little River,GE2020,11/3/2020 00:00:00,Vc1-Little River County Election Center,349 N 3rd Street,,,Ashdown,AR,71822,
Little River,GE2020,11/3/2020 00:00:00,Vc2-First Baptist Church of Foreman,915 Schuman,,,Foreman,AR,71836,
Little River,GE2020,11/3/2020 00:00:00,Vc3-First Southern Baptiist Church of Crossroads,1610 Hwy 41N,,,Winthrop,AR,71866,
Little River,GE2020,11/3/2020 00:00:00,Vc4-Ogden Community Building,208 Pine Street,,,Ogden,AR,71853,
Little River,GE2020,11/3/2020 00:00:00,Vc5-First Baptist Church of Wilton,737 Main (Hwy 71),,,Wilton,AR,71865,
Little River,GE2020,11/3/2020 00:00:00,Vc6-Millwood Baptist Church,800 Hwy 32 E,,,Ashdown,AR,71822,
Logan,GE2020,11/3/2020 00:00:00,1st National Bank Community Building,23 East Main,,,Paris,AR,72855,
Logan,GE2020,11/3/2020 00:00:00,Ione Community Bldg.,10543 South St Hwy 23,,,Booneville,AR,72855,
Logan,GE2020,11/3/2020 00:00:00,Jeral Hampton Meeting Place,114 West Main St.,,,Booneville,AR,72927,
Logan,GE2020,11/3/2020 00:00:00,Magazine Community Center,36 North State Hwy 109,,,Magazine,AR,72943,
Logan,GE2020,11/3/2020 00:00:00,New Blaine Rural Fire - Shoal Creek Station,291 Saint Scholastic Rd.,,,New Blaine,AR,72851,
Logan,GE2020,11/3/2020 00:00:00,Ratcliff City Hall,105 N Wilson Ave,,,Ratcliff,AR,72951,
Logan,GE2020,11/3/2020 00:00:00,Scranton American Legion Hall,108 South Park Ave,,,Scranton,AR,72863,
Logan,GE2020,11/3/2020 00:00:00,St. Benedict Hall 'Roundhouse',52 West Parish Drive,,,Subiaco,AR,72865,
Lonoke,GE2020,11/3/2020 00:00:00,Austin City Hall,3181 Hwy 367 N.,,,Austin,AR,72007,
Lonoke,GE2020,11/3/2020 00:00:00,Cabot Library,909 W. Main,,,Cabot,AR,,
Lonoke,GE2020,11/3/2020 00:00:00,Cabot Senior Event Center,Grant Stl,,,Cabot,AR,72023,
Lonoke,GE2020,11/3/2020 00:00:00,Carlisle Civic Center - Twp,215 South Court,,,Carlisle,AR,72024,
Lonoke,GE2020,11/3/2020 00:00:00,England Fitness Center,107 Valley View Dr.,,,England,AR,72046,
Lonoke,GE2020,11/3/2020 00:00:00,Humn.sch.home Ec.bldg.-Humnoke,50 N 5th St,,,Humnoke,AR,72072,
Lonoke,GE2020,11/3/2020 00:00:00,Keo Fire Department-Keo,226 Main St,,,Keo,AR,72083,
Lonoke,GE2020,11/3/2020 00:00:00,Lonoke Co. Courthouse Annex,210 N. Center St.,,,Lonoke,AR,72086,
Lonoke,GE2020,11/3/2020 00:00:00,Lonoke Community Center,1344 W. Front St.,,,Lonoke,AR,72086,
Lonoke,GE2020,11/3/2020 00:00:00,South Bend Fire Department,4414 Ar Hwy 294,,,Jacksonville,AR,72076,
Lonoke,GE2020,11/3/2020 00:00:00,St. Matthews Church,6411 S Kerr Rd,,,Scott,AR,72142,
Lonoke,GE2020,11/3/2020 00:00:00,Tri-Comm.Fire Dept.Station #1,6544  Hwy 321  E.,,,Austin,AR,72007,
Lonoke,GE2020,11/3/2020 00:00:00,Ward Chamber of Commerce Building,80 West 2nd. St.,,,Ward,AR,72176,
Madison,GE2020,11/3/2020 00:00:00,Hindsville First Baptist Church,4359 S Main St,,,Hindsville,AR,72738,
Madison,GE2020,11/3/2020 00:00:00,Huntsville Missionary Baptist Church,5602 Business Hwy 412,,,Huntsville,AR,72740,
Madison,GE2020,11/3/2020 00:00:00,Kingston Community Building,219 Madison 3000,,,Kingston,AR,72742,
Madison,GE2020,11/3/2020 00:00:00,St Paul Community Building,371 Madison Ave,,,St Paul,AR,72760,
Madison,GE2020,11/3/2020 00:00:00,Wesley Community Building,1648 Hwy 74,,,Wesley,AR,72773,
Marion,GE2020,11/3/2020 00:00:00,Bruno-Pyatt School Vote Center,4754 Hwy 125 S.,,,Eros,AR,72633,
Marion,GE2020,11/3/2020 00:00:00,Bull Shoals City Hall Vote Center,706 C. S. Woods Blvd.,,,Bull Shoals,AR,72619,
Marion,GE2020,11/3/2020 00:00:00,Caney Fire Dept. Vote Center,11012 Hwy 14 S,,,Yellville,AR,72687,
Marion,GE2020,11/3/2020 00:00:00,Flippin High School Vote Center,103 Alford St.,,,,AR,72634,
Marion,GE2020,11/3/2020 00:00:00,Lakeway Firehouse Vote Center,55 MC 3055,,,Yellville,AR,72687,
Marion,GE2020,11/3/2020 00:00:00,Marion County Fairgrounds Vote Center,513 E. Seawell,,,Summit,AR,72677,
Marion,GE2020,11/3/2020 00:00:00,Promise Land Community Building Vote Center,6178 Promise Land Rd.,,,Mountain  Home,AR,72653,
Miller,GE2020,11/3/2020 00:00:00,Not Used,,,,,AR,,
Miller,GE2020,11/3/2020 00:00:00,Vcc 11 Central Bapt Church Or Any Vote Center,2117 East 35th Street,,,Texarkana,AR,75504,
Miller,GE2020,11/3/2020 00:00:00,Vcc 12 Ozan Inghram Or Any Vote Center,1101 Couch,,,Texarkana,AR,71854,
Miller,GE2020,11/3/2020 00:00:00,Vcc 13 Rondo UMC Or Any Vote Center,2335 North Rondo Road,,,Texarkana,AR,71854,
Miller,GE2020,11/3/2020 00:00:00,Vcc 14 Sandflat Center Or Any Vote Center,209 East 14th,,,Texarkana,AR,71854,
Miller,GE2020,11/3/2020 00:00:00,Vcc 15 Sugar Hill UMC Or Any Vote Center,1621 Sugar Hill Rd,,,Texarkana,AR,71854,
Miller,GE2020,11/3/2020 00:00:00,Vcc 17 Cornerstone Bapt Ch Or Any Vote Center,3900 Union Road,,,Texarkana,AR,71854,
Miller,GE2020,11/3/2020 00:00:00,Vcc 3 Highland Ch of Christ Or Any Vote Center,1705 Highland Street,,,Texarkana,AR,71854,
Miller,GE2020,11/3/2020 00:00:00,Vcc 4 Doddridge Comm Ctr Or Any Vote Center,9542 State Highway 160,,,Doddridge,AR,71834,
Miller,GE2020,11/3/2020 00:00:00,Vcc 5 Fouke Community Ctr Or Any Vote Center,203 East Redcut Road,,,Fouke,AR,71837,
Miller,GE2020,11/3/2020 00:00:00,Vcc 6 Garland City Hall Or Any Vote Center,104 5th Street,,,Garland,AR,71839,
Miller,GE2020,11/3/2020 00:00:00,Vcc 7 Genoa Bapt Church Or Any Vote Center,70 Miller County 289,,,Texarkana,AR,71854,
Miller,GE2020,11/3/2020 00:00:00,Vcc 8 Christ UMC Or Any Vote Center,5204 South Rondo Rd,,,Texarkana,AR,71854,
Miller,GE2020,11/3/2020 00:00:00,Vcc 9 Hickory St Bapt Ch Or Any Vote Center,2923 Hickory Street,,,Texarkana,AR,71854,
Mississippi,GE2020,11/3/2020 00:00:00,Manila Airport Community Center,100 Airport Road,,,Manila,AR,,
Mississippi,GE2020,11/3/2020 00:00:00,Miss Cnty Elec. Cntr,500 W Chickasawba,,,Blytheville,AR,72315,
Mississippi,GE2020,11/3/2020 00:00:00,Old Osc Jr. High Cafeteria,311 Marjorie,,,Osceola,AR,72370,
Monroe,GE2020,11/3/2020 00:00:00,Brinkley Convention Center (1),1501 Weatherby Drive,,,Brinkley,AR,72021,
Monroe,GE2020,11/3/2020 00:00:00,Clarendon Executive Hall,630 Madison Street,,,Clarendon,AR,72029,
Monroe,GE2020,11/3/2020 00:00:00,Holly Grove Community Center,119 West Ralph Abramson,,,Holly Grove,AR,72069,
Monroe,GE2020,11/3/2020 00:00:00,Roe Community Center,366 Williams Street,,,Roe,AR,72134,
Montgomery,GE2020,11/3/2020 00:00:00,Vc1: Courthouse Annex,117 Ray Dr,,,Mount Ida,AR,71957,
Montgomery,GE2020,11/3/2020 00:00:00,Vote Center,,,,,AR,,
Nevada,GE2020,11/3/2020 00:00:00,1st Baptist Church (E),,,,,AR,,
Nevada,GE2020,11/3/2020 00:00:00,1st Baptist Church (W),,,,,AR,,
Nevada,GE2020,11/3/2020 00:00:00,Bluff City Hall City,,,,Bluff City,AR,71857,
Nevada,GE2020,11/3/2020 00:00:00,Bluff City Hall Rural,,,,,AR,,
Nevada,GE2020,11/3/2020 00:00:00,Bodcaw School - City,,,,,AR,,
Nevada,GE2020,11/3/2020 00:00:00,Bodcaw School - Rural,,,,,AR,,
Nevada,GE2020,11/3/2020 00:00:00,Central Baptist Church,,,,,AR,,
Nevada,GE2020,11/3/2020 00:00:00,Emmet City Hall - City,,,,,AR,,
Nevada,GE2020,11/3/2020 00:00:00,Emmet City Hall - Rural,,,,,AR,,
Nevada,GE2020,11/3/2020 00:00:00,Laneburg Fire Station (Laneburg),,,,,AR,,
Nevada,GE2020,11/3/2020 00:00:00,Morris Church,,,,,AR,,
Nevada,GE2020,11/3/2020 00:00:00,Rosston City Hall - City,,,,,AR,,
Nevada,GE2020,11/3/2020 00:00:00,Rosston City Hall - Rural,,,,,AR,,
Nevada,GE2020,11/3/2020 00:00:00,Willisville Fire Station - City,,,,,AR,,
Nevada,GE2020,11/3/2020 00:00:00,Willisville Fire Station - Rural,,,,,AR,,
Newton,GE2020,11/3/2020 00:00:00,Bass Church Of Christ,,,,,AR,,
Newton,GE2020,11/3/2020 00:00:00,Boxley Baptist Church,,,,,AR,,
Newton,GE2020,11/3/2020 00:00:00,Compton School,,,,,,,
Newton,GE2020,11/3/2020 00:00:00,County Annex Building A,,,,Jasper,AR,72641,
Newton,GE2020,11/3/2020 00:00:00,Deer School,,,,,AR,,
Newton,GE2020,11/3/2020 00:00:00,Hasty Firestation,,,,,AR,,
Newton,GE2020,11/3/2020 00:00:00,Log Hall Church,,,,,AR,,
Newton,GE2020,11/3/2020 00:00:00,Low Gap Church,,,,,AR,,
Newton,GE2020,11/3/2020 00:00:00,Lurton Community Building,,,,,AR,,
Newton,GE2020,11/3/2020 00:00:00,Mt Judea School,,,,,AR,,
Newton,GE2020,11/3/2020 00:00:00,Mt Sherman Firestation,,,,,AR,,
Newton,GE2020,11/3/2020 00:00:00,Murray Community Building,,,,,AR,,
Newton,GE2020,11/3/2020 00:00:00,Nail Church,,,,,AR,,
Newton,GE2020,11/3/2020 00:00:00,New Davis Store,New Davis Store,,,,AR,,
Newton,GE2020,11/3/2020 00:00:00,Parthenon Community Building,,,,,AR,,
Newton,GE2020,11/3/2020 00:00:00,Ponca Firestation,,,,,AR,,
Newton,GE2020,11/3/2020 00:00:00,Swain Community Building,,,,,AR,,
Newton,GE2020,11/3/2020 00:00:00,Wayton Community Building,,,,,AR,,
Newton,GE2020,11/3/2020 00:00:00,Western Grove Firestation,,,,,AR,,
Newton,GE2020,11/3/2020 00:00:00,Wipperwill Woodworks,,,,,AR,,
Ouachita,GE2020,11/3/2020 00:00:00,Bearden Lion's Club / Or Any Vote Center,450 N 3rd,,,Bearden,AR,71720,
Ouachita,GE2020,11/3/2020 00:00:00,Calvary Baptist Church / Or Any Vote Center,319 Highway 278E,,,Camden,AR,71701,
Ouachita,GE2020,11/3/2020 00:00:00,Chidester City Hall / Or Any Vote Center,118 Willow St.,,,Chidester,AR,71726,
Ouachita,GE2020,11/3/2020 00:00:00,Elliott Baptist Church / Or Any Vote Center,4189 Highway 376S,,,Camden,AR,71701,
Ouachita,GE2020,11/3/2020 00:00:00,Ross Center / Or Any Vote Center,746 California Ave,,,Camden,AR,71701,
Ouachita,GE2020,11/3/2020 00:00:00,Stephens Library / Or Any Vote Center,315 West Chert,,,Stephens,AR,71764,
Ouachita,GE2020,11/3/2020 00:00:00,The Word Family Church / Or Any Vote Center,North Street,,,Camden,AR,71701,
Perry,GE2020,11/3/2020 00:00:00,Adona Methodist Church,,,,,AR,,
Perry,GE2020,11/3/2020 00:00:00,Aplin Church Of Christ,4580 Hwy 60 W,,,Perryville,AR,72126,
Perry,GE2020,11/3/2020 00:00:00,Bigelow City Hall,122 Front St,,,Bigelow,AR,72016,
Perry,GE2020,11/3/2020 00:00:00,Election Commission Building (old Roland Drug),116 N Pine St,,,Perryville,AR,72126,
Perry,GE2020,11/3/2020 00:00:00,Hollis Community Center,334 Hwy 314,,,Plainview,AR,72857,
Perry,GE2020,11/3/2020 00:00:00,Houston Assembly of God,2151 Hwy 60 E,,,Houston,AR,72070,
Perry,GE2020,11/3/2020 00:00:00,Perry County Courthouse,310 W Main St,,,Perryville,AR,72126,
Perry,GE2020,11/3/2020 00:00:00,Pleasant Hill Baptist Church,38 Hill Lp,,,Houston,AR,72070,
Perry,GE2020,11/3/2020 00:00:00,Union Valley Baptist Church,369 Union Valley Rd,,,Perryville,AR,72126,
Perry,GE2020,11/3/2020 00:00:00,Wye United Methodist Church,22300 Hwy 113,,,Bigelow,AR,72016,
Phillips,GE2020,11/3/2020 00:00:00,1st Baptist M.B. Church,Coanza Street,,,West Helena,AR,72390,
Phillips,GE2020,11/3/2020 00:00:00,2nd Baptist Church Third & Baldwin,1 3rd St,,,Helena,AR,,
Phillips,GE2020,11/3/2020 00:00:00,Allen Temple,120 S Ashlar,,,West Helena,AR,,
Phillips,GE2020,11/3/2020 00:00:00,Barton Fire Station,,,,,AR,,
Phillips,GE2020,11/3/2020 00:00:00,Cherry Street Fire Station,,,,,AR,,
Phillips,GE2020,11/3/2020 00:00:00,First Baptist Church,Coanza Street,,,West Helena,AR,72390,
Phillips,GE2020,11/3/2020 00:00:00,Fuller Seed,,,,,AR,,
Phillips,GE2020,11/3/2020 00:00:00,Helena 1st United Methodist Church,502 Porter,,,Helena,AR,72342,
Phillips,GE2020,11/3/2020 00:00:00,Lakeview City Hall,,,,,AR,,
Phillips,GE2020,11/3/2020 00:00:00,Legion Hut (elaine,,,,,AR,,
Phillips,GE2020,11/3/2020 00:00:00,Lexa Fire Station,,,,,AR,,
Phillips,GE2020,11/3/2020 00:00:00,Marvell Fire Station,,,,,AR,,
Phillips,GE2020,11/3/2020 00:00:00,Mellwood Grocery,,,,,AR,,
Phillips,GE2020,11/3/2020 00:00:00,Mount Zion,,,,,AR,,
Phillips,GE2020,11/3/2020 00:00:00,Spring Lake Church,,,,,AR,,
Phillips,GE2020,11/3/2020 00:00:00,Trenton Baptist Church,,,,,AR,,
Phillips,GE2020,11/3/2020 00:00:00,West Helena Water Department,,,,,AR,,
Pike,GE2020,11/3/2020 00:00:00,Bainum Learning Center,128 E Broadway,,,Glenwood,AR,71943,
Pike,GE2020,11/3/2020 00:00:00,Bethlehem Baptist,2589 Hwy 27N,,,Kirby,AR,71950,
Pike,GE2020,11/3/2020 00:00:00,Carmen Hendrix Bldg,621 E Cherry St,,,Delight,AR,71940,
Pike,GE2020,11/3/2020 00:00:00,Murfreesboro Municipal,204 E Main,,,Murfreesboro,AR,71958,
Poinsett,GE2020,11/3/2020 00:00:00,Calvary Baptist Life Center Or Any Vote Center,OR ANY VOTE CENTER,503 S Illinois,,Harrisburg,AR,72432,
Poinsett,GE2020,11/3/2020 00:00:00,Cardinal Community Center Or Any Vote Center,OR ANY VOTE CENTER,311 Garfield,,Weiner,AR,72479,
Poinsett,GE2020,11/3/2020 00:00:00,Central Community Church Or Any Vote Center,OR ANY VOTE CENTER,15775 Hwy 163,,Trumann,AR,72472,
Poinsett,GE2020,11/3/2020 00:00:00,First Baptist Church of Marked Tree,OR ANY VOTE CENTER,412 Liberty St,,Marked Tree,AR,72365,
Poinsett,GE2020,11/3/2020 00:00:00,Lepanto Housing Authority Community Room,OR ANY VOTE CENTER,100 Stevens Square,,Lepanto,AR,72354,
Poinsett,GE2020,11/3/2020 00:00:00,Old Community Center Or Any Vote Center,OR ANY VOTE CENTER,100 Poinsett Ave,,Trumann,AR,72472,
Poinsett,GE2020,11/3/2020 00:00:00,Tyronza Senior Center Or Any Vote Center,OR ANY VOTE CENTER,135 S Main St,,Tyronza,AR,72386,
Poinsett,GE2020,11/3/2020 00:00:00,Waldenburg City Hall Or Any Vote Center,OR ANY VOTE CENTER,5545 Hwy 14E,,Waldenburg,AR,72475,
Polk,GE2020,11/3/2020 00:00:00,American Legion Building Or Any Vote Center,3253 Hwy 71 N,,,Mena,AR,71953,
Polk,GE2020,11/3/2020 00:00:00,Concord Baptist Church Or Any Vote Center,3467 Hwy 88  E,,,Mena,AR,71953,
Polk,GE2020,11/3/2020 00:00:00,Cove Town Hall Or Any Vote Center,5568 Hwy 71 South,,,Cove,AR,71937,
Polk,GE2020,11/3/2020 00:00:00,Dequeen Street Armory Or Any Vote Center,601 DeQueen Street,,,Mena,AR,71953,
Polk,GE2020,11/3/2020 00:00:00,First Baptist Fellowship Hall Or Any Vote Center,811 Port Arthur (8th Street side),,,Mena,AR,71953,
Polk,GE2020,11/3/2020 00:00:00,Grannis Town Hall Or Any Vote Center,132 Frachiseur Rd,,,Grannis,AR,71944,
Polk,GE2020,11/3/2020 00:00:00,Hatfield Auditorium Or Any Vote Center,117 Cemetary Road,,,Hatfield,AR,71945,
Polk,GE2020,11/3/2020 00:00:00,Salem Baptist Church Or Any Vote Center,115 Polk Road 96,,,Mena,AR,71953,
Polk,GE2020,11/3/2020 00:00:00,Wickes Senior Center,136 Stevenson Dr,,,Wickes,AR,71973,
Pope,GE2020,11/3/2020 00:00:00,Crow Mtn Baptist Church 1/or Any Vote Center,1138 Crow Mtn Rd,,,Russellville,AR,72802,
Pope,GE2020,11/3/2020 00:00:00,Dover First Baptist Church/or Any Vote Center,143 SR 164E,,,Dover,AR,72837,
Pope,GE2020,11/3/2020 00:00:00,Hector Assembly of God 1/or Any Vote Ctr.,11421 SR 27,,,Hector,AR,72843,
Pope,GE2020,11/3/2020 00:00:00,London Old City Hall/or Any Vote Center,8347 SR 333,,,London,AR,72847,
Pope,GE2020,11/3/2020 00:00:00,Pope Co Elec. Headquarters 1/or Any Vote Ctr.,"1509 East Main Street, Suite 7",,,Russellville,AR,72801,
Pope,GE2020,11/3/2020 00:00:00,Pottsville First Baptist Church 1/or Any Vote Ctr.,5390 West Ash,,,Pottsville,AR,72858,
Pope,GE2020,11/3/2020 00:00:00,W J Mathews Civic Center 1/or Any Vote Center,108 W. Main St.,,,Atkins,AR,72823,
Prairie,GE2020,11/3/2020 00:00:00,Biscoe Fire Dept,285 Broad St.,,,Biscoe,AR,72017,
Prairie,GE2020,11/3/2020 00:00:00,Devalls Bluff City Court Room,977 East Cypress,,,Devalls Bluff,AR,72041,
Prairie,GE2020,11/3/2020 00:00:00,Hazen Community Center,986 East Front St,,,Hazen,AR,72064,
Prairie,GE2020,11/3/2020 00:00:00,Hickory Plains Methodist Church- HP/Bullard,9952 Hwy 13 N,,,Hickory Plains,AR,72066,
Prairie,GE2020,11/3/2020 00:00:00,Methodist Church- Des Arc,605 Erwin Street,,,Des Arc,AR,72040,
Prairie,GE2020,11/3/2020 00:00:00,Northside Community Bldg - Des Arc Twp.,17769 Hwy 11 N,,,Griffithville,AR,72060,
Prairie,GE2020,11/3/2020 00:00:00,Prairie County Fairgrounds,4133 Hwy 249 N,,,Hazen,AR,72064,
Prairie,GE2020,11/3/2020 00:00:00,Sand Hill Fire Dept.,13930 Sand Hill Rd.,,,Des Arc,AR,72040,
Prairie,GE2020,11/3/2020 00:00:00,Slovak Parish - State Rep. 14,1852 Hwy 86 W,,,Stuttgart,AR,72160,
Prairie,GE2020,11/3/2020 00:00:00,Slovak Parish Hall,1852 Hwy. 86 W,,,Stuttgart,AR,72160,
Prairie,GE2020,11/3/2020 00:00:00,Ulm Community Building,187 S. Main St,,,Ulm,AR,72170,
Pulaski,GE2020,11/3/2020 00:00:00,Absentee,401 W. Markham,,,Little Rock,AR,72201,
Pulaski,GE2020,11/3/2020 00:00:00,All Souls Church,4601 Walkers Corner Rd,,,Scott,AR,72142,
Pulaski,GE2020,11/3/2020 00:00:00,Arch Street Volunteer Fire Dept.,15923 Arch St,,,Little Rock,AR,72206,
Pulaski,GE2020,11/3/2020 00:00:00,Asbury Umc,1700 Napa Valley Dr,,,Little Rock,AR,72212,
Pulaski,GE2020,11/3/2020 00:00:00,Bayou Meto Baptist Church,26200 Hwy 107,,,Jacksonville,AR,72076,
Pulaski,GE2020,11/3/2020 00:00:00,Berea Baptist Church,104 East Valentine Rd,,,Jacksonville,AR,72076,
Pulaski,GE2020,11/3/2020 00:00:00,Bethel Baptist,112 N Jeff Davis St,,,Jacksonville,AR,72076,
Pulaski,GE2020,11/3/2020 00:00:00,Brady Masonic Lodge,11805 Hinson Rd,,,Little Rock,AR,72212,
Pulaski,GE2020,11/3/2020 00:00:00,Brockington Road Church Of The Nazarene,9860 Brockington Rd,,,Sherwood,AR,72120,
Pulaski,GE2020,11/3/2020 00:00:00,Bullock Temple Church,1513 S Park St,,,Little Rock,AR,72202,
Pulaski,GE2020,11/3/2020 00:00:00,C.A. Vines 4-H Center,1 Four-H Way,,,Little Rock,AR,72223,
Pulaski,GE2020,11/3/2020 00:00:00,Calvary Baptist Church in the Heights,5700 Cantrell Rd,,,Little Rock,AR,72207,
Pulaski,GE2020,11/3/2020 00:00:00,Cammack Village City Hall,2710 N Mckinley St,,,Little Rock,AR,72207,
Pulaski,GE2020,11/3/2020 00:00:00,Central Baptist Church,5200 Fairway Ave,,,North Little Rock,AR,72116,
Pulaski,GE2020,11/3/2020 00:00:00,Chenal Valley Baptist Church,1800 Rahling Rd,,,Little Rock,AR,72223,
Pulaski,GE2020,11/3/2020 00:00:00,Community Christian Church of Maumelle,4001 Club Manor Dr,,,Maumelle,AR,72113,
Pulaski,GE2020,11/3/2020 00:00:00,Cooperative Extention Service,2901 W Roosevelt Rd,,,Little Rock,AR,72204,
Pulaski,GE2020,11/3/2020 00:00:00,Cornerstone Bible Fellowship Church,7351 Warden Rd,,,Sherwood,AR,72120,
Pulaski,GE2020,11/3/2020 00:00:00,Crystal Hill Baptist Church,18824 Crystal Valley Rd,,,Little Rock,AR,72210,
Pulaski,GE2020,11/3/2020 00:00:00,Dunbar Recreation Center,1001 W 16th St,,,Little Rock,AR,72202,
Pulaski,GE2020,11/3/2020 00:00:00,Duran Youth Center,508 Sherwood Ave,,,Sherwood,AR,72120,
Pulaski,GE2020,11/3/2020 00:00:00,Faith Lutheran Church,7525 W Markham St,,,Little Rock,AR,72205,
Pulaski,GE2020,11/3/2020 00:00:00,Faith Umc,9820 W Markham St,,,Little Rock,AR,72205,
Pulaski,GE2020,11/3/2020 00:00:00,First Baptist Church Of Jacksonville,401 N 1st St,,,Jacksonville,AR,72076,
Pulaski,GE2020,11/3/2020 00:00:00,First Baptist Church of Sherwood,701 Country Club,,,Sherwood,AR,72120,
Pulaski,GE2020,11/3/2020 00:00:00,First Church Of The Nazarene,1200 N Mississippi St,,,Little Rock,AR,72207,
Pulaski,GE2020,11/3/2020 00:00:00,First Missionary Baptist Church,10300 Mabelvale West Rd,,,Mabelvale,AR,72103,
Pulaski,GE2020,11/3/2020 00:00:00,First United Methodist (Maumelle),1201 Edgewood Dr,,,Maumelle,AR,72113,
Pulaski,GE2020,11/3/2020 00:00:00,Geyer Springs United Methodist,5500 Geyer Springs Rd,,,Little Rock,AR,72209,
Pulaski,GE2020,11/3/2020 00:00:00,Glenview Community Center,4800 E. 19th St.,,,North Little Rock,AR,72114,
Pulaski,GE2020,11/3/2020 00:00:00,Grace Church,12900 Cantrell Rd,,,Little Rock,AR,72223,
Pulaski,GE2020,11/3/2020 00:00:00,Grace Presbyterian Church,9301 N Rodney Parham Rd,,,Little Rock,AR,72227,
Pulaski,GE2020,11/3/2020 00:00:00,Graves Memorial Baptist Church,4617 Oak Grove Road,,,North Little Rock,AR,72118,
Pulaski,GE2020,11/3/2020 00:00:00,Greater Archview Baptist,1720 W 23rd St,,,Little Rock,AR,72206,
Pulaski,GE2020,11/3/2020 00:00:00,Greater Christ Temple Pentecostal Church,1200 Lewis St,,,Little Rock,AR,72204,
Pulaski,GE2020,11/3/2020 00:00:00,Greater New Bibleway Church,1217 W 22nd St,,,North Little Rock,AR,72114,
Pulaski,GE2020,11/3/2020 00:00:00,Hampton Inn Maumelle,11920 Maumelle Blvd,,,Maumelle,AR,72113,
Pulaski,GE2020,11/3/2020 00:00:00,Harris Elementary,4424 Highway 161,,,North Little Rock,AR,72117,
Pulaski,GE2020,11/3/2020 00:00:00,Henderson UMC,13000 W Baseline Rd,,,Little Rock,AR,72210,
Pulaski,GE2020,11/3/2020 00:00:00,Highland Valley UMC,15524 Chenal Pkwy,,,Little Rock,AR,72211,
Pulaski,GE2020,11/3/2020 00:00:00,Historic Arkansas Museum,200 E. 3rd St.,,,Little Rock,AR,72201,
Pulaski,GE2020,11/3/2020 00:00:00,Iglesia Bautista Nueva Jerusalen,9400 Colonel Glenn Rd,,,Little Rock,AR,72204,
Pulaski,GE2020,11/3/2020 00:00:00,Immaculate Heart of Mary,7025 Jasna Gora Dr,,,North Little Rock,AR,72118,
Pulaski,GE2020,11/3/2020 00:00:00,Immanuel Baptist Church,501 N. Shackleford Rd,,,Little Rock,AR,72211,
Pulaski,GE2020,11/3/2020 00:00:00,Indianhead Lake Baptist Church,8601 Indianhead Dr,,,Sherwood,AR,72120,
