county_name,precinct_id,name,address,polling_place_type
Pierce,35-14-06,Precinct 6 -2nd Ward -Rugby Armory,"1015 S Main Ave, Rugby, ND, 58368",polling_place
Pierce,35-14-07,Precinct 7-3rd Ward - Rugby Armory,"1015 S Main Ave, Rugby, ND, 58368",polling_place
Pierce,35-14-08,Precinct 8- 4th Ward -Rugby Armory,"1015 S Main, Rugby, ND, 58368",polling_place
Ramsey,36-15-01,Memorial Building/Ramsey County Courthouse,"524 4th Ave NE, Devils  Lake, ND, 58301",polling_place
Ramsey,36-15-02,Memorial Building/Ramsey County Courthouse,"524 4th Ave NE, Devils  Lake, ND, 58301",polling_place
Ramsey,36-15-03,Memorial Building/Ramsey County Courthouse,"524 4th Ave NE, Devils  Lake, ND, 58301",polling_place
Ramsey,36-15-04,Memorial Building/Ramsey County Courthouse,"524 4th Ave NE, Devils  Lake, ND, 58301",polling_place
Ransom,37-24-01,Ransom County Courthouse-Community Room,"Ranson County Courthouse Community Room, Lisbon, ND, 58054",polling_place
Ransom,37-24-02,Ransom County Courthouse-Community Room,"Ranson County Courthouse Community Room, Lisbon, ND, 58054",polling_place
Ransom,37-26-03,Ransom County Courthouse-Community Room,"Ranson County Courthouse Community Room, Lisbon, ND, 58054",polling_place
Ransom,37-26-04,Ransom County Courthouse-Community Room,"Ranson County Courthouse Community Room, Lisbon, ND, 58054",polling_place
Renville,38-06-01,Renville County Courthouse,"Renville County Courthouse, Mohall, ND, 58761",polling_place
Renville,38-06-02,Renville County Courthouse,"Renville County Courthouse, Mohall, ND, 58761",polling_place
Renville,38-06-03,Renville County Courthouse,"Renville County Courthouse, Mohall, ND, 58761",polling_place
Renville,38-06-04,Renville County Courthouse,"Renville County Courthouse, Mohall, ND, 58761",polling_place
Renville,38-06-05,Renville County Courthouse,"Renville County Courthouse, Mohall, ND, 58761",polling_place
Richland,39-25-37,Walcott Lutheran Church,"537 3rd St, Walcott, ND, 58077",polling_place
Richland,39-26-37,Walcott Lutheran Church,"537 3rd St, Walcott, ND, 58077",polling_place
Richland,39-26-38,Colfax Community Hall,"209 Broadway St, Colfax, ND, 58018",polling_place
Richland,39-25-39,Abercrombie Community Hall,"516 Broadway, Abercrombie, ND, 58001",polling_place
Richland,39-25-41,Mooreton Fire Hall,"201 Mooreton Ave S, Mooreton, ND, 58061",polling_place
Richland,39-26-45,Wyndmere Fire Hall,"306 Cedar Ave, Wyndmere, ND, 58081",polling_place
Richland,39-25-46,Fairmount Community Center,"113 Main Ave, Fairmount, ND, 58030",polling_place
Richland,39-26-47,Lidgerwood American Legion Hall,"23 Wiley Ave. N, Lidgerwood, ND, 58053",polling_place
Richland,39-25-48,Hankinson Community Center,"ND, None",polling_place
Richland,39-26-48,Hankinson Community Center,"ND, None",polling_place
Richland,39-25-49,Christine Community Center,"201 Main St, Christine, ND, 58015",polling_place
Richland,39-25-51,Wahpeton Community Center,"304 5th St S, Wahpeton, ND, 58075",polling_place
Richland,39-25-52,Richland County Law Enforcement Center,"413 3rd Ave N, Wahpeton, ND, 58075",polling_place
Richland,39-25-53,Wahpeton City Hall,"1900 4th St, Wahpeton, ND, 58075",polling_place
Richland,39-25-54,Wahpeton Middle School Library,"1202 Loy Ave, Wahpeton, ND, 58075",polling_place
Rolette,40-09-01,Rolla City Hall,"14 1st ST SE, Rolla, ND, 58367",polling_place
Rolette,40-09-02,St John Senior Center,"200 Foussard Ave SW, St John, ND, 58369",polling_place
Rolette,40-09-03,Knights Of Columbus Hall,"4330 Hwy 281, Belcourt, ND, 58316",polling_place
Rolette,40-09-04,Dunseith City Hall,"101 Peace Garden Ave, Dunseith, ND, 58329",polling_place
Rolette,40-09-05,WWI Memorial Building,"503 2nd Ave, Rolette, ND, 58366",polling_place
Sargent,41-26-01,Sargent County Courthouse,"355 Main St S, Forman, ND, 58032",polling_place
Sargent,41-26-02,Sargent County Courthouse,"355 Main St S, Forman, ND, 58032",polling_place
Sargent,41-26-03,Sargent County Courthouse,"355 Main St S, Forman, ND, 58032",polling_place
Sargent,41-26-04,Sargent County Courthouse,"355 Main St S, Forman, ND, 58032",polling_place
Sargent,41-26-05,Sargent County Courthouse,"355 Main St S, Forman, ND, 58032",polling_place
Sheridan,42-14-01,McClusky City Hall,"McClusky City Hall, McClusky, ND, 58463",polling_place
Sioux,43-31-01,Cannonball Activity Center,"440 Horseshoe Road, Cannon Ball, ND, 58528",polling_place
Sioux,43-31-02,Solen Firehouse,"306 Leach St, Solen, ND, 58570",polling_place
Sioux,43-31-03,Sioux County Courthouse,"303 2nd Ave, Fort Yates, ND, 58538",polling_place
Sioux,43-31-04,Sioux County Courthouse,"303 2nd Ave, Fort Yates, ND, 58538",polling_place
Sioux,43-31-05,Selfridge High School,"210 2nd Ave S, Selfridge, ND, 58568",polling_place
Sioux,43-31-06,Porcupine Community Center,"Community Center, Porcupine, ND, 58569",polling_place
Slope,44-39-01,Pierce Congregational Church,"13001 73rd St SW, Scranton, ND, 58653",polling_place
Slope,44-39-02,Slope County Courthouse,"206 S Main St, Amidon, ND, 58620",polling_place
Slope,44-39-03,Marmarth Community Center,"911 Main St, Marmarth, ND, 58643",polling_place
Stark,,National Guard Armory,"46 Museum Dr Dickinson, ND58601",vote_center
Stark,,Badlands Activity Center (BAC),398 State Ave N Dickinson ND 58601,vote_center
Stark,,Richardton American Legion,"122 North Ave W Richardton, ND 58652",vote_center
Stark,,Belfield Memorial Hall,"107 2nd Ave NE Belfield, ND 58622",vote_center
Steele,46-23-01,Steele County Courthouse,"201 Washington Ave W, Finley, ND, 58230",polling_place
Steele,46-23-02,Steele County Courthouse,"201 Washington Ave W, Finley, ND, 58230",polling_place
Steele,46-23-03,Steele County Courthouse,"201 Washington Ave W, Finley, ND, 58230",polling_place
Steele,46-23-04,Steele County Courthouse,"201 Washington Ave W, Finley, ND, 58230",polling_place
Steele,46-23-05,Steele County Courthouse,"201 Washington Ave W, Finley, ND, 58230",polling_place
Stutsman,,OR Jamestown Civic Center,212 3rd St NE Jamestown ND 58401,vote_center
Stutsman,47-29-03,Precinct 3 - Jamestown Civic Center,"Jamestown Civic Center, Jamestown, ND, 58401",polling_place
Stutsman,47-29-04,Precinct 4 - Jamestown Civic Center,"Jamestown Civic Center, Jamestown, ND, 58401",polling_place
Stutsman,47-29-06,Precinct 6 - Jamestown Civic Center,"Jamestown Civic Center, Jamestown, ND, 58401",polling_place
Stutsman,47-12-91,Precinct J1 - Jamestown Civic Center,"Jamestown Civic Center, Jamestown, ND, 58401",polling_place
Stutsman,47-12-92,Precinct J2 - Jamestown Civic Center,"Jamestown Civic Center, Jamestown, ND, 58401",polling_place
Stutsman,47-12-93,Precinct J3 - Jamestown Civic Center,"Jamestown Civic Center, Jamestown, ND, 58401",polling_place
Stutsman,47-29-94,Precinct J4 - Jamestown Civic Center,"Jamestown Civic Center, Jamestown, ND, 58401",polling_place
Stutsman,47-12-95,Precinct J5 - Jamestown Civic Center,"Jamestown Civic Center, Jamestown, ND, 58401",polling_place
Stutsman,47-12-96,Precinct J6 - Jamestown Civic Center,"Jamestown Civic Center, Jamestown, ND, 58401",polling_place
Towner,48-15-01,Precinct 1 Cando Armory,"408 5th Ave, Cando, ND, 58324",polling_place
Towner,48-15-02,Precinct 1 Cando Armory,"408 5th Ave, Cando, ND, 58324",polling_place
Towner,48-15-03,Precinct 1 Cando Armory,"408 5th Ave, Cando, ND, 58324",polling_place
Traill,,Traill County Courthouse,"114 W Caledonia Hillsboro, 58045",vote_center
Traill,,Mayville Armory,"332 Center Ave S Mayville, 58257",vote_center
Walsh,50-19-01,Walsh County Courthouse,"Walsh County Courthouse, Grafton, ND, 58237",polling_place
Walsh,50-10-02,Walsh County Courthouse,"Walsh County Courthouse, Grafton, ND, 58237",polling_place
Ward,51-38-01,Afton Our Savior Lutheran,"3705 11th St SW, Minot, ND, 58701",polling_place
Ward,51-04-02,Berthold Sr Citizen Center,"Main Street, Berthold, ND, 58718",polling_place
Ward,51-38-03,Burlington City Hall,"225 Wallace St N, Burlington, ND, 58722",polling_place
Ward,51-38-04,Des Lacs Community Hall,"1 Main St S, Des Lacs, ND, 58733",polling_place
Ward,51-38-05,Harrison Court House,"315 3rd St SE, Minot, ND, 58701",polling_place
Ward,51-04-06,Kenmare Memorial Hall,"5 3rd St NE, Kenmare, ND, 58746",polling_place
Ward,51-04-07,Makoti Pioneer Sr Citizen Club,"Main Street, Makoti, ND, 58756",polling_place
Ward,51-03-08,Nedrose School,"6900 Hwy 2 East, Minot, ND, 58701",polling_place
Ward,51-38-09,North Central Lynch Immanuel Church,"18301 Hwy 83 North, Glenburn, ND, 58740",polling_place
Ward,51-40-10,Ruthville Lynch Immanuel Church,"18301 Hwy 83 North, Glenburn, ND, 58740",polling_place
Ward,51-04-11,Ryder Senior Citizens Center,"Main Street, Ryder, ND, 58779",polling_place
Ward,51-04-12,Sawyer City Hall,"104 Dakota Ave S, Sawyer, ND, 58781",polling_place
Ward,51-04-13,South Prairie School,"100 177th Ave SW, Minot, ND, 58701",polling_place
Ward,51-03-14,Sundre Bell School,"5901 Hwy 52 South, Minot, ND, 58701",polling_place
Ward,51-03-15,Surrey City Hall,"100 Pleasant Ave S, Surrey, ND, 58785",polling_place
Ward,51-03-16,NE Minot - First Presbyterian Church,"1000 3rd St NE, Minot, ND, 58701",polling_place
Ward,51-03-16,NW Minot -Christ Lutheran,"502 17th St NW, Minot, ND, 58701",polling_place
Ward,51-03-16,SE Minot - First Assembly of God Church,"1805 2nd St SE, Minot, ND, 58701",polling_place
Ward,51-03-16,SW Minot - Maysa Arena,"2501 Burdick Expressway West, Minot, ND, 58701",polling_place
Ward,51-05-17,NW Minot -Christ Lutheran,"502 17th St NW, Minot, ND, 58701",polling_place
Ward,51-05-17,SE Minot - First Assembly of God Church,"1805 2nd St SE, Minot, ND, 58701",polling_place
Ward,51-05-17,SW Minot - Maysa Arena,"2501 Burdick Expressway West, Minot, ND, 58701",polling_place
Ward,51-38-18,NW Minot -Christ Lutheran,"502 17th St NW, Minot, ND, 58701",polling_place
Ward,51-38-18,SE Minot - First Assembly of God Church,"1805 2nd St SE, Minot, ND, 58701",polling_place
Ward,51-38-18,SW Minot - Maysa Arena,"2501 Burdick Expressway West, Minot, ND, 58701",polling_place
Ward,51-40-19,NE Minot - First Presbyterian Church,"1000 3rd St NE, Minot, ND, 58701",polling_place
Ward,51-40-19,NW Minot -Christ Lutheran,"502 17th St NW, Minot, ND, 58701",polling_place
Wells,52-14-01,1 Harvey City Hall,"120 W 8th St, Harvey, ND, 58341",polling_place
Wells,52-14-02,2 Fessenden-Bowdon High School,"500 N 2nd St, Fessenden, ND, 58438",polling_place
Wells,52-14-03,3 Bowdon Community Center,"121 Warrington Ave, Bowdon, ND, 58418",polling_place
Wells,52-14-04,4 Sykeston City & Fire Hall,"129 Main Ave N, Sykeston, ND, 58486",polling_place
Wells,52-14-05,5 Harvey City Hall,"120 W 8th St, Harvey, ND, 58341",polling_place
Wells,52-14-06,6 Fessenden-Bowdon High School,"500 N 2nd St, Fessenden, ND, 58438",polling_place
Williams,53-02-43,Raymond Family Community Center,"1002 11th Street W, Williston, ND, 58801",polling_place
Williams,53-02-45,West Prairie Luth Ch,"15051 58th Street NW, Williston, ND, 58801",polling_place
Williams,53-02-48,Ernie French Center,"14120 Hwy 2, Williston, ND, 58801",polling_place
Williams,53-02-53,Beaver Creek Lutheran Church,"5505 113th Dr NW, Ray, ND, 58849",polling_place
Williams,53-01-59,Raymond Family Community Center,"1002 11th Street W, Williston, ND, 58801",polling_place
Williams,53-01-60,Raymond Family Community Center,"1002 11th Street W, Williston, ND, 58801",polling_place
Williams,53-02-62,Epping City Hall,"301 Lawrence St, Epping, ND, 58843",polling_place
Williams,53-02-63,Ray City Hall,"N of Ray Mall, Ray, ND, 58849",polling_place
Williams,53-02-64,Tioga Senior Center,"17 N Benson, Tioga, ND, 58852",polling_place
Williams,53-02-65,Wildrose Fire Hall,"Wildrose, ND, 58795",polling_place
Williams,53-02-67,Grenora Senior Center,"E Main Street, Grenora, ND, 58845",polling_place
Williams,53-01-74,Raymond Family Community Center,"1002 11th Street W, Williston, ND, 58801",polling_place
Williams,53-01-75,Raymond Family Community Center,"1002 11th Street W, Williston, ND, 58801",polling_place
Williams,53-02-76,Raymond Family Community Center,"1002 11th Street W, Williston, ND, 58801",polling_place
