state,county_name,municipality,precinct_id,name,address
RI,,WEST GREENWICH,3704,EXETER-WEST GREENWICH JR/SR HIGH SCHOOL- JR HI GYMNASIUM,"930 NOOSENECK HILL RD, WEST GREENWICH, RI 00000"
RI,,WEST GREENWICH,3705,TOWN HALL-LIMITED,"280 VICTORY HWY, WEST GREENWICH, RI 00000"
RI,,WEST WARWICK,3801,CLYDE TOWERS,"1021 MAIN ST, WEST WARWICK, RI 00000"
RI,,WEST WARWICK,3802,WEST WARWICK MANOR,"62 ROBERTS ST, WEST WARWICK, RI 00000"
RI,,WEST WARWICK,3803,MAISIE QUINN SCHOOL,"1 BROWN ST, WEST WARWICK, RI 00000"
RI,,WEST WARWICK,3804,WAKEFIELD HILLS SCHOOL,"505 WAKEFIELD ST, WEST WARWICK, RI 00000"
RI,,WEST WARWICK,3805,HOLY GHOST SOCIETY,"11 VENTURA ST, WEST WARWICK, RI 00000"
RI,,WEST WARWICK,3806,MSGR. DEANGELIS MANOR II,"845 WAKEFIELD ST, WEST WARWICK, RI 00000"
RI,,WEST WARWICK,3807,THE VILLA,"272 COWESETT AVE, WEST WARWICK, RI 00000"
RI,,WEST WARWICK,3808,GREENBUSH SCHOOL,"127 GREENBUSH RD, WEST WARWICK, RI 00000"
RI,,WEST WARWICK,3809,CARDI'S FURNITURE,"1681 QUAKER LN, WEST WARWICK, RI 00000"
RI,,WEST WARWICK,3810,CHRIST THE KING CHURCH,"120 LEGRIS AVE, WEST WARWICK, RI 00000"
RI,,WEST WARWICK,3811,TOWN HALL-LIMITED,"1170 MAIN ST, WEST WARWICK, RI 00000"
RI,,WESTERLY,3601,BRADFORD CITIZENS CLUB,"124 WOODY HILL RD, WESTERLY, RI 00000"
RI,,WESTERLY,3602,WESTERLY HIGH SCHOOL - GYMNASIUM,"23 WARD AVE, WESTERLY, RI 00000"
RI,,WESTERLY,3603,STATE STREET SCHOOL,"35 STATE ST, WESTERLY, RI 00000"
RI,,WESTERLY,3604,VENICE RESTAURANT,"165 SHORE RD, WESTERLY, RI 00000"
RI,,WESTERLY,3605,WESTERLY MIDDLE SCHOOL - CAFETERIA,"10 SANDY HILL RD, WESTERLY, RI 00000"
RI,,WESTERLY,3606,SPRINGBROOK ELEMENTARY SCHOOL - GYMNASIUM,"43 SPRINGBROOK RD, WESTERLY, RI 00000"
RI,,WESTERLY,3607,BRADFORD SCHOOL - GYM,"15 CHURCH ST, WESTERLY, RI 00000"
RI,,WESTERLY,3608,TOWN HALL-LIMITED,"45 BROAD ST, WESTERLY, RI 00000"
RI,,WWONSOCKET,3901,MIDDLE SCHOOL AT HAMLET,"60 FLORENCE DR, WWONSOCKET, RI 00000"
RI,,WWONSOCKET,3902,JOHN F. KENNEDY MANOR,"547 CLINTON ST, WWONSOCKET, RI 00000"
RI,,WWONSOCKET,3903,PARK VIEW MANOR,"218 POND ST, WWONSOCKET, RI 00000"
RI,,WWONSOCKET,3904,FAIRMONT HEIGHTS,"525 2ND AVE, WWONSOCKET, RI 00000"
RI,,WWONSOCKET,3905,CREPEAU COURT,"100 FRONT ST, WWONSOCKET, RI 00000"
RI,,WWONSOCKET,3906,GLOBE PARK ELEMENTARY SCHOOL,"192 AVENUE A, WWONSOCKET, RI 00000"
RI,,WWONSOCKET,3907,OUR LADY QUEEN OF MARTYRS - SCHOOL HALL,"1371 PARK AVE, WWONSOCKET, RI 00000"
RI,,WWONSOCKET,3908,BERNON HEIGHTS ELEMENTARY SCHOOL,"657 LOGEE ST, WWONSOCKET, RI 00000"
RI,,WWONSOCKET,3909,LEO A. SAVOIE SCHOOL-CAFETERIA,"990 MENDON RD, WWONSOCKET, RI 00000"
RI,,WWONSOCKET,3910,WOONSOCKET SENIOR HIGH SCHOOL,"777 CASS AVE, WWONSOCKET, RI 00000"
RI,,WWONSOCKET,3911,GOVERNOR POTHIER SCHOOL,"420 ROBINSON ST, WWONSOCKET, RI 00000"
RI,,WWONSOCKET,3912,HARRIS ELEMENTARY SCHOOL,"60 HIGH SCHOOL ST, WWONSOCKET, RI 00000"
RI,,WWONSOCKET,3913,CITY HALL-LIMITED,"169 MAIN ST, WWONSOCKET, RI 00000"
