state,county_name,municipality,precinct_id,name,address
RI,,NORTH KINGSTOWN,2306,NORTH KINGSTOWN SENIOR HIGH SCHOOL,"150 FAIRWAY DR, NORTH KINGSTOWN, RI 02852"
RI,,NORTH KINGSTOWN,2307,BEECHWOOD SENIOR CENTER,"44 BEACH ST, NORTH KINGSTOWN, RI 02852"
RI,,NORTH KINGSTOWN,2308,HAMILTON ELEMENTARY SCHOOL,"25 SALISBURY AVE, NORTH KINGSTOWN, RI 02852"
RI,,NORTH KINGSTOWN,2309,WICKFORD MIDDLE SCHOOL,"250 TOWER HILL RD, NORTH KINGSTOWN, RI 02852"
RI,,NORTH KINGSTOWN,2310,TOWN HALL-LIMITED,"100 FAIRWAY DR, NORTH KINGSTOWN, RI 02852"
RI,,NORTH KINGSTOWN,2311,TOWN HALL-PRESIDENT ONLY,"100 FAIRWAY DR, NORTH KINGSTOWN, RI 02852"
RI,,NORTH PROVIDENCE,2401,FRUIT HILL FIRE STATION #2,"369 FRUIT HILL AVE, NORTH PROVIDENCE, RI 02911"
RI,,NORTH PROVIDENCE,2402,LYMANSVILLE VFW POST #10011,"354 FRUIT HILL AVE, NORTH PROVIDENCE, RI 02911"
RI,,NORTH PROVIDENCE,2403,SPRING VILLA APARTMENTS,"20 MCGUIRE RD, NORTH PROVIDENCE, RI 02904"
RI,,NORTH PROVIDENCE,2404,JAMES L. MCGUIRE SCHOOL - GYM,"55 CENTRAL AVE, NORTH PROVIDENCE, RI 02911"
RI,,NORTH PROVIDENCE,2405,NORTH PROVIDENCE HIGH SCHOOL -  GYM,"1828 MINERAL SPRING AVE, NORTH PROVIDENCE, RI 02904"
RI,,NORTH PROVIDENCE,2406,DR. EDWARD RICCI SCHOOL - GYM,"55 INTERVALE AVE, NORTH PROVIDENCE, RI 02911"
RI,,NORTH PROVIDENCE,2407,GREYSTONE SCHOOL - GYM,"100 MORGAN AVE, NORTH PROVIDENCE, RI 02911"
RI,,NORTH PROVIDENCE,2408,CENTREDALE SCHOOL - GYM,"41 ANGELL AVE, NORTH PROVIDENCE, RI 02911"
RI,,NORTH PROVIDENCE,2409,CENTREDALE MANOR - COMMUNITY ROOM,"2074 SMITH ST, NORTH PROVIDENCE, RI 02911"
RI,,NORTH PROVIDENCE,2410,ST. LAWRENCE COLUMBUS CLUB,"1835 MINERAL SPRING AVE, NORTH PROVIDENCE, RI 02904"
RI,,NORTH PROVIDENCE,2411,BIRCHWOOD SCHOOL - GYM,"10 BIRCHWOOD DR, NORTH PROVIDENCE, RI 02904"
RI,,NORTH PROVIDENCE,2412,DR. JOSEPH WHELAN SCHOOL - GYM,"1440 MINERAL SPRING AVE, NORTH PROVIDENCE, RI 02904"
RI,,NORTH PROVIDENCE,2413,SAVING GRACE WORSHIP CENTER,"1 VOLTURNO ST, NORTH PROVIDENCE, RI 02904"
RI,,NORTH PROVIDENCE,2414,STEPHEN OLNEY SCHOOL - GYM,"1378 DOUGLAS AVE, NORTH PROVIDENCE, RI 02904"
RI,,NORTH PROVIDENCE,2415,REV. I.J. BOUFFARD COUNCIL - 1ST FLOOR DINING ROOM,"15 BASSETT ST, NORTH PROVIDENCE, RI 02904"
RI,,NORTH PROVIDENCE,2416,MARIEVILLE SCHOOL - GYM,"1135 MINERAL SPRING AVE, NORTH PROVIDENCE, RI 02904"
RI,,NORTH PROVIDENCE,2417,TOWN HALL-LIMITED,"2000 SMITH ST, NORTH PROVIDENCE, RI 02911"
RI,,NORTH PROVIDENCE,2418,TOWN HALL-PRESIDENT ONLY,"2000 SMITH ST, NORTH PROVIDENCE, RI 02911"
RI,,NORTH SMITHFIELD,2501,NORTH SMITHFIELD ELEMENTARY SCHOOL,"2214 PROVIDENCE PIKE, NORTH SMITHFIELD, RI 02896"
RI,,NORTH SMITHFIELD,2502,NORTH SMITHFIELD FIRE & RESCUE SERVICE STATION 2,"1470 PROVIDENCE PIKE, NORTH SMITHFIELD, RI 02896"
RI,,NORTH SMITHFIELD,2503,SCOUTERS HALL,"13 MAIN ST, NORTH SMITHFIELD, RI 02876"
RI,,NORTH SMITHFIELD,2504,NORTH SMITHFIELD FIRE & RESCUE SERVICE STATION 1,"675 SAINT PAUL ST, NORTH SMITHFIELD, RI 02896"
RI,,NORTH SMITHFIELD,2505,VILLA AT ST. ANTOINE,"400 MENDON RD, NORTH SMITHFIELD, RI 02896"
RI,,NORTH SMITHFIELD,2506,TOWN HALL-LIMITED,"575 SMITHFIELD RD, NORTH SMITHFIELD, RI 02896"
RI,,NORTH SMITHFIELD,2507,TOWN HALL-PRESIDENT ONLY,"575 SMITHFIELD RD, NORTH SMITHFIELD, RI 02896"
RI,,PAWTUCKET,2601,SMITHFIELD AVENUE FIRE STATION,"287 SMITHFIELD AVE, PAWTUCKET, RI 02860"
RI,,PAWTUCKET,2602,HOPE ARTISTE VILLAGE EVENT ROOM,"1005 MAIN ST, PAWTUCKET, RI 02860"
RI,,PAWTUCKET,2603,ELWOOD EUART POST - RIGHT SIDE,"55 OVERLAND AVE, PAWTUCKET, RI 02860"
RI,,PAWTUCKET,2604,NATHANIEL GREEN SCHOOL - GYM,"285 SMITHFIELD AVE, PAWTUCKET, RI 02860"
RI,,PAWTUCKET,2605,ST. GERMAIN MANOR - LEFT SIDE,"401 MINERAL SPRING AVE, PAWTUCKET, RI 02860"
RI,,PAWTUCKET,2606,WOODLAWN BAPTIST CHURCH,"337 LONSDALE AVE, PAWTUCKET, RI 02860"
RI,,PAWTUCKET,2607,VARIEUR SCHOOL - GYM,"486 PLEASANT ST, PAWTUCKET, RI 02860"
RI,,PAWTUCKET,2608,GENEVA PLAZA,"150 DARTMOUTH ST, PAWTUCKET, RI 02860"
RI,,PAWTUCKET,2609,LEO MATTHEW SENIOR CENTER,"420 MAIN ST, PAWTUCKET, RI 02860"
RI,,PAWTUCKET,2610,WOODLAWN COMMUNITY CENTER - RIGHT SIDE,"210 WEST AVE, PAWTUCKET, RI 02860"
RI,,PAWTUCKET,2611,KENNEDY HOUSING - HALL,"175 BROAD ST, PAWTUCKET, RI 02860"
RI,,PAWTUCKET,2612,CURVIN MCCABE SCHOOL - GYM,"466 COTTAGE ST, PAWTUCKET, RI 02861"
RI,,PAWTUCKET,2613,HENRY WINTERS SCHOOL,"481 BROADWAY, PAWTUCKET, RI 02860"
RI,,PAWTUCKET,2614,BURNS MANOR - HALL - LEFT SIDE,"95 PARK ST, PAWTUCKET, RI 02860"
RI,,PAWTUCKET,2615,ST. RAPHAEL'S ATHLETIC COMPLEX,"194 WALCOTT ST, PAWTUCKET, RI 02860"
RI,,PAWTUCKET,2616,COTTAGE STREET FIRE STATION,"375 COTTAGE ST, PAWTUCKET, RI 02860"
RI,,PAWTUCKET,2617,PAWTUCKET PUBLIC WORKS COMPLEX,"250 ARMISTICE BLVD, PAWTUCKET, RI 02860"
RI,,PAWTUCKET,2618,CURTIS SCHOOL,"582 BENEFIT ST, PAWTUCKET, RI 02861"
RI,,PAWTUCKET,2619,GOFF JR. HIGH SCHOOL - LIBRARY,"974 NEWPORT AVE, PAWTUCKET, RI 02861"
RI,,PAWTUCKET,2620,ST. CECILIA'S - HALL - BASEMENT LEFT SIDE,"750 CENTRAL AVE, PAWTUCKET, RI 02861"
RI,,PAWTUCKET,2621,ST. MATTHEW'S CHURCH - # 2,"690 NEWPORT AVE, PAWTUCKET, RI 02861"
RI,,PAWTUCKET,2622,JENKS JR. HIGH SCHOOL - HALL NEAR AUDITORIUM,"250 DIVISION ST, PAWTUCKET, RI 02860"
RI,,PAWTUCKET,2623,ST. MATTHEW'S CHURCH-# 1,"690 NEWPORT AVE, PAWTUCKET, RI 02861"
RI,,PAWTUCKET,2624,SLATER PARK PAVILION,"712 ARMISTICE BLVD, PAWTUCKET, RI 02861"
RI,,PAWTUCKET,2625,AGNES LITTLE SCHOOL - GYM,"60 S BEND ST, PAWTUCKET, RI 02860"
RI,,PAWTUCKET,2626,COLUMBUS AVENUE FIRE STATION,"2 COLUMBUS AVE, PAWTUCKET, RI 02860"
RI,,PAWTUCKET,2627,PORTUGUESE SOCIAL CLUB,"131 SCHOOL ST, PAWTUCKET, RI 02860"
RI,,PAWTUCKET,2628,ST. TERESA'S CHURCH HALL #2,"358 NEWPORT AVE, PAWTUCKET, RI 02861"
RI,,PAWTUCKET,2629,FALLON SCHOOL - GYM,"62 LINCOLN AVE, PAWTUCKET, RI 02861"
RI,,PAWTUCKET,2630,INDEPENDENCE SQUARE - GYM,"500 PROSPECT ST, PAWTUCKET, RI 02860"
RI,,PAWTUCKET,2631,BALDWIN SCHOOL - GYM,"50 WHITMAN ST, PAWTUCKET, RI 02860"
RI,,PAWTUCKET,2632,CITY HALL-LIMITED,"137 ROOSEVELT AVE, PAWTUCKET, RI 02860"
RI,,PAWTUCKET,2633,CITY HALL-PRESIDENT ONLY,"137 ROOSEVELT AVE, PAWTUCKET, RI 02860"
RI,,PORTSMOUTH,2701,HOPE BROWN CENTER @ FARNHAM FARM,"113 MT PLEASANT AVE, PORTSMOUTH, RI 02872"
RI,,PORTSMOUTH,2702,PORTSMOUTH MULTI PURPOSE SENIOR CENTER,"110 BRISTOL FERRY RD, PORTSMOUTH, RI 02871"
RI,,PORTSMOUTH,2703,CFP COMMUNITY IMPROVEMENT ASSOC. COMMUNITY HALL,"933 ANTHONY RD, PORTSMOUTH, RI 02871"
RI,,PORTSMOUTH,2704,PORTSMOUTH HIGH SCHOOL,"120 EDUCATION LN, PORTSMOUTH, RI 02871"
RI,,PORTSMOUTH,2705,MELVILLE SCHOOL CAFETERIA,"1351 W MAIN RD, PORTSMOUTH, RI 02871"
RI,,PORTSMOUTH,2706,PORTSMOUTH TOWN HALL COUNCIL CHAMBERS,"2200 E MAIN RD, PORTSMOUTH, RI 02871"
RI,,PORTSMOUTH,2707,ST. BARNABAS CHURCH PARISH HALL,"1697 E MAIN RD, PORTSMOUTH, RI 02871"
RI,,PORTSMOUTH,2708,PORTSMOUTH MIDDLE SCHOOL GYMNASIUM,"125 JEPSON LN, PORTSMOUTH, RI 02871"
RI,,PORTSMOUTH,2709,TOWN HALL-LIMITED,"2200 E MAIN RD, PORTSMOUTH, RI 02871"
RI,,PORTSMOUTH,2710,TOWN HALL-PRESIDENT  & VP ONLY,"2200 E MAIN RD, PORTSMOUTH, RI 02871"
RI,,PROVIDENCE,2801,CARROLL TOWERS -A - LEFT,"243 SMITH ST, PROVIDENCE, RI 02908"
RI,,PROVIDENCE,2802,FOX POINT BOYS & GIRLS CLUB - GYM,"550 WICKENDEN ST, PROVIDENCE, RI 02903"
RI,,PROVIDENCE,2803,HOPE HIGH SCHOOL - CAFETERIA,"324 HOPE ST, PROVIDENCE, RI 02906"
RI,,PROVIDENCE,2804,SALOMON CENTER - BROWN UNIVERSITY - MAIN FOYER,"75 WATERMAN ST, PROVIDENCE, RI 02912"
RI,,PROVIDENCE,2805,TEMPLE BETH EL - SILVERSTEIN HALL,"70 ORCHARD AVE, PROVIDENCE, RI 02906"
RI,,PROVIDENCE,2806,FIRST UNITARIAN CHURCH OF PROVIDENCE - 2ND FLR AUDITORIUM  - A,"1 BENEVOLENT ST, PROVIDENCE, RI 02906"
RI,,PROVIDENCE,2807,FIRST UNITARIAN CHURCH OF PROVIDENCE - 2ND FLR AUDITORIUM - B,"1 BENEVOLENT ST, PROVIDENCE, RI 02906"
RI,,PROVIDENCE,2808,SALVATION ARMY - FREEDOM HALL,"201 PITMAN ST, PROVIDENCE, RI 02906"
RI,,PROVIDENCE,2809,VARTAN GREGORIAN SCHOOL - GYM - A,"455 WICKENDEN ST, PROVIDENCE, RI 02903"
RI,,PROVIDENCE,2810,VARTAN GREGORIAN SCHOOL - CAFETERIA - B,"455 WICKENDEN ST, PROVIDENCE, RI 02903"
RI,,PROVIDENCE,2811,RUDOLPH TAVARES COMMUNITY CENTER - GYM,"263 CHAD BROWN ST, PROVIDENCE, RI 02908"
RI,,PROVIDENCE,2812,CHARLES PLACE - COMMUNITY ROOM,"460 CHARLES ST, PROVIDENCE, RI 02904"
RI,,PROVIDENCE,2813,KIZIRIAN ELEMENTARY SCHOOL - A - CAFETERIA- REAR ENTRANCE ON DANFORTH ST OFF SMITH ST,"60 CAMDEN AVE, PROVIDENCE, RI 02908"
RI,,PROVIDENCE,2814,RI SCHOOL FOR THE DEAF - GYM,"1 CORLISS PK, PROVIDENCE, RI 02908"
RI,,PROVIDENCE,2815,LAUREL MEADE - ODEON MOVIE ROOM,"355 BLACKSTONE BLVD, PROVIDENCE, RI 02906"
RI,,PROVIDENCE,2816,SUMMIT COMMONS - REAR ENTRANCE THROUGH SOLARIUM ON CHACE ST,"99 HILLSIDE AVE, PROVIDENCE, RI 02906"
RI,,PROVIDENCE,2817,NATHAN BISHOP MIDDLE SCHOOL -CAFETERIA- RIGHT,"101 SESSIONS ST, PROVIDENCE, RI 02906"
RI,,PROVIDENCE,2818,MARTIN LUTHER KING SCHOOL - CAFETERIA,"35 CAMP ST, PROVIDENCE, RI 02906"
RI,,PROVIDENCE,2819,DAVINCI CENTER - COMMUNITY ROOM,"470 CHARLES ST, PROVIDENCE, RI 02904"
RI,,PROVIDENCE,2820,E-CUBED ACADEMY - GYM,"812 BRANCH AVE, PROVIDENCE, RI 02904"
RI,,PROVIDENCE,2821,VEAZIE STREET SCHOOL - GYM- DOOR 11- REAR,"211 VEAZIE ST, PROVIDENCE, RI 02908"
RI,,PROVIDENCE,2822,TRINITY ACADEMY FOR THE PERFORMING ARTS - CAFETERIA,"158 MESSER ST, PROVIDENCE, RI 02909"
RI,,PROVIDENCE,2823,KILMARTIN PLAZA - COMMUNITY ROOM,"160 BENEDICT ST, PROVIDENCE, RI 02907"
RI,,PROVIDENCE,2824,DR JORGE ALVAREZ SCHOOL AT ADELAIDE AVE - CAFETERIA,"375 ADELAIDE AVE, PROVIDENCE, RI 02907"
RI,,PROVIDENCE,2825,EBENEZER BAPTIST CHURCH - ISOM HALL,"475 CRANSTON ST, PROVIDENCE, RI 02907"
RI,,PROVIDENCE,2826,ALGONQUIN HOUSE - HALL,"807 BROAD ST, PROVIDENCE, RI 02907"
RI,,PROVIDENCE,2827,ELMWOOD COMMUNITY CENTER - GYM,"155 NIAGARA ST, PROVIDENCE, RI 02907"
RI,,PROVIDENCE,2828,CENTER FOR SOUTHEAST ASIANS - PRESS ROOM,"270 ELMWOOD AVE, PROVIDENCE, RI 02907"
RI,,PROVIDENCE,2829,ROGER WILLIAMS PARK BOTANICAL CENTER - ROGER WILLIAMS PARK - GREENHOUSE # 3,"1000 ELMWOOD AVE, PROVIDENCE, RI 02907"
RI,,PROVIDENCE,2830,PARKIS PLACE APARTMENTS,"9 PARKIS AVE, PROVIDENCE, RI 02907"
RI,,PROVIDENCE,2831,JUANITA SANCHEZ COMPLEX - GYM,"182 THURBERS AVE, PROVIDENCE, RI 02905"
RI,,PROVIDENCE,2832,WASHINGTON PARK COMMUNITY CENTER - A - GYM,"42 JILLSON ST, PROVIDENCE, RI 02905"
RI,,PROVIDENCE,2833,THE MET - FITNESS CENTER - GYM,"325 PUBLIC ST, PROVIDENCE, RI 02905"
RI,,PROVIDENCE,2834,WASHINGTON PARK COMMUNITY CENTER - B - GYM,"42 JILLSON ST, PROVIDENCE, RI 02905"
RI,,PROVIDENCE,2835,CARROLL TOWERS - B - RIGHT,"243 SMITH ST, PROVIDENCE, RI 02908"
RI,,PROVIDENCE,2836,SAINT SAHAG & MESROB - A - HALL - SIDE ENTRANCE,"70 JEFFERSON ST, PROVIDENCE, RI 02908"
RI,,PROVIDENCE,2837,SAINT SAHAG & MESROB - B - HALL - SIDE ENTRANCE,"70 JEFFERSON ST, PROVIDENCE, RI 02908"
RI,,PROVIDENCE,2838,"JOSEPH A. DOORLEY, JR. MUNICIPAL BUILDING - ENTRANCE ON GREENE ST - CAFETERIA","444 WESTMINSTER ST, PROVIDENCE, RI 02903"
RI,,PROVIDENCE,2839,DEXTER MANOR - COMMUNITY ROOM,"100 BROAD ST, PROVIDENCE, RI 02903"
RI,,PROVIDENCE,2840,ST ELIZABETH'S PLACE - JOHN J. O'CONNOR MEMORIAL ROOM,"700 WESTMINSTER ST, PROVIDENCE, RI 02903"
RI,,PROVIDENCE,2841,KIZIRIAN ELEMENTARY SCHOOL - B - CAFETERIA- REAR ENTRANCE ON DANFORTH ST OFF SMITH ST,"60 CAMDEN AVE, PROVIDENCE, RI 02908"
RI,,PROVIDENCE,2842,NATHANAEL GREENE SCHOOL - ENTRANCE ON HIGGINS AVE-A - GYM,"721 CHALKSTONE AVE, PROVIDENCE, RI 02908"
RI,,PROVIDENCE,2843,ST PIUS CHURCH BASEMENT- HALL,"55 ELMHURST AVE, PROVIDENCE, RI 02908"
RI,,PROVIDENCE,2844,"PROV COLLEGE, SCHNEIDER ARENA - FOYER","1 HUXLEY AVE, PROVIDENCE, RI 02908"
RI,,PROVIDENCE,2845,LASALLE ACADEMY FIELD HOUSE - ROOMS 102 & 103,"612 ACADEMY AVE, PROVIDENCE, RI 02908"
RI,,PROVIDENCE,2846,KENNEDY SCHOOL - ROOM 113,"195 NELSON ST, PROVIDENCE, RI 02908"
RI,,PROVIDENCE,2847,MANTON MANAGEMENT - GYM,"31 SALMON ST, PROVIDENCE, RI 02909"
RI,,PROVIDENCE,2848,F.O.P - LOWER LEVEL,"40 SHERIDAN ST, PROVIDENCE, RI 02909"
RI,,PROVIDENCE,2849,MT PLEASANT HIGH SCHOOL - MAIN FOYER,"434 MOUNT PLEASANT AVE, PROVIDENCE, RI 02908"
RI,,PROVIDENCE,2850,PLEASANT VIEW SCHOOL - CAFETERIA,"50 OBEDIAH BROWN RD, PROVIDENCE, RI 02909"
RI,,PROVIDENCE,2851,CAPITOL RIDGE - CLUBROOM- FRONT ENTRANCE,"700 SMITH ST, PROVIDENCE, RI 02908"
RI,,PROVIDENCE,2852,"GEORGE J WEST SCHOOL, ENTRANCE ON ROANOKE - ROOM M4 - A","145 BEAUFORT ST, PROVIDENCE, RI 02908"
RI,,PROVIDENCE,2853,NATHANAEL GREENE SCHOOL- ENTRANCE ON HIGGINS AVE -B - GYM,"721 CHALKSTONE AVE, PROVIDENCE, RI 02908"
RI,,PROVIDENCE,2854,PROVIDENCE WATER SUPPLY BOARD - WAREHOUSE,"552 ACADEMY AVE, PROVIDENCE, RI 02908"
RI,,PROVIDENCE,2855,GEORGE J WEST SCHOOL - ENTRANCE ON ROANOKE - C -  CAFETERIA,"145 BEAUFORT ST, PROVIDENCE, RI 02908"
RI,,PROVIDENCE,2856,PROVIDENCE LIFE CENTER - A,"11 TURNER ST, PROVIDENCE, RI 02908"
RI,,PROVIDENCE,2857,"GEORGE J WEST SCHOOL, ENTRANCE ON ROANOKE -B - ROOM M3","145 BEAUFORT ST, PROVIDENCE, RI 02908"
RI,,PROVIDENCE,2858,PROVIDENCE LIFE CENTER - B,"11 TURNER ST, PROVIDENCE, RI 02908"
RI,,PROVIDENCE,2859,THE STEEL YARD - STUDIO,"27 SIMS AVE, PROVIDENCE, RI 02909"
RI,,PROVIDENCE,2860,JOSLIN RECREATION CENTER - COMMUNITY ROOM,"17 HYAT ST, PROVIDENCE, RI 02909"
RI,,PROVIDENCE,2861,PARENTI VILLA - COMMUNITY ROOM,"25 TOBEY ST, PROVIDENCE, RI 02909"
RI,,PROVIDENCE,2862,DOMINICA MANOR - COMMUNITY ROOM,"100 ATWELLS AVE, PROVIDENCE, RI 02903"
RI,,PROVIDENCE,2863,VALLEY APARTMENTS - COMMUNITY ROOM,"1 VALLEY ST, PROVIDENCE, RI 02909"
RI,,PROVIDENCE,2864,MARVIN GARDENS - A - COMMUNITY HALL,"21 MARVIN ST, PROVIDENCE, RI 02909"
RI,,PROVIDENCE,2865,HARTFORD PARK HIGHRISE - COMMUNITY ROOM,"335 HARTFORD AVE, PROVIDENCE, RI 02909"
RI,,PROVIDENCE,2866,AARON BRIGGS APARTMENTS - COMMUNITY ROOM,"301 CRANSTON ST, PROVIDENCE, RI 02907"
RI,,PROVIDENCE,2867,WILLIAM D'ABATE SCHOOL - CAFETERIA,"60 KOSSUTH ST, PROVIDENCE, RI 02909"
RI,,PROVIDENCE,2868,ST MARTIN DEPORRES - LAFARGE ROOM - A,"160 CRANSTON ST, PROVIDENCE, RI 02907"
RI,,PROVIDENCE,2869,BOYS & GIRLS CLUB - HARTFORD PARK - ATRIUM,"50 LAUREL HILL AVE, PROVIDENCE, RI 02909"
RI,,PROVIDENCE,2870,POCASSET MANOR ASSOC - COMMUNITY ROOM,"20 KELLEY ST, PROVIDENCE, RI 02909"
RI,,PROVIDENCE,2871,CASINO-ROGER WILLIAMS PARK,"1000 ELMWOOD AVE, PROVIDENCE, RI 02907"
RI,,PROVIDENCE,2872,ROGER WILLIAMS PARK BOTANICAL CENTER - BLOCK HOUSE CLASSROOM,"1000 ELMWOOD AVE, PROVIDENCE, RI 02907"
RI,,PROVIDENCE,2873,MARVIN GARDENS - B - COMMUNITY HALL,"21 MARVIN ST, PROVIDENCE, RI 02909"
RI,,PROVIDENCE,2874,ANTHONY CARNEVALE SCHOOL - GYM,"50 SPRINGFIELD ST, PROVIDENCE, RI 02909"
RI,,PROVIDENCE,2875,NEUTACONKANUT RECREATION CENTER - GYM,"675 PLAINFIELD ST, PROVIDENCE, RI 02909"
RI,,PROVIDENCE,2876,WEBSTER AVENUE SCHOOL - A - GYM,"191 WEBSTER AVE, PROVIDENCE, RI 02909"
RI,,PROVIDENCE,2877,ROSARIO HALL - BASEMENT HALL,"17 ROSARIO DR, PROVIDENCE, RI 02909"
RI,,PROVIDENCE,2878,WEBSTER AVENUE SCHOOL - B - ROOM 108,"191 WEBSTER AVE, PROVIDENCE, RI 02909"
RI,,PROVIDENCE,2879,MARY FOGARTY SCHOOL - GYM,"199 OXFORD ST, PROVIDENCE, RI 02905"
RI,,PROVIDENCE,2880,CHURCH OF THE REDEEMER - REAR ENTRANCE - HALL,"655 HOPE ST, PROVIDENCE, RI 02906"
RI,,PROVIDENCE,2881,CITY HALL - LIMITED DIST. 1,"25 DORRANCE ST, PROVIDENCE, RI 02903"
RI,,PROVIDENCE,2882,CITY HALL - LIMITED DIST. 2,"25 DORRANCE ST, PROVIDENCE, RI 02903"
RI,,PROVIDENCE,2883,DUNKIN DONUTS CENTER - FOYER - PRESIDENT ONLY,"1 LA SALLE SQ, PROVIDENCE, RI 02903"
RI,,RICHMOND,2901,RICHMOND ELEMENTARY SCHOOL,"190 KINGSTOWN RD, RICHMOND, RI 02898"
RI,,RICHMOND,2902,CHARIHO MIDDLE SCHOOL - GYMNASIUM,"455 SWITCH RD, RICHMOND, RI 02894"
RI,,RICHMOND,2903,TOWN HALL-LIMITED,"5 RICHMOND TOWNHOUSE RD, RICHMOND, RI 02898"
RI,,RICHMOND,2904,TOWN HALL-PRESIDENT ONLY,"5 RICHMOND TOWNHOUSE RD, RICHMOND, RI 02898"
RI,,SCITUATE,3001,SCITUATE HIGH SCHOOL - GYM,"94 TRIMTOWN RD, SCITUATE, RI 02857"
RI,,SCITUATE,3002,HOPE ELEMENTARY SCHOOL,"391 NORTH RD, SCITUATE, RI 02831"
RI,,SCITUATE,3003,CHOPMIST HILL COMMUNITY CENTER,"1315 CHOPMIST HILL RD, SCITUATE, RI 02857"
RI,,SCITUATE,3004,TOWN HALL-LIMITED,"195 DANIELSON PIKE, SCITUATE, RI 02857"
RI,,SCITUATE,3005,TOWN HALL-PRESIDENT ONLY,"195 DANIELSON PIKE, SCITUATE, RI 02857"
RI,,SMITHFIELD,3101,RAYMOND C. LAPERCHE SCHOOL -CAFETERIA-RIGHT SIDE,"11 LIMEROCK RD, SMITHFIELD, RI 02917"
RI,,SMITHFIELD,3102,OLD COUNTY ROAD ELEMENTARY SCHOOL-GYM-RIGHT SIDE,"200 OLD COUNTY RD, SMITHFIELD, RI 02917"
RI,,SMITHFIELD,3103,ANNA MCCABE SCHOOL - CAFETERIA - LEFT SIDE,"100 PLEASANT VIEW AVE, SMITHFIELD, RI 02917"
RI,,SMITHFIELD,3104,GALLAGHER JR. HIGH SCHOOL - CAFETERIA,"10 INDIAN RUN TRL, SMITHFIELD, RI 02917"
RI,,SMITHFIELD,3105,SMITHFIELD SENIOR HIGH SCHOOL - CAFETERIA,"90 PLEASANT VIEW AVE, SMITHFIELD, RI 02828"
RI,,SMITHFIELD,3106,ELK'S LODGE #2359,"326 FARNUM PIKE, SMITHFIELD, RI 02917"
RI,,SMITHFIELD,3107,SMITHFIELD TOWN HALL LIMITED BALLOT,"64 FARNUM PIKE, SMITHFIELD, RI 02917"
RI,,SMITHFIELD,3108,SMITHFIELD TOWN HALL PRESIDENT AND VICE PRESIDENT ONLY,"64 FARNUM PIKE, SMITHFIELD, RI 02917"
RI,,SOUTH KINGSTOWN,3201,PUBLIC SAFETY COMPLEX CONFERENCE ROOM,"1790 KINGSTOWN RD, SOUTH KINGSTOWN, RI 02879"
RI,,SOUTH KINGSTOWN,3202,BROAD ROCK MIDDLE SCHOOL,"351 BROAD ROCK RD, SOUTH KINGSTOWN, RI 02879"
RI,,SOUTH KINGSTOWN,3203,CURTIS CORNER MIDDLE SCHOOL,"301 CURTIS CORNER RD, SOUTH KINGSTOWN, RI 02879"
RI,,SOUTH KINGSTOWN,3204,SOUTH KINGSTOWN HIGH SCHOOL,"215 COLUMBIA ST, SOUTH KINGSTOWN, RI 02879"
RI,,SOUTH KINGSTOWN,3205,WAKEFIELD ELEMENTARY SCHOOL,"101 HIGH ST, SOUTH KINGSTOWN, RI 02879"
RI,,SOUTH KINGSTOWN,3206,BRADFORD R. BOSS ARENA,"1 KEANEY RD, SOUTH KINGSTOWN, RI 02881"
RI,,SOUTH KINGSTOWN,3207,WEST KINGSTON ELEMENTARY SCHOOL,"3119 MINISTERIAL RD, SOUTH KINGSTOWN, RI 02879"
RI,,SOUTH KINGSTOWN,3208,NEW LIFE ASSEMBLY,"251 POST RD, SOUTH KINGSTOWN, RI 02879"
RI,,SOUTH KINGSTOWN,3209,MATUNUCK ELEMENTARY SCHOOL CAFETERIA,"380 MATUNUCK BEACH RD, SOUTH KINGSTOWN, RI 02879"
RI,,SOUTH KINGSTOWN,3210,MATUNUCK ELEMENTARY SCHOOL ALL-PURPOSE ROOM,"380 MATUNUCK BEACH RD, SOUTH KINGSTOWN, RI 02879"
RI,,SOUTH KINGSTOWN,3211,TOWN HALL-LIMITED,"180 HIGH ST, SOUTH KINGSTOWN, RI 02879"
RI,,SOUTH KINGSTOWN,3212,TOWN HALL-PRESIDENT ONLY,"180 HIGH ST, SOUTH KINGSTOWN, RI 02879"
RI,,TIVERTON,3301,POCASSETT SCHOOL-GYM,"242 MAIN RD, TIVERTON, RI 02878"
RI,,TIVERTON,3302,VFW,"134 SHOVE ST, TIVERTON, RI 02878"
RI,,TIVERTON,3303,COUNTRYVIEW ESTATES-COMMUNITY ROOM,"325 HURST LN, TIVERTON, RI 02878"
RI,,TIVERTON,3304,RANGER SCHOOL-CAFETERIA,"278 N BRAYTON RD, TIVERTON, RI 02878"
RI,,TIVERTON,3305,SANDYWOOD FARMS COMMUNITY CENTER,"43 MUSE WAY, TIVERTON, RI 02878"
RI,,TIVERTON,3306,TIVERTON HIGH SCHOOL-GYM - A,"100 N BRAYTON RD, TIVERTON, RI 02878"
RI,,TIVERTON,3307,TIVERTON HIGH SCHOOL-GYMNASIUM - B,"100 N BRAYTON RD, TIVERTON, RI 02878"
RI,,TIVERTON,3308,TOWN HALL-LIMITED,"343 HIGHLAND RD, TIVERTON, RI 02878"
RI,,TIVERTON,3309,TOWN HALL-PRESIDENT ONLY,"343 HIGHLAND RD, TIVERTON, RI 02878"
RI,,WARREN,3401,KICKEMUIT VILLAGE,"20 LIBBY LN, WARREN, RI 02885"
