state,election_date,jurisdiction_type,county_name,precinct_id,municipality,name,address
OH,2014-11-04,county,LICKING,45AFD,ALEXANDRIA,NORTHRIDGE PRIMARY SCHOOL,"124 COLLEGE ST, ALEXANDRIA, OH, 43001"
OH,2014-11-04,county,LICKING,45AFE,HEBRON,UNION TOWNSHIP COMPLEX,"1380 BEAVER RUN RD, HEBRON, OH, 43025"
OH,2014-11-04,county,LICKING,45AFF,HEBRON,UNION TOWNSHIP COMPLEX,"1380 BEAVER RUN RD, HEBRON, OH, 43025"
OH,2014-11-04,county,LICKING,45AFH,HEBRON,HEBRON NEW LIFE UM CHURCH,"925 W MAIN ST, HEBRON, OH, 43025"
OH,2014-11-04,county,LICKING,45AFJ,HEBRON,HEBRON NEW LIFE UM CHURCH,"925 W MAIN ST, HEBRON, OH, 43025"
OH,2014-11-04,county,LICKING,45AFL,UTICA,UTICA HIGH SCHOOL GYM,"218 N JEFFERSON ST, UTICA, OH, 43080"
OH,2014-11-04,county,LICKING,45AFM,UTICA,UTICA HIGH SCHOOL GYM,"218 N JEFFERSON ST, UTICA, OH, 43080"
OH,2014-11-04,county,LICKING,45AFR,REYNOLDSBURG,REYNOLDSBURG HIGH SCHOOL,"8579 SUMMIT RD, REYNOLDSBURG, OH, 43068"
OH,2014-11-04,county,LICKING,45AFS,REYNOLDSBURG,REYNOLDSBURG HIGH SCHOOL,"8579 SUMMIT RD, REYNOLDSBURG, OH, 43068"
OH,2014-11-04,county,LICKING,45AFT,REYNOLDSBURG,REYNOLDSBURG HIGH SCHOOL,"8579 SUMMIT RD, REYNOLDSBURG, OH, 43068"
OH,2014-11-04,county,LICKING,45AFU,REYNOLDSBURG,REYNOLDSBURG HIGH SCHOOL,"8579 SUMMIT RD, REYNOLDSBURG, OH, 43068"
OH,2014-11-04,county,LICKING,45AFV,REYNOLDSBURG,REYNOLDSBURG HIGH SCHOOL,"8579 SUMMIT RD, REYNOLDSBURG, OH, 43068"
OH,2014-11-04,county,LOGAN,46AAA,BELLEFONTAINE,UNION STATION,"613 HAMILTON STREET, BELLEFONTAINE, OH, 43311"
OH,2014-11-04,county,LOGAN,46AAB,BELLEFONTAINE,UNION STATION,"613 HAMILTON STREET, BELLEFONTAINE, OH, 43311"
OH,2014-11-04,county,LOGAN,46AAE,BELLEFONTAINE,MASONIC CENTER,"600 N. MAIN STREET, BELLEFONTAINE, OH, 43311"
OH,2014-11-04,county,LOGAN,46AAG,BELLEFONTAINE,MASONIC CENTER,"600 N. MAIN STREET, BELLEFONTAINE, OH, 43311"
OH,2014-11-04,county,LOGAN,46AAH,BELLEFONTAINE,MASONIC CENTER,"600 N. MAIN STREET, BELLEFONTAINE, OH, 43311"
OH,2014-11-04,county,LOGAN,46AAI,BELLEFONTAINE,MASONIC CENTER,"600 N. MAIN STREET, BELLEFONTAINE, OH, 43311"
OH,2014-11-04,county,LOGAN,46AAJ,BELLEFONTAINE,UNION STATION,"613 HAMILTON STREET, BELLEFONTAINE, OH, 43311"
OH,2014-11-04,county,LOGAN,46AAL,BELLEFONTAINE,UNION STATION,"613 HAMILTON STREET, BELLEFONTAINE, OH, 43311"
OH,2014-11-04,county,LOGAN,46AAM,BELLEFONTAINE,UNION STATION,"613 HAMILTON STREET, BELLEFONTAINE, OH, 43311"
OH,2014-11-04,county,LOGAN,46AAN,BELLEFONTAINE,UNION STATION,"613 HAMILTON STREET, BELLEFONTAINE, OH, 43311"
OH,2014-11-04,county,LOGAN,46AAQ,LEWISTOWN,BLOOMFIELD TOWNSHIP BUILDING,"5726 TOWNSHIP ROAD 21, LEWISTOWN, OH, 43333"
OH,2014-11-04,county,LOGAN,46AAR,WEST MANSFIELD,BOKESCREEK TOWNSHIP BUILDING,"238 W. HIGHLAND ST, WEST MANSFIELD, OH, 43358"
OH,2014-11-04,county,LOGAN,46AAS,WEST MANSFIELD,BOKESCREEK TOWNSHIP BUILDING,"238 W. HIGHLAND ST, WEST MANSFIELD, OH, 43358"
OH,2014-11-04,county,LOGAN,46AAT,BELLEFONTAINE,LOGAN COUNTY ELECTRIC COOP,"1587 COUNTY ROAD 32 NORTH, BELLEFONTAINE, OH, 43311"
OH,2014-11-04,county,LOGAN,46AAV,ZANESFIELD,ZANESFIELD FIRE DEPARTMENT,"2568 SANDUSKY, ZANESFIELD, OH, 43360"
OH,2014-11-04,county,LOGAN,46AAX,ZANESFIELD,ZANESFIELD FIRE DEPARTMENT,"2568 SANDUSKY, ZANESFIELD, OH, 43360"
OH,2014-11-04,county,LOGAN,46AAY,BELLEFONTAINE,UNION STATION,"613 HAMILTON STREET, BELLEFONTAINE, OH, 43311"
OH,2014-11-04,county,LOGAN,46AAZ,WEST LIBERTY,QUEST COMMUNITY CHURCH,"110 SOUTH STREET, WEST LIBERTY, OH, 43357"
OH,2014-11-04,county,LOGAN,46ABA,WEST LIBERTY,QUEST COMMUNITY CHURCH,"110 SOUTH STREET, WEST LIBERTY, OH, 43357"
OH,2014-11-04,county,LOGAN,46ABD,HUNTSVILLE,MCARTHUR TOWNSHIP BUILDING,"3691 CR 37 W, HUNTSVILLE, OH, 43324"
OH,2014-11-04,county,LOGAN,46ABE,QUINCY,QUINCY COMMUNITY BUILDING,"503 CARLISLE ST, QUINCY, OH, 43343"
OH,2014-11-04,county,LOGAN,46ABG,DEGRAFF,RIVERSIDE LOCAL SCHOOL BLDG.,"2096 CR 24 NORTH ENTRANCE, DEGRAFF, OH, 43318"
OH,2014-11-04,county,LOGAN,46ABH,WEST LIBERTY,MONROE TOWNSHIP BUILDING,"6395 RD. 29, WEST LIBERTY, OH, 43357"
OH,2014-11-04,county,LOGAN,46ABI,EAST LIBERTY,PERRY TOWNSHIP FIRE DEPARTMENT,"3265 STATE STREET, EAST LIBERTY, OH, 43319"
OH,2014-11-04,county,LOGAN,46ABJ,DEGRAFF,RIVERSIDE LOCAL SCHOOL BLDG.,"2096 CR 24 NORTH ENTRANCE, DEGRAFF, OH, 43318"
OH,2014-11-04,county,LOGAN,46ABK,BELLE CENTER,AMERICAN LEGION HALL,"615 N. CENTER ST., BELLE CENTER, OH, 43310"
OH,2014-11-04,county,LOGAN,46ABL,BELLE CENTER,AMERICAN LEGION HALL,"615 N. CENTER ST., BELLE CENTER, OH, 43310"
OH,2014-11-04,county,LOGAN,46ABM,RUSHSYLVANIA,RUSHSYLVANIA CHURCH OF CHRIST,"170 EAST MILL, RUSHSYLVANIA, OH, 43347"
OH,2014-11-04,county,LOGAN,46ABP,LAKEVIEW,LAKEVIEW MUNICIPAL BUILDING,"126 N. MAIN STREET, LAKEVIEW, OH, 43331"
OH,2014-11-04,county,LOGAN,46ABR,LAKEVIEW,MOOSE LODGE,"11044 LAKE STREET, LAKEVIEW, OH, 43331"
OH,2014-11-04,county,LOGAN,46ABS,RUSSELLS POINT,IL COMM CHURCH FELLOWSHIP HALL,"121 ORCHARD ISLAND ROAD, RUSSELLS POINT, OH, 43348"
OH,2014-11-04,county,LOGAN,46ABT,LAKEVIEW,LAKEVIEW MUNICIPAL BUILDING,"126 N. MAIN STREET, LAKEVIEW, OH, 43331"
OH,2014-11-04,county,LOGAN,46ABU,BELLEFONTAINE,UNION TOWNSHIP BUILDING,"5844 RD. 201, BELLEFONTAINE, OH, 43311"
OH,2014-11-04,county,LOGAN,46ABV,RUSSELLS POINT,IL COMM CHURCH FELLOWSHIP HALL,"121 ORCHARD ISLAND ROAD, RUSSELLS POINT, OH, 43348"
OH,2014-11-04,county,LOGAN,46ABW,LEWISTOWN,WASHINGTON TOWNSHIP BUILDING,"7464 RD. 91, LEWISTOWN, OH, 43333"
OH,2014-11-04,county,LOGAN,46ABX,RUSSELLS POINT,IL COMM CHURCH FELLOWSHIP HALL,"121 ORCHARD ISLAND ROAD, RUSSELLS POINT, OH, 43348"
OH,2014-11-04,county,LOGAN,46ABZ,MIDDLEBURG,MIDDLEBURG COMMUNITY ROOM,"11845 GREEN STREET, MIDDLEBURG, OH, 43336"
OH,2014-11-04,county,LORAIN,47AAA,AMHERST,FAITH BAPTIST CHURCH,"440 N. LAKE STREET, AMHERST, OH, 44001"
OH,2014-11-04,county,LORAIN,47AAB,AMHERST,FAITH BAPTIST CHURCH,"440 N. LAKE STREET, AMHERST, OH, 44001"
OH,2014-11-04,county,LORAIN,47AAE,AMHERST,GREAT LAKES CHURCH (SHUPE SCH),"600 SHUPE AVE., AMHERST, OH, 44001"
OH,2014-11-04,county,LORAIN,47AAF,AMHERST,TRINITY EVANGELICAL CHURCH,"46485 MIDDLE RIDGE RD, AMHERST, OH, 44001"
OH,2014-11-04,county,LORAIN,47AAG,AMHERST,GREAT LAKES CHURCH (SHUPE SCH),"600 SHUPE AVE., AMHERST, OH, 44001"
OH,2014-11-04,county,LORAIN,47AAH,AMHERST,GREAT LAKES CHURCH (SHUPE SCH),"600 SHUPE AVE., AMHERST, OH, 44001"
OH,2014-11-04,county,LORAIN,47AAI,AMHERST,TRINITY EVANGELICAL CHURCH,"46485 MIDDLE RIDGE RD, AMHERST, OH, 44001"
OH,2014-11-04,county,LORAIN,47AAK,AMHERST,MARION STEELE HIGH SCHOOL,"450 WASHINGTON ST., AMHERST, OH, 44001"
OH,2014-11-04,county,LORAIN,47AAL,AMHERST,MARION STEELE HIGH SCHOOL,"450 WASHINGTON ST., AMHERST, OH, 44001"
OH,2014-11-04,county,LORAIN,47AAO,AVON,AVON UNITED METHODIST CHURCH,"37711 DETROIT RD, AVON, OH, 44011"
OH,2014-11-04,county,LORAIN,47AAP,AVON,AVON UNITED METHODIST CHURCH,"37711 DETROIT RD, AVON, OH, 44011"
OH,2014-11-04,county,LORAIN,47AAQ,AVON,AVENBURY LAKES LODGE,"35400 MIDDLETON RD., AVON, OH, 44011"
OH,2014-11-04,county,LORAIN,47AAR,AVON,AVON BRANCH LORAIN LIBRARY,"37485 HARVEST DR, AVON, OH, 44011"
OH,2014-11-04,county,LORAIN,47AAS,AVON,PROVIDENCE CHURCH,"35295 DETROIT RD., AVON, OH, 44011"
OH,2014-11-04,county,LORAIN,47AAT,AVON,FAITH LUTHERAN CHURCH,"2265 GARDEN DR., AVON, OH, 44011"
OH,2014-11-04,county,LORAIN,47AAU,AVON,PROVIDENCE CHURCH,"35295 DETROIT RD., AVON, OH, 44011"
OH,2014-11-04,county,LORAIN,47AAV,AVON,PROVIDENCE CHURCH,"35295 DETROIT RD., AVON, OH, 44011"
OH,2014-11-04,county,LORAIN,47AAW,AVON LAKE,AMERICAN LEGION POST #211,"31972 WALKER RD., AVON LAKE, OH, 44012"
OH,2014-11-04,county,LORAIN,47AAX,AVON LAKE,LEARWOOD MIDDLE SCHOOL,"340 LEAR RD., AVON LAKE, OH, 44012"
OH,2014-11-04,county,LORAIN,47AAY,AVON LAKE,AMERICAN LEGION POST #211,"31972 WALKER RD., AVON LAKE, OH, 44012"
OH,2014-11-04,county,LORAIN,47AAZ,AVON LAKE,AMERICAN LEGION POST #211,"31972 WALKER RD., AVON LAKE, OH, 44012"
OH,2014-11-04,county,LORAIN,47ABB,AVON LAKE,AVON LAKE PUBLIC LIBRARY,"32649 ELECTRIC BLVD., AVON LAKE, OH, 44012"
OH,2014-11-04,county,LORAIN,47ABC,AVON LAKE,AVON LAKE PUBLIC LIBRARY,"32649 ELECTRIC BLVD., AVON LAKE, OH, 44012"
OH,2014-11-04,county,LORAIN,47ABD,AVON LAKE,LEARWOOD MIDDLE SCHOOL,"340 LEAR RD., AVON LAKE, OH, 44012"
OH,2014-11-04,county,LORAIN,47ABE,AVON LAKE,LEARWOOD MIDDLE SCHOOL,"340 LEAR RD., AVON LAKE, OH, 44012"
OH,2014-11-04,county,LORAIN,47ABG,AVON LAKE,AVON LAKE U CHURCH OF CHRIST,"32801 ELECTRIC BLVD., AVON LAKE, OH, 44012"
OH,2014-11-04,county,LORAIN,47ABH,AVON LAKE,AVON LAKE U CHURCH OF CHRIST,"32801 ELECTRIC BLVD., AVON LAKE, OH, 44012"
OH,2014-11-04,county,LORAIN,47ABI,AVON LAKE,AVON LAKE U CHURCH OF CHRIST,"32801 ELECTRIC BLVD., AVON LAKE, OH, 44012"
OH,2014-11-04,county,LORAIN,47ABL,AVON LAKE,LAKE SHORE U METHODIST CHURCH,"33119 ELECTRIC BLVD., AVON LAKE, OH, 44012"
OH,2014-11-04,county,LORAIN,47ABM,AVON LAKE,LAKE SHORE U METHODIST CHURCH,"33119 ELECTRIC BLVD., AVON LAKE, OH, 44012"
OH,2014-11-04,county,LORAIN,47ABN,AVON LAKE,LAKE SHORE U METHODIST CHURCH,"33119 ELECTRIC BLVD., AVON LAKE, OH, 44012"
OH,2014-11-04,county,LORAIN,47ABP,ELYRIA,EAST RECREATION CENTER,"1101 PROSPECT ST., ELYRIA, OH, 44035"
OH,2014-11-04,county,LORAIN,47ABQ,ELYRIA,EAST RECREATION CENTER,"1101 PROSPECT ST., ELYRIA, OH, 44035"
OH,2014-11-04,county,LORAIN,47ABR,ELYRIA,EAST RECREATION CENTER,"1101 PROSPECT ST., ELYRIA, OH, 44035"
OH,2014-11-04,county,LORAIN,47ABS,ELYRIA,NICK ABRAHAM BUICK,"1111 E. BROAD ST., ELYRIA, OH, 44035"
OH,2014-11-04,county,LORAIN,47ABW,ELYRIA,WEST RECREATION CENTER,"1200 FOSTER AVE., ELYRIA, OH, 44035"
OH,2014-11-04,county,LORAIN,47ABX,ELYRIA,WEST RECREATION CENTER,"1200 FOSTER AVE., ELYRIA, OH, 44035"
OH,2014-11-04,county,LORAIN,47ABY,ELYRIA,WEST RIVER BRANCH LIBRARY,"1194 N. WEST RIVER, ELYRIA, OH, 44035"
OH,2014-11-04,county,LORAIN,47ABZ,ELYRIA,WEST RECREATION CENTER,"1200 FOSTER AVE., ELYRIA, OH, 44035"
OH,2014-11-04,county,LORAIN,47ACD,ELYRIA,THE ABBEWOOD,"1210 SOUTH ABBE RD, ELYRIA, OH, 44035"
OH,2014-11-04,county,LORAIN,47ACE,ELYRIA,THE ABBEWOOD,"1210 SOUTH ABBE RD, ELYRIA, OH, 44035"
OH,2014-11-04,county,LORAIN,47ACF,ELYRIA,EAST RECREATION CENTER,"1101 PROSPECT ST., ELYRIA, OH, 44035"
OH,2014-11-04,county,LORAIN,47ACG,ELYRIA,EAST RECREATION CENTER,"1101 PROSPECT ST., ELYRIA, OH, 44035"
OH,2014-11-04,county,LORAIN,47ACH,ELYRIA,GRACE LUTHERAN CHURCH,"9685 EAST RIVER RD, ELYRIA, OH, 44035"
OH,2014-11-04,county,LORAIN,47ACM,ELYRIA,WASHINGTON AVE CHRISTIAN CHUR,"301 WASHINGTON AVENUE, ELYRIA, OH, 44035"
OH,2014-11-04,county,LORAIN,47ACN,ELYRIA,CROSS COMMUNITY CHURCH,"525 N. ABBE RD., ELYRIA, OH, 44035"
OH,2014-11-04,county,LORAIN,47ACO,ELYRIA,CROSS COMMUNITY CHURCH,"525 N. ABBE RD., ELYRIA, OH, 44035"
OH,2014-11-04,county,LORAIN,47ACP,ELYRIA,SPITZER CONFERENCE CTR AT LCCC,"1005 ABBE RD.  N, ELYRIA, OH, 44035"
OH,2014-11-04,county,LORAIN,47ACQ,ELYRIA,SPITZER CONFERENCE CTR AT LCCC,"1005 ABBE RD.  N, ELYRIA, OH, 44035"
OH,2014-11-04,county,LORAIN,47ACW,ELYRIA,ELYRIA POLICE DEPARTMENT,"18 WEST AVE, ELYRIA, OH, 44035"
OH,2014-11-04,county,LORAIN,47ACX,ELYRIA,SOUTH PARK RECREATION CENTER,"101 SOUTH PARK DR, ELYRIA, OH, 44035"
OH,2014-11-04,county,LORAIN,47ACY,ELYRIA,WESLEYAN VILLAGE,"807 WEST AVE, ELYRIA, OH, 44035"
OH,2014-11-04,county,LORAIN,47ACZ,ELYRIA,SOUTH PARK RECREATION CENTER,"101 SOUTH PARK DR, ELYRIA, OH, 44035"
OH,2014-11-04,county,LORAIN,47ADC,ELYRIA,WEST RECREATION CENTER,"1200 FOSTER AVE., ELYRIA, OH, 44035"
OH,2014-11-04,county,LORAIN,47ADD,ELYRIA,ELYRIA RETIREMENT COMMUNITY,"145 ACADEMY COURT, ELYRIA, OH, 44035"
OH,2014-11-04,county,LORAIN,47ADE,ELYRIA,WEST RECREATION CENTER,"1200 FOSTER AVE., ELYRIA, OH, 44035"
OH,2014-11-04,county,LORAIN,47ADF,ELYRIA,ELYRIA RETIREMENT COMMUNITY,"145 ACADEMY COURT, ELYRIA, OH, 44035"
OH,2014-11-04,county,LORAIN,47ADI,ELYRIA,ELYRIA COMMUNITY SCHOOL,"300 NORTH ABBE RD., ELYRIA, OH, 44035"
OH,2014-11-04,county,LORAIN,47ADJ,ELYRIA,ELYRIA COMMUNITY SCHOOL,"300 NORTH ABBE RD., ELYRIA, OH, 44035"
OH,2014-11-04,county,LORAIN,47ADK,ELYRIA,NORTHWOOD SCHOOL,"700 GULF ROAD, ELYRIA, OH, 44035"
OH,2014-11-04,county,LORAIN,47ADL,ELYRIA,CROSS COMMUNITY CHURCH,"525 N. ABBE RD., ELYRIA, OH, 44035"
OH,2014-11-04,county,LORAIN,47ADM,ELYRIA,SPITZER CONFERENCE CTR AT LCCC,"1005 ABBE RD.  N, ELYRIA, OH, 44035"
OH,2014-11-04,county,LORAIN,47ADQ,LORAIN,SENIOR CITIZEN S CENTER,"3361 GARFIELD BLVD., LORAIN, OH, 44052"
OH,2014-11-04,county,LORAIN,47ADR,LORAIN,SENIOR CITIZEN S CENTER,"3361 GARFIELD BLVD., LORAIN, OH, 44052"
OH,2014-11-04,county,LORAIN,47ADS,LORAIN,LARKMOOR ELEM. SCHOOL,"1201 NEBRASKA AVE., LORAIN, OH, 44052"
OH,2014-11-04,county,LORAIN,47ADT,LORAIN,LARKMOOR ELEM. SCHOOL,"1201 NEBRASKA AVE., LORAIN, OH, 44052"
OH,2014-11-04,county,LORAIN,47ADU,LORAIN,LONGFELLOW MIDDLE SCHOOL,"305 LOUISIANA AVE, LORAIN, OH, 44052"
OH,2014-11-04,county,LORAIN,47ADX,LORAIN,BLACK RIVER LANDING HALL,"421 BLACK RIVER LN., LORAIN, OH, 44052"
OH,2014-11-04,county,LORAIN,47ADY,LORAIN,BLACK RIVER LANDING HALL,"421 BLACK RIVER LN., LORAIN, OH, 44052"
OH,2014-11-04,county,LORAIN,47ADZ,LORAIN,BLACK RIVER LANDING HALL,"421 BLACK RIVER LN., LORAIN, OH, 44052"
OH,2014-11-04,county,LORAIN,47AEA,LORAIN,BLACK RIVER LANDING HALL,"421 BLACK RIVER LN., LORAIN, OH, 44052"
OH,2014-11-04,county,LORAIN,47AEB,LORAIN,LONGFELLOW MIDDLE SCHOOL,"305 LOUISIANA AVE, LORAIN, OH, 44052"
OH,2014-11-04,county,LORAIN,47AEC,LORAIN,LONGFELLOW MIDDLE SCHOOL,"305 LOUISIANA AVE, LORAIN, OH, 44052"
OH,2014-11-04,county,LORAIN,47AEF,LORAIN,GEN. WILSON MIDDLE SCHOOL,"2700 WASHINGTON AVE., LORAIN, OH, 44052"
OH,2014-11-04,county,LORAIN,47AEG,LORAIN,GEN. WILSON MIDDLE SCHOOL,"2700 WASHINGTON AVE., LORAIN, OH, 44052"
OH,2014-11-04,county,LORAIN,47AEH,LORAIN,GEN. WILSON MIDDLE SCHOOL,"2700 WASHINGTON AVE., LORAIN, OH, 44052"
OH,2014-11-04,county,LORAIN,47AEI,LORAIN,GEN. WILSON MIDDLE SCHOOL,"2700 WASHINGTON AVE., LORAIN, OH, 44052"
OH,2014-11-04,county,LORAIN,47AEJ,LORAIN,GEN. WILSON MIDDLE SCHOOL,"2700 WASHINGTON AVE., LORAIN, OH, 44052"
OH,2014-11-04,county,LORAIN,47AEM,LORAIN,ST NICHOLAS GREEK ORTH. CHURCH,"2000 TOWER BLVD., LORAIN, OH, 44053"
OH,2014-11-04,county,LORAIN,47AEN,LORAIN,ITALIAN AMERICAN VETERANS,"4567 OBERLIN AVE., LORAIN, OH, 44053"
OH,2014-11-04,county,LORAIN,47AEO,LORAIN,ITALIAN AMERICAN VETERANS,"4567 OBERLIN AVE., LORAIN, OH, 44053"
OH,2014-11-04,county,LORAIN,47AEP,LORAIN,ITALIAN AMERICAN VETERANS,"4567 OBERLIN AVE., LORAIN, OH, 44053"
OH,2014-11-04,county,LORAIN,47AEQ,LORAIN,ST. PETER & PAUL LUTH. CHURCH,"1500 LINCOLN BLVD., LORAIN, OH, 44055"
OH,2014-11-04,county,LORAIN,47AER,LORAIN,ST. PETER & PAUL LUTH. CHURCH,"1500 LINCOLN BLVD., LORAIN, OH, 44055"
OH,2014-11-04,county,LORAIN,47AEW,LORAIN,SHILOH MISSION BAPTIST CHURCH,"3900 CLIFTON AVE., LORAIN, OH, 44055"
OH,2014-11-04,county,LORAIN,47AEX,LORAIN,MT. ZION MISSION. BAPT. CHURCH,"1516 E. 30TH ST., LORAIN, OH, 44055"
OH,2014-11-04,county,LORAIN,47AEY,LORAIN,SACRED HEART CHAPEL,"4301 PEARL AVENUE, LORAIN, OH, 44055"
OH,2014-11-04,county,LORAIN,47AEZ,LORAIN,SACRED HEART CHAPEL,"4301 PEARL AVENUE, LORAIN, OH, 44055"
OH,2014-11-04,county,LORAIN,47AFD,LORAIN,LORAIN HIGH ANX & CR RECOVERY,"2321 FAIRLESS DR., LORAIN, OH, 44055"
OH,2014-11-04,county,LORAIN,47AFE,LORAIN,LORAIN HIGH ANX & CR RECOVERY,"2321 FAIRLESS DR., LORAIN, OH, 44055"
OH,2014-11-04,county,LORAIN,47AFF,LORAIN,LORAIN HIGH ANX & CR RECOVERY,"2321 FAIRLESS DR., LORAIN, OH, 44055"
OH,2014-11-04,county,LORAIN,47AFG,LORAIN,SACRED HEART CHAPEL,"4301 PEARL AVENUE, LORAIN, OH, 44055"
OH,2014-11-04,county,LORAIN,47AFL,LORAIN,ST.CYRIL & METHODIUS CHURCH,"3056 REEVES AVE., LORAIN, OH, 44052"
OH,2014-11-04,county,LORAIN,47AFM,LORAIN,BLACK RIVER LANDING HALL,"421 BLACK RIVER LN., LORAIN, OH, 44052"
OH,2014-11-04,county,LORAIN,47AFN,LORAIN,ST.CYRIL & METHODIUS CHURCH,"3056 REEVES AVE., LORAIN, OH, 44052"
OH,2014-11-04,county,LORAIN,47AFO,LORAIN,ST.CYRIL & METHODIUS CHURCH,"3056 REEVES AVE., LORAIN, OH, 44052"
OH,2014-11-04,county,LORAIN,47AFP,LORAIN,ST.CYRIL & METHODIUS CHURCH,"3056 REEVES AVE., LORAIN, OH, 44052"
OH,2014-11-04,county,LORAIN,47AFU,AMHERST,PREMIER TOYOTA,"47190 COOPER FOSTER PK RD, AMHERST, OH, 44001"
OH,2014-11-04,county,LORAIN,47AFV,LORAIN,ST.CYRIL & METHODIUS CHURCH,"3056 REEVES AVE., LORAIN, OH, 44052"
OH,2014-11-04,county,LORAIN,47AFW,LORAIN,ST NICHOLAS GREEK ORTH. CHURCH,"2000 TOWER BLVD., LORAIN, OH, 44053"
OH,2014-11-04,county,LORAIN,47AFX,LORAIN,ST NICHOLAS GREEK ORTH. CHURCH,"2000 TOWER BLVD., LORAIN, OH, 44053"
OH,2014-11-04,county,LORAIN,47AFY,AMHERST,PREMIER TOYOTA,"47190 COOPER FOSTER PK RD, AMHERST, OH, 44001"
OH,2014-11-04,county,LORAIN,47AFZ,AMHERST,PREMIER TOYOTA,"47190 COOPER FOSTER PK RD, AMHERST, OH, 44001"
OH,2014-11-04,county,LORAIN,47AGN,NORTH RIDGEVILLE,O NEILL HEALTHCARE N.RIDGEVILL,"38600 CENTER RIDGE RD., NORTH RIDGEVILLE, OH, 44039"
OH,2014-11-04,county,LORAIN,47AGO,N. RIDGEVILLE,N.RIDGEVILLE SENIOR CENTER,"7327 AVON BELDEN RD., N. RIDGEVILLE, OH, 44039"
OH,2014-11-04,county,LORAIN,47AGP,ELYRIA,SPITZER CONFERENCE CTR AT LCCC,"1005 ABBE RD.  N, ELYRIA, OH, 44035"
OH,2014-11-04,county,LORAIN,47AGQ,N. RIDGEVILLE,N.RIDGEVILLE SENIOR CENTER,"7327 AVON BELDEN RD., N. RIDGEVILLE, OH, 44039"
OH,2014-11-04,county,LORAIN,47AGS,N. RIDGEVILLE,N. RIDGEVILLE EDUCATION CENTER,"5490 MILLS CREEK LN., N. RIDGEVILLE, OH, 44039"
OH,2014-11-04,county,LORAIN,47AGT,N. RIDGEVILLE,N. RIDGEVILLE EDUCATION CENTER,"5490 MILLS CREEK LN., N. RIDGEVILLE, OH, 44039"
OH,2014-11-04,county,LORAIN,47AGU,NORTH RIDGEVILLE,NORTH RIDGEVILLE LIBRARY,"35700 BAINBRIDGE RD, NORTH RIDGEVILLE, OH, 44039"
OH,2014-11-04,county,LORAIN,47AGV,N. RIDGEVILLE,N. RIDGEVILLE EDUCATION CENTER,"5490 MILLS CREEK LN., N. RIDGEVILLE, OH, 44039"
OH,2014-11-04,county,LORAIN,47AGX,NORTH RIDGEVILLE,PIONEER RIDGE COMMUNITY CENTER,"9479 SAW MILL RD., NORTH RIDGEVILLE, OH, 44039"
OH,2014-11-04,county,LORAIN,47AGY,NORTH RIDGEVILLE,PIONEER RIDGE COMMUNITY CENTER,"9479 SAW MILL RD., NORTH RIDGEVILLE, OH, 44039"
OH,2014-11-04,county,LORAIN,47AGZ,NORTH RIDGEVILLE,LCCC RIDGE CAMPUS,"32121 LORAIN RD., NORTH RIDGEVILLE, OH, 44039"
OH,2014-11-04,county,LORAIN,47AHA,NORTH RIDGEVILLE,RIDGEFIELD RECREATION CENTER,"8700 GATEWOOD DR., NORTH RIDGEVILLE, OH, 44039"
OH,2014-11-04,county,LORAIN,47AHB,NORTH RIDGEVILLE,LCCC RIDGE CAMPUS,"32121 LORAIN RD., NORTH RIDGEVILLE, OH, 44039"
OH,2014-11-04,county,LORAIN,47AHC,NORTH RIDGEVILLE,VFW POST #9871,"6805 LEAR NAGEL RD., NORTH RIDGEVILLE, OH, 44039"
OH,2014-11-04,county,LORAIN,47AHD,NORTH RIDGEVILLE,VFW POST #9871,"6805 LEAR NAGEL RD., NORTH RIDGEVILLE, OH, 44039"
OH,2014-11-04,county,LORAIN,47AHE,N. RIDGEVILLE,N. RIDGEVILLE EDUCATION CENTER,"5490 MILLS CREEK LN., N. RIDGEVILLE, OH, 44039"
OH,2014-11-04,county,LORAIN,47AHF,N. RIDGEVILLE,N. RIDGEVILLE EDUCATION CENTER,"5490 MILLS CREEK LN., N. RIDGEVILLE, OH, 44039"
OH,2014-11-04,county,LORAIN,47AHG,N. RIDGEVILLE,N. RIDGEVILLE EDUCATION CENTER,"5490 MILLS CREEK LN., N. RIDGEVILLE, OH, 44039"
OH,2014-11-04,county,LORAIN,47AHH,NORTH RIDGEVILLE,NORTH RIDGEVILLE LIBRARY,"35700 BAINBRIDGE RD, NORTH RIDGEVILLE, OH, 44039"
OH,2014-11-04,county,LORAIN,47AHI,OBERLIN,HOUSE OF ZION FELLOWSHIP CTR.,"81 LOCUST ST., OBERLIN, OH, 44074"
OH,2014-11-04,county,LORAIN,47AHJ,OBERLIN,HOUSE OF ZION FELLOWSHIP CTR.,"81 LOCUST ST., OBERLIN, OH, 44074"
OH,2014-11-04,county,LORAIN,47AHK,OBERLIN,OBERLIN COLLEGE PHILIPS GYM,"200 WOODLAND ST., OBERLIN, OH, 44074"
OH,2014-11-04,county,LORAIN,47AHL,OBERLIN,OBERLIN COLLEGE PHILIPS GYM,"200 WOODLAND ST., OBERLIN, OH, 44074"
OH,2014-11-04,county,LORAIN,47AHM,OBERLIN,OBERLIN COLLEGE PHILIPS GYM,"200 WOODLAND ST., OBERLIN, OH, 44074"
