state,jurisdiction_type,jurisdiction,county_name,county_fips,municipality,ward,precinct_id,name,address,ghost_precinct
LA,parish,EAST BATON ROUGE,EAST BATON ROUGE,22033,BATON ROUGE,01,084 B,GLEN OAKS MIDDLE SCHOOL,"5300 MONARCH ST, BATON ROUGE",
LA,parish,EAST BATON ROUGE,EAST BATON ROUGE,22033,BATON ROUGE,01,085 A,J K HAYNES MIDDLE SCHOOL,"2401 72ND AVE, BATON ROUGE",
LA,parish,EAST BATON ROUGE,EAST BATON ROUGE,22033,BATON ROUGE,01,085 B,J K HAYNES MIDDLE SCHOOL,"2401 72ND AVE, BATON ROUGE",
LA,parish,EAST BATON ROUGE,EAST BATON ROUGE,22033,BATON ROUGE,01,086 A,J K HAYNES ELEMENTARY SCHOOL,"8600 ELM GROVE GARDEN DR, BATON ROUGE",
LA,parish,EAST BATON ROUGE,EAST BATON ROUGE,22033,BATON ROUGE,01,086 B,J K HAYNES ELEMENTARY SCHOOL,"8600 ELM GROVE GARDEN DR, BATON ROUGE",
LA,parish,EAST BATON ROUGE,EAST BATON ROUGE,22033,BATON ROUGE,01,087 A,TWIN OAKS ELEMENTARY SCHOOL,"819 TRAMMEL DR, BATON ROUGE",
LA,parish,EAST BATON ROUGE,EAST BATON ROUGE,22033,BATON ROUGE,01,087 B,TWIN OAKS ELEMENTARY SCHOOL,"819 TRAMMEL DR, BATON ROUGE",
LA,parish,EAST BATON ROUGE,EAST BATON ROUGE,22033,BATON ROUGE,01,088 A,LABELLE AIRE ELEM SCHOOL,"12255 TAMS DR, BATON ROUGE",
LA,parish,EAST BATON ROUGE,EAST BATON ROUGE,22033,BATON ROUGE,01,088 B,LABELLE AIRE ELEM SCHOOL,"12255 TAMS DR, BATON ROUGE",
LA,parish,EAST BATON ROUGE,EAST BATON ROUGE,22033,BATON ROUGE,01,088 C,LABELLE AIRE ELEM SCHOOL,"12255 TAMS DR, BATON ROUGE",
LA,parish,EAST BATON ROUGE,EAST BATON ROUGE,22033,BATON ROUGE,01,089,EPISCOPAL HIGH SCHOOL,"3200 WOODLAND RIDGE BLVD, BATON ROUGE",
LA,parish,EAST BATON ROUGE,EAST BATON ROUGE,22033,BATON ROUGE,01,090 A,EPISCOPAL HIGH SCHOOL,"3200 WOODLAND RIDGE BLVD, BATON ROUGE",
LA,parish,EAST BATON ROUGE,EAST BATON ROUGE,22033,BATON ROUGE,01,090 B,EPISCOPAL HIGH SCHOOL,"3200 WOODLAND RIDGE BLVD, BATON ROUGE",
LA,parish,EAST BATON ROUGE,EAST BATON ROUGE,22033,BATON ROUGE,01,091 A,RYAN ELEMENTARY SCHOOL,"10337 ELM GROVE GARDEN, BATON ROUGE",
LA,parish,EAST BATON ROUGE,EAST BATON ROUGE,22033,BATON ROUGE,01,091 B,RYAN ELEMENTARY SCHOOL,"10337 ELM GROVE GARDEN, BATON ROUGE",
LA,parish,EAST BATON ROUGE,EAST BATON ROUGE,22033,BATON ROUGE,01,092 A,RYAN ELEMENTARY SCHOOL,"10337 ELM GROVE GARDEN, BATON ROUGE",
LA,parish,EAST BATON ROUGE,EAST BATON ROUGE,22033,BATON ROUGE,01,092 B,RYAN ELEMENTARY SCHOOL,"10337 ELM GROVE GARDEN, BATON ROUGE",
LA,parish,EAST BATON ROUGE,EAST BATON ROUGE,22033,BATON ROUGE,01,093,GLEN OAKS PARK ELEM SCHOOL,"5656 LANIER DR, BATON ROUGE",
LA,parish,EAST BATON ROUGE,EAST BATON ROUGE,22033,BATON ROUGE,01,094,1ST PRES CH OF SCOTLANDVILLE,"1246 ROSENWALD RD, BATON ROUGE",
LA,parish,EAST BATON ROUGE,EAST BATON ROUGE,22033,BATON ROUGE,01,095 A,CELERITY CRESTWORTH CHARTER SCHOOL,"10650 AVE F, BATON ROUGE",
LA,parish,EAST BATON ROUGE,EAST BATON ROUGE,22033,BATON ROUGE,01,095 B,CELERITY CRESTWORTH CHARTER SCHOOL,"10650 AVE F, BATON ROUGE",
LA,parish,EAST BATON ROUGE,EAST BATON ROUGE,22033,BATON ROUGE,01,097,DEPT OF PUBLIC WORKS EAST LOT,"1505 CENTRAL THRUWAY, BATON ROUGE",
LA,parish,EAST BATON ROUGE,EAST BATON ROUGE,22033,BATON ROUGE,01,098 A,WEDGEWOOD ELEM SCHOOL,"2330 ASPENWOOD DR, BATON ROUGE",
LA,parish,EAST BATON ROUGE,EAST BATON ROUGE,22033,BATON ROUGE,01,098 B,WEDGEWOOD ELEM SCHOOL,"2330 ASPENWOOD DR, BATON ROUGE",
LA,parish,EAST BATON ROUGE,EAST BATON ROUGE,22033,BATON ROUGE,01,099 A,PARKVIEW ELEM SCHOOL,"5660 PARKFOREST DR, BATON ROUGE",
LA,parish,EAST BATON ROUGE,EAST BATON ROUGE,22033,BATON ROUGE,01,099 B,PARKVIEW ELEM SCHOOL,"5660 PARKFOREST DR, BATON ROUGE",
LA,parish,EAST BATON ROUGE,EAST BATON ROUGE,22033,BATON ROUGE,01,100 A,F G CLARK ACTIVITY CENTER,"163 SOUTHERN UNIVERSITY PL, BATON ROUGE",
LA,parish,EAST BATON ROUGE,EAST BATON ROUGE,22033,BATON ROUGE,01,100 B,F G CLARK ACTIVITY CENTER,"163 SOUTHERN UNIVERSITY PL, BATON ROUGE",
LA,parish,EAST BATON ROUGE,EAST BATON ROUGE,22033,BATON ROUGE,01,101 A,PROGRESS ELEM SCHOOL,"855 PROGRESS RD, BATON ROUGE",
LA,parish,EAST BATON ROUGE,EAST BATON ROUGE,22033,BATON ROUGE,01,101 B,PROGRESS ELEM SCHOOL,"855 PROGRESS RD, BATON ROUGE",
LA,parish,EAST BATON ROUGE,EAST BATON ROUGE,22033,BATON ROUGE,01,102 A,BRIGHTSIDE FIRE STATION,"3150 BRIGHTSIDE DR, BATON ROUGE",
LA,parish,EAST BATON ROUGE,EAST BATON ROUGE,22033,BATON ROUGE,01,102 B,BRIGHTSIDE FIRE STATION,"3150 BRIGHTSIDE DR, BATON ROUGE",
LA,parish,EAST BATON ROUGE,EAST BATON ROUGE,22033,BATON ROUGE,01,103 A,PARKLAWN PARK REC CENTER,"12248 PARKLAWN AVE, BATON ROUGE",
LA,parish,EAST BATON ROUGE,EAST BATON ROUGE,22033,BATON ROUGE,01,103 B,PARKLAWN PARK REC CENTER,"12248 PARKLAWN AVE, BATON ROUGE",
LA,parish,EAST BATON ROUGE,EAST BATON ROUGE,22033,BATON ROUGE,01,104 A,INDEPENDENCE RECREATION CENTER,"7500 INDEPENDENCE BLVD, BATON ROUGE",
LA,parish,EAST BATON ROUGE,EAST BATON ROUGE,22033,BATON ROUGE,01,104 B,INDEPENDENCE RECREATION CENTER,"7500 INDEPENDENCE BLVD, BATON ROUGE",
LA,parish,EAST BATON ROUGE,EAST BATON ROUGE,22033,BATON ROUGE,01,105 A,LASALLE ELEM SCHOOL,"8000 LASALLE AVE, BATON ROUGE",
LA,parish,EAST BATON ROUGE,EAST BATON ROUGE,22033,BATON ROUGE,01,105 B,LASALLE ELEM SCHOOL,"8000 LASALLE AVE, BATON ROUGE",
LA,parish,EAST BATON ROUGE,EAST BATON ROUGE,22033,BATON ROUGE,01,107,WILDWOOD ELEMENTARY SCHOOL,"444 HALFWAY TREE RD, BATON ROUGE",
LA,parish,EAST BATON ROUGE,EAST BATON ROUGE,22033,BATON ROUGE,02,001 A,GLEN OAKS PARK ELEM SCHOOL,"5656 LANIER DR, BATON ROUGE",
LA,parish,EAST BATON ROUGE,EAST BATON ROUGE,22033,BATON ROUGE,02,001 B,GLEN OAKS PARK ELEM SCHOOL,"5656 LANIER DR, BATON ROUGE",
LA,parish,EAST BATON ROUGE,EAST BATON ROUGE,22033,BAKER,02,002 A,BAKER HEIGHTS ELEM SCH,"3750 HARDING ST, BAKER",
LA,parish,EAST BATON ROUGE,EAST BATON ROUGE,22033,BAKER,02,002 B,BAKER HEIGHTS ELEM SCH,"3750 HARDING ST, BAKER",
LA,parish,EAST BATON ROUGE,EAST BATON ROUGE,22033,BAKER,02,003,BROWNSFIELD VOL FIRE STATION,"6850 KENT DR, BAKER",
LA,parish,EAST BATON ROUGE,EAST BATON ROUGE,22033,BAKER,02,004,BAKER MUNICIPAL CENTER AUDITORIUM,"3325 GROOM RD, BAKER",
LA,parish,EAST BATON ROUGE,EAST BATON ROUGE,22033,ZACHARY,02,005,ZACHARY HIGH SCHOOL,"4100 BRONCO LN, ZACHARY",
LA,parish,EAST BATON ROUGE,EAST BATON ROUGE,22033,PRIDE,02,006 A,NORTHEAST ELEM SCHOOL,"13801 PRIDE PORT HUDSON RD, PRIDE",
LA,parish,EAST BATON ROUGE,EAST BATON ROUGE,22033,PRIDE,02,006 B,NORTHEAST ELEM SCHOOL,"13801 PRIDE PORT HUDSON RD, PRIDE",
LA,parish,EAST BATON ROUGE,EAST BATON ROUGE,22033,ZACHARY,02,007 A,GAS UTILITY DISTRICT 1,"10633 ZACHARY-DEERFORD RD, ZACHARY",
LA,parish,EAST BATON ROUGE,EAST BATON ROUGE,22033,ZACHARY,02,007 B,GAS UTILITY DISTRICT 1,"10633 ZACHARY-DEERFORD RD, ZACHARY",
LA,parish,EAST BATON ROUGE,EAST BATON ROUGE,22033,ZACHARY,02,008 A,GAS UTILITY DISTRICT 1,"10633 ZACHARY-DEERFORD RD, ZACHARY",
LA,parish,EAST BATON ROUGE,EAST BATON ROUGE,22033,ZACHARY,02,008 B,GAS UTILITY DISTRICT 1,"10633 ZACHARY-DEERFORD RD, ZACHARY",
LA,parish,EAST BATON ROUGE,EAST BATON ROUGE,22033,BAKER,02,009 A,BAKER MIDDLE SCHOOL,"5903 GROOM RD, BAKER",
LA,parish,EAST BATON ROUGE,EAST BATON ROUGE,22033,BAKER,02,009 B,BAKER MIDDLE SCHOOL,"5903 GROOM RD, BAKER",
LA,parish,EAST BATON ROUGE,EAST BATON ROUGE,22033,BATON ROUGE,02,010 A,FOSTER ROAD BAPTIST CHURCH,"11333 FOSTER RD, BATON ROUGE",
LA,parish,EAST BATON ROUGE,EAST BATON ROUGE,22033,BATON ROUGE,02,010 B,FOSTER ROAD BAPTIST CHURCH,"11333 FOSTER RD, BATON ROUGE",
LA,parish,EAST BATON ROUGE,EAST BATON ROUGE,22033,BATON ROUGE,02,011,SHARON HILLS ELEM SCHOOL,"6450 GUYNELL DR, BATON ROUGE",
LA,parish,EAST BATON ROUGE,EAST BATON ROUGE,22033,BATON ROUGE,02,012 A,BROWNFIELDS ELEM SCHOOL,"11615 ELLEN DR, BATON ROUGE",
LA,parish,EAST BATON ROUGE,EAST BATON ROUGE,22033,BATON ROUGE,02,012 B,BROWNFIELDS ELEM SCHOOL,"11615 ELLEN DR, BATON ROUGE",
LA,parish,EAST BATON ROUGE,EAST BATON ROUGE,22033,BAKER,02,013 A,BAKERFIELD ELEM SCHOOL,"2550 SOUTH ST, BAKER",
LA,parish,EAST BATON ROUGE,EAST BATON ROUGE,22033,BAKER,02,013 B,BAKERFIELD ELEM SCHOOL,"2550 SOUTH ST, BAKER",
LA,parish,EAST BATON ROUGE,EAST BATON ROUGE,22033,ZACHARY,02,014 A,ZACHARY CITY HALL,"4700 MAIN ST, ZACHARY",
LA,parish,EAST BATON ROUGE,EAST BATON ROUGE,22033,ZACHARY,02,014 B,ZACHARY CITY HALL,"4700 MAIN ST, ZACHARY",
LA,parish,EAST BATON ROUGE,EAST BATON ROUGE,22033,BAKER,02,015,WHITE HILLS ELEM SCHOOL,"5300 BENTLEY DR, BAKER",
LA,parish,EAST BATON ROUGE,EAST BATON ROUGE,22033,BATON ROUGE,02,016 A,GLEN OAKS HIGH SCHOOL,"6650 CEDAR GROVE DR, BATON ROUGE",
LA,parish,EAST BATON ROUGE,EAST BATON ROUGE,22033,BATON ROUGE,02,016 B,GLEN OAKS HIGH SCHOOL,"6650 CEDAR GROVE DR, BATON ROUGE",
LA,parish,EAST BATON ROUGE,EAST BATON ROUGE,22033,BAKER,02,017 A,BAKER TOWN HALL,"3325 GROOM RD, BAKER",
LA,parish,EAST BATON ROUGE,EAST BATON ROUGE,22033,BAKER,02,017 B,BAKER TOWN HALL,"3325 GROOM RD, BAKER",
LA,parish,EAST BATON ROUGE,EAST BATON ROUGE,22033,ZACHARY,02,018 A,ZACHARY ELEM SCHOOL,"3775 HEMLOCK ST, ZACHARY",
LA,parish,EAST BATON ROUGE,EAST BATON ROUGE,22033,ZACHARY,02,018 B,ZACHARY ELEM SCHOOL,"3775 HEMLOCK ST, ZACHARY",
LA,parish,EAST BATON ROUGE,EAST BATON ROUGE,22033,ZACHARY,02,018 C,ZACHARY ELEM SCHOOL,"3775 HEMLOCK ST, ZACHARY",
LA,parish,EAST BATON ROUGE,EAST BATON ROUGE,22033,BAKER,02,019,BAKER MUNICIPAL CENTER AUDITORIUM,"3325 GROOM RD, BAKER",
LA,parish,EAST BATON ROUGE,EAST BATON ROUGE,22033,BAKER,02,020,BAKERFIELD ELEM SCHOOL,"2550 SOUTH ST, BAKER",
LA,parish,EAST BATON ROUGE,EAST BATON ROUGE,22033,ZACHARY,02,021 A,ROLLINS PLACE ELEMENTARY SCHOOL,"4488 ROLLINS PLACE, ZACHARY",
LA,parish,EAST BATON ROUGE,EAST BATON ROUGE,22033,ZACHARY,02,021 B,ROLLINS PLACE ELEMENTARY SCHOOL,"4488 ROLLINS PLACE, ZACHARY",
LA,parish,EAST BATON ROUGE,EAST BATON ROUGE,22033,BATON ROUGE,02,022 A,ALTERNATIVE CENTER AT BEECHWOOD,"2555 DESOTO ST, BATON ROUGE",
LA,parish,EAST BATON ROUGE,EAST BATON ROUGE,22033,BATON ROUGE,02,022 B,ALTERNATIVE CENTER AT BEECHWOOD,"2555 DESOTO ST, BATON ROUGE",
LA,parish,EAST BATON ROUGE,EAST BATON ROUGE,22033,BATON ROUGE,02,023 A,MERRYDALE ELEM SCHOOL,"6700 RIO DR, BATON ROUGE",
LA,parish,EAST BATON ROUGE,EAST BATON ROUGE,22033,BATON ROUGE,02,023 B,MERRYDALE ELEM SCHOOL,"6700 RIO DR, BATON ROUGE",
LA,parish,EAST BATON ROUGE,EAST BATON ROUGE,22033,BATON ROUGE,02,024,ALSEN BREC RECREATION CTR,"601 OLD RAFE MAYER RD, BATON ROUGE",
LA,parish,EAST BATON ROUGE,EAST BATON ROUGE,22033,BATON ROUGE,02,025 A,PARK RIDGE ACADEMIC MAGNET SCHOOL,"5905 GROOM ROAD, BATON ROUGE",
LA,parish,EAST BATON ROUGE,EAST BATON ROUGE,22033,BATON ROUGE,02,025 B,PARK RIDGE ACADEMIC MAGNET SCHOOL,"5905 GROOM ROAD, BATON ROUGE",
LA,parish,EAST BATON ROUGE,EAST BATON ROUGE,22033,ZACHARY,02,026,GRACE BAPTIST CHURCH,"4626 RUSH DR, ZACHARY",
LA,parish,EAST BATON ROUGE,EAST BATON ROUGE,22033,BATON ROUGE,02,027 A,SHARON HILLS ELEM SCHOOL,"6450 GUYNELL DR, BATON ROUGE",
LA,parish,EAST BATON ROUGE,EAST BATON ROUGE,22033,BATON ROUGE,02,027 B,SHARON HILLS ELEM SCHOOL,"6450 GUYNELL DR, BATON ROUGE",
LA,parish,EAST BATON ROUGE,EAST BATON ROUGE,22033,ZACHARY,02,028,ZACHARY CITY HALL,"4700 MAIN ST, ZACHARY",
LA,parish,EAST BATON ROUGE,EAST BATON ROUGE,22033,ZACHARY,02,029 A,NORTHWESTERN MIDDLE SCHOOL,"5200 E CENTRAL AVE, ZACHARY",
LA,parish,EAST BATON ROUGE,EAST BATON ROUGE,22033,ZACHARY,02,029 B,NORTHWESTERN MIDDLE SCHOOL,"5200 E CENTRAL AVE, ZACHARY",
LA,parish,EAST BATON ROUGE,EAST BATON ROUGE,22033,BATON ROUGE,02,030 A,FOREST HEIGHTS ELEMENTARY SCHOOL,"7447 SUMRALL DR, BATON ROUGE",
LA,parish,EAST BATON ROUGE,EAST BATON ROUGE,22033,BATON ROUGE,02,030 B,FOREST HEIGHTS ELEMENTARY SCHOOL,"7447 SUMRALL DR, BATON ROUGE",
LA,parish,EAST BATON ROUGE,EAST BATON ROUGE,22033,BAKER,02,031,BAKER TOWN HALL,"3325 GROOM RD, BAKER",
LA,parish,EAST BATON ROUGE,EAST BATON ROUGE,22033,ZACHARY,02,032 A,NORTHWESTERN MIDDLE SCHOOL,"5200 E CENTRAL AVE, ZACHARY",
LA,parish,EAST BATON ROUGE,EAST BATON ROUGE,22033,ZACHARY,02,032 B,NORTHWESTERN MIDDLE SCHOOL,"5200 E CENTRAL AVE, ZACHARY",
LA,parish,EAST BATON ROUGE,EAST BATON ROUGE,22033,BATON ROUGE,03,001 A,GRACE CHURCH OF CENTRAL,"13845 HOOPER ROAD, BATON ROUGE",
LA,parish,EAST BATON ROUGE,EAST BATON ROUGE,22033,BATON ROUGE,03,001 B,GRACE CHURCH OF CENTRAL,"13845 HOOPER ROAD, BATON ROUGE",
LA,parish,EAST BATON ROUGE,EAST BATON ROUGE,22033,BAKER,03,002 A,CORNERSTONE FELLOWSHIP,"9611 BLACKWATER ROAD, BAKER",
LA,parish,EAST BATON ROUGE,EAST BATON ROUGE,22033,BAKER,03,002 B,CORNERSTONE FELLOWSHIP,"9611 BLACKWATER ROAD, BAKER",
LA,parish,EAST BATON ROUGE,EAST BATON ROUGE,22033,BATON ROUGE,03,003 A,WOODLAWN BAPTIST CHURCH,"5805 JONES CREEK ROAD, BATON ROUGE",
LA,parish,EAST BATON ROUGE,EAST BATON ROUGE,22033,BATON ROUGE,03,003 B,WOODLAWN BAPTIST CHURCH,"5805 JONES CREEK ROAD, BATON ROUGE",
LA,parish,EAST BATON ROUGE,EAST BATON ROUGE,22033,BATON ROUGE,03,004 A,BREC HIGHLAND ROAD PARK,"14024 HIGHLAND ROAD, BATON ROUGE",
LA,parish,EAST BATON ROUGE,EAST BATON ROUGE,22033,BATON ROUGE,03,004 B,BREC HIGHLAND ROAD PARK,"14024 HIGHLAND ROAD, BATON ROUGE",
LA,parish,EAST BATON ROUGE,EAST BATON ROUGE,22033,BATON ROUGE,03,005 A,ARLINGTON PREPARATORY ACADEMY,"931 DEAN LEE DR, BATON ROUGE",
LA,parish,EAST BATON ROUGE,EAST BATON ROUGE,22033,BATON ROUGE,03,005 B,ARLINGTON PREPARATORY ACADEMY,"931 DEAN LEE DR, BATON ROUGE",
LA,parish,EAST BATON ROUGE,EAST BATON ROUGE,22033,BATON ROUGE,03,006 A,CENTRAL MIDDLE SCHOOL GYM,"12656 SULLIVAN RD, BATON ROUGE",
LA,parish,EAST BATON ROUGE,EAST BATON ROUGE,22033,BATON ROUGE,03,006 B,CENTRAL MIDDLE SCHOOL GYM,"12656 SULLIVAN RD, BATON ROUGE",
LA,parish,EAST BATON ROUGE,EAST BATON ROUGE,22033,BATON ROUGE,03,007 A,BREC CEDAR RIDGE REC CENTER,"13300 CEDAR RIDGE AVE, BATON ROUGE",
LA,parish,EAST BATON ROUGE,EAST BATON ROUGE,22033,BATON ROUGE,03,007 B,BREC CEDAR RIDGE REC CENTER,"13300 CEDAR RIDGE AVE, BATON ROUGE",
LA,parish,EAST BATON ROUGE,EAST BATON ROUGE,22033,BATON ROUGE,03,008 A,NORTH SHERWOOD FOREST PARK REC CTR,"3140 N SHERWOOD FOREST, BATON ROUGE",
LA,parish,EAST BATON ROUGE,EAST BATON ROUGE,22033,BATON ROUGE,03,008 B,NORTH SHERWOOD FOREST PARK REC CTR,"3140 N SHERWOOD FOREST, BATON ROUGE",
LA,parish,EAST BATON ROUGE,EAST BATON ROUGE,22033,GREENWELL SPRINGS,03,009 A,ST ALPHONSUS CATHOLIC CHURCH,"14040 GREENWELL SPRINGS RD, GREENWELL SPRINGS",
LA,parish,EAST BATON ROUGE,EAST BATON ROUGE,22033,GREENWELL SPRINGS,03,009 B,ST ALPHONSUS CATHOLIC CHURCH,"14040 GREENWELL SPRINGS RD, GREENWELL SPRINGS",
LA,parish,EAST BATON ROUGE,EAST BATON ROUGE,22033,BATON ROUGE,03,010 A,LUTHERAN CHURCH OF OUR SAVIOR,"3555 JONES CREEK RD, BATON ROUGE",
LA,parish,EAST BATON ROUGE,EAST BATON ROUGE,22033,BATON ROUGE,03,010 B,LUTHERAN CHURCH OF OUR SAVIOR,"3555 JONES CREEK RD, BATON ROUGE",
LA,parish,EAST BATON ROUGE,EAST BATON ROUGE,22033,BATON ROUGE,03,011,FIRE STATION,"11010 COURSEY BLVD, BATON ROUGE",
LA,parish,EAST BATON ROUGE,EAST BATON ROUGE,22033,BATON ROUGE,03,012 A,RIVEROAKS ELEM SCHOOL,"950 FONTAINBLEAU DR, BATON ROUGE",
LA,parish,EAST BATON ROUGE,EAST BATON ROUGE,22033,BATON ROUGE,03,012 B,RIVEROAKS ELEM SCHOOL,"950 FONTAINBLEAU DR, BATON ROUGE",
LA,parish,EAST BATON ROUGE,EAST BATON ROUGE,22033,BATON ROUGE,03,013 A,JEFFERSON TERRACE ELEM SCHOOL,"9902 CAL RD, BATON ROUGE",
LA,parish,EAST BATON ROUGE,EAST BATON ROUGE,22033,BATON ROUGE,03,013 B,JEFFERSON TERRACE ELEM SCHOOL,"9902 CAL RD, BATON ROUGE",
LA,parish,EAST BATON ROUGE,EAST BATON ROUGE,22033,BATON ROUGE,03,014 A,CENTRAL MIDDLE SCHOOL GYM,"12656 SULLIVAN RD, BATON ROUGE",
LA,parish,EAST BATON ROUGE,EAST BATON ROUGE,22033,BATON ROUGE,03,014 B,CENTRAL MIDDLE SCHOOL GYM,"12656 SULLIVAN RD, BATON ROUGE",
LA,parish,EAST BATON ROUGE,EAST BATON ROUGE,22033,BATON ROUGE,03,015 A,SHENANDOAH ELEM SCHOOL,"16555 APPOMATTOX AVE, BATON ROUGE",
LA,parish,EAST BATON ROUGE,EAST BATON ROUGE,22033,BATON ROUGE,03,015 B,SHENANDOAH ELEM SCHOOL,"16555 APPOMATTOX AVE, BATON ROUGE",
LA,parish,EAST BATON ROUGE,EAST BATON ROUGE,22033,BATON ROUGE,03,016 A,THE RUNNELS SCHOOL,"17255 S HARRELLS FERRY RD, BATON ROUGE",
LA,parish,EAST BATON ROUGE,EAST BATON ROUGE,22033,BATON ROUGE,03,016 B,THE RUNNELS SCHOOL,"17255 S HARRELLS FERRY RD, BATON ROUGE",
LA,parish,EAST BATON ROUGE,EAST BATON ROUGE,22033,BATON ROUGE,03,017 A,WESTMINSTER ELEM SCHOOL,"8935 WESTMINSTER DR, BATON ROUGE",
LA,parish,EAST BATON ROUGE,EAST BATON ROUGE,22033,BATON ROUGE,03,017 B,WESTMINSTER ELEM SCHOOL,"8935 WESTMINSTER DR, BATON ROUGE",
LA,parish,EAST BATON ROUGE,EAST BATON ROUGE,22033,BATON ROUGE,03,018 A,MAYFAIR LABORATORY SCHOOL,"9880 HYACINTH AVE, BATON ROUGE",
LA,parish,EAST BATON ROUGE,EAST BATON ROUGE,22033,BATON ROUGE,03,018 B,MAYFAIR LABORATORY SCHOOL,"9880 HYACINTH AVE, BATON ROUGE",
LA,parish,EAST BATON ROUGE,EAST BATON ROUGE,22033,BATON ROUGE,03,019 A,NEW RISING SUN BAPTIST CH,"16444 HIGHLAND RD, BATON ROUGE",
LA,parish,EAST BATON ROUGE,EAST BATON ROUGE,22033,BATON ROUGE,03,019 B,NEW RISING SUN BAPTIST CH,"16444 HIGHLAND RD, BATON ROUGE",
LA,parish,EAST BATON ROUGE,EAST BATON ROUGE,22033,BATON ROUGE,03,020 A,BEN BURGE PARK,"9350 ANTIGUA DR (AT ELVIN DR), BATON ROUGE",
LA,parish,EAST BATON ROUGE,EAST BATON ROUGE,22033,BATON ROUGE,03,020 B,BEN BURGE PARK,"9350 ANTIGUA DR (AT ELVIN DR), BATON ROUGE",
LA,parish,EAST BATON ROUGE,EAST BATON ROUGE,22033,BATON ROUGE,03,021 A,SOUTHEAST MIDDLE SCHOOL,"15000 S HARRELLS FERRY RD, BATON ROUGE",
LA,parish,EAST BATON ROUGE,EAST BATON ROUGE,22033,BATON ROUGE,03,021 B,SOUTHEAST MIDDLE SCHOOL,"15000 S HARRELLS FERRY RD, BATON ROUGE",
LA,parish,EAST BATON ROUGE,EAST BATON ROUGE,22033,BATON ROUGE,03,022,WOODLAWN HIGH SCHOOL,"15755 OLD JEFFERSON HWY, BATON ROUGE",
LA,parish,EAST BATON ROUGE,EAST BATON ROUGE,22033,BATON ROUGE,03,023 A,WILDWOOD ELEMENTARY SCHOOL,"444 HALFWAY TREE RD, BATON ROUGE",
LA,parish,EAST BATON ROUGE,EAST BATON ROUGE,22033,BATON ROUGE,03,023 B,WILDWOOD ELEMENTARY SCHOOL,"444 HALFWAY TREE RD, BATON ROUGE",
LA,parish,EAST BATON ROUGE,EAST BATON ROUGE,22033,BATON ROUGE,03,024 A,NORTH SHERWOOD FOREST PARK REC CTR,"3140 N SHERWOOD FOREST, BATON ROUGE",
LA,parish,EAST BATON ROUGE,EAST BATON ROUGE,22033,BATON ROUGE,03,024 B,NORTH SHERWOOD FOREST PARK REC CTR,"3140 N SHERWOOD FOREST, BATON ROUGE",
LA,parish,EAST BATON ROUGE,EAST BATON ROUGE,22033,BATON ROUGE,03,025 A,CENTRAL HIGH SCHOOL,"10200 E BROOKSIDE DR, BATON ROUGE",
LA,parish,EAST BATON ROUGE,EAST BATON ROUGE,22033,BATON ROUGE,03,025 B,CENTRAL HIGH SCHOOL,"10200 E BROOKSIDE DR, BATON ROUGE",
LA,parish,EAST BATON ROUGE,EAST BATON ROUGE,22033,GREENWELL SPRINGS,03,026 A,BELLINGRATH HILLS ELEM SCHOOL,"6612 AUDUSSON DR, GREENWELL SPRINGS",
LA,parish,EAST BATON ROUGE,EAST BATON ROUGE,22033,GREENWELL SPRINGS,03,026 B,BELLINGRATH HILLS ELEM SCHOOL,"6612 AUDUSSON DR, GREENWELL SPRINGS",
LA,parish,EAST BATON ROUGE,EAST BATON ROUGE,22033,BATON ROUGE,03,027 A,CEDARCREST-SOUTHMOOR ELEM SCH,"10187 TWIN CEDARS AVE, BATON ROUGE",
LA,parish,EAST BATON ROUGE,EAST BATON ROUGE,22033,BATON ROUGE,03,027 B,CEDARCREST-SOUTHMOOR ELEM SCH,"10187 TWIN CEDARS AVE, BATON ROUGE",
LA,parish,EAST BATON ROUGE,EAST BATON ROUGE,22033,BATON ROUGE,03,028 A,FAIRWOOD BRANCH LIBRARY,"12910 OLD HAMMOND HWY, BATON ROUGE",
LA,parish,EAST BATON ROUGE,EAST BATON ROUGE,22033,BATON ROUGE,03,028 B,FAIRWOOD BRANCH LIBRARY,"12910 OLD HAMMOND HWY, BATON ROUGE",
LA,parish,EAST BATON ROUGE,EAST BATON ROUGE,22033,BATON ROUGE,03,029 A,WESTMINSTER ELEM SCHOOL,"8935 WESTMINSTER DR, BATON ROUGE",
LA,parish,EAST BATON ROUGE,EAST BATON ROUGE,22033,BATON ROUGE,03,029 B,WESTMINSTER ELEM SCHOOL,"8935 WESTMINSTER DR, BATON ROUGE",
LA,parish,EAST BATON ROUGE,EAST BATON ROUGE,22033,BATON ROUGE,03,030 A,TANGLEWOOD ELEMENTARY SCHOOL,"9352 RUSTLING OAKS DR, BATON ROUGE",
LA,parish,EAST BATON ROUGE,EAST BATON ROUGE,22033,BATON ROUGE,03,030 B,TANGLEWOOD ELEMENTARY SCHOOL,"9352 RUSTLING OAKS DR, BATON ROUGE",
LA,parish,EAST BATON ROUGE,EAST BATON ROUGE,22033,BATON ROUGE,03,031 A,WESTMINSTER ELEM SCHOOL,"8935 WESTMINSTER DR, BATON ROUGE",
LA,parish,EAST BATON ROUGE,EAST BATON ROUGE,22033,BATON ROUGE,03,031 B,WESTMINSTER ELEM SCHOOL,"8935 WESTMINSTER DR, BATON ROUGE",
