FIPS,Election Date,Site Type,Polling Location Name,Polling Location Address,Precinct Name
51,2012-11-06,polling_location,PIEDMONT ASAP,4026 W 3rd St Farmville VA 239013067,502 - BUFFALO HTS
51,2012-11-06,polling_location,BERKELEY COMMUNITY CENTER,5969 Partlow Rd Spotsylvania VA 225533071,102 - BLAYDES CORNER
51,2012-11-06,polling_location,Boys and Girls Club,1000 B Cherry Avenue Charlottesville VA 22903,303 - BUFORD
51,2012-11-06,polling_location,CAVERN VALLEY COMMUNITY CENTER,9215 Tower Hill Rd Burnsville VA 244872075,302 - BURNSVILLE
51,2012-11-06,polling_location,DUDLEY ELEMENTARY SCHOOL,7250 Brooks Mill Rd Wirtz VA 241843552,204 - DUDLEY
51,2012-11-06,polling_location,FANNY W. FITZGERALD ELEMENTARY SCHOOL,15500 Benita Fitzgerald Drive Woodbridge VA 22193,610 - FITZGERALD
51,2012-11-06,polling_location,OSCAR SMITH MIDDLE SCHOOL,2500 Rodgers St Chesapeake VA 233241960,010 - OSCAR SMITH
51,2012-11-06,polling_location,MAURY SCHOOL,600 Russell Rd Alexandria VA 223012528,201 - MAURY SCHOOL
51,2012-11-06,polling_location,WHITMAN MIDDLE SCHOOL,2500 Parkers Ln Alexandria VA 223063208,610 - SHERWOOD
51,2012-11-06,polling_location,DURANT CENTER,1605 Cameron St Alexandria VA 223142704,104 - DURANT CENTER
51,2012-11-06,polling_location,GREENBRIER MIDDLE SCHOOL,1016 Greenbrier Pkwy Chesapeake VA 233202850,049 - WATERWAY
51,2012-11-06,polling_location,FARNHAM FIREHOUSE,394 NORTH FARNHAM CHURCH ROAD FARNHAM VA 22460,401 - PRECINCT 4-1
51,2012-11-06,polling_location,COLLEGIATE SCHOOL ATHLETICS BUILDING,400 Blair Rd Richmond VA 23238,502 - BLAIR ROAD
51,2012-11-06,polling_location,GLENWOOD ELEMENTARY SCHOOL,2213 Round Hill Dr Virginia Beach VA 234648855,058 - GLENWOOD
51,2012-11-06,polling_location,ROSEMONT MIDDLE SCHOOL,1330 Branch Rd Norfolk VA 235131174,310 - ROSEMONT
51,2012-11-06,polling_location,DARE ELEMENTARY SCHOOL,300 Dare Rd Yorktown VA 236922716,402 - DARE
51,2012-11-06,polling_location,PLEASANT HALL ANNEX,5184 Princess Anne Rd Virginia Beach VA 234624230,079 - PLEASANT HALL
51,2012-11-06,polling_location,HOLLYMEAD ELEMENTARY SCHOOL,2775 Powell Creek Dr Charlottesville VA 229117539,503 - HOLLYMEAD
51,2012-11-06,polling_location,NEW CHAPEL BAPTIST CHURCH,1977 NEW CHAPEL ROAD RUSTBURG VA 24588,401 - THREE FORKS
51,2012-11-06,polling_location,RUSSELL COUNTY CAREER & TECH CENTER,304 CAREER TECH RD LEBANON VA 24266,601 -  EAST LEBANON
51,2012-11-06,polling_location,JFKENNEDY COMMUNITY CENTER,12 Grand St Portsmouth VA 237013012,021 - TWENTY-ONE
51,2012-11-06,polling_location,GEORGE WASHINGTON MIDDLE SCH,1005 Mt Vernon Ave Alexandria VA 223011707,108 - GEORGE WASHINGTON MIDDLE SCH
51,2012-11-06,polling_location,Annandale Fire Station Co #8,7128 COLUMBIA PIKE Annandale VA 22003,518 - COLUMBIA
51,2012-11-06,polling_location,WAKEFIELD TOWN HALL,200 W MAIN ST WAKEFIELD VA 23888,302 - WAKEFIELD
51,2012-11-06,polling_location,CHINQUAPIN PARK RECREATION CTR,3210 King St Alexandria VA 223023106,206 - CHINQUAPIN PARK RECREATION CTR
51,2012-11-06,polling_location,UNION CHAPEL A.M.E. CHURCH,1200 St Julian Ave Norfolk VA 235042615,313 - UNION CHAPEL
51,2012-11-06,polling_location,CHURCHLAND ELEMENTARY SCHOOL,5601 Michael Ln Portsmouth VA 237033822,035 - THIRTY-FIVE
51,2012-11-06,polling_location,COPPER CREEK RURITAN BUILDING,457 RURITAN RUN RD GATE CITY VA 24251,304 - COPPER CREEK
51,2012-11-06,polling_location,BLESSED SACRAMENT CHURCH,1427 W Braddock Rd Alexandria VA 223022707,204 - BLESSED SACRAMENT CHURCH
51,2012-11-06,polling_location,COMM ACTION CHILD CARE CENTER,1176 Huell Matthews Hwy South Boston VA 245927124,601 - BLACK WALNUT
51,2012-11-06,polling_location,MT VERNON RECREATION CENTER,2701 Commonwealth Ave Alexandria VA 223052535,107 - MT VERNON RECREATION CENTER
51,2012-11-06,polling_location,LAKESIDE BAPTIST WORSHIP CTR,447 Dalewood Ave Salem VA 241534157,002 - CONEHURST
51,2012-11-06,polling_location,GRAFTON HIGH / GRAFTON MIDDLE SCHOOL,403 Grafton Drive Yorktown VA 23692,403 - GRAFTON
51,2012-11-06,polling_location,OUR SAVIOUR LUTHERAN CHURCH,6194 Dumfries Rd Warrenton VA 201874169,503 - BROAD RUN
51,2012-11-06,polling_location,SHEFFEY ELEMENTARY SCHOOL,621 Sheffey School Rd Wytheville VA 243825479,601 - HUDDLE
51,2012-11-06,polling_location,DOUGLAS MACARTHUR SCHOOL,1101 Janneys Ln Alexandria VA 223023802,205 - DOUGLAS MACARTHUR SCHOOL
51,2012-11-06,polling_location,LANGLEY ELEM SCHOOL,16 Rockwell Rd Hampton VA 236691431,209 - LANGLEY
51,2012-11-06,polling_location,TABB HIGH SCHOOL,4431 Big Bethel Rd Yorktown VA 236933123,501 - TABB
51,2012-11-06,polling_location,KEY MIDDLE SCHOOL,6402 FRANCONIA ROAD Alexandria VA 22310,422 - VAN DORN
51,2012-11-06,polling_location,INDIAN RIVER LIBRARY,2320 OLD GREENBRIER ROAD CHESAPEAKE VA 23325,055 - GEORGETOWN EAST
51,2012-11-06,polling_location,GRAFTON BETHEL ELEM SCHOOL,410 Lakeside Dr Yorktown VA 236923026,401 - HARWOODS MILL
51,2012-11-06,polling_location,FOREST HILLS ELEMENTARY SCHOOL,155 Mountain View Ave Danville VA 245413615,005 - WARD FIVE
51,2012-11-06,polling_location,CHARLES E BEATLEY LIBRARY,5005 Duke St Alexandria VA 223042903,303 - CHARLES E BEATLEY LIBRARY
51,2012-11-06,polling_location,SCOTTSBURG COMMUNITY CENTER,3050 Scottsburg Rd Scottsburg VA 245893010,503 - SCOTTSBURG
51,2012-11-06,polling_location,CEDAR BLUFF TOWN HALL,115 Central Ave Cedar Bluff VA 24609,301 - CEDAR BLUFF
51,2012-11-06,polling_location,AGUDAS ACHIM,2908 Valley Dr Alexandria VA 223022428,203 - AGUDAS ACHIM SYNAGOGUE
51,2012-11-06,polling_location,NOVA ARTS CENTER,3001 N Beauregard St Alexandria VA 223115050,208 - NOVA ARTS CENTER
51,2012-11-06,polling_location,GRACE EPISCOPAL CHURCH,6507 MAIN ST The Plains VA 20198,501 - THE PLAINS
51,2012-11-06,polling_location,TABB ELEMENTARY SCHOOL,3711 Big Bethel Rd Yorktown VA 236933812,502 - BETHEL
51,2012-11-06,polling_location,STONEWALL RECREATION CENTER,126 Bradley Rd Danville VA 245403841,006 - WARD SIX
