state,election_date,jurisdiction,county_name,municipality,precinct_name,precinct_id,name,address
WI,2014-11-04,Dane | City Of Madison,Dane,City Of Madison,City of Madison - Ward 73,73,73 - Village on Park,"2300 S PARK ST, MADISON, WI  53713-1997"
WI,2014-11-04,Dane | City Of Madison,Dane,City Of Madison,City of Madison - Ward 74,74,74 - Leopold Elementary,"2602 POST RD, MADISON, WI  53713-3528"
WI,2014-11-04,Dane | City Of Madison,Dane,City Of Madison,City of Madison - Ward 75,75,75 - Leopold Elementary,"2602 POST RD, MADISON, WI  53713-3528"
WI,2014-11-04,Dane | City Of Madison,Dane,City Of Madison,City of Madison - Ward 76,76,76 - Dane County Parent Council,"4709 VERONA RD, MADISON, WI  53711-4753"
WI,2014-11-04,Dane | City Of Madison,Dane,City Of Madison,City of Madison - Ward 77,77,77 - Toki Middle School,"5606 RUSSETT RD, MADISON, WI 53711-3568"
WI,2014-11-04,Dane | City Of Madison,Dane,City Of Madison,City of Madison - Ward 78,78,78 - Thoreau Elementary,"3870 NAKOMA RD, MADISON, WI 53711-3016"
WI,2014-11-04,Dane | City Of Madison,Dane,City Of Madison,City of Madison - Ward 79,79,79 - Sequoya Branch Library,"4340 TOKAY BLVD, MADISON, WI  53711-1567"
WI,2014-11-04,Dane | City Of Madison,Dane,City Of Madison,City of Madison - Ward 80,80,"80, 81 - Midvale Elementary","502 CAROMAR DR, MADISON, WI 53711-1525"
WI,2014-11-04,Dane | City Of Madison,Dane,City Of Madison,City of Madison - Ward 81,81,"80, 81 - Midvale Elementary","502 CAROMAR DR, MADISON, WI 53711-1525"
WI,2014-11-04,Dane | City Of Madison,Dane,City Of Madison,City of Madison - Ward 82,82,"64, 82 - Hoyt School","3802 REGENT ST, MADISON, WI 53705-5221"
WI,2014-11-04,Dane | City Of Madison,Dane,City Of Madison,City of Madison - Ward 83,83,83 - Covenant Presbyterian Church,"326 S SEGOE RD, MADISON, WI 53705-4955"
WI,2014-11-04,Dane | City Of Madison,Dane,City Of Madison,City of Madison - Ward 84,84,84 - Hill Farm State Office Building,"4802 SHEBOYGAN AVE, MADISON, WI 53705-2927"
WI,2014-11-04,Dane | City Of Madison,Dane,City Of Madison,City of Madison - Ward 85,85,85 - Stephens Elementary,"120 S ROSA RD, MADISON, WI 53705-4441"
WI,2014-11-04,Dane | City Of Madison,Dane,City Of Madison,City of Madison - Ward 86,86,86 - Spring Harbor Middle School,"1110 SPRING HARBOR DR, MADISON, WI  53705-1326"
WI,2014-11-04,Dane | City Of Madison,Dane,City Of Madison,City of Madison - Ward 87,87,87 - Crestwood Elementary,"5930 OLD SAUK RD, MADISON, WI 53705-2505"
WI,2014-11-04,Dane | City Of Madison,Dane,City Of Madison,City of Madison - Ward 88,88,88 - Alicia Ashman Branch Library,"733 N HIGH POINT RD, MADISON, WI 53717-2237"
WI,2014-11-04,Dane | City Of Madison,Dane,City Of Madison,City of Madison - Ward 89,89,89 - Oakwood Village University Woods,"6201 MINERAL POINT RD, MADISON, WI  53705-4503"
WI,2014-11-04,Dane | City Of Madison,Dane,City Of Madison,City of Madison - Ward 90,90,"90, 104, 117 - Madison Ice Arena","725 FORWARD DR, MADISON, WI 53711-2442"
WI,2014-11-04,Dane | City Of Madison,Dane,City Of Madison,City of Madison - Ward 91,91,91 - Falk Elementary,"6323 WOODINGTON WAY, MADISON, WI 53711-3162"
WI,2014-11-04,Dane | City Of Madison,Dane,City Of Madison,City of Madison - Ward 92,92,"92, 95 - Huegel Elementary","2601 PRAIRIE RD, MADISON, WI 53711-4156"
WI,2014-11-04,Dane | City Of Madison,Dane,City Of Madison,City of Madison - Ward 93,93,"93, 94 - Good Shepherd Lutheran Church","5701 RAYMOND RD, MADISON, WI 53711-4231"
WI,2014-11-04,Dane | City Of Madison,Dane,City Of Madison,City of Madison - Ward 94,94,"93, 94 - Good Shepherd Lutheran Church","5701 RAYMOND RD, MADISON, WI 53711-4231"
WI,2014-11-04,Dane | City Of Madison,Dane,City Of Madison,City of Madison - Ward 95,95,"92, 95 - Huegel Elementary","2601 PRAIRIE RD, MADISON, WI 53711-4156"
WI,2014-11-04,Dane | City Of Madison,Dane,City Of Madison,City of Madison - Ward 96,96,96 - Heritage Congregational Church,"3102 PRAIRIE RD, MADISON, WI 53719-1578"
WI,2014-11-04,Dane | City Of Madison,Dane,City Of Madison,City of Madison - Ward 97,97,97 - St Mary's Care Center,"3401 MAPLE GROVE DR, MADISON, WI  53719-5013"
WI,2014-11-04,Dane | City Of Madison,Dane,City Of Madison,City of Madison - Ward 98,98,98 - Chavez Elementary,"3502 MAPLE GROVE DR, MADISON, WI 53719-4879"
WI,2014-11-04,Dane | City Of Madison,Dane,City Of Madison,City of Madison - Ward 99,99,"99, 100 - Meriter McKee Clinic","3102 MERITER WAY, MADISON, WI 53719-5833"
WI,2014-11-04,Dane | City Of Madison,Dane,City Of Madison,City of Madison - Ward 100,100,"99, 100 - Meriter McKee Clinic","3102 MERITER WAY, MADISON, WI 53719-5833"
WI,2014-11-04,Dane | City Of Madison,Dane,City Of Madison,City of Madison - Ward 101,101,"101, 102, 119, 121 - West Police District","1710 MCKENNA BLVD, MADISON, WI 53711-3215"
WI,2014-11-04,Dane | City Of Madison,Dane,City Of Madison,City of Madison - Ward 102,102,"101, 102, 119, 121 - West Police District","1710 MCKENNA BLVD, MADISON, WI 53711-3215"
WI,2014-11-04,Dane | City Of Madison,Dane,City Of Madison,City of Madison - Ward 103,103,"103, 114, 115, 116 - Madison Fire Station #7","1810 MCKENNA BLVD, MADISON, WI  53711-3232"
WI,2014-11-04,Dane | City Of Madison,Dane,City Of Madison,City of Madison - Ward 104,104,"90, 104, 117 - Madison Ice Arena","725 FORWARD DR, MADISON, WI 53711-2442"
WI,2014-11-04,Dane | City Of Madison,Dane,City Of Madison,City of Madison - Ward 105,105,"105, 107 - Coventry Village","7707 N BROOKLINE DR, MADISON, WI  53719-3510"
WI,2014-11-04,Dane | City Of Madison,Dane,City Of Madison,City of Madison - Ward 106,106,"106, 125 - Blackhawk Church","9620 BRADER WAY, MIDDLETON, WI  53562-9296"
WI,2014-11-04,Dane | City Of Madison,Dane,City Of Madison,City of Madison - Ward 107,107,"105, 107 - Coventry Village","7707 N BROOKLINE DR, MADISON, WI  53719-3510"
WI,2014-11-04,Dane | City Of Madison,Dane,City Of Madison,City of Madison - Ward 108,108,108 - Lussier Community Education Center,"55 S GAMMON RD, MADISON, WI  53717-1479"
WI,2014-11-04,Dane | City Of Madison,Dane,City Of Madison,City of Madison - Ward 109,109,109 - High Point Church,"7702 OLD SAUK RD, MADISON, WI 53717-1221"
WI,2014-11-04,Dane | City Of Madison,Dane,City Of Madison,City of Madison - Ward 110,110,"110, 120 - Attic Angel Association","640 JUNCTION RD, MADISON, WI 53717-2106"
WI,2014-11-04,Dane | City Of Madison,Dane,City Of Madison,City of Madison - Ward 111,111,"111, 122, 124 - The Jefferson","9401 OLD SAUK RD, MIDDLETON, WI  53562-4409"
WI,2014-11-04,Dane | City Of Madison,Dane,City Of Madison,City of Madison - Ward 112,112,"38, 112, 118 - Black Hawk Middle School","1402 WYOMING WAY, MADISON, WI 53704-1447"
WI,2014-11-04,Dane | City Of Madison,Dane,City Of Madison,City of Madison - Ward 113,113,"70, 113 - Bridge - Lake Point - Waunona Center","1917 LAKE POINT DR, MADISON, WI 53713-1681"
WI,2014-11-04,Dane | City Of Madison,Dane,City Of Madison,City of Madison - Ward 114,114,"103, 114, 115, 116 - Madison Fire Station #7","1810 MCKENNA BLVD, MADISON, WI  53711-3232"
WI,2014-11-04,Dane | City Of Madison,Dane,City Of Madison,City of Madison - Ward 115,115,"103, 114, 115, 116 - Madison Fire Station #7","1810 MCKENNA BLVD, MADISON, WI  53711-3232"
WI,2014-11-04,Dane | City Of Madison,Dane,City Of Madison,City of Madison - Ward 116,116,"103, 114, 115, 116 - Madison Fire Station #7","1810 MCKENNA BLVD, MADISON, WI  53711-3232"
WI,2014-11-04,Dane | City Of Madison,Dane,City Of Madison,City of Madison - Ward 117,117,"90, 104, 117 - Madison Ice Arena","725 FORWARD DR, MADISON, WI 53711-2442"
WI,2014-11-04,Dane | City Of Madison,Dane,City Of Madison,City of Madison - Ward 118,118,"38, 112, 118 - Black Hawk Middle School","1402 WYOMING WAY, MADISON, WI 53704-1447"
WI,2014-11-04,Dane | City Of Madison,Dane,City Of Madison,City of Madison - Ward 119,119,"101, 102, 119, 121 - West Police District","1710 MCKENNA BLVD, MADISON, WI 53711-3215"
WI,2014-11-04,Dane | City Of Madison,Dane,City Of Madison,City of Madison - Ward 120,120,"110, 120 - Attic Angel Association","640 JUNCTION RD, MADISON, WI 53717-2106"
WI,2014-11-04,Dane | City Of Madison,Dane,City Of Madison,City of Madison - Ward 121,121,"101, 102, 119, 121 - West Police District","1710 MCKENNA BLVD, MADISON, WI 53711-3215"
WI,2014-11-04,Dane | City Of Madison,Dane,City Of Madison,City of Madison - Ward 122,122,"111, 122, 124 - The Jefferson","9401 OLD SAUK RD, MIDDLETON, WI  53562-4409"
WI,2014-11-04,Dane | City Of Madison,Dane,City Of Madison,City of Madison - Ward 123,123,"1, 2, 123 - Glendale Elementary","1201 TOMPKINS DR, MADISON, WI  53716-3272"
WI,2014-11-04,Dane | City Of Middleton,Dane,City Of Middleton,City of Middleton - Ward 1,1,"WARD 1-5, 8 & 9, 19  ST BERNARD'S 2012","7436 UNIVERSITY AVE, MIDDLETON, WI  53562-3112"
WI,2014-11-04,Dane | City Of Middleton,Dane,City Of Middleton,City of Middleton - Ward 2,2,"WARD 1-5, 8 & 9, 19  ST BERNARD'S 2012","7436 UNIVERSITY AVE, MIDDLETON, WI  53562-3112"
WI,2014-11-04,Dane | City Of Middleton,Dane,City Of Middleton,City of Middleton - Ward 3,3,"WARD 1-5, 8 & 9, 19  ST BERNARD'S 2012","7436 UNIVERSITY AVE, MIDDLETON, WI  53562-3112"
WI,2014-11-04,Dane | City Of Middleton,Dane,City Of Middleton,City of Middleton - Ward 4,4,"WARD 1-5, 8 & 9, 19  ST BERNARD'S 2012","7436 UNIVERSITY AVE, MIDDLETON, WI  53562-3112"
WI,2014-11-04,Dane | City Of Middleton,Dane,City Of Middleton,City of Middleton - Ward 5,5,"WARD 1-5, 8 & 9, 19  ST BERNARD'S 2012","7436 UNIVERSITY AVE, MIDDLETON, WI  53562-3112"
WI,2014-11-04,Dane | City Of Middleton,Dane,City Of Middleton,City of Middleton - Ward 6,6,"WARD 6, 7, 14-18 ST LUKE'S 2012","7337 HUBBARD AVE, MIDDLETON, WI  53562-3115"
WI,2014-11-04,Dane | City Of Middleton,Dane,City Of Middleton,City of Middleton - Ward 7,7,"WARD 6, 7, 14-18 ST LUKE'S 2012","7337 HUBBARD AVE, MIDDLETON, WI  53562-3115"
WI,2014-11-04,Dane | City Of Middleton,Dane,City Of Middleton,City of Middleton - Ward 8,8,"WARD 1-5, 8 & 9, 19  ST BERNARD'S 2012","7436 UNIVERSITY AVE, MIDDLETON, WI  53562-3112"
WI,2014-11-04,Dane | City Of Middleton,Dane,City Of Middleton,City of Middleton - Ward 9,9,"WARD 1-5, 8 & 9, 19  ST BERNARD'S 2012","7436 UNIVERSITY AVE, MIDDLETON, WI  53562-3112"
WI,2014-11-04,Dane | City Of Middleton,Dane,City Of Middleton,City of Middleton - Ward 10,10,WARD 10-13 MIDDLETON COURTHOUSE,"7341 DONNA DR, MIDDLETON, WI  53562-1735"
WI,2014-11-04,Dane | City Of Middleton,Dane,City Of Middleton,City of Middleton - Ward 11,11,WARD 10-13 MIDDLETON COURTHOUSE,"7341 DONNA DR, MIDDLETON, WI  53562-1735"
WI,2014-11-04,Dane | City Of Middleton,Dane,City Of Middleton,City of Middleton - Ward 12,12,WARD 10-13 MIDDLETON COURTHOUSE,"7341 DONNA DR, MIDDLETON, WI  53562-1735"
WI,2014-11-04,Dane | City Of Middleton,Dane,City Of Middleton,City of Middleton - Ward 13,13,WARD 10-13 MIDDLETON COURTHOUSE,"7341 DONNA DR, MIDDLETON, WI  53562-1735"
WI,2014-11-04,Dane | City Of Middleton,Dane,City Of Middleton,City of Middleton - Ward 14,14,"WARD 6, 7, 14-18 ST LUKE'S 2012","7337 HUBBARD AVE, MIDDLETON, WI  53562-3115"
WI,2014-11-04,Dane | City Of Middleton,Dane,City Of Middleton,City of Middleton - Ward 15,15,"WARD 6, 7, 14-18 ST LUKE'S 2012","7337 HUBBARD AVE, MIDDLETON, WI  53562-3115"
WI,2014-11-04,Dane | City Of Middleton,Dane,City Of Middleton,City Of Middleton - Ward 16,16,"WARD 6, 7, 14-18 ST LUKE'S 2012","7337 HUBBARD AVE, MIDDLETON, WI  53562-3115"
WI,2014-11-04,Dane | City Of Middleton,Dane,City Of Middleton,City Of Middleton - Ward 17,17,"WARD 6, 7, 14-18 ST LUKE'S 2012","7337 HUBBARD AVE, MIDDLETON, WI  53562-3115"
WI,2014-11-04,Dane | City Of Middleton,Dane,City Of Middleton,City Of Middleton - Ward 18,18,"WARD 6, 7, 14-18 ST LUKE'S 2012","7337 HUBBARD AVE, MIDDLETON, WI  53562-3115"
WI,2014-11-04,Dane | City Of Middleton,Dane,City Of Middleton,City Of Middleton - Ward 19,19,"WARD 1-5, 8 & 9, 19  ST BERNARD'S 2012","7436 UNIVERSITY AVE, MIDDLETON, WI  53562-3112"
WI,2014-11-04,Dane | City Of Monona,Dane,City Of Monona,City of Monona - Ward 1,1,SAINT STEPHENS LUTHERAN CHURCH,"5700 PHEASANT HILL RD, MONONA WI 53716-3118"
WI,2014-11-04,Dane | City Of Monona,Dane,City Of Monona,City of Monona - Ward 2,2,SAINT STEPHENS LUTHERAN CHURCH,"5700 PHEASANT HILL RD, MONONA WI 53716-3118"
WI,2014-11-04,Dane | City Of Monona,Dane,City Of Monona,City of Monona - Ward 3,3,SAINT STEPHENS LUTHERAN CHURCH,"5700 PHEASANT HILL RD, MONONA WI 53716-3118"
WI,2014-11-04,Dane | City Of Monona,Dane,City Of Monona,City of Monona - Ward 4,4,SAINT STEPHENS LUTHERAN CHURCH,"5700 PHEASANT HILL RD, MONONA WI 53716-3118"
WI,2014-11-04,Dane | City Of Monona,Dane,City Of Monona,City of Monona - Ward 5,5,SAINT STEPHENS LUTHERAN CHURCH,"5700 PHEASANT HILL RD, MONONA WI 53716-3118"
WI,2014-11-04,Dane | City Of Monona,Dane,City Of Monona,City of Monona - Ward 6,6,MONONA COMMUNITY CENTER,"1011 NICHOLS RD, MONONA WI 53716-2530"
WI,2014-11-04,Dane | City Of Monona,Dane,City Of Monona,City of Monona - Ward 7,7,MONONA COMMUNITY CENTER,"1011 NICHOLS RD, MONONA WI 53716-2530"
WI,2014-11-04,Dane | City Of Monona,Dane,City Of Monona,City of Monona - Ward 8,8,MONONA COMMUNITY CENTER,"1011 NICHOLS RD, MONONA WI 53716-2530"
WI,2014-11-04,Dane | City Of Monona,Dane,City Of Monona,City of Monona - Ward 9,9,MONONA COMMUNITY CENTER,"1011 NICHOLS RD, MONONA WI 53716-2530"
WI,2014-11-04,Dane | City Of Monona,Dane,City Of Monona,City of Monona - Ward 10,10,MONONA COMMUNITY CENTER,"1011 NICHOLS RD, MONONA WI 53716-2530"
WI,2014-11-04,Dane | City Of Stoughton,Dane,City Of Stoughton,City of Stoughton - Ward 1,1,1ST ALD DIST-1ST LUT,"310 E WASHINGTON ST, STOUGHTON WI 53589-1740"
WI,2014-11-04,Dane | City Of Stoughton,Dane,City Of Stoughton,City of Stoughton - Ward 2,2,1ST ALD DIST-1ST LUT,"310 E WASHINGTON ST, STOUGHTON WI 53589-1740"
WI,2014-11-04,Dane | City Of Stoughton,Dane,City Of Stoughton,City of Stoughton - Ward 3,3,2ND ALD DIST-FIRE STATION,"401 E MAIN ST, STOUGHTON WI 53589"
WI,2014-11-04,Dane | City Of Stoughton,Dane,City Of Stoughton,City of Stoughton - Ward 4,4,2ND ALD DIST-FIRE STATION,"401 E MAIN ST, STOUGHTON WI 53589"
WI,2014-11-04,Dane | City Of Stoughton,Dane,City Of Stoughton,City of Stoughton - Ward 5,5,3RD ALD DIST-METHODI,"525 LINCOLN AVE, STOUGHTON WI 53589-1225"
WI,2014-11-04,Dane | City Of Stoughton,Dane,City Of Stoughton,City of Stoughton - Ward 6,6,3RD ALD DIST-METHODI,"525 LINCOLN AVE, STOUGHTON WI 53589-1225"
WI,2014-11-04,Dane | City Of Stoughton,Dane,City Of Stoughton,City of Stoughton - Ward 7,7,4TH ALD DIST-LAKEVIE,"2200 LINCOLN AVE, STOUGHTON WI 53589-5150"
WI,2014-11-04,Dane | City Of Stoughton,Dane,City Of Stoughton,City of Stoughton - Ward 8,8,4TH ALD DIST-LAKEVIE,"2200 LINCOLN AVE, STOUGHTON WI 53589-5150"
WI,2014-11-04,Dane | City Of Stoughton,Dane,City Of Stoughton,City of Stoughton - Ward 9,9,4TH ALD DIST-LAKEVIE,"2200 LINCOLN AVE, STOUGHTON WI 53589-5150"
WI,2014-11-04,Dane | City Of Stoughton,Dane,City Of Stoughton,City of Stoughton - Ward 10,10,4TH ALD DIST-LAKEVIE,"2200 LINCOLN AVE, STOUGHTON WI 53589-5150"
WI,2014-11-04,Dane | City Of Stoughton,Dane,City Of Stoughton,City Of Stoughton - Ward 11,11,4TH ALD DIST-LAKEVIE,"2200 LINCOLN AVE, STOUGHTON WI 53589-5150"
WI,2014-11-04,Dane | City Of Stoughton,Dane,City Of Stoughton,City Of Stoughton - Ward 12,12,2ND ALD DIST-FIRE STATION,"401 E MAIN ST, STOUGHTON WI 53589"
WI,2014-11-04,Dane | City Of Sun Prairie,Dane,City Of Sun Prairie,City of Sun Prairie - Ward 1,1,COLONIAL CLUB,"301 BLANKENHEIM LN, SUN PRAIRIE WI 53590-2373"
WI,2014-11-04,Dane | City Of Sun Prairie,Dane,City Of Sun Prairie,City of Sun Prairie - Ward 2,2,COLONIAL CLUB,"301 BLANKENHEIM LN, SUN PRAIRIE WI 53590-2373"
WI,2014-11-04,Dane | City Of Sun Prairie,Dane,City Of Sun Prairie,City of Sun Prairie - Ward 3,3,COLONIAL CLUB,"301 BLANKENHEIM LN, SUN PRAIRIE WI 53590-2373"
WI,2014-11-04,Dane | City Of Sun Prairie,Dane,City Of Sun Prairie,City of Sun Prairie - Ward 4,4,COLONIAL CLUB,"301 BLANKENHEIM LN, SUN PRAIRIE WI 53590-2373"
WI,2014-11-04,Dane | City Of Sun Prairie,Dane,City Of Sun Prairie,City of Sun Prairie - Ward 5,5,COLONIAL CLUB,"301 BLANKENHEIM LN, SUN PRAIRIE WI 53590-2373"
WI,2014-11-04,Dane | City Of Sun Prairie,Dane,City Of Sun Prairie,City of Sun Prairie - Ward 6,6,PATRICK MARSH SCHOOL,"1351 COLUMBUS ST, SUN PRAIRIE WI 53590-1577"
WI,2014-11-04,Dane | City Of Sun Prairie,Dane,City Of Sun Prairie,City of Sun Prairie - Ward 7,7,PATRICK MARSH SCHOOL,"1351 COLUMBUS ST, SUN PRAIRIE WI 53590-1577"
WI,2014-11-04,Dane | City Of Sun Prairie,Dane,City Of Sun Prairie,City of Sun Prairie - Ward 8,8,PATRICK MARSH SCHOOL,"1351 COLUMBUS ST, SUN PRAIRIE WI 53590-1577"
WI,2014-11-04,Dane | City Of Sun Prairie,Dane,City Of Sun Prairie,City of Sun Prairie - Ward 9,9,PATRICK MARSH SCHOOL,"1351 COLUMBUS ST, SUN PRAIRIE WI 53590-1577"
WI,2014-11-04,Dane | City Of Sun Prairie,Dane,City Of Sun Prairie,City of Sun Prairie - Ward 10,10,SUN PRAIRIE LIBRARY,"1350 LINNERUD DR, SUN PRAIRIE WI 53590-2631"
WI,2014-11-04,Dane | City Of Sun Prairie,Dane,City Of Sun Prairie,City of Sun Prairie - Ward 11,11,SUN PRAIRIE LIBRARY,"1350 LINNERUD DR, SUN PRAIRIE WI 53590-2631"
WI,2014-11-04,Dane | City Of Sun Prairie,Dane,City Of Sun Prairie,City of Sun Prairie - Ward 12,12,SUN PRAIRIE LIBRARY,"1350 LINNERUD DR, SUN PRAIRIE WI 53590-2631"
WI,2014-11-04,Dane | City Of Sun Prairie,Dane,City Of Sun Prairie,City of Sun Prairie - Ward 13,13,SUN PRAIRIE LIBRARY,"1350 LINNERUD DR, SUN PRAIRIE WI 53590-2631"
WI,2014-11-04,Dane | City Of Sun Prairie,Dane,City Of Sun Prairie,City of Sun Prairie - Ward 14,14,SUN PRAIRIE LIBRARY,"1350 LINNERUD DR, SUN PRAIRIE WI 53590-2631"
WI,2014-11-04,Dane | City Of Sun Prairie,Dane,City Of Sun Prairie,City of Sun Prairie - Ward 15,15,WESTSIDE COMMUNITY SERVICE BUILDING,"2598 W MAIN ST, SUN PRAIRIE WI 53590-4637"
WI,2014-11-04,Dane | City Of Sun Prairie,Dane,City Of Sun Prairie,City of Sun Prairie - Ward 16,16,WESTSIDE COMMUNITY SERVICE BUILDING,"2598 W MAIN ST, SUN PRAIRIE WI 53590-4637"
WI,2014-11-04,Dane | City Of Sun Prairie,Dane,City Of Sun Prairie,City of Sun Prairie - Ward 17,17,WESTSIDE COMMUNITY SERVICE BUILDING,"2598 W MAIN ST, SUN PRAIRIE WI 53590-4637"
WI,2014-11-04,Dane | City Of Sun Prairie,Dane,City Of Sun Prairie,City of Sun Prairie - Ward 18,18,WESTSIDE COMMUNITY SERVICE BUILDING,"2598 W MAIN ST, SUN PRAIRIE WI 53590-4637"
WI,2014-11-04,Dane | City Of Sun Prairie,Dane,City Of Sun Prairie,City of Sun Prairie - Ward 19,19,WESTSIDE COMMUNITY SERVICE BUILDING,"2598 W MAIN ST, SUN PRAIRIE WI 53590-4637"
WI,2014-11-04,Dane | City Of Verona,Dane,City Of Verona,City of Verona - Ward 1,1,Verona Public Library Assembly District 79,"500 SILENT ST, VERONA, WI  53593-1252"
WI,2014-11-04,Dane | City Of Verona,Dane,City Of Verona,City of Verona - Ward 2,2,VERONA PUBLIC LIBRARY DISTRICTS 1 & 2,"500 SILENT ST, VERONA, WI  53593-1252"
WI,2014-11-04,Dane | City Of Verona,Dane,City Of Verona,City of Verona - Ward 3,3,VERONA PUBLIC LIBRARY DISTRICTS 1 & 2,"500 SILENT ST, VERONA, WI  53593-1252"
WI,2014-11-04,Dane | City Of Verona,Dane,City Of Verona,City of Verona - Ward 4,4,VERONA PUBLIC LIBRARY DISTRICTS 1 & 2,"500 SILENT ST, VERONA, WI  53593-1252"
WI,2014-11-04,Dane | City Of Verona,Dane,City Of Verona,City of Verona - Ward 5,5,Verona Public Library Assembly District 79,"500 SILENT ST, VERONA, WI  53593-1252"
WI,2014-11-04,Dane | City Of Verona,Dane,City Of Verona,City of Verona - Ward 6,6,VERONA CITY HALL DISTRICTS 3 & 4,"111 LINCOLN ST, VERONA WI 53593-1520"
WI,2014-11-04,Dane | City Of Verona,Dane,City Of Verona,City of Verona - Ward 7,7,VERONA CITY HALL DISTRICTS 3 & 4,"111 LINCOLN ST, VERONA WI 53593-1520"
WI,2014-11-04,Dane | City Of Verona,Dane,City Of Verona,City of Verona - Ward 8,8,VERONA CITY HALL DISTRICTS 3 & 4,"111 LINCOLN ST, VERONA WI 53593-1520"
WI,2014-11-04,Dane | City Of Verona,Dane,City Of Verona,City Of Verona - Ward 9,9,VERONA CITY HALL DISTRICTS 3 & 4,"111 LINCOLN ST, VERONA WI 53593-1520"
WI,2014-11-04,Dodge | Town Of Ashippun,Dodge,Town Of Ashippun,Town of Ashippun - Ward 1,1,ASHIPPUN TOWN HALL,"W1266 COUNTY ROAD O, OCONOMOWOC WI 53066-9597"
WI,2014-11-04,Dodge | Town Of Ashippun,Dodge,Town Of Ashippun,Town of Ashippun - Ward 2,2,ASHIPPUN TOWN HALL,"W1266 COUNTY ROAD O, OCONOMOWOC WI 53066-9597"
WI,2014-11-04,Dodge | Town Of Ashippun,Dodge,Town Of Ashippun,Town of Ashippun - Ward 3,3,ASHIPPUN TOWN HALL,"W1266 COUNTY ROAD O, OCONOMOWOC WI 53066-9597"
WI,2014-11-04,Dodge | Town Of Ashippun,Dodge,Town Of Ashippun,Town Of Ashippun - Ward 4,4,ASHIPPUN TOWN HALL,"W1266 COUNTY ROAD O, OCONOMOWOC WI 53066-9597"
WI,2014-11-04,Dodge | Town Of Beaver Dam,Dodge,Town Of Beaver Dam,Town of Beaver Dam - Ward 1,1,BEAVER DAM TOWN HALL,"W8540 COUNTY ROAD W, BEAVER DAM, WI  53916-9422"
WI,2014-11-04,Dodge | Town Of Beaver Dam,Dodge,Town Of Beaver Dam,Town of Beaver Dam - Ward 2,2,BEAVER DAM TOWN HALL,"W8540 COUNTY ROAD W, BEAVER DAM, WI  53916-9422"
WI,2014-11-04,Dodge | Town Of Beaver Dam,Dodge,Town Of Beaver Dam,Town of Beaver Dam - Ward 3,3,BEAVER DAM TOWN HALL,"W8540 COUNTY ROAD W, BEAVER DAM, WI  53916-9422"
WI,2014-11-04,Dodge | Town Of Beaver Dam,Dodge,Town Of Beaver Dam,Town of Beaver Dam - Ward 4,4,BEAVER DAM TOWN HALL,"W8540 COUNTY ROAD W, BEAVER DAM, WI  53916-9422"
WI,2014-11-04,Dodge | Town Of Beaver Dam,Dodge,Town Of Beaver Dam,Town of Beaver Dam - Ward 5,5,BEAVER DAM TOWN HALL,"W8540 COUNTY ROAD W, BEAVER DAM, WI  53916-9422"
WI,2014-11-04,Dodge | Town Of Beaver Dam,Dodge,Town Of Beaver Dam,Town Of Beaver Dam - Ward 6,6,BEAVER DAM TOWN HALL,"W8540 COUNTY ROAD W, BEAVER DAM, WI  53916-9422"
WI,2014-11-04,Dodge | Town Of Beaver Dam,Dodge,Town Of Beaver Dam,Town Of Beaver Dam - Ward 7,7,BEAVER DAM TOWN HALL,"W8540 COUNTY ROAD W, BEAVER DAM, WI  53916-9422"
WI,2014-11-04,Dodge | Town Of Beaver Dam,Dodge,Town Of Beaver Dam,Town Of Beaver Dam - Ward 8,8,BEAVER DAM TOWN HALL,"W8540 COUNTY ROAD W, BEAVER DAM, WI  53916-9422"
WI,2014-11-04,Dodge | Town Of Beaver Dam,Dodge,Town Of Beaver Dam,Town Of Beaver Dam - Ward 9,9,BEAVER DAM TOWN HALL,"W8540 COUNTY ROAD W, BEAVER DAM, WI  53916-9422"
WI,2014-11-04,Dodge | Town Of Beaver Dam,Dodge,Town Of Beaver Dam,Town Of Beaver Dam - Ward 10,10,BEAVER DAM TOWN HALL,"W8540 COUNTY ROAD W, BEAVER DAM, WI  53916-9422"
WI,2014-11-04,Dodge | Town Of Beaver Dam,Dodge,Town Of Beaver Dam,Town Of Beaver Dam - Ward 11,11,BEAVER DAM TOWN HALL,"W8540 COUNTY ROAD W, BEAVER DAM, WI  53916-9422"
WI,2014-11-04,Dodge | Town Of Burnett,Dodge,Town Of Burnett,Town of Burnett - Ward 1,1,BURNETT TOWN HALL,"W6246 W MAIN ST, BURNETT, WI  53922"
WI,2014-11-04,Dodge | Town Of Burnett,Dodge,Town Of Burnett,Town of Burnett - Ward 2,2,BURNETT TOWN HALL,"W6246 W MAIN ST, BURNETT, WI  53922"
WI,2014-11-04,Dodge | Town Of Calamus,Dodge,Town Of Calamus,Town of Calamus - Ward 1,1,CALAMUS TOWN HALL,"W9820 COUNTY ROAD D, BEAVER DAM WI 53916"
WI,2014-11-04,Dodge | Town Of Calamus,Dodge,Town Of Calamus,Town of Calamus - Ward 2,2,CALAMUS TOWN HALL,"W9820 COUNTY ROAD D, BEAVER DAM WI 53916"
WI,2014-11-04,Dodge | Town Of Chester,Dodge,Town Of Chester,Town of Chester - Ward 1,1,CHESTER TOWN HALL,"W6498 OAKWOOD RD, WAUPUN, WI  53963"
