FIPS,Election Date,Site Type,Polling Location Name,Polling Location Address,Precinct Name
21,2018-11-06,polling_location,CAWOOD ELEMENTARY SCHOOL,51 NOLA ST CAWOOD KY 40815,CAWOOD/HIRAM
21,2018-11-06,polling_location,INEZ MIDDLE SCHOOL,388 INEZ MIDDLE SCHOOL RD INEZ KY 41224,LOWER INEZ
21,2018-11-06,polling_location,INEZ MIDDLE SCHOOL,388 INEZ MIDDLE SCHOOL RD INEZ KY 41224,UPPER INEZ
21,2018-11-06,polling_location,POTTER GRAY ELEMENTARY SCHOOL,610 WAKEFIELD ST BOWLING GREEN KY 42103,MUNICIPAL PARK
21,2018-11-06,polling_location,POTTER GRAY ELEMENTARY SCHOOL,610 WAKEFIELD ST BOWLING GREEN KY 42103,POTTER GRAY
21,2018-11-06,polling_location,HINDMAN ELEMENTARY SCHOOL,875 W MAIN ST HINDMAN KY 41822,GARNER
21,2018-11-06,polling_location,HINDMAN ELEMENTARY SCHOOL,875 W MAIN ST HINDMAN KY 41822,LEBURN
21,2018-11-06,polling_location,LYON CO RESCUE SQUAD,658 US HWY 62 E EDDYVILLE KY 42038,EAST KUTTAWA
21,2018-11-06,polling_location,PARADISE METHODIST CHURCH,833 PARADISE RD GRAND RIVERS KY 42045,MITCHELLS STORE
21,2018-11-06,polling_location,KATIE BUCKNER GROCERY,131 HARVEYTON RD BONNYMAN KY 41719,BONNYMAN
21,2018-11-06,polling_location,BOTTS ELEMENTARY SCHOOL,6882 HWY 460 E DENNISTON KY 40316,POMEROYTON
21,2018-11-06,polling_location,BOTTS ELEMENTARY SCHOOL,6882 HWY 460 E DENNISTON KY 40316,MARIBA
21,2018-11-06,polling_location,WRIGLEY ELEMENTARY SCHOOL,7490 HWY 7 WRIGLEY KY 41472,WRIGLEY
21,2018-11-06,polling_location,JOHN HARDIN HIGH SCHOOL,384 W A JENKINS RD ELIZABETHTOWN KY 42701,PINEVALLEY
21,2018-11-06,polling_location,EAST VALLEY ELEMENTARY SCHOOL,7585 HWY 172 WEST LIBERTY KY 41472,DINGUS
21,2018-11-06,polling_location,EAST VALLEY ELEMENTARY SCHOOL,7585 HWY 172 WEST LIBERTY KY 41472,CROCKETT
21,2018-11-06,polling_location,NEW BARREN SPRINGS BAPTIST CHURCH,5012 DOGWOOD KELLY RD HOPKINSVILLE KY 42240,NEW BARREN SPRINGS
21,2018-11-06,polling_location,TODD COUNTY COURTHOUSE,200 WASHINGTON ST ELKTON KY 42220,ELKTON #1
21,2018-11-06,polling_location,TODD COUNTY COURTHOUSE,200 WASHINGTON ST ELKTON KY 42220,ELKTON #4
21,2018-11-06,polling_location,INEZ ELEMENTARY SCHOOL,5000 ELEMENTARY DR INEZ KY 41224,COLDWATER
21,2018-11-06,polling_location,GOOD HOPE BAPTIST CHURCH,8320 SALOMA RD CAMPBELLSVILLE KY 42718,SALOMA/WILLOWTOWN
21,2018-11-06,polling_location,STUART PEPPER MIDDLE SCHOOL GYM,1085 OLD EKRON RD BRANDENBURG KY 40108,WELDON-DOE RUN
21,2018-11-06,polling_location,STUART PEPPER MIDDLE SCHOOL GYM,1085 OLD EKRON RD BRANDENBURG KY 40108,DOE VALLEY
21,2018-11-06,polling_location,STUART PEPPER MIDDLE SCHOOL GYM,1085 OLD EKRON RD BRANDENBURG KY 40108,ASHCRAFT
21,2018-11-06,polling_location,STUART PEPPER MIDDLE SCHOOL GYM,1085 OLD EKRON RD BRANDENBURG KY 40108,ROCK HAVEN
21,2018-11-06,polling_location,HILLEBRAND HOUSE,1235 S 3RD ST LOUISVILLE KY 40203,PRECINCT 123 42 DISTRICT
21,2018-11-06,polling_location,1ST BAPTIST CHURCH,2114 GILBERTSVILLE HWY GILBERTSVILLE KY 42044,WEST GILBERTSVILLE
21,2018-11-06,polling_location,1ST BAPTIST CHURCH,2114 GILBERTSVILLE HWY GILBERTSVILLE KY 42044,GILBERTSVILLE
21,2018-11-06,polling_location,BURTONVILLE METHODIST CHURCH,11593 SALT LICK RD TOLLESBORO KY 41189,BURTONVILLE
21,2018-11-06,polling_location,EAST FRANKFORT PARK COACHES BLDG,315 HICKORY DR FRANKFORT KY 40601,FRANKLIN HEIGHTS
21,2018-11-06,polling_location,THE PAVILION - OFF CHAMPION WAY,140 PAVILION DRIVE GEORGETOWN KY 40324,PAVILION
21,2018-11-06,polling_location,TWIN PINES CHRISTIAN CHURCH,1139 TANBARK RD LEXINGTON KY 40515,AMHERST
21,2018-11-06,polling_location,TWIN PINES CHRISTIAN CHURCH,1139 TANBARK RD LEXINGTON KY 40515,FOUR WYNDS
21,2018-11-06,polling_location,TWIN PINES CHRISTIAN CHURCH,1139 TANBARK RD LEXINGTON KY 40515,HEARTWOOD
21,2018-11-06,polling_location,LEMONS MILL ELEMENTARY SCHOOL,300 SCHOOL HOUSE RD GEORGETOWN KY 40324,LEMONS MILL
21,2018-11-06,polling_location,MASONIC LODGE BLDG,1841 W HWY 92 MONTICELLO KY 42633,EADSVILLE
21,2018-11-06,polling_location,FAYETTE COUNTY COOPERATIVE EXTENSION,1140 HARRY SYKES WAY LEXINGTON KY 40504,GIBSON PARK
21,2018-11-06,polling_location,FAYETTE COUNTY COOPERATIVE EXTENSION,1140 HARRY SYKES WAY LEXINGTON KY 40504,FAIRGROUNDS
21,2018-11-06,polling_location,NATIONAL GUARD ARMORY,410 CALVARY DR GLASGOW KY 42141,GLASGOW #4
21,2018-11-06,polling_location,BURGIN SCHOOL,440 E MAIN ST BURGIN KY 40310,NORTH BURGIN
21,2018-11-06,polling_location,BURGIN SCHOOL,440 E MAIN ST BURGIN KY 40310,SOUTH BURGIN
21,2018-11-06,polling_location,HAYES LEWIS ELEMENTARY SCHOOL,10130 CUTSHIN RD YEADDISS KY 41777,TRACE FORK
21,2018-11-06,polling_location,MEDORA ELEMENTARY SCHOOL GYM,11801 DEERING RD LOUISVILLE KY 40272,PRECINCT 155 38 DISTRICT
21,2018-11-06,polling_location,MEDORA ELEMENTARY SCHOOL GYM,11801 DEERING RD LOUISVILLE KY 40272,PRECINCT 142 28 DISTRICT
